neuron_id,type,totalstrength,avgrelatedness,strengthimbalance,richclubscore,total_3node_motifs,as_source,as_target,kmeanscluster,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,leiden,hdbscan_cluster,leidenrole,symbolicrole,latentarchetype,multifunctionality_score,functional_types,PCA1,PCA2,pca_distance,is_novel_candidate,composite_score
RMDVL,Unknown,744.0,14.428571428571429,8.0,0.1761363636363636,1378,56,171,5,0.48861155,0.39191937,-0.38399398,0.33103585,-0.27235493,-0.7483095,-0.116233416,0.47939053,-0.34549296,1.0010349,0.10911681,-0.1011004,-0.65482694,-0.79640037,0.008217669,-0.17971624,-0.5903585,-0.103694834,-0.50386375,-0.15337716,0.59769773,0.15729502,-0.8599327,-0.71117556,0.5958969,0.032406364,-0.024227146,-0.13155669,-0.1845117,-0.67251,0.41134897,0.48242375,-0.39522743,-0.6753655,0.037895717,-0.19515799,-0.06401051,-0.17165257,-0.01970002,0.17437048,-0.12979175,0.2726474,-0.4923942,-0.25169304,1.0491853,-0.032256622,0.24335907,-0.49085447,-0.39202037,0.47482044,0.44259992,0.436286,-0.7677745,0.012658979,0.3158786,-0.14038779,0.5450611,0.36146247,-0.075964764,0.07391953,-0.27271402,0.44744444,-0.31679046,0.40974784,3,6,🧩 Integrative Hub,Motor 🦴,-1,0.75,"['Unknown', 'Sensory', 'Interneuron']",6.174890249299268,6.298385483261674,8.820370133200338,True,0.6945791156097421
URXL,Unknown,272.0,15.477777777777778,60.0,0.1051387461459403,903,192,141,5,0.7948133,-0.20239797,-0.083429836,-0.06585257,-0.09276308,-0.6623315,0.042463742,0.54631484,0.21264794,0.8755763,0.09050214,-0.13430764,-0.7892624,-0.90689063,0.32308564,-0.5918995,-0.76487154,-0.04081131,-0.020281354,-0.05523887,0.30119747,0.10949684,-0.7118388,-0.49586257,0.57689154,-0.083000354,-0.3990355,-0.23340286,-0.25208247,-0.43651247,0.29307306,0.39719638,-0.5083583,-0.68790525,-0.089638144,0.5321894,-0.60073584,0.49588546,-0.085605785,0.1493182,-0.59600556,-0.40817386,-0.3274246,-0.8710205,0.6974387,-0.49735552,0.47139835,-0.42907044,-0.45628175,0.061308842,0.39796555,-0.07627462,-0.49566796,0.37836114,0.19420674,-0.18180822,0.38714314,0.16511667,0.08652328,-0.044964716,-0.4941553,0.023888996,-0.0232873,0.1622708,3,6,🧩 Integrative Hub,Unknown ❓,-1,0.75,"['Unknown', 'Interneuron', 'Sensory']",6.232848923354892,6.233875611143318,8.815305487422073,True,0.6944386785797061
AVFR,Unknown,84.0,16.23787878787879,16.0,0.1290909090909091,990,196,129,5,0.23334299,-0.0179579,-0.3421447,-0.020991633,-0.30639556,-0.85381806,0.26931995,-0.051710013,0.05925847,0.8085426,0.71638197,-0.061139543,-0.3388939,-0.627511,-0.18004055,-0.5535056,-0.9513288,-0.32879686,-0.2268229,-0.21322362,0.45790753,-0.3138002,-0.5882233,-0.6818495,0.8176345,-0.045662235,-0.5274354,-0.18924586,-0.32878366,-0.42094323,-0.10997913,0.50764745,-0.38274196,-0.9921778,-0.25236383,-0.051140208,-0.22614175,0.13349852,-0.27591065,0.04533259,-0.078623615,-0.65336925,0.12649076,-0.6963763,0.94907415,-0.1528483,-0.10461002,-0.5049505,-0.6397333,0.1350068,0.6798289,0.038169462,-0.48347047,0.24497259,-0.23833849,0.041971765,-0.12810998,0.08754289,0.20573995,-0.074510254,-0.5453649,-0.059860617,0.2555516,0.23634906,3,6,🧩 Integrative Hub,Unknown ❓,-1,0.75,"['Unknown', 'Interneuron', 'Sensory']",6.442189891015157,5.982269592597713,8.791436746653932,True,0.6937768247776965
CEPDL,Unknown,233.0,15.63314005352364,83.0,0.1093643198906356,1035,185,135,5,0.73950064,0.10879048,-0.5643773,0.37591138,-0.27212477,-0.74253684,0.15337622,0.35774997,0.12934342,0.62057257,0.25015208,-0.063417114,-0.40532535,-0.8470609,-0.08645066,-0.6332198,-0.816454,-0.17532735,-0.3958996,-0.083197325,0.32638907,0.13819991,-1.0747122,-0.30908397,0.16414602,0.03639761,-0.49052507,0.4065255,-0.52214015,0.14728154,0.051613882,0.4164567,-0.5451196,-0.45798028,-0.06196275,0.22855926,-0.093284465,0.20510475,0.21692225,0.329744,-0.27442333,-0.33191052,-0.38474268,-0.57739455,0.92128676,-0.2745296,0.35972515,-0.7621339,-0.4719686,0.63584954,0.27025884,0.4833207,-1.0436679,0.24429736,-0.034062095,-0.29623252,0.4670946,-0.111602455,0.48024184,0.062179614,0.07091404,0.20244019,-0.3191611,0.30049598,3,6,🧩 Integrative Hub,Glia ⚙️,-1,0.75,"['Unknown', 'Interneuron', 'Sensory']",6.5192367171664545,5.893373874923154,8.788191111035195,True,0.6936868268890326
RICL,Unknown,223.0,15.988294898672258,21.0,0.1560021152829191,1225,168,107,5,0.42692438,0.17306171,-0.4671627,-0.21811628,0.021582874,-0.9537843,0.04328026,0.09730533,-0.30967128,1.0012517,0.018519526,0.036254615,-0.4305557,-0.7197162,-0.20326138,-0.40889323,-0.6054265,0.23507012,-0.3604374,0.3560482,0.53650314,0.1975875,-0.677405,-0.52110565,0.5521586,-0.26999745,-0.346967,-0.047072016,-0.43432334,0.064073384,0.6875801,0.7156671,-0.48349094,-0.39005744,0.31377771,0.26023623,-0.30698043,0.2568478,-0.09421391,0.6799349,-0.5566256,-0.25947404,-0.007431675,-0.5762035,0.7095556,-0.18755239,0.18299434,-0.2860563,-0.95623064,0.27507457,0.6732385,0.39621502,-0.55505925,0.22818603,0.13509127,-0.06264306,0.0068230336,0.43085858,0.4350565,-0.15239076,-0.07187078,0.23286946,0.009627117,0.4257492,3,6,🧩 Integrative Hub,Unknown ❓,-1,0.75,"['Unknown', 'Interneuron', 'Sensory']",6.22676724768022,6.145409106057618,8.74863894772204,True,0.6925900891130099
HSNR,Unknown,81.0,14.69,5.0,0.0923857216230097,820,212,129,5,0.52911377,-0.070520766,-0.13822342,-0.2290112,-0.032961696,-0.6376809,0.2391471,0.07114802,-0.28520414,0.53332615,0.5330803,-0.3419286,-0.50248337,-0.578391,-0.256811,-0.51770467,-1.0943397,-0.27239898,-0.37383762,-0.7276068,0.44977885,-0.27385268,-0.45745635,-0.4845606,0.7407848,-0.23167475,-0.35009438,-0.23449086,-0.3755669,-0.30094135,0.19587137,0.29311147,-0.13909627,-1.0227467,0.12560947,0.24107659,-0.3838255,0.2175944,-0.35626274,0.21824639,-0.33170357,-0.3813069,-0.36676115,-0.913255,0.81970024,-0.34265533,0.067157425,-0.5628592,-0.4863352,0.25763884,0.49804413,-0.011304533,-0.8618464,0.030842831,-0.50857574,0.16938102,-0.17511001,0.27202398,0.07010457,-0.0033948484,-0.3485675,0.0652403,0.12255416,0.1534645,3,6,🧩 Integrative Hub,Unknown ❓,-1,0.75,"['Unknown', 'Interneuron', 'Sensory']",6.756883234528753,5.513301485628913,8.720777735758075,True,0.6918175284971789
AIMR,Unknown,168.0,13.601063829787234,80.0,0.0983661499790532,946,220,127,5,0.7055046,0.034186363,-0.09659414,-0.10183531,-0.25774387,-0.829907,0.41715598,-0.0747365,0.054898255,0.7145345,0.21476126,-0.031059477,-0.6935396,-0.4415928,-0.05044112,-0.16332904,-0.7399292,0.17858623,-0.33739355,-0.27380857,0.42000175,-0.72017574,-0.6811761,-0.50169456,0.69342923,-0.10734785,-0.7673995,-0.25905558,-0.27949685,-0.07772681,-0.01877185,0.35504583,-0.06470827,-1.3378401,0.107841626,0.48350495,0.14582871,-0.21658629,-0.11658588,0.55497736,-0.42124543,-0.35355562,-0.36883426,-0.45104104,0.9227616,-0.57661134,0.2493597,-0.42296413,-0.65117294,0.1951502,0.70537686,0.13613795,-0.6145986,0.31376702,-0.35532054,-0.22195826,-0.2825485,0.25403482,-0.0482746,-0.21596915,-0.22613907,0.031764783,0.09649181,-0.14794335,3,6,🧩 Integrative Hub,Unknown ❓,-1,0.75,"['Unknown', 'Interneuron', 'Sensory']",6.421911532812236,5.8851838603991,8.710702428964547,True,0.6915381513749216
BAGR,Unknown,260.0,16.60128518971848,48.0,0.1051387461459403,820,143,165,5,0.23612589,-0.14988196,-0.56305516,-0.0014835065,-0.345668,-0.6869498,-0.057492353,0.7713521,0.052169234,0.83962804,0.08500995,0.020790188,-0.56573343,-1.0061958,0.034755506,-0.034385797,-0.8489464,-0.05787269,-0.24265526,-0.1067953,0.67348474,-0.038091112,-0.7895136,-0.5803266,0.19959679,0.17749204,-0.14894718,-0.13332814,-0.0072708833,-0.5723535,0.1740794,0.50793344,-0.20265569,-0.59392554,0.55942076,0.52821094,-0.508683,0.2341113,-0.023820193,0.16743873,-0.15713334,-0.4811166,-0.5902862,-0.6493022,0.84879804,-0.4783199,0.5082271,-0.2880386,-0.40642175,0.22698252,0.70586663,0.30295086,-0.6922823,0.20701471,-0.120652296,-0.16717474,-0.27782628,-0.33376893,0.008961248,-0.24432805,-0.16248626,0.12779069,0.06136133,-0.023267405,3,6,🧩 Integrative Hub,Unknown ❓,-1,0.75,"['Unknown', 'Interneuron', 'Sensory']",6.221290349604558,6.085436876878433,8.702700477240082,True,0.6913162660972784
CEPVL,Unknown,230.0,15.382275132275131,62.0,0.1408491107286288,1128,142,129,5,0.8920283,-0.23964693,-0.8140856,0.11965727,-0.5404892,-0.6655781,0.27665293,0.32779714,-0.14764804,0.8408236,0.34284717,-0.17857537,-0.45684266,-0.86131775,-0.09781573,-0.35527498,-0.95390207,-0.58701,-0.27072558,0.22351575,0.36403912,0.12843119,-0.5862578,-0.39980334,0.48027232,-0.25882974,-0.44746253,0.18945178,-0.3437572,-0.05442964,0.0832041,0.98043644,-0.5437761,-0.7905246,0.20136337,0.15282933,-0.28991574,0.30745775,0.31798688,-0.11691338,-0.0458241,-0.0041979887,-0.50091136,-0.38067886,0.5777676,-0.4401119,0.2819613,-0.52620655,-0.51085365,0.27286404,0.55336046,0.30423602,-0.63994795,0.12340585,-0.056440584,-0.051225103,0.09190242,0.24280049,0.17183225,-0.25402775,-0.067215145,0.36533907,0.0026749948,0.18781151,3,6,🧩 Integrative Hub,Glia ⚙️,-1,0.75,"['Unknown', 'Interneuron', 'Sensory']",6.200078270828605,6.07459615686229,8.679959045604255,True,0.6906856713316172
RMFL,Unknown,215.0,15.846428571428572,31.0,0.1388698238389384,946,144,129,5,0.06680629,0.32764724,-0.6065594,-0.049123388,0.014694222,-1.3597573,-0.1041331,0.38542694,0.1831519,0.4593448,0.22695021,-0.061472576,-0.92196876,-0.8284213,-0.12988994,-0.6776743,-0.832032,-0.2113281,-0.57154346,0.09538668,0.4147327,-0.0443708,-0.7064727,-0.46095207,0.5163197,0.17218824,0.13243152,-0.15238059,-0.16720133,-0.4944644,0.42423958,0.66314775,-0.1487208,-0.78830624,0.12993057,0.19754986,-0.015056171,-0.11187235,0.28109986,0.44787547,-0.28936803,-0.45541298,-0.17938869,-0.38252655,1.028265,-0.34692785,0.49717802,-0.7051632,-0.15349112,0.19896735,0.46400264,0.22164766,-0.4130403,-0.038014244,0.18544772,0.19954523,0.057506353,0.06405294,0.1844023,-0.24971277,-0.29538095,-0.3380083,-0.18014966,0.10741176,3,6,🧩 Integrative Hub,Unknown ❓,-1,0.75,"['Unknown', 'Interneuron', 'Sensory']",6.415519261352323,5.805023315139819,8.652004570161735,True,0.6899105246225997
SMDVR,Unknown,338.0,16.11085972850679,106.0,0.1290909090909091,946,119,178,5,0.64957136,0.421027,-0.64650947,-0.12161175,-0.3504468,-0.8695262,0.08839199,0.59368515,0.018165981,1.0521774,0.33856365,-0.14620435,-0.6046938,-0.3799377,-0.110082954,0.05510994,-0.9580431,-0.48377076,-0.35810873,0.1449141,0.50913435,0.22019231,-0.5216813,-0.3838487,0.6562525,-0.13699059,-0.16822489,-0.38596526,-0.4195374,-0.23337986,0.33569917,0.58568376,-0.22614452,-0.67472535,-0.034613207,0.140551,-0.19495009,-0.040023655,0.38200966,0.20595346,-0.56628567,-0.18190214,-0.36935267,-0.17272334,0.6452209,-0.027864441,0.044047695,-0.52788055,-0.8844734,0.4851575,0.3234321,-0.1222761,-0.85567033,0.017167883,0.1120228,0.120957635,0.25731316,0.4021694,0.49249005,-0.014958435,-0.46841565,0.09872295,0.26247367,0.2912753,3,6,🧩 Integrative Hub,Motor 🦴,-1,0.75,"['Unknown', 'Interneuron', 'Sensory']",6.07710966412613,6.149142393733167,8.645415782264129,True,0.689727824816061
AWAL,Unknown,141.0,13.946084724005136,87.0,0.0775079992471296,595,198,146,5,0.33408174,0.002669062,-0.27377367,0.055495538,-0.3660708,-0.79726666,-0.045686163,0.5582485,-0.09861267,0.4873684,0.3189103,-0.28317124,-0.73097116,-0.6857875,-0.2949455,-0.19277722,-0.9597237,-0.29811788,-0.36301747,-0.718719,0.5014321,-0.1511491,-0.56122744,-0.57104284,0.64729655,-0.46579608,-0.33205852,-0.2224444,-0.2692961,-0.32054785,0.08105338,0.5391801,0.017240247,-1.1497439,-0.19423582,0.23422799,-0.6448873,0.34551707,-0.11045322,0.25988415,-0.24663289,-0.20257697,-0.5426935,-0.650661,0.80190337,-0.6352341,0.16293393,-0.08217652,-0.37703207,0.044635303,0.76289964,-0.098136276,-0.52962345,0.18368138,-0.28057796,-0.31986147,-0.27196938,-0.025851386,0.061004132,-0.22538218,-0.3027111,-0.098702766,0.2200754,0.37198824,3,6,🧩 Integrative Hub,Unknown ❓,-1,0.75,"['Unknown', 'Interneuron', 'Sensory']",6.626921119448307,5.300218040186254,8.485776027972092,True,0.6853011908617853
SMDDL,Unknown,391.0,15.385059931506849,113.0,0.1408491107286288,903,112,127,5,0.65174204,0.3316578,-0.3199183,0.22020675,-0.10585097,-1.0300634,0.07086135,0.7337816,-0.03784126,0.8322269,0.552456,-0.2867896,-0.37523976,-0.5783245,-0.2392139,-0.22093949,-0.6970209,-0.2721199,-0.19272245,-0.021762934,0.32582036,0.2561829,-0.7582528,-0.29484347,0.87362564,-0.082919605,-0.28502846,-0.00157639,-0.37743154,-0.63094145,0.47197905,0.44504377,-0.69335514,-0.7884712,-0.09321574,0.45698154,0.12946352,-0.07811626,0.26042324,0.58024156,-0.42299262,-0.51178145,-0.22358458,0.03189829,0.4737452,-0.012929164,0.5359752,-0.63578886,-0.49599677,0.24919733,0.11334707,0.36331624,-0.80936056,0.12673445,0.020685172,-0.26498547,-0.00899078,0.16623785,0.45107567,-0.4320608,-0.17878826,0.353045,-0.14407124,-0.09590195,3,6,🧩 Integrative Hub,Motor 🦴,-1,0.75,"['Unknown', 'Interneuron', 'Sensory']",6.157159291604026,5.801781749068136,8.459981206007843,True,0.6845859289568932
ADLL,Unknown,241.0,14.257692307692308,175.0,0.1093643198906356,861,188,113,5,0.24105181,0.027761087,-0.22292547,0.079785846,0.06454941,-0.5263107,0.44600776,0.2949702,-0.09906371,0.64654326,0.5143613,0.19125383,-0.8344937,-0.73823303,-0.35796744,-0.46055835,-1.1076285,-0.009308038,-0.20350043,-0.41024464,0.4794759,-0.0072443695,-0.57797873,-0.5635933,0.7553318,-0.121894225,-0.09448337,-0.52030164,-0.44196054,-0.37120274,0.10713405,0.5163256,-0.2897688,-0.9062796,0.16320138,0.41393772,-0.7202876,0.22254817,-0.3610406,0.40793696,-0.108998284,0.030934338,-0.4436462,-0.49426785,0.76814854,-0.612245,0.5883389,-0.0589521,-0.2397779,0.30522537,0.6203233,0.113704294,-0.6864096,0.1025838,-0.12942103,-0.3650985,-0.06358615,-0.003302773,-0.020500246,-0.18095933,-0.29963592,0.13876764,0.21514292,0.44340438,3,6,🧩 Integrative Hub,Olfactory 🌬,-1,0.75,"['Unknown', 'Sensory', 'Interneuron']",6.349774114413004,5.554746007557155,8.436517913958436,True,0.6839353177997562
AIYL,Unknown,250.0,14.905632984901278,64.0,0.0923857216230097,703,172,134,5,0.40374416,0.107819684,-0.2994912,0.05387125,-0.26622936,-0.7542532,-0.25211096,0.54813766,0.16262005,0.54903346,0.50287235,-0.37068582,-0.47595155,-0.88465464,-0.2222319,-0.14797968,-1.1438022,-0.024029829,-0.28707767,-0.25900286,0.56051016,-0.10039744,-0.6273552,-0.44438437,0.6260995,-0.33002272,-0.42977312,-0.28695118,-0.057336364,-0.3594174,0.2276468,0.324349,0.05773401,-0.5603964,0.26162314,0.35824156,-0.38002568,0.55624545,0.21730624,0.48898938,-0.076604135,-0.48806757,-0.5956295,-0.5452855,0.7948734,-0.8588606,0.52539754,0.0045044124,-0.43538377,0.294584,0.70742387,-0.098268025,-0.70453143,0.090531625,-0.19183744,-0.39804375,-0.04900611,0.024438059,-0.18385811,-0.1578067,-0.33082724,0.11656662,-0.019818544,0.09845931,3,6,🧩 Integrative Hub,Unknown ❓,-1,0.75,"['Unknown', 'Interneuron', 'Sensory']",6.3028610455434375,5.571852827119865,8.41258588583276,True,0.6832717091092668
ADFL,Unknown,210.0,13.721014492753625,100.0,0.0941176470588235,703,198,98,5,0.4374243,-0.18585554,-0.42796266,-0.09867778,-0.14544384,-0.6527711,0.04322549,0.92829263,-0.12549724,0.81765056,0.019659746,-0.34053937,-0.64811593,-0.6960902,-0.24890931,-0.44191653,-0.73676276,-0.32242796,-0.14269802,-0.29622486,0.62176657,-0.20903938,-0.87892556,-0.7057778,0.59309846,-0.36241475,-0.24104728,-0.10150979,0.18498819,-0.24786156,0.30569494,0.34370047,0.032949906,-0.8482354,0.08706405,0.3377854,-0.6392105,0.40319255,0.10015683,0.23828213,-0.6934796,-0.22113119,-0.29893804,-0.70387477,0.7908059,-0.6109573,0.41349855,-0.32030818,-0.43801707,0.14505452,0.5248376,-0.061846092,-0.43175825,0.3078305,-0.13466805,-0.54362905,-0.022413744,0.09826184,0.06686057,-0.11429945,-0.053721502,0.16639906,0.0865234,-0.06065143,3,6,🧩 Integrative Hub,Unknown ❓,-1,0.75,"['Unknown', 'Sensory', 'Interneuron']",6.291359434195731,5.53641086344386,8.380516021051616,True,0.6823824472021761
AWBL,Unknown,135.0,13.61904761904762,15.0,0.0875522138680033,630,182,145,5,0.5074079,-0.17378286,-0.32828104,-0.13005981,-0.17811374,-0.725999,0.012836323,0.66109914,-0.01856351,0.671518,0.1732686,-0.28309745,-0.86875474,-0.7393045,-0.26382753,-0.21664359,-0.8764129,-0.086554475,-0.077727765,-0.52399427,0.6264735,-0.21241054,-0.9240299,-0.4329383,0.7194583,-0.11377674,-0.1963447,-0.0035200755,-0.08962246,-0.3308763,0.12711354,0.39888254,-0.15825266,-1.0108263,-0.13207713,0.19809684,-0.45333523,0.45880446,0.0034153045,-0.040728234,-0.42255738,-0.12289931,-0.18369314,-0.53794837,0.75770825,-0.74986434,0.06999059,-0.18924017,-0.42545602,0.3702008,0.74086916,-0.15446873,-0.4292,0.14631799,-0.26447916,-0.2843767,-0.18101816,0.16176195,0.17820978,-0.14239277,-0.43251404,0.06760541,0.19126464,0.19247887,3,6,🧩 Integrative Hub,Unknown ❓,-1,0.75,"['Unknown', 'Sensory', 'Interneuron']",6.348957820875092,5.45037284949648,8.367546211989472,True,0.6820228087309848
URBL,Unknown,141.0,14.07451923076923,89.0,0.1408491107286288,990,173,70,5,0.9896066,-0.09221985,-0.2776626,0.1582454,-0.18047355,-0.9729463,0.5313019,0.20421301,0.02325965,0.7330305,0.18654503,-0.08595067,-0.46178198,-0.83279735,-0.07367547,-0.65890056,-0.7040513,-0.0011663361,-0.37043628,-0.010051646,0.40069082,0.12605761,-0.19067277,-0.5417364,0.74021757,0.028671917,-0.33856294,-0.13157627,-0.42540193,-0.080480956,0.11783025,0.6457292,-0.17651726,-0.6953348,0.03596329,0.11899761,-0.3487779,0.3499624,0.04536445,0.12125599,-0.40856153,-0.009614941,-0.45875373,-0.38635027,1.0118219,-0.22502393,0.46398345,-0.15781532,-0.60865784,0.17047316,0.37610576,0.50962937,-0.76006746,-0.011781872,-0.020748515,-0.3647993,0.51750964,-0.088047035,0.36800876,-0.11863069,-0.2352072,0.25344408,-0.16927266,0.58781767,3,6,🧩 Integrative Hub,Unknown ❓,-1,0.75,"['Unknown', 'Interneuron', 'Sensory']",6.151020155193132,5.6470868020771405,8.350128040921646,True,0.6815398220976605
AVJL,Unknown,116.0,16.515810276679844,54.0,0.1163262349703027,820,78,146,5,0.37589294,-0.10584408,-0.32995898,-0.45435423,0.052962903,-0.8297447,0.24461094,0.19233486,-0.014165807,0.6385009,0.474851,0.05534509,-0.4700558,-0.38222808,-0.105338655,-0.5707643,-1.3244725,0.2157512,-0.25806895,-0.48075107,0.38023984,0.12536964,-0.6951285,-0.62821823,0.51183134,-0.23800877,-0.4363427,-0.11327386,-0.47397852,-0.20633402,0.16860709,0.24816649,-0.29707077,-0.9572798,0.09309203,0.145505,-0.38050407,0.13900378,-0.23406988,0.54445654,-0.1954708,-0.36125752,-0.20367806,-0.3526132,0.8735577,-0.51182264,0.27348813,-0.49006656,-0.42406958,0.37642092,0.6956492,0.31266078,-0.3775831,0.4252826,-0.42477185,0.22824508,-0.21916005,0.54627335,0.26237878,0.00013732008,-0.3226104,-0.098945394,0.015027268,0.24065432,3,6,🧩 Integrative Hub,Unknown ❓,-1,0.75,"['Unknown', 'Sensory', 'Interneuron']",6.296787519115834,5.438290361772718,8.32012831150115,True,0.6807079627562278
ADAR,Unknown,193.0,14.265027322404372,95.0,0.1163262349703027,946,135,100,5,0.34181604,0.25378102,-0.08941883,0.032356557,-0.03174448,-0.72718143,0.50356656,0.5192758,-0.56141263,0.7860903,0.30056697,-0.16783604,-0.4880962,-0.7006433,0.03976033,-0.5946935,-0.86410815,-0.02015254,-0.09401383,-0.2225168,0.55959255,-0.06705647,-0.5145884,-0.39742288,0.5841085,0.075478986,-0.08263139,0.23684074,-0.21311995,-0.25787348,0.38843158,0.6458615,-0.080200106,-0.8396417,0.009668125,0.49110702,-0.16705877,0.015668863,-0.15875232,0.52378285,-0.38727155,-0.50191814,-0.26492488,-0.36967736,0.85498506,-0.59787774,0.17587288,-0.5026804,-0.9330373,0.20109415,0.28888717,0.30232608,-0.6510227,0.49317452,-0.2060789,0.029194921,-0.25197217,0.38470942,-0.030843452,0.41278467,-0.31982905,-0.25905722,-0.10076812,0.3073893,3,6,🧩 Integrative Hub,Unknown ❓,-1,0.75,"['Unknown', 'Interneuron', 'Sensory']",6.283206270347828,5.377939136922852,8.27048429030518,True,0.6793313889145339
OLLL,Unknown,370.0,16.894984326018808,228.0,0.1163262349703027,903,156,85,5,0.47175053,-0.10255999,-0.0952291,0.042877786,-0.40852562,-1.1369709,0.18273105,0.39387184,-0.12853983,0.92951494,0.120163605,0.018060982,-0.31173408,-1.1266279,-0.05746519,-0.33871457,-0.6078666,-0.57043916,-0.58115053,-0.122369945,0.31403518,0.29314896,-0.8821724,-0.6080666,0.62653744,0.11517041,-0.07979368,0.15218844,-0.24983633,-0.16097412,0.3867965,0.4911606,-0.42028168,-0.5724358,-0.045307767,0.045632433,-0.06704529,0.19023941,0.3610753,0.20370995,-0.31820926,-0.034140505,-0.33529043,-0.13908672,0.81073505,-0.30838323,0.67386246,-0.1345443,-0.7953397,0.21017522,0.14133534,0.52634275,-0.8675877,-0.02896573,0.21788958,-0.046855398,0.42305923,0.21443759,0.11697765,-0.29275975,-0.13240482,-0.07166394,0.113363326,0.107690595,3,6,🧩 Integrative Hub,Unknown ❓,-1,0.75,"['Unknown', 'Sensory', 'Interneuron']",5.76668351076799,5.928129609701997,8.270269607623984,True,0.6793254360010494
RIFR,Unknown,133.0,14.05861244019139,61.0,0.0775079992471296,703,172,133,5,0.42636842,-0.05064828,-0.43323898,0.08607962,-0.078888215,-0.7202229,0.30239996,-0.030373296,-0.050948985,0.8508131,0.29895663,-0.14939666,-0.44659105,-0.37634665,-0.26365244,-0.36415192,-0.955505,-0.21666895,-0.16188248,-0.5713584,0.06305386,-0.05637541,-0.5052473,-0.56128836,0.48705113,0.044122726,-0.5190793,-0.48266593,-0.18959327,-0.4032133,0.049149003,0.44994864,-0.23318149,-1.1806926,0.1201959,0.44960055,-0.2224754,-0.1791954,-0.30101115,0.5577088,-0.35980216,-0.33993432,-0.032916483,-0.78390646,0.9354338,-0.41122106,0.20969076,-0.4370364,-0.74987864,0.36734462,0.5944094,0.21843424,-0.35458273,0.4623196,-0.30309528,0.47547564,-0.22276826,0.45191866,0.05231573,-0.18927437,-0.6178785,-0.08588448,-0.2148686,0.04823988,3,6,🧩 Integrative Hub,Unknown ❓,-1,0.75,"['Unknown', 'Interneuron', 'Sensory']",6.249536911783467,5.352258390559809,8.228206456516627,True,0.6781590713086119
AWBR,Unknown,125.0,11.691683569979716,17.0,0.0806897459523496,630,148,149,5,0.419088,-0.24816549,-0.5007346,-0.17027704,-0.19214404,-0.5646047,-0.21028635,0.47295013,-0.27720937,0.55916387,0.22208107,-0.2421026,-0.54042375,-0.5039917,-0.29322186,-0.3831129,-0.8744565,-0.15359776,-0.22543414,-0.7481376,0.4167408,-0.23662595,-0.77257717,-0.38694265,0.78606796,0.05353707,-0.0668615,0.13128348,-0.09413102,-0.35193488,0.37556037,0.5087324,-0.16367696,-0.94169635,0.26809213,0.44717064,-0.097559065,-0.26857865,-0.029921113,0.5335239,-0.2908391,-0.08056045,0.0970548,-0.84368396,0.9982771,-0.3320186,0.3626997,-0.31633025,-0.7537046,0.19947664,0.8122839,0.22831091,-0.78371763,-0.13774337,-0.25291315,-0.35368317,-0.26621327,-0.16392592,-0.3825736,-0.20646954,-0.55462265,0.0452023,0.22443531,0.18591237,3,6,🧩 Integrative Hub,Unknown ❓,-1,0.75,"['Unknown', 'Interneuron', 'Sensory']",6.3541035845498905,5.219657743112761,8.223105211440918,True,0.6780176194205069
AVAR,Interneuron,360.0,16.15972222222222,330.0,0.1560021152829191,903,37,158,5,0.31383157,0.067231454,-0.032360293,-0.11298671,0.02439491,-0.5593174,0.48760757,0.2526336,-0.15192029,1.1415714,0.49399185,0.035986993,-0.47007087,-0.65891594,-0.22459012,-0.6226126,-0.8130744,-0.20317797,-0.532696,-0.11853702,0.15648416,0.08631591,-0.83009964,-0.42842704,0.41301697,-0.06739334,-0.18256138,-0.035855155,-0.1723717,-0.6513975,0.19542794,0.4650776,-0.24350281,-0.9022623,0.3303766,0.6572372,-0.31302595,-0.3289129,0.47347537,0.7565083,-0.29421404,-0.2974216,-0.22827356,-0.47879604,0.86173165,-0.26855046,0.5438465,-0.20368655,-0.9002098,0.18316476,0.30658403,0.24887331,-0.3717666,0.2980858,-0.04421969,-0.037184373,-0.034180775,0.0020461984,0.026962508,0.16093433,-0.12464403,-0.05796233,0.05961981,0.29120097,3,6,🧩 Integrative Hub,Oscillator 🔁,-1,0.75,"['Unknown', 'Sensory', 'Interneuron']",5.6427818303925905,5.9374833743309,8.191135184201553,True,0.6771311258981102
