feature,seed,"(0, 1)_(0, 2)_(1, 1)_(1, 2)_(2, 0)_nan_nan_nan_nan","(0, 1)_(0, 2)_(1, 2)_(2, 0)_nan_nan_nan_nan_nan","(0, 1)_(2, 1)_nan_nan_nan_nan_nan_nan_nan","(0, 0)_(0, 2)_(1, 0)_(1, 1)_(1, 2)_(2, 0)_(2, 1)_nan_nan","(0, 1)_(0, 2)_(1, 1)_(1, 2)_(2, 0)_(2, 1)_nan_nan_nan","(1, 0)_(1, 2)_nan_nan_nan_nan_nan_nan_nan","(0, 0)_(0, 1)_(1, 2)_(2, 0)_(2, 1)_nan_nan_nan_nan","(0, 1)_(1, 0)_(2, 1)_nan_nan_nan_nan_nan_nan","(0, 1)_(0, 2)_(1, 0)_(1, 1)_(1, 2)_(2, 0)_(2, 1)_(2, 2)_nan","(0, 1)_(0, 2)_(2, 0)_(2, 2)_nan_nan_nan_nan_nan","(0, 2)_(1, 1)_(1, 2)_(2, 0)_(2, 1)_(2, 2)_nan_nan_nan","(0, 2)_(1, 0)_(1, 2)_(2, 1)_nan_nan_nan_nan_nan","(0, 1)_(0, 2)_(1, 2)_nan_nan_nan_nan_nan_nan","(0, 2)_(1, 0)_(1, 2)_nan_nan_nan_nan_nan_nan","(0, 1)_(1, 0)_(1, 2)_nan_nan_nan_nan_nan_nan","(0, 0)_(0, 1)_(1, 0)_(1, 1)_(1, 2)_(2, 1)_(2, 2)_nan_nan","(0, 0)_(0, 1)_(0, 2)_(2, 1)_(2, 2)_nan_nan_nan_nan","(0, 2)_(1, 2)_(2, 1)_nan_nan_nan_nan_nan_nan","(0, 2)_(1, 0)_(1, 1)_(1, 2)_(2, 1)_nan_nan_nan_nan","(0, 2)_(1, 0)_(2, 0)_nan_nan_nan_nan_nan_nan","(0, 0)_(0, 2)_(1, 0)_(1, 1)_(1, 2)_(2, 0)_nan_nan_nan","(0, 1)_(0, 2)_nan_nan_nan_nan_nan_nan_nan","(0, 0)_(0, 1)_(1, 0)_(1, 1)_(1, 2)_(2, 1)_nan_nan_nan","(0, 1)_(1, 2)_(2, 2)_nan_nan_nan_nan_nan_nan","(0, 1)_(0, 2)_(1, 0)_(1, 2)_nan_nan_nan_nan_nan","(2, 0)_(2, 1)_nan_nan_nan_nan_nan_nan_nan","(0, 2)_(1, 0)_(2, 0)_(2, 1)_nan_nan_nan_nan_nan","(0, 1)_(0, 2)_(2, 1)_nan_nan_nan_nan_nan_nan","(0, 2)_(1, 0)_(1, 2)_(2, 2)_nan_nan_nan_nan_nan","(0, 0)_(0, 1)_(1, 1)_(1, 2)_(2, 0)_(2, 1)_nan_nan_nan"
PC41,29,-0.0010462802157227826,-0.003991494814192993,0.14349000992015457,0.0002722461386973399,-0.00032782606667308955,-0.3142637816117658,-0.0009987110197367695,0.0072341195497241054,0.00012121410239826623,-0.0015277050069220546,-0.00023735025507601537,0.0025851226678994103,0.005852613778571242,-0.002919183315490375,0.04302476474429578,-9.41955806578754e-06,0.00020245022302226224,0.015083874576906514,-0.0016876373557691338,0.01104050336911129,-0.0002431988776725752,-0.022376169461898535,-0.002256883102214408,0.010329358003653687,0.01919659690113779,-0.5301644664304039,0.0020717881204458306,-0.0027869552277958033,0.0019374494964938568,-0.0022272571544406554
PC193,29,7.372895172846102e-15,1.453600684571762e-14,8.250215528213633e-14,-3.334011591799343e-15,2.3692348513702916e-15,1.5302225099441294e-12,-5.0421030251451385e-15,1.3420247356929272e-13,1.5428382414433636e-15,-1.147812363276669e-13,-1.4669265991953025e-15,1.4838687745683812e-14,6.852613563433701e-14,7.592326930655331e-14,2.1587794165768797e-13,-7.092374628396413e-15,3.3074113859950506e-15,2.276472337983877e-13,-2.869845077322571e-15,9.920955559684619e-14,-3.838060222737541e-15,2.9496178253622563e-12,-1.3842979432458876e-14,-5.989763854470085e-15,7.116992347418889e-14,-1.1605806682775798e-12,1.8147706956168136e-14,4.463322593562667e-14,-5.954954425431353e-15,-1.4536559193287622e-14
14,29,0.003749576657435134,-0.08059199220160325,6.454375907478755,-0.011207978347293847,-0.1337335398107322,8.806087862930024,0.03866810946703215,1.1011798287009618,-0.012576462273211025,0.2604556559453629,-0.01875410331542255,0.08962747753021438,0.592725047242163,0.06688257569705199,0.3047237677187353,0.008917128334007438,-0.05667539599684087,0.7048833961985955,-0.033024038486343096,0.3108974194832264,-0.014607602654233389,25.553600402248403,-0.05104083531446557,-0.007453044543204382,0.12178529713018686,24.41186246063579,0.010123370008987786,0.5082019839225674,0.07203005087217451,-0.07549282294759443
PC198,29,-2.9258589843881835e-15,-7.919084069209827e-15,8.850439415472051e-13,2.1870815003476417e-15,-7.158372487271058e-15,-5.573417533747548e-13,7.220149159791532e-16,3.156890564446459e-14,-6.3517645924662605e-15,4.43291187967781e-14,5.342864357461065e-16,5.008984183295494e-15,8.333485009048114e-14,2.5392699031014833e-14,1.060897021810101e-13,9.332959652523233e-15,-1.0451732626575832e-14,3.26337480360201e-13,-6.164855130024994e-16,3.352134558355338e-15,7.228614134747695e-16,6.48970818409071e-13,7.1039047683705605e-15,-2.1104348785319765e-14,5.298025548630085e-14,5.553992348304317e-13,3.209725147242591e-14,1.2322667763758738e-13,-3.72709595707113e-15,-1.5266902412181505e-14
43,29,0.009848076892094706,0.02857061614838248,3.3361468313331666,-0.009343355166165841,-0.13400439376027304,-12.238855157333347,0.010610081671458594,-0.0905086199371185,0.03718347971546734,0.022643197971147305,0.011537645049887621,-0.022800483493853094,0.04480144439091911,0.33538968578575135,0.199269012182565,0.012322539434025103,0.005054102761751495,0.2905991113042232,-0.039929000089422906,-0.14172494003533126,-0.008831336889057743,4.050946259498286,-0.027721073225264896,0.3591666640342255,0.06148204642152322,-9.399840876373474,-0.02343853567875122,-0.10170967757372666,0.019788488144130572,-0.02848283189770303
PC169,29,-1.0280555982312191e-14,6.032991828844343e-15,-4.4584102713457944e-13,-6.65932310235545e-15,-5.46231503665236e-15,2.142735729536041e-12,2.390514392752255e-15,-1.0219237585492177e-14,6.19623029124025e-15,-7.6790167796207e-14,3.616017634041686e-15,-9.47391812280495e-15,-5.2559425716321524e-14,-5.5164571562981464e-14,7.754742639792652e-14,-4.495683197808918e-15,1.5426394965079374e-14,-9.073305054926229e-14,-4.308213516564367e-15,6.4834099265531e-14,-1.0314261999045966e-14,2.9322895150919357e-12,-2.0707831747092453e-14,-8.63039999637113e-15,2.124809757178655e-15,-2.0069792359669657e-12,-4.443704356631676e-15,-8.808010736814757e-14,2.3129844603983073e-15,2.8056831416034183e-16
PC9,29,0.0008910754847647222,-0.0024104295722024516,-0.18997667504238427,0.0002196890083701945,0.0009655489953507355,-0.1985447457450136,-2.287973880476165e-06,-0.024256526667838414,0.0013142339822392677,0.005486002694398046,0.0020052929338173647,-0.0022497611853627346,-0.008516747484605229,-0.011404838054442574,-0.04113965572780812,0.0013020699128791782,0.002917858528698028,-0.02444497914083522,0.0019143606352957166,-0.014449343290487148,0.000846409692869156,-0.2503781219281189,0.0034009399120459053,0.00516275075124356,-0.015437948977006078,-0.24874842076505152,-0.001985132109418742,-0.00635336100203491,0.003945872548417224,0.001640700170419662
44,29,-0.02558835736059574,-0.18624883835458195,0.34014011060427113,-0.0009207883785423114,-0.06168201832389145,-9.351334032374623,-0.011057929256242523,-0.10520965225411753,0.01931560407738643,0.6416522559843684,0.02341271954084857,-0.02059265139774853,0.09993218543804591,-0.13811101943224022,-0.3219949697973274,0.015779712551389633,0.09910161746389104,-0.7323256376254569,0.0111249152199275,-0.32238150476781224,0.0024604107036253794,9.936307055265303,0.05948842148982752,0.43102831946216064,-0.21455700745208367,-7.878813953578383,-0.14147626548154413,0.052535654011844506,0.15868550715112628,0.0595596479808316
33,29,0.032371971433424795,-0.18115398263102572,-2.7273305799883034,-0.009084715601010073,-0.08568103510706541,-0.7903306361732964,0.019580102540436854,0.07552261583974976,0.012144604950942375,0.19378627057575595,0.017221843902993292,-0.029045241355756826,0.0574186539934483,0.2692475445125196,0.5124707926366988,0.004627922613852495,-0.04297280641360783,-0.8021589798459485,-0.005641031826393983,-0.15790575176620197,0.015829934882249604,-7.262097795765516,0.04434130387562435,0.5078731245790389,-0.03500090313616975,10.257640183607222,-0.031109790939157608,-0.12477340388661219,0.11697005946553296,-0.01990227900017356
52,29,0.009951572399583823,-0.050948973889215245,-5.863509505965467,0.023652026819513575,0.02387889749849294,3.0648589475479384,-0.04700358915039169,-1.4157753957049366,0.0005454599430959902,-0.2151698010265002,0.020408790160892077,-0.14906300883309465,-0.26515559748020556,0.20711083936288208,-1.6078212276299648,0.028204680992352047,0.09598773758341769,-1.4008095513851444,0.0649893579080591,-0.9141310584538419,0.04089517326468769,-10.527383993242525,0.22564425735337,-0.25222447809976056,-0.1808363068773022,-4.892047398498285,-0.05316444999300923,-0.23806882456104753,0.03799314699245588,0.07274878262944386
as_target,29,3.1206097069326046e-05,-0.004046941914991449,-0.1423894368424913,0.0009760155440206893,0.002196020930306511,-0.4238961375491611,0.000944311854056767,-0.014412617256576152,0.0009540524084192817,0.021451454105381365,0.0015839919522522184,-0.0016539196502240794,0.0030860693026182676,0.004984718501517965,-0.02103126710616564,0.000376656958793539,0.0018060225312622007,-0.013761116657709354,0.0011689159632463225,-0.013113158164991067,0.0008662730339624794,-0.3952154336420625,0.0037930809038126375,0.006818580753930225,-0.00221289072741888,-0.30014962044041155,-0.0002725529289345906,-0.0005730894400144987,0.0011001712623989412,-0.0001681077210538195
as_target.1,29,3.120609706532636e-05,-0.004046941915030838,-0.14238943684378189,0.0009760155440292857,0.0021960209302883367,-0.4238961375502634,0.0009443118540624795,-0.014412617256755878,0.0009540524084227538,0.02145145410563763,0.0015839919522609117,-0.0016539196502395291,0.0030860693026393536,0.004984718501548264,-0.021031267106366457,0.0003766569587963418,0.001806022531280683,-0.013761116657860898,0.0011689159632575817,-0.013113158165025817,0.0008662730339660239,-0.39521543364348,0.003793080903838411,0.006818580753960551,-0.0022128907274338977,-0.30014962044297155,-0.0002725529289285963,-0.0005730894400319184,0.0011001712624065369,-0.000168107721056281
PC8,29,-0.00012264499971297005,-0.002554982427467192,0.004251258094099034,0.00042715187019998403,-0.00025714589252198483,-0.29588066536233304,0.00042870785036045,-0.011292405366533273,8.207214912433514e-05,0.0019110326028404935,5.224725038732652e-05,-0.0002322777953479589,-0.008208063778852668,-0.010515755776726312,-0.01873042534387656,0.00023899671991935338,0.0008808843445896075,-0.0023031649083340455,-0.00022147578740746828,-0.0037781673701858865,0.00013013059605602174,-0.2942413555212319,0.0005876396634228008,-0.0009616252251579134,-0.008743856326963858,-0.4044464111905692,-0.001084985669452054,-0.0040553589441755565,0.0028895202660488895,-0.00024875292842565345
PC175,29,-1.3344693603009055e-14,4.990435893467302e-16,-1.122856980199517e-12,-3.89030268172839e-15,-3.812513013367424e-15,1.7402257903213807e-12,4.62361812276806e-16,1.1874949299680213e-14,1.2159486787859777e-16,7.52811305413457e-14,-5.550966860819548e-15,1.082416163401684e-14,3.3898030526213614e-16,3.1330674760861087e-15,5.742157705882643e-14,-5.913672583102044e-15,5.437684607215152e-15,-1.6596018226888643e-14,-1.1518745828017414e-14,6.417032552858593e-14,-1.0191252320185645e-14,1.54427268653687e-12,-4.016779072634728e-15,-4.914691712919673e-15,-1.2740014473620966e-15,1.1141370054828712e-12,1.2194771823989817e-14,2.4605927674412422e-14,-6.884678083752427e-15,-4.022260539793301e-15
24,29,0.0020191852631806124,-0.09586945194477264,1.624294456339413,0.016748612112437587,0.04756639639268214,1.066881183278269,-0.0034186208191079306,-0.606524406232918,0.03514015212490993,-0.14071954774155018,0.04612243100021822,-0.10748788444050175,-0.1824519150400491,-0.36777107481552734,0.05765770849932978,-0.020202454996306938,-0.015322129548600433,0.1341480430467039,0.03832116162537041,-0.6607301101998712,0.022709819074757682,9.123583546855658,-0.02466163005349843,0.07539556537455083,-0.06960956838549928,-29.09776633325837,-0.08334303658041342,-0.06719675407629236,0.12078001377106848,0.051004578640476785
38,29,-0.0039229558310661,-0.08677900138164815,21.89337177377429,-0.016510856493958035,-0.04825180051870377,-19.96316889341322,0.023176414160873026,-0.6321213449185715,-0.016163359365904153,-0.6223584201712407,-0.04497969338413958,-0.04950763171411236,0.041379114629419816,0.5951449097490159,1.3705893294145244,-0.013786260703106405,-0.050803692303213153,0.5981431782630824,-0.06302397375167167,0.39923766126579024,0.007229907538147072,8.245813191840952,-0.07402095101902484,0.1955330935105197,0.12464543293154465,-4.463846715664605,-0.005431526905549396,0.26180760808790454,-0.02494555343085515,-0.019199357899461544
23,29,0.025044506600741576,0.2387963522368034,10.437647998513706,0.007471032416692017,0.0935989334401553,6.993842649844014,0.034942225010202874,-0.7551628088481915,0.05633605047046765,0.09889251937990177,0.06147045529217455,0.0005873905472832714,-0.2957553615590556,-0.9870576655929787,-1.0375474643253824,0.029082658628275845,-0.016009666145209177,-0.12568317937460674,0.027846894546451607,-0.06229738302954044,-0.003435506234159844,3.3872549033732846,0.045807893620102104,-0.1586894295334862,-0.3956180082542982,3.832480962234993,-0.10226803555632313,-0.1755836273061863,-0.041196903641916326,0.07047410981216096
41,29,-0.03066649674406854,-0.07637000751266028,1.5122295427810704,0.006134502237876871,0.1095103309652816,-4.629235000830783,0.0231983087610096,-1.0155673967951724,0.0024238014489546544,0.008239228497914308,0.011998293238400615,-0.02883749403187834,-0.4276777169399479,-0.7382062117509202,-1.0523070960290912,0.012380838565923548,0.012590296785714277,0.34294849891102624,-0.05982771717507038,-1.3360520207760052,0.01689842467429087,-5.155249388223202,-0.040743705892099434,0.5324632938145154,-0.5142722098272688,-3.315472900309459,-0.15853305309054747,-0.4313674981634916,0.1356031788595383,-0.023115846850691405
PC162,29,1.782028172405798e-15,4.827538199423032e-16,-3.4225618207293603e-13,-1.5249924431531838e-15,-8.112719274180325e-15,3.652502001911007e-13,1.4038618930332676e-15,5.791686708671878e-14,-4.125821234502809e-15,3.791425841854767e-13,-8.513178455921943e-15,-1.7957172548118638e-15,2.5025531921299047e-14,3.4262642518846035e-15,1.290950338033245e-13,3.17371404953868e-15,1.1385186733728898e-14,6.016062432737454e-14,-3.308497839625442e-16,-2.6286031593929396e-15,-1.1903697888185207e-14,1.2741195634540734e-12,-2.1012246243517392e-14,1.7134615949519188e-14,8.509601307053447e-15,-2.174561513995147e-12,6.644698261857718e-15,7.089195721825119e-14,7.083940590629501e-15,-2.18272077805594e-16
PC171,29,7.17835825545929e-15,1.0472214122921725e-15,2.8130350091803045e-13,2.508354871938012e-15,-5.8897524963013486e-15,-4.652584676968753e-13,1.9981942315271995e-15,-1.0902815198880092e-13,5.358744913161458e-15,1.0712670054591099e-13,6.096096957328877e-15,-5.03723232801084e-15,1.9165137781063164e-14,4.603202156078993e-14,-7.777320164472667e-14,8.48746948837168e-15,1.165640755738257e-14,-9.466931309255157e-14,1.3223336623500954e-15,-5.109899083067442e-14,3.0374670417447846e-15,2.260922175273467e-14,8.015692499688999e-15,3.20170736677105e-14,-4.230429976142523e-15,-1.148339693158506e-13,-5.701122458104017e-15,-5.821693042419462e-14,4.399653862451768e-15,1.003984133456594e-14
PC111,29,8.467834618832938e-15,-2.3377355017255108e-14,4.006161175465179e-15,-2.404379469417779e-15,-3.402457523576793e-15,9.400152711680694e-13,5.2855177785431675e-15,-7.252557354977197e-14,4.134436524406315e-15,2.9674147922141416e-14,5.186031971348567e-15,-3.4491377065675505e-15,-8.462207032853651e-14,-8.931297583146277e-14,-1.4100120831206536e-13,1.2799469126609716e-15,2.972459736681544e-15,-3.102589085804371e-14,-1.454217306520924e-14,-3.713861172083517e-14,3.70171015600077e-15,-1.4254046479912567e-12,2.9083024733277075e-15,1.860387580014637e-15,-5.461372033747003e-14,2.9883211259231475e-12,6.609977192734294e-15,-9.706642072225794e-14,-2.094154990903672e-15,6.835651431931221e-15
PC110,29,7.060906658466626e-15,-5.3678588594346486e-14,-5.785557481287982e-14,-5.477152034789445e-15,1.8660878898745442e-14,1.3393726267908336e-12,5.780244302576513e-15,-1.5507534423461313e-13,3.165756315287479e-15,4.02636660358166e-14,4.692786093983439e-15,1.273381656383572e-14,-2.5682293254858555e-13,-1.2038111231479876e-13,-2.643614939187684e-13,3.626843806151278e-15,1.0789066312368141e-14,-4.486030418394026e-14,-2.276416154919679e-14,5.1723828857592846e-14,6.227944728746767e-15,7.399426507264865e-13,7.042611722449412e-15,1.9810039706039092e-14,-1.3784337982539054e-13,1.2160810393069779e-12,2.7731957926971026e-15,-2.377773739629723e-13,1.1185749164991622e-14,6.403306884285089e-15
PC178,29,9.39114917850881e-15,1.731151550038208e-14,1.7237998263701329e-12,4.810999663469163e-15,5.821916633702579e-15,-6.803187929983184e-13,6.352964206640329e-15,1.006930780979812e-14,-4.5590633571310736e-15,-1.4116611017463653e-14,3.5349654779338174e-15,-5.656016075813722e-15,8.464031128773986e-14,-3.309368588657849e-14,-1.2200744514649558e-14,7.325486605758253e-15,-1.1916599852600347e-14,1.3655648103795683e-13,-9.008433062606893e-16,5.794355390827873e-14,2.879214257858115e-15,-7.714631017566476e-13,1.3587413577979709e-14,2.5092337338585392e-14,1.6410141937389398e-15,3.1338219361579e-12,1.16838760739048e-15,2.948521829975088e-14,5.786062210486737e-15,-4.8101098266683694e-15
PC16,29,-0.00020197895165472332,0.00252779205483809,-0.12358026832509665,-0.0004370765475153428,-0.0007381773356600091,0.19124130550143567,0.0005282908985966741,0.007664299396264297,-0.0007670998114271474,-0.0031808521079857884,-0.0014589170594053351,0.0013389808118028231,0.005627257690928852,0.0026739707224825216,0.011947502244705132,-0.0011266191832538957,-0.002406902254144173,0.012243019775074294,-0.00015452848563503115,0.01415476101097564,-0.00024492421532184324,0.009931769422993206,-0.0013442939882583299,0.002574180028030689,0.0033070616603021476,-0.2589443622165054,0.0010963963482090455,0.01610219863401986,0.001526354294272192,-0.0010522898999880642
PC74,29,-0.00010423545232734788,0.005674608371145232,0.20713081651978074,-0.00040497118893746974,0.0012926019558709648,-0.2375991143687183,-0.0010506114928265696,-0.006313176049136938,0.00042929170042116653,-0.006838649276026287,0.0001500609162207968,0.0026367761361579924,0.02425700537714709,0.007662989429142472,-0.024290891147004206,2.667573414848221e-05,-0.0014219893787522826,0.03762684058109607,0.002011271345645297,-0.0001650542574185861,0.0004665490204897584,-0.2416833591230081,0.00256850436878858,-0.0005858797970340006,0.0025924669734604805,-0.1004467740199321,0.0010171961601304078,0.015544160800486203,-0.0025496601137237583,0.0003188340816672573
PC21,29,-0.0003779078772132251,-0.0007738680166519805,0.1619404394418793,-0.00013776951066708657,-0.0007897380728985236,-0.25128450190869306,-0.0006333690813071919,-0.015102024811571416,-0.0002034307869815369,-0.0001243808456598709,-0.00036439695370006837,-0.001902514382177651,-0.00198937940304884,-0.0006006320223615918,-0.0025823164912987455,2.0550541316953306e-05,-0.00039868652533601464,-0.01945835619488626,9.650459230127034e-05,-0.0020900990189750114,-5.037866254774351e-06,0.157346676363662,-0.00041357125816719737,0.008682336937819017,0.0014931919154242265,-0.29814291834199413,-0.000301098297080351,-0.0025483789833301686,0.0029886429271024006,0.00041730020055814703
PC126,29,6.392034794956727e-15,-8.070259524341699e-15,1.7596331035151654e-12,1.2633064869924448e-15,5.4470755521929435e-15,-2.091848303146587e-12,8.111522909204814e-16,-1.5427049776725898e-13,-6.9913522947778724e-15,-1.013974393297709e-13,-2.432727270412475e-15,-1.1919369870645262e-14,-3.813767936920877e-15,-1.0917515828804303e-13,-1.0568367139137126e-13,-3.886105469082187e-15,-5.192287097832132e-16,8.752972265074872e-14,9.761535752300928e-15,-1.2893253603143237e-13,9.65062892180901e-15,-1.1519887255544126e-12,-1.2596322078743718e-14,-3.1621682927530967e-14,-3.430946908632996e-14,1.7250891011310852e-12,-1.3088984975979442e-14,-3.018253996744413e-14,-8.247997247472602e-15,5.554329616002039e-15
PC95,29,-0.0010466526129494916,0.002243827169861485,0.5710100088192853,-0.0005322892968013846,0.00032673468070665117,-0.35267146780202824,-0.0019152674389702562,0.023071989360584712,0.0011774048966421654,-0.0067397820737478435,0.001462747902100056,0.000547475042034047,0.016974466893693148,0.01157535619785313,0.03914116246984446,-0.00016840268797679788,-0.0015949692630450334,-0.007436995156064573,-0.002637502223036207,0.02755979339373344,-0.0012137697503476607,0.2148124829609534,-0.0037163952916052416,0.03847596932906195,0.013777933180957502,0.6444675858398033,0.004135197784286107,0.007572686629120801,0.013347810162605191,0.00013754097645644135
PC87,29,0.003602367290219895,-0.001502070066858853,0.2439706457861489,-0.0009109783300773762,-0.005150854497296062,-0.49630808672703214,-0.0012294844557295254,0.02676809220514674,-0.005338927571281581,-0.005804142517076154,-0.0049558456682203406,0.00231187096769502,0.019607399298956472,0.015888681179782163,0.03386959034666139,-0.0038993346126101605,-0.00039767520808779814,0.028764512204934423,0.00835162926707505,0.02382808204772649,0.0029433457950358804,-0.039232899292767,0.0006706234965883982,-0.0001547278664185327,0.047431331229503416,0.7427454032237862,0.004693263073319724,0.013582969533991756,0.001548455625465922,-0.00045977972883856134
PC123,29,2.4555812418013084e-15,6.791345143626779e-15,-6.393236617530266e-13,-5.855545808665444e-15,-5.882100283724173e-15,-2.304686339110425e-12,-4.890549888553763e-15,-3.3515202091054956e-14,1.0895522861193813e-14,-5.094599827535353e-14,8.22139484051065e-15,-1.1914017191536178e-14,3.595325609491243e-14,-2.3391915993960646e-14,-9.935131183964197e-15,-3.2311593462499907e-15,5.444141603027376e-15,1.603061082944689e-13,8.189226244984056e-15,-8.350482801429718e-14,3.5781468902741455e-15,3.696635606851566e-13,-1.8742003197179904e-14,6.789870426489489e-15,5.2574553432855335e-14,5.855677812396635e-13,6.508994850404355e-15,6.880438189265022e-14,-4.518914819866591e-15,1.0061407346291353e-14
4,29,0.052656291383377796,-0.013748849789256558,11.122362223513193,0.0002644138151013026,0.037888370705129154,2.196361861176453,-0.0555484607867064,0.393101814081475,0.07019539741042419,0.23067421949550493,0.08102249840424688,0.11631914629936088,0.06436397016017892,0.2724878040846788,0.5980012488573153,-0.01908362344699196,0.03355164114576802,0.07774950099356538,0.04045789538192296,0.024382715248564793,0.006941080504256819,-0.5313318755793592,-0.09619721514286242,-0.3688689356053132,0.4017243935977159,9.292802339254417,-0.032657700765034076,-0.06689646128500205,-0.06732867246237707,-0.055618783998348395
PC81,29,0.002362138992191917,0.004664907265495384,-0.19751564845329794,-0.0003058441677549144,-0.000651004653989431,-0.06429901490995778,-0.002195926068528754,0.072087513737063,-0.001040977300476346,-0.0023880744331707003,-0.0012134714952449276,0.004349879105383807,0.01783187581615805,0.0006718792578797194,0.05043190352847223,-0.0005582113346509538,0.0006042054444867298,0.04320982975464078,-0.00012565183849782172,0.020486524611238278,-0.00028232716931398023,-0.004874855324986062,-0.007500870293154896,0.0010902420675899711,0.016200115301436814,-1.9238592034323838,0.0030322287144722493,0.004189211457807293,0.0008917962680196248,-0.006517591958566473
PC153,29,1.0342878624562067e-14,-1.2016898338098885e-14,8.02040661012826e-13,-3.92568768172564e-16,-4.2041755030662637e-16,-1.696910695046299e-13,-4.783182204847125e-15,5.293675384737606e-15,-3.099380647445305e-15,-4.7950134608790505e-15,-4.237952400058353e-15,3.8457370513979e-15,-1.0791356278953326e-13,8.769543300966653e-14,-1.0998716523340888e-13,1.4599092250396997e-15,-1.0719697293354483e-14,7.939383844030424e-14,-4.969219408430952e-15,1.1614925783749815e-13,-3.355958724242125e-15,-6.943744573640264e-13,-1.094545209968332e-14,1.3857470489021464e-15,-6.638442325665917e-14,1.238627091478575e-12,1.026020447727771e-14,-1.2963352954520373e-14,-5.087854252556363e-16,-8.626145205344051e-15
PC163,29,3.838471794491268e-15,1.5543367448210526e-14,2.275667761154907e-13,3.566139768965854e-15,-1.1006297522002701e-14,-6.919049461264035e-13,-8.612372340225374e-15,-1.0990468107556554e-14,-1.1687615730995939e-14,-3.1660057629160215e-14,-1.6902310261064602e-14,-5.9440753686308895e-15,-1.0755711960811391e-14,-1.834760657601907e-14,3.553790462139586e-15,-6.969533164661969e-15,-2.0520147102856995e-14,1.2771028729833725e-13,-1.0365673589442527e-15,-4.687877176694703e-14,3.83853127848995e-15,-8.07449228922272e-13,-1.4246764231548543e-14,-3.3850390113050787e-14,-2.523114616924713e-14,-4.1434381726737585e-13,1.4872183175984066e-14,2.408666874097444e-14,-4.768804809349573e-16,-6.8882629102045e-15
PC94,29,-9.86320573649067e-05,-0.001361634051989007,-0.8104082590496079,-0.0009110854917468191,0.003551063843963439,0.9832429372439665,0.0011039904520797085,-0.002754456656293731,0.0003461705051982584,-0.007486554876774209,0.00015901177219963393,-0.0011096907890451348,-0.01758395458637535,-0.015088443353204728,-0.008442843817544501,0.000941343737093531,-0.00023068614305203383,0.019518276104300476,-0.0037127536798581533,-0.000855509815376943,-0.0003005700491588471,-0.030641734914231868,0.0015636235386187233,-0.011877939855056956,-0.005051882032758344,0.146332287337171,-0.0017267704551238504,0.007407580827711735,-0.004362132116703543,-0.002470926064824698
PC104,29,0.0012581429899855344,0.0014392727719188948,-0.2530484530471062,-6.86825058872245e-05,-0.0005293704730877209,0.07486452305378333,-8.874216730797108e-05,-0.0055979518968876955,0.0005768771578329225,0.009516873869763923,0.0003761630390202633,-0.0007121627770310834,0.005522643160406041,-0.0004934990318271956,-0.016174825703219715,-0.00014583060149007046,0.000799622729455466,0.009874343741815114,-0.00016816307727184534,-0.012075276869282,0.0001862464811520324,0.5961511069294352,-0.0029637152875801476,0.0027088076422619248,0.0049616713341141165,0.474200879370598,-0.0036491962040542994,0.0013166299702950964,0.002371212020774774,-0.0011600771521539615
PC160,29,7.626926931306629e-16,3.059408419460731e-15,-1.2769503014100993e-12,-6.358858442509296e-15,2.187326813332952e-15,6.637246992200329e-13,8.744953713100711e-16,1.860989215926959e-13,2.5524139197918114e-15,-1.6680152420761356e-13,-8.17509387487085e-15,1.907956021045887e-14,-3.661041309035227e-14,5.3273989605536546e-14,1.9665954500237642e-13,8.809106279560622e-16,8.940365163262671e-16,3.404180658752923e-14,-1.0044354378823708e-14,8.908113648630725e-14,-6.042818212052904e-15,2.7975382197178064e-14,5.958904052016284e-16,9.497997000210496e-15,4.550523457504186e-14,-2.073372251184858e-12,2.4363864816156103e-14,-3.777402223591058e-14,2.026188188829665e-15,-5.056572061458604e-16
PC152,29,1.2261747918715138e-16,-2.636251804423788e-15,-1.3358345293404487e-12,5.682437272847523e-16,8.603768561969985e-15,8.011039056659205e-13,9.657292672996498e-15,7.838393065120798e-15,7.444049262945604e-15,-1.1738862299951979e-13,1.4027042411174657e-14,-5.4031553516108036e-15,7.776188400052052e-15,-1.523844642375273e-14,-1.5156401802970922e-13,8.148200897864302e-15,-4.578450462903895e-15,3.317743653995865e-14,4.983832838855678e-15,-4.39642782005891e-14,5.8104080901678475e-15,2.2172298650972213e-12,2.369700891263328e-14,-8.63602181045792e-15,-4.574480834700354e-15,-1.5172767399578784e-12,2.0941127738715106e-14,-2.1728913687209326e-14,-4.131837819952857e-15,6.7630594076827045e-15
PC127,29,-1.0714738380639286e-15,1.820373325680492e-14,4.172826380569813e-13,2.619014331949717e-15,1.0975450050212347e-14,-4.4189048272052803e-13,5.674278232110367e-15,-3.699768649622477e-14,-8.800626910396302e-17,9.970138012126712e-14,1.580068196397663e-15,-2.3518477840072013e-15,-9.973765081772051e-14,1.5150873120987585e-14,2.007739063087047e-14,7.504493183202054e-15,1.2016925398911699e-14,-1.7538684417489264e-13,-1.9769811954283635e-15,1.7651123977388298e-14,-2.9658622305788153e-15,3.185389377353128e-13,7.619464755579563e-15,6.910014395919244e-14,-3.0020090031522e-14,-9.145815277645975e-13,-1.5350977984209857e-14,-7.735399802036732e-14,1.388903137442681e-14,2.083060966270292e-15
