wbgene,symbol,motif,rho,p,q_global,q_per_motif
WBGene00220160,Y44A6C.4,cycle3_resid,0.256146075333687,0.0005383449886041824,0.02233197373019176,0.04602218631526081
WBGene00019611,K10B3.5,cycle3_resid,0.25614537030165013,0.000538364699773146,0.02233197373019176,0.04602218631526081
WBGene00011312,trcs-2,clust_resid,0.25613065028965354,0.000538776391731701,0.02233372260869722,0.026581687806922896
WBGene00016170,tmem-131,two_in_resid,0.25599168785905446,0.000542677275020945,0.022480006269853237,0.008924715414344456
WBGene00000933,dap-3,two_in_resid,0.25594843529181527,0.000543896752711881,0.02251509037013744,0.008927765328734565
WBGene00012157,adbp-1,two_in_resid,0.2558843028651443,0.0005457095839306639,0.022562190609356565,0.008940524758363098
WBGene00004858,sma-4,ffl_resid,-0.2558817742235776,0.0005457811752685281,0.022562190609356565,0.0511240898130466
WBGene00019902,R05G6.10,clust_resid,-0.2558407265662046,0.0005469445377034609,0.022594828414027185,0.026789619573422532
WBGene00019643,K11C4.2,recip_resid,0.25581169895212175,0.0005477686131535941,0.022613414919246528,0.05701344500862988
WBGene00019456,K06H7.2,two_in_resid,0.2557904024274618,0.0005483739370529552,0.022622951541028332,0.008967160175218212
WBGene00004217,ptr-2,ffl_resid,-0.25577246829684935,0.0005488841687517729,0.022625997717430485,0.0511240898130466
WBGene00022805,nhr-256,clust_resid,0.2557614974242564,0.0005491965096705801,0.022625997717430485,0.026789619573422532
WBGene00011494,T05F1.9,total_deg,-0.2557142811642519,0.0005505426317936163,0.02266600516372111,0.015636135141138433
WBGene00010978,R02D5.4,two_in_resid,-0.25561772794636056,0.0005533048285851339,0.02276307245811212,0.009019386557813317
WBGene00000419,ced-5,two_in_resid,-0.2556054483630863,0.000553657039105983,0.02276307245811212,0.009019386557813317
WBGene00011038,R05H5.3,clust_resid,0.25559244486816257,0.0005540302390198705,0.02276307245811212,0.026852494285773642
WBGene00044544,F26F12.8,recip_resid,-0.2555447031587236,0.0005554024178038997,0.022803947912521803,0.05701344500862988
WBGene00015010,ptps-1,ffl_resid,-0.25550476651537485,0.000556552675633723,0.022810966332253813,0.0511240898130466
WBGene00003936,pat-12,ffl_resid,-0.25550320523133835,0.0005565976884904309,0.022810966332253813,0.0511240898130466
WBGene00020721,T23B12.6,clust_resid,0.25549946145162256,0.0005567056378449713,0.022810966332253813,0.026852494285773642
WBGene00219559,linc-5,total_deg,0.2553806009971326,0.0005601429663307576,0.022936260568494803,0.015856637282950038
WBGene00019692,fubl-4,total_deg,0.2552966785799341,0.0005625817130131997,0.023016524690066653,0.015873629118156755
WBGene00010307,skat-1,two_in_resid,0.25528695832674025,0.0005628648117396094,0.023016524690066653,0.009152118238342348
WBGene00015027,B0207.2,two_in_resid,-0.25518558487615867,0.0005658251251722852,0.023121933005518982,0.009182958892363742
WBGene00012864,Y45F3A.9,two_out_resid,-0.25511268953206784,0.0005679626972552633,0.023180534916089342,0.02634846154752389
WBGene00008795,F14D7.8,clust_resid,0.2551020851399008,0.0005682742793276682,0.023180534916089342,0.027132386172502368
WBGene00000195,arr-1,cycle3_resid,-0.2550892493682174,0.0005686516357221212,0.023180534916089342,0.04813468845906661
WBGene00010878,M05D6.5,clust_resid,0.2550844305443187,0.0005687933631251944,0.023180534916089342,0.027132386172502368
WBGene00022396,Y97E10AR.1,two_in_resid,0.25501707258275136,0.0005707778588030864,0.02324573600427287,0.009245958785939678
WBGene00044623,bus-8,two_out_resid,0.2549857488597699,0.0005717028920272045,0.023253682926222024,0.02634846154752389
WBGene00013212,Y54G11A.1,two_out_resid,-0.25498440890535273,0.0005717424936027984,0.023253682926222024,0.02634846154752389
WBGene00006365,syg-1,two_in_resid,0.254958547773137,0.0005725073006623607,0.02326912995119822,0.009248766222754808
WBGene00001060,dpf-7,two_in_resid,0.2549387451106277,0.0005730935753038941,0.023277304774339216,0.009248766222754808
WBGene00012315,immt-2,two_out_resid,0.25491755894011214,0.0005737214235504392,0.023287156075581898,0.02634846154752389
WBGene00013974,npr-9,total_deg,-0.2548483833109281,0.000575775854873003,0.02332730555166813,0.016153612169173433
WBGene00004875,smd-1,ffl_resid,-0.2548436832703111,0.0005759156864116008,0.02332730555166813,0.051877989943687024
WBGene00008563,F07H5.13,total_deg,0.2548325670635266,0.0005762465309364625,0.02332730555166813,0.016153612169173433
WBGene00007630,har-1,two_in_resid,0.2548323006482301,0.00057625446223635,0.02332730555166813,0.009282427289083295
WBGene00003654,nhr-64,recip_resid,-0.2547933839483369,0.0005774141125589762,0.023353526683785108,0.05701344500862988
WBGene00009735,F45G2.9,two_in_resid,0.2547796818518317,0.0005778229238480683,0.023353526683785108,0.009290359635948273
WBGene00019400,K04G7.1,recip_resid,0.25475976684313845,0.0005784175779688614,0.023353526683785108,0.05701344500862988
WBGene00008503,F01G4.4,recip_resid,0.2547570176564968,0.0005784997119340704,0.023353526683785108,0.05701344500862988
WBGene00020722,T23B12.8,total_deg,-0.25473173261280296,0.0005792556261702443,0.023353526683785108,0.016185414486582166
WBGene00043051,C29E4.13,ffl_resid,0.25472325562124276,0.000579509255834548,0.023353526683785108,0.051877989943687024
WBGene00015787,actl-1,two_out_resid,-0.2547199884663576,0.0005796070357337712,0.023353526683785108,0.0264779214101872
WBGene00001906,his-32,clust_resid,0.25470374630502474,0.0005800933596554205,0.023357549947271357,0.027519373995960994
WBGene00013736,gtf-2A2,recip_resid,0.2546884095496338,0.0005805529195884283,0.023360490914837172,0.05701344500862988
WBGene00001067,dpy-5,recip_resid,0.2546702987851487,0.0005810960343710249,0.023366787841194947,0.05701344500862988
WBGene00200166,K11G9.12,ffl_resid,-0.2546125405753163,0.0005828312513942137,0.023420980832289554,0.051877989943687024
WBGene00010828,M02B1.3,two_out_resid,0.2545475087214541,0.0005847907124766818,0.023474179512554292,0.026574121113282476
WBGene00002881,let-756,total_deg,-0.2545428305758168,0.0005849319028741316,0.023474179512554292,0.016268154219995938
WBGene00013496,Y70D2A.1,two_in_resid,0.2545212405246061,0.0005855839166891416,0.023484751663476005,0.0093976422615131
WBGene00007114,mttu-1,total_deg,0.25450796488320704,0.0005859851705372639,0.023485259772500766,0.016268154219995938
WBGene00020783,blos-4,clust_resid,0.2544664794145915,0.0005872406974930934,0.023519982289653796,0.02769610304016595
WBGene00010944,M176.5,two_in_resid,0.2544406983464205,0.00058802219288068,0.02353568562471691,0.009419264588741727
WBGene00006822,unc-93,clust_resid,0.2543678932777644,0.0005902343015277432,0.02360859081120698,0.02769610304016595
WBGene00043983,C39D10.11,two_in_resid,-0.25435240071620063,0.0005907060173934144,0.023611832195253424,0.00944473287810137
WBGene00008127,ddo-1,recip_resid,-0.2543262234958653,0.0005915038493264115,0.02362108007180612,0.05738251949532849
WBGene00014077,ZK792.4,cycle3_resid,0.2543092512731628,0.0005920216617413844,0.02362108007180612,0.04906831109445301
WBGene00015687,chdp-1,total_deg,-0.254306361464171,0.0005921098697638286,0.02362108007180612,0.016385397704890017
WBGene00003660,nhr-70,total_deg,-0.25424440696970096,0.0005940038778816973,0.023681006841302126,0.016385397704890017
WBGene00018837,F54G2.1,cycle3_resid,-0.2542019733827509,0.000595304337743501,0.023717207359618794,0.04906831109445301
WBGene00000003,aat-2,total_deg,-0.2541791878738978,0.0005960037277742863,0.02372942905087109,0.016388204412749005
WBGene00235291,C01G5.25,cycle3_resid,-0.25415553065020674,0.0005967306769652034,0.023731695339219747,0.04906831109445301
WBGene00016039,C24A8.5,two_out_resid,0.2541517809970964,0.0005968459729907346,0.023731695339219747,0.026948745496241214
WBGene00045295,fbxa-222,two_out_resid,0.2540728687700723,0.0005992771757329527,0.023812698189972514,0.026948745496241214
WBGene00012002,T24H10.4,two_in_resid,0.25405480339141706,0.0005998350350922151,0.023819204895468658,0.00955761998687682
WBGene00013223,efa-6,total_deg,0.254010502641522,0.0006012050724743514,0.02384894108748693,0.016478744748392223
WBGene00009256,tut-2,two_in_resid,0.2539983696393998,0.0006015807990115264,0.02384894108748693,0.00955761998687682
WBGene00004950,sox-3,two_in_resid,0.2539923374008246,0.0006017676818957869,0.02384894108748693,0.00955761998687682
WBGene00021004,sftb-2,two_in_resid,0.2539785745919909,0.0006021942637087085,0.023850207673674264,0.00955761998687682
WBGene00001858,hil-7,two_in_resid,0.25391899893329417,0.0006040440468621378,0.023907802294861745,0.009567532142388714
WBGene00014215,obr-3,two_in_resid,0.25386474853648433,0.0006057330438929517,0.023940685380344426,0.009567532142388714
WBGene00198075,F57B7.8,total_deg,0.253853277272509,0.0006060907405369542,0.023940685380344426,0.016521766170669885
WBGene00004947,sos-1,two_in_resid,-0.25385159657227907,0.0006061431644529333,0.023940685380344426,0.009567532142388714
WBGene00006778,unc-42,total_deg,0.2538368987670154,0.0006066017924603143,0.023940685380344426,0.016521766170669885
WBGene00011348,T01H3.2,clust_resid,0.2538245862574477,0.0006069862365141222,0.023940685380344426,0.028328211708448275
WBGene00019381,K04C2.3,two_in_resid,-0.2538160925142577,0.0006072515749705153,0.023940685380344426,0.009567536675721586
WBGene00015611,C08F1.8,total_deg,0.2537711144937327,0.0006086584409249118,0.02398050772661005,0.0165256508771877
WBGene00011349,T01H3.3,two_in_resid,0.25373415496527174,0.0006098167470165378,0.024010491567547566,0.009590451354719105
WBGene00189951,linc-29,total_deg,-0.25369513846207054,0.0006110417248868751,0.024043059745255835,0.01653835188925793
WBGene00020037,mrps-6,two_in_resid,0.2536777236719348,0.0006115892191449873,0.024048945495565868,0.009600838760177853
WBGene00017184,ncam-1,total_deg,0.2535301878513772,0.0006162457107503928,0.024213026474319114,0.016627079583184032
WBGene00004183,prk-2,recip_resid,0.2535201654907398,0.0006165632175779662,0.024213026474319114,0.05871783005309023
WBGene00019009,clec-90,clust_resid,0.2534729039520345,0.0006180624906153299,0.024256143381694358,0.02864051950270013
WBGene00043054,T21B4.15,recip_resid,0.25344749647064646,0.0006188698789473258,0.02427206862025858,0.05871783005309023
WBGene00004894,sms-3,clust_resid,-0.25340217861548175,0.0006203123867274641,0.024312866426092396,0.02864051950270013
WBGene00016988,CD4.1,total_deg,0.25336430932493487,0.0006215201782757255,0.024344417715248413,0.016717150215677927
WBGene00000407,cdk-5,two_in_resid,0.25331930635893346,0.0006229583097804504,0.024360680204058804,0.009735461709036159
WBGene00000822,csq-1,two_in_resid,0.25331444768106004,0.0006231137589536009,0.024360680204058804,0.009735461709036159
WBGene00015916,ttc-4,ffl_resid,0.2533116020493697,0.0006232048190794147,0.024360680204058804,0.05490561640746598
WBGene00005017,sqt-2,two_in_resid,0.25330089231937825,0.0006235476401548524,0.024360680204058804,0.009735461709036159
WBGene00001598,glh-1,two_out_resid,0.25323056199674027,0.0006258032566678333,0.024433008544244517,0.027995778850104007
WBGene00007366,C06B3.7,total_deg,-0.2531577712589119,0.0006281457070580847,0.02450863153207006,0.01684288830664442
WBGene00271632,Y110A7A.24,recip_resid,-0.25310435020087313,0.00062986997212471,0.02456005250017627,0.059044080577013686
WBGene00004314,rbc-2,cycle3_resid,-0.2530676877955745,0.0006310558451824525,0.02459042757649069,0.051401284597219765
WBGene00013004,mrpl-37,two_in_resid,0.2530452754030206,0.000631781804743032,0.024592741495820303,0.009832951650719377
WBGene00013265,parn-2,two_in_resid,0.2530321948455566,0.0006322058528213455,0.024592741495820303,0.009832951650719377
WBGene00008168,C48B4.3,total_deg,-0.253028183305893,0.0006323359522900287,0.024592741495820303,0.016902751120966276
WBGene00004006,pgp-12,two_in_resid,-0.2529873258669213,0.0006336624196027018,0.024628481875207775,0.009832951650719377
WBGene00019457,vms-1,clust_resid,0.2529546914172842,0.0006347237644875907,0.024651803047310582,0.029150026503116263
WBGene00011069,ceh-62,two_in_resid,-0.2529376846869924,0.0006352775107874675,0.024651803047310582,0.009832951650719377
WBGene00015750,C14A11.5,two_in_resid,-0.25293128189228864,0.0006354861039033371,0.024651803047310582,0.009832951650719377
WBGene00021272,Y23H5B.1,recip_resid,-0.252915958292401,0.0006359855795300293,0.024655353723948625,0.059044080577013686
WBGene00012812,Y43F8B.1,total_deg,-0.25287785051582057,0.0006372292798902477,0.024670782068405086,0.016980980254853083
WBGene00019715,M01G5.1,two_in_resid,0.25286761060653623,0.0006375638557204881,0.024670782068405086,0.009847453184777628
WBGene00002112,ins-29,two_out_resid,0.25286625521105904,0.000637608153659101,0.024670782068405086,0.028294046753414386
WBGene00002110,ins-27,two_out_resid,0.2528229590081729,0.0006390246834509851,0.024701986985848138,0.028294046753414386
WBGene00012241,W04A8.6,ffl_resid,-0.2528166277733857,0.0006392320666776943,0.024701986985848138,0.05574878448176983
WBGene00011039,R05H5.4,clust_resid,0.2527837809768129,0.0006403089790030622,0.024727791739927844,0.029169791970952406
WBGene00001051,cks-1,clust_resid,0.25273500886410905,0.0006419111042947599,0.02477383353854834,0.029169791970952406
WBGene00007720,C25D7.10,two_in_resid,0.25269592418501197,0.000643197672453789,0.02480472953986195,0.00991672982851074
WBGene00014562,Y17D7B.7,total_deg,-0.252685764936447,0.0006435324782174053,0.02480472953986195,0.017072434150660322
WBGene00012281,W05E10.2,cycle3_resid,0.2526577243517347,0.0006444574111528551,0.024809764356203964,0.0514675560443234
WBGene00015179,B0416.3,two_in_resid,0.25265364301372045,0.0006445921383151541,0.024809764356203964,0.009920514299844991
WBGene00000780,cpn-4,total_deg,-0.25263818679288697,0.0006451025919364223,0.024809764356203964,0.017072434150660322
WBGene00007750,syg-2,cycle3_resid,0.2526320581310069,0.0006453050989104972,0.024809764356203964,0.0514675560443234
WBGene00000540,cln-3.2,two_in_resid,0.2526178293086964,0.000645775482370536,0.0248120652279151,0.009921041841258377
WBGene00304189,C52E12.11,ffl_resid,-0.2525985205488336,0.0006464143065823677,0.02482083091564494,0.05581141123032163
WBGene00005025,sqv-7,total_deg,-0.252576569985842,0.000647141241768583,0.02483296658413309,0.017072434150660322
WBGene00003035,lin-52,two_in_resid,0.25255751074143556,0.0006477730367061399,0.024838548552700034,0.009934053994530751
WBGene00003649,nhr-59,total_deg,-0.2525334758096346,0.0006485705815863546,0.024838548552700034,0.017072434150660322
WBGene00008918,pigt-1,recip_resid,-0.2525226727286326,0.000648929352274097,0.024838548552700034,0.05960485135675056
WBGene00001536,gcy-9,clust_resid,0.2525187137831162,0.0006490608748023624,0.024838548552700034,0.029340270120647105
WBGene00008065,npr-18,two_in_resid,-0.2525019652498375,0.0006496175599719017,0.024838548552700034,0.009944677327654961
WBGene00011483,T05E11.7,cycle3_resid,0.25249790558766166,0.0006497525606707494,0.024838548552700034,0.0514675560443234
WBGene00012546,Y37D8A.4,two_in_resid,-0.25243804043659374,0.0006517463323701991,0.024899016963204866,0.009946260319399691
WBGene00006679,twk-26,two_in_resid,0.2524214921297348,0.0006522984577874708,0.024904367777485257,0.009946260319399691
WBGene00020499,mrps-18.C,two_in_resid,0.25239518920053117,0.0006531769285498754,0.02492216364122309,0.009946260319399691
WBGene00013842,fbxa-34,two_in_resid,0.25226111298212844,0.0006576718102442322,0.02507783524765988,0.00999342097340796
WBGene00008780,hxk-1,two_in_resid,0.2522338613465219,0.0006585888966723569,0.0250940990217055,0.00999342097340796
WBGene00008280,acc-2,total_deg,0.2522209730744308,0.0006590230301334234,0.0250940990217055,0.017148642076681868
WBGene00000942,deb-1,total_deg,0.25221145104287473,0.0006593439433215582,0.0250940990217055,0.017148642076681868
WBGene00013448,Y66D12A.24,total_deg,-0.2521966670887297,0.0006598424802548239,0.02509726861022092,0.017148642076681868
WBGene00018532,F47B7.1,total_deg,-0.2521574606010703,0.0006611662646975052,0.02512475467048739,0.017148642076681868
WBGene00003681,nhr-91,total_deg,-0.2521506476423185,0.0006613965498650755,0.02512475467048739,0.017148642076681868
WBGene00008803,lips-10,clust_resid,0.2521242003742899,0.0006622911961748323,0.025140428231104798,0.02978240722798699
WBGene00000722,col-149,cycle3_resid,-0.25211386588805335,0.0006626410895818846,0.025140428231104798,0.05201130152227265
WBGene00200385,C06A12.18,two_in_resid,-0.2520920104118475,0.0006633816090494166,0.02515273380660517,0.010048485636022215
WBGene00002254,lbp-2,total_deg,-0.2520764978856884,0.0006639076759707304,0.025156897881077743,0.017162212198596663
WBGene00003651,nhr-61,total_deg,-0.25198654857634806,0.0006669656604232604,0.02525693645655452,0.017189795558490838
WBGene00021389,Y38A10A.2,recip_resid,0.25192990799636694,0.0006688979129464497,0.025314246751820615,0.060719076782909505
WBGene00013891,ZC434.3,total_deg,-0.2518618697076656,0.0006712258118530952,0.025386449071825638,0.017203793596238654
WBGene00007652,C17G1.5,total_deg,-0.2518034713659336,0.0006732298376137142,0.025440109780437915,0.017203793596238654
WBGene00018338,F42A9.9,total_deg,-0.2517960043626465,0.0006734864762020693,0.025440109780437915,0.017203793596238654
WBGene00022737,tofu-7,ffl_resid,-0.25175830456094067,0.0006747835842266052,0.025454285463577784,0.05724857109096644
WBGene00007374,C06C3.3,clust_resid,-0.2517543821135154,0.0006749186730204001,0.025454285463577784,0.03010477656690916
WBGene00019715,M01G5.1,recip_resid,0.25174838545495526,0.0006751252456751578,0.025454285463577784,0.060719076782909505
WBGene00008803,lips-10,ffl_resid,-0.25171371098045936,0.0006763208537501247,0.025471829643528125,0.05724857109096644
WBGene00010873,trpa-2,clust_resid,-0.2517104475996524,0.0006764334785708104,0.025471829643528125,0.03010477656690916
WBGene00166811,21ur-8662,two_in_resid,0.2516407484107075,0.0006788430472598293,0.02554664762782663,0.010264677530720433
WBGene00020389,T10B5.3,total_deg,-0.2515741980389632,0.0006811511388282053,0.02561755602271255,0.017348256438474114
WBGene00017286,F09E5.8,two_in_resid,0.2515427755495574,0.0006822434414040303,0.02563686792698458,0.010284148714664222
WBGene00007387,jmjd-5,two_in_resid,0.2515350283308885,0.0006825129966993976,0.02563686792698458,0.010284148714664222
WBGene00013680,rpom-1,ffl_resid,0.2514843781122133,0.0006842777310343113,0.025679796153279862,0.05735974689077906
WBGene00001716,grl-7,two_out_resid,0.25146265768600573,0.0006850357928362294,0.025679796153279862,0.03007438626145145
WBGene00016810,C50D2.7,two_in_resid,0.2514586769944186,0.0006851748063312812,0.025679796153279862,0.010293636668897007
WBGene00009624,cnc-8,two_in_resid,0.2514485919535525,0.0006855271119545725,0.025679796153279862,0.010293636668897007
WBGene00001501,ftn-2,two_out_resid,0.251429332334034,0.0006862003814577178,0.025679796153279862,0.03007438626145145
WBGene00008546,gfat-1,clust_resid,0.2514291941265796,0.0006862052150558751,0.025679796153279862,0.030287833320995102
WBGene00044180,C47E8.11,clust_resid,0.2513904182891426,0.0006875625817599074,0.025714670369062675,0.030287833320995102
WBGene00018932,mrpl-2,two_in_resid,0.2513209696253777,0.0006899998515114276,0.02578733229057708,0.010342810274218172
WBGene00010183,fipr-13,cycle3_resid,-0.25131076139880265,0.0006903587750447353,0.02578733229057708,0.05369871769131752
WBGene00021849,Y54F10AM.5,two_in_resid,0.25123306021246716,0.0006930964101472257,0.02587360150492775,0.010371220806258486
WBGene00006388,taf-7.1,clust_resid,-0.25120857320162704,0.0006939612284519121,0.025888443687925866,0.030414524093674157
WBGene00019828,R02E12.4,ffl_resid,-0.2511975548224681,0.0006943506935723854,0.025888443687925866,0.05764446046446131
WBGene00006946,prx-10,two_in_resid,0.2510529038271218,0.0006994823650451999,0.026063696164366084,0.010448669100000443
WBGene00007917,C34C6.4,clust_resid,0.25098736965683593,0.0007018187527445489,0.026134640652110318,0.03052679102049832
WBGene00013852,hhat-1,clust_resid,0.25093770672478694,0.0007035940946350666,0.026167176240319473,0.03052679102049832
WBGene00009043,F22B5.5,two_out_resid,0.2509359784287449,0.0007036559518995106,0.026167176240319473,0.030465845003036524
WBGene00001622,glt-4,two_out_resid,-0.2509266101180084,0.0007039913393355085,0.026167176240319473,0.030465845003036524
WBGene00194643,C48D1.9,two_in_resid,0.2508833105490047,0.000705543387071393,0.02620874691322732,0.010521004497365125
WBGene00007321,C05B5.4,two_out_resid,0.2508589170817072,0.0007064191442865493,0.026225159854048198,0.030465845003036524
WBGene00019824,R02D3.7,ffl_resid,0.25084467485287143,0.0007069309217768544,0.026227553346237185,0.05773182476721225
WBGene00009619,npr-6,total_deg,-0.25081844952022303,0.0007078741914875316,0.026227553346237185,0.017964830214117218
WBGene00010329,pcdr-1,recip_resid,-0.2508122882167406,0.000708095968678438,0.026227553346237185,0.062037451960197464
WBGene00000040,aco-1,ffl_resid,-0.25079340236924114,0.0007087761669358929,0.026227553346237185,0.05773182476721225
WBGene00001038,dnj-20,cycle3_resid,0.25078605115468355,0.000709041093165571,0.026227553346237185,0.0542837047033847
WBGene00011772,T14G8.4,two_out_resid,0.2507803514212217,0.0007092465653938315,0.026227553346237185,0.030465845003036524
WBGene00001052,dop-1,total_deg,0.2507727321096128,0.0007095213230268671,0.026227553346237185,0.017964830214117218
WBGene00007974,dhfr-1,recip_resid,0.25075080972888547,0.0007103124062391215,0.026234567015104356,0.062037451960197464
WBGene00012105,T27F6.6,clust_resid,0.25074342121592236,0.0007105792085066652,0.026234567015104356,0.030596027203193998
WBGene00013394,ule-5,cycle3_resid,0.2507276717553221,0.0007111482362299192,0.026239546459868042,0.0542837047033847
WBGene00011898,T21C9.13,clust_resid,0.2506964584142652,0.0007122772142508679,0.026265167952955432,0.030596027203193998
WBGene00009531,F38B2.4,recip_resid,-0.25066055773793133,0.000713577773428752,0.02629708138444324,0.062037451960197464
WBGene00016507,abhd-5.2,cycle3_resid,0.2505734891634833,0.0007167410627966013,0.026397560239671533,0.0542837047033847
WBGene00007762,C27B7.5,recip_resid,0.2505245417160223,0.0007185250400764126,0.026447147607879553,0.062037451960197464
WBGene00196396,F31C3.14,ffl_resid,0.2503239722415578,0.0007258779547736114,0.02670152880743002,0.058572245434722996
WBGene00000516,cki-1,two_out_resid,-0.25028752455427405,0.0007272215519273784,0.02673468135972439,0.03108332118485636
WBGene00001560,gei-3,recip_resid,0.2502198740931078,0.0007297214724209285,0.026810277416520412,0.062380348444379174
WBGene00008342,frpr-5,cycle3_resid,-0.25020372243834915,0.000730319501652083,0.026815947776943252,0.05483111806316596
WBGene00001616,glr-5,two_in_resid,0.25016439140268776,0.0007317776562047678,0.026853174247543264,0.01089339359253787
WBGene00020586,frpr-18,two_out_resid,0.25013905739337705,0.0007327183057585927,0.026871376798202565,0.031163989418323594
WBGene00016532,C39D10.5,total_deg,-0.2500883591717282,0.0007346040711521482,0.02692419699957158,0.01851327781080308
WBGene00012330,zip-3,total_deg,-0.2500650994830463,0.0007354707307279889,0.026939624256811023,0.01851327781080308
WBGene00012126,T28D6.6,ffl_resid,-0.24999888583593985,0.0007379430194849284,0.026995062304022918,0.05899444472437844
WBGene00010716,lge-1,total_deg,-0.2499943734730803,0.0007381117805648596,0.026995062304022918,0.018525747422665693
WBGene00007349,C05G5.3,two_in_resid,-0.24998869512082594,0.0007383241998171661,0.026995062304022918,0.010971929675079884
WBGene00017775,F25B5.3,recip_resid,0.24997502086663403,0.0007388359656626702,0.026997441410350945,0.0625402914463872
WBGene00007591,zipt-13,two_out_resid,0.24995563429295722,0.0007395620778051175,0.027007645231652985,0.03130087735181071
WBGene00000257,bmk-1,total_deg,-0.24989460429523144,0.0007418522113818354,0.0270749178451059,0.018565657950929758
WBGene00022190,josd-1,clust_resid,0.2498320515482523,0.0007442062608413572,0.027133330743651925,0.03180929136685286
WBGene00008626,nlp-79,total_deg,-0.24982822168542296,0.0007443506134050579,0.027133330743651925,0.018573768134384112
WBGene00019719,M01H9.3,total_deg,0.24977183860432708,0.0007464787517525235,0.027183234890602648,0.018573768134384112
WBGene00009927,F52B11.5,two_in_resid,0.24976812332987275,0.0007466191786359641,0.027183234890602648,0.011076134000589198
WBGene00015349,henn-1,recip_resid,0.24973777124662577,0.0007477673130709089,0.027208645916544007,0.06268177651508959
WBGene00006395,taf-11.3,clust_resid,0.24966758230330288,0.000750428593643335,0.027289051349347705,0.03191724373160865
WBGene00021187,Y9D1A.2,total_deg,-0.2496313949812443,0.0007518040748530896,0.027322630592886966,0.018652518339889585
WBGene00021497,Y40C5A.4,ffl_resid,-0.24960067796478888,0.0007529734506021456,0.02734868353815654,0.059643786903659866
WBGene00013496,Y70D2A.1,total_deg,0.249520074106566,0.0007560499515194225,0.027443932114072585,0.01870411255420829
WBGene00002183,kat-1,two_out_resid,0.24950641381718883,0.0007565724849953629,0.027446415274999848,0.03170151288299651
WBGene00019048,F58E2.4,two_in_resid,0.2493940730930868,0.0007608823703256424,0.02758177048876025,0.011264422519249508
WBGene00021528,gbb-1,two_in_resid,0.24936709747373717,0.000761920633685628,0.02758177048876025,0.011264422519249508
WBGene00284848,M02E1.4,two_out_resid,0.24936328157544316,0.0007620676088685757,0.02758177048876025,0.03170151288299651
WBGene00009102,F25B3.5,total_deg,-0.24935811490315055,0.0007622666527801931,0.02758177048876025,0.01880402937172625
WBGene00012158,ucr-2.1,two_out_resid,-0.2493498427310956,0.0007625854344405569,0.02758177048876025,0.03170151288299651
WBGene00016067,C24H10.1,recip_resid,-0.24931832060232648,0.0007638013163573452,0.027609224855266283,0.06289599808900659
WBGene00008403,csa-1,recip_resid,0.24929007675132267,0.0007648922630699203,0.027632133051655617,0.06289599808900659
WBGene00011037,R05D11.9,cycle3_resid,0.2492704295798883,0.0007656520002762684,0.0276426381725813,0.05667155459447663
WBGene00044557,ZC13.10,clust_resid,0.2492589092927825,0.0007660978016988266,0.0276426381725813,0.03242396284248857
WBGene00008021,C39B10.1,two_out_resid,0.2491870282966435,0.000768884786926057,0.027708666092596562,0.03170151288299651
WBGene00006667,twk-12,ffl_resid,0.2491700381611209,0.0007695448942760368,0.027708666092596562,0.05991288420332144
WBGene00006563,teg-1,two_in_resid,0.2491664112532536,0.0007696858758582857,0.027708666092596562,0.011359774106257162
WBGene00006976,zhp-3,two_out_resid,0.24916446393351446,0.0007697615799574709,0.027708666092596562,0.03170151288299651
WBGene00044701,AH9.6,two_out_resid,-0.24913113501196552,0.000771058339753216,0.02773882377262195,0.03170151288299651
WBGene00000370,ccg-1,total_deg,-0.24908290068790037,0.0007729385991722938,0.0277899244835069,0.019012968277075742
WBGene00013464,Y67H2A.7,ffl_resid,0.24904458119092351,0.0007744353682677136,0.02782718477251134,0.05991288420332144
WBGene00001568,snpc-4,two_in_resid,0.24901540198466388,0.0007755769039928215,0.027851644042494444,0.011427185988180922
WBGene00004093,ppw-1,total_deg,-0.24900015960596678,0.0007761738250596475,0.02785652828916566,0.019038309106718738
WBGene00012652,Y39A1A.14,ffl_resid,0.24897428194073107,0.0007771882129687285,0.027876380543266476,0.05991288420332144
WBGene00018301,F41G3.5,clust_resid,0.24895684533820184,0.0007778724045408369,0.027884372707971,0.03276170897953944
WBGene00019333,moma-1,two_in_resid,0.24893394917853656,0.0007787716645593122,0.027889984142859925,0.011447113654521765
WBGene00013203,Y54E5A.8,cycle3_resid,-0.24892892289160062,0.0007789692029414407,0.027889984142859925,0.05667155459447663
WBGene00017709,F22E5.11,recip_resid,0.2489176263751571,0.0007794133362667596,0.027889984142859925,0.06348542212572833
WBGene00008252,C51E3.6,cycle3_resid,0.2488695256857337,0.0007813070709294495,0.027933740746453085,0.05667155459447663
WBGene00011040,arv-1,two_in_resid,0.24886309586992905,0.0007815605348001616,0.027933740746453085,0.011447113654521765
WBGene00007969,acs-19,two_in_resid,0.24883453119361207,0.0007826874718271351,0.02794717855149713,0.011447113654521765
WBGene00268212,D1065.6,two_in_resid,0.24883012765536147,0.0007828613337252166,0.02794717855149713,0.011447113654521765
WBGene00018804,lido-15,two_in_resid,0.24881247877065674,0.0007835585093609409,0.027950954634446083,0.011447113654521765
WBGene00016096,C25E10.7,total_deg,-0.2488040401932535,0.0007838920564112994,0.027950954634446083,0.01915539417631561
