i,j,arrived,out_deg_i,in_deg_j,shared_out,shared_in,triangle_closure,reverse_2step,transition
31,103,0,9,6,0,0,0,0,L2->L3
31,104,0,9,5,0,0,0,0,L2->L3
31,105,0,9,3,0,0,0,0,L2->L3
31,106,0,9,2,0,0,0,0,L2->L3
31,107,0,9,4,0,0,0,0,L2->L3
31,108,0,9,5,0,0,0,0,L2->L3
31,109,0,9,3,0,0,0,0,L2->L3
31,110,0,9,3,0,0,0,0,L2->L3
31,111,0,9,7,0,0,0,0,L2->L3
31,112,0,9,8,0,0,0,0,L2->L3
31,113,0,9,7,0,0,0,0,L2->L3
31,114,0,9,4,0,0,0,0,L2->L3
31,115,0,9,4,0,0,0,0,L2->L3
31,116,0,9,4,0,0,0,0,L2->L3
31,117,0,9,2,1,0,0,1,L2->L3
31,118,0,9,1,1,0,0,0,L2->L3
31,119,0,9,4,0,0,0,0,L2->L3
31,120,0,9,2,1,0,0,0,L2->L3
31,121,0,9,25,0,0,0,0,L2->L3
31,122,0,9,23,0,0,0,0,L2->L3
31,123,0,9,16,0,0,0,0,L2->L3
31,124,0,9,17,1,0,1,0,L2->L3
31,125,0,9,12,0,0,0,0,L2->L3
31,126,0,9,10,0,0,0,0,L2->L3
31,127,0,9,3,0,0,0,0,L2->L3
31,128,0,9,5,0,0,1,0,L2->L3
31,129,0,9,4,0,0,0,0,L2->L3
31,130,0,9,11,0,0,0,0,L2->L3
31,131,0,9,9,1,0,0,0,L2->L3
31,132,0,9,9,0,0,0,0,L2->L3
31,133,0,9,18,0,0,1,0,L2->L3
31,134,0,9,17,1,0,1,0,L2->L3
31,135,0,9,12,0,0,0,0,L2->L3
31,136,0,9,11,0,0,0,0,L2->L3
31,137,0,9,10,0,0,0,0,L2->L3
31,138,0,9,6,0,0,0,0,L2->L3
31,139,0,9,2,0,0,0,0,L2->L3
31,140,0,9,3,0,0,0,0,L2->L3
31,141,0,9,17,0,0,0,0,L2->L3
31,142,0,9,16,0,0,0,0,L2->L3
31,143,0,9,18,0,0,0,0,L2->L3
31,144,0,9,14,0,0,0,0,L2->L3
31,145,0,9,18,0,0,0,0,L2->L3
31,146,0,9,17,0,0,0,0,L2->L3
31,147,0,9,8,0,0,0,0,L2->L3
31,148,0,9,8,0,0,0,0,L2->L3
31,149,0,9,12,0,0,0,0,L2->L3
31,150,0,9,13,0,0,0,0,L2->L3
31,151,0,9,4,0,0,0,0,L2->L3
31,152,0,9,5,0,0,0,0,L2->L3
31,153,0,9,9,0,0,0,0,L2->L3
31,154,0,9,8,0,0,0,0,L2->L3
31,155,0,9,4,0,0,0,0,L2->L3
31,156,0,9,6,0,0,0,0,L2->L3
31,157,0,9,2,0,0,0,0,L2->L3
31,158,0,9,5,0,0,0,0,L2->L3
31,159,0,9,6,0,0,0,0,L2->L3
31,160,0,9,3,0,0,0,0,L2->L3
31,161,0,9,5,0,0,0,0,L2->L3
31,162,0,9,2,0,0,0,0,L2->L3
31,163,0,9,5,0,0,0,0,L2->L3
31,164,0,9,6,0,0,0,0,L2->L3
31,165,0,9,6,0,0,0,0,L2->L3
31,166,0,9,9,0,0,0,0,L2->L3
31,167,0,9,6,0,0,0,0,L2->L3
31,168,0,9,5,0,0,0,0,L2->L3
31,169,0,9,17,0,0,0,0,L2->L3
31,170,0,9,16,0,0,1,0,L2->L3
31,171,0,9,12,0,0,0,0,L2->L3
31,172,0,9,13,0,0,1,0,L2->L3
31,173,0,9,6,0,0,0,0,L2->L3
31,174,0,9,3,0,0,0,0,L2->L3
31,175,0,9,6,0,0,0,0,L2->L3
31,176,0,9,6,0,0,0,0,L2->L3
31,177,0,9,2,0,0,0,0,L2->L3
31,178,0,9,3,0,0,0,0,L2->L3
31,179,0,9,8,0,0,0,0,L2->L3
31,180,0,9,7,0,0,0,0,L2->L3
31,181,0,9,1,0,0,0,0,L2->L3
31,182,0,9,4,0,0,0,0,L2->L3
31,183,0,9,4,0,0,0,0,L2->L3
31,184,0,9,6,0,0,0,0,L2->L3
32,0,0,7,13,0,0,0,0,L2->L3
32,1,0,7,9,1,1,1,1,L2->L3
32,2,0,7,4,0,0,0,0,L2->L3
32,3,0,7,4,2,0,0,0,L2->L3
32,4,0,7,5,0,0,0,0,L2->L3
32,5,0,7,6,2,0,1,0,L2->L3
32,6,0,7,4,1,1,2,0,L2->L3
32,7,0,7,2,2,0,0,2,L2->L3
32,8,0,7,3,0,0,0,0,L2->L3
32,10,0,7,14,2,1,2,1,L2->L3
32,12,0,7,19,0,1,2,0,L2->L3
32,13,1,7,20,0,2,3,0,L2->L3
32,14,0,7,4,1,0,0,0,L2->L3
32,15,0,7,4,2,0,0,1,L2->L3
32,16,0,7,2,3,0,0,0,L2->L3
32,17,0,7,1,3,1,1,0,L2->L3
32,18,0,7,7,0,1,2,0,L2->L3
32,20,0,7,18,1,1,3,1,L2->L3
32,21,0,7,15,2,1,2,1,L2->L3
32,22,0,7,0,1,0,0,0,L2->L3
32,23,0,7,3,0,0,0,0,L2->L3
32,24,0,7,3,0,0,0,0,L2->L3
32,25,0,7,7,4,1,1,1,L2->L3
32,26,0,7,11,5,2,2,2,L2->L3
32,27,0,7,3,0,0,0,0,L2->L3
32,28,1,7,2,1,1,1,1,L2->L3
32,29,0,7,8,0,0,0,0,L2->L3
32,30,0,7,5,1,0,0,1,L2->L3
32,31,0,7,2,3,0,1,1,L2->L3
32,33,0,7,1,0,0,0,0,L2->L3
32,34,0,7,2,1,0,0,0,L2->L3
32,35,0,7,8,1,0,0,1,L2->L3
32,36,1,7,5,1,1,1,1,L2->L3
32,37,0,7,10,0,0,0,0,L2->L3
32,38,0,7,6,0,0,1,0,L2->L3
32,39,0,7,20,0,0,0,0,L2->L3
32,40,1,7,17,0,0,0,0,L2->L3
32,41,0,7,18,0,0,0,0,L2->L3
32,42,0,7,19,0,0,0,0,L2->L3
32,43,0,7,9,0,0,0,0,L2->L3
32,44,0,7,10,0,0,0,0,L2->L3
32,45,0,7,24,0,0,0,0,L2->L3
32,46,0,7,25,0,0,0,0,L2->L3
32,47,0,7,5,0,0,0,0,L2->L3
32,48,0,7,2,0,0,0,0,L2->L3
32,49,0,7,11,0,0,0,0,L2->L3
32,50,0,7,8,0,0,0,0,L2->L3
32,51,0,7,5,0,0,0,0,L2->L3
32,52,0,7,5,0,0,0,0,L2->L3
32,53,0,7,4,0,0,0,0,L2->L3
32,54,0,7,1,3,0,0,1,L2->L3
32,55,0,7,3,0,0,0,0,L2->L3
32,56,0,7,5,1,0,1,1,L2->L3
32,59,1,7,7,0,0,1,0,L2->L3
32,60,0,7,8,0,0,1,0,L2->L3
32,61,0,7,2,1,0,0,0,L2->L3
32,62,0,7,1,1,0,0,0,L2->L3
32,63,0,7,8,0,0,0,0,L2->L3
32,64,0,7,7,0,0,0,0,L2->L3
32,65,0,7,5,0,0,0,0,L2->L3
32,66,0,7,7,0,0,0,0,L2->L3
32,67,0,7,8,0,0,0,0,L2->L3
32,68,0,7,7,0,0,0,0,L2->L3
32,69,0,7,7,0,0,0,0,L2->L3
32,70,0,7,7,0,0,0,0,L2->L3
32,71,0,7,4,0,0,0,0,L2->L3
32,72,0,7,8,0,0,0,0,L2->L3
32,73,0,7,7,0,0,0,0,L2->L3
32,74,0,7,5,0,0,0,0,L2->L3
32,75,0,7,7,0,0,0,0,L2->L3
32,76,0,7,8,0,0,0,0,L2->L3
32,77,0,7,7,0,0,0,0,L2->L3
32,78,0,7,5,0,0,0,0,L2->L3
32,79,0,7,6,0,0,0,0,L2->L3
32,80,0,7,7,0,0,0,0,L2->L3
32,81,0,7,7,0,0,0,0,L2->L3
32,82,0,7,10,0,0,0,0,L2->L3
32,83,1,7,9,1,0,0,0,L2->L3
32,84,0,7,4,0,0,0,0,L2->L3
32,86,0,7,7,0,0,0,0,L2->L3
32,88,0,7,9,0,0,0,0,L2->L3
32,89,0,7,2,1,0,0,0,L2->L3
32,90,0,7,1,0,0,0,0,L2->L3
32,91,0,7,2,0,0,0,0,L2->L3
32,92,0,7,2,0,0,0,0,L2->L3
32,93,0,7,2,0,0,0,0,L2->L3
32,94,0,7,3,0,0,0,0,L2->L3
32,95,0,7,4,0,0,0,0,L2->L3
32,96,0,7,5,0,0,0,0,L2->L3
32,97,0,7,6,0,0,0,0,L2->L3
32,98,1,7,5,0,0,0,0,L2->L3
32,99,0,7,5,0,0,0,0,L2->L3
32,100,0,7,3,0,0,0,0,L2->L3
32,101,0,7,2,0,0,0,0,L2->L3
32,102,0,7,1,0,0,0,0,L2->L3
32,103,0,7,6,0,0,0,0,L2->L3
32,104,0,7,5,0,0,0,0,L2->L3
32,105,0,7,3,0,0,0,0,L2->L3
32,106,0,7,2,0,0,0,0,L2->L3
32,107,0,7,4,0,0,0,0,L2->L3
32,108,0,7,5,0,0,0,0,L2->L3
32,109,0,7,3,0,0,0,0,L2->L3
32,110,0,7,3,0,0,0,0,L2->L3
32,111,0,7,7,0,0,0,0,L2->L3
32,112,0,7,8,0,0,0,0,L2->L3
32,113,0,7,7,0,0,0,0,L2->L3
32,114,0,7,4,0,0,0,0,L2->L3
32,115,0,7,4,0,0,0,0,L2->L3
32,116,0,7,4,0,0,0,0,L2->L3
32,117,0,7,2,0,0,0,0,L2->L3
32,118,0,7,1,2,0,0,1,L2->L3
32,119,0,7,4,0,0,0,0,L2->L3
32,120,0,7,2,0,0,0,0,L2->L3
32,121,0,7,25,0,0,1,0,L2->L3
32,122,1,7,23,0,0,1,0,L2->L3
32,123,0,7,16,0,0,0,0,L2->L3
32,124,0,7,17,0,0,1,0,L2->L3
32,125,0,7,12,0,0,0,0,L2->L3
32,126,0,7,10,0,0,0,0,L2->L3
32,127,0,7,3,0,0,0,0,L2->L3
32,128,0,7,5,0,0,0,0,L2->L3
32,129,0,7,4,0,1,1,0,L2->L3
32,130,0,7,11,0,0,0,0,L2->L3
32,131,0,7,9,0,0,0,0,L2->L3
32,132,0,7,9,0,0,0,0,L2->L3
32,133,0,7,18,0,0,0,0,L2->L3
32,134,0,7,17,0,0,0,0,L2->L3
32,135,0,7,12,0,0,0,0,L2->L3
32,136,0,7,11,0,0,0,0,L2->L3
32,137,0,7,10,0,0,0,0,L2->L3
32,138,0,7,6,0,0,0,0,L2->L3
32,139,0,7,2,0,0,0,0,L2->L3
32,140,0,7,3,0,0,0,0,L2->L3
32,141,0,7,17,0,0,0,0,L2->L3
32,142,0,7,16,0,0,0,0,L2->L3
32,143,0,7,18,0,0,0,0,L2->L3
32,144,0,7,14,0,0,0,0,L2->L3
32,145,0,7,18,0,0,0,0,L2->L3
32,146,0,7,17,0,0,0,0,L2->L3
32,147,0,7,8,0,0,0,0,L2->L3
32,148,0,7,8,0,0,0,0,L2->L3
32,149,0,7,12,0,0,0,0,L2->L3
32,150,0,7,13,0,0,0,0,L2->L3
32,151,0,7,4,0,0,0,0,L2->L3
32,152,0,7,5,0,0,0,0,L2->L3
32,153,0,7,9,0,0,0,0,L2->L3
32,154,0,7,8,0,0,0,0,L2->L3
32,155,0,7,4,0,0,0,0,L2->L3
32,156,0,7,6,0,0,0,0,L2->L3
32,157,0,7,2,0,0,0,0,L2->L3
32,158,0,7,5,0,0,0,0,L2->L3
32,159,0,7,6,0,0,0,0,L2->L3
32,160,0,7,3,0,0,0,0,L2->L3
32,161,0,7,5,0,0,0,0,L2->L3
32,162,0,7,2,0,0,0,0,L2->L3
32,163,0,7,5,0,0,0,0,L2->L3
32,164,0,7,6,0,0,0,0,L2->L3
32,165,0,7,6,1,0,0,0,L2->L3
32,166,0,7,9,0,0,0,0,L2->L3
32,167,0,7,6,0,0,0,0,L2->L3
32,168,0,7,5,0,0,0,0,L2->L3
32,169,0,7,17,0,0,0,0,L2->L3
32,170,0,7,16,0,0,0,0,L2->L3
32,171,0,7,12,0,0,0,0,L2->L3
32,172,0,7,13,0,0,0,0,L2->L3
32,173,0,7,6,0,0,0,0,L2->L3
32,174,0,7,3,0,0,0,0,L2->L3
32,175,0,7,6,0,0,0,0,L2->L3
32,176,0,7,6,0,0,0,0,L2->L3
32,177,0,7,2,0,0,0,0,L2->L3
32,178,0,7,3,0,0,0,0,L2->L3
32,179,0,7,8,0,0,0,0,L2->L3
32,180,0,7,7,0,0,0,0,L2->L3
32,181,0,7,1,0,0,0,0,L2->L3
32,182,0,7,4,0,0,0,0,L2->L3
32,183,0,7,4,0,0,0,0,L2->L3
32,184,0,7,6,0,0,0,0,L2->L3
33,0,0,4,13,0,0,0,0,L2->L3
33,1,0,4,9,0,0,0,0,L2->L3
33,2,0,4,4,1,0,0,0,L2->L3
33,3,0,4,4,1,0,0,0,L2->L3
33,4,0,4,5,0,0,1,0,L2->L3
33,5,0,4,6,0,0,0,0,L2->L3
33,6,0,4,4,3,0,0,1,L2->L3
33,7,0,4,2,0,0,0,0,L2->L3
33,8,0,4,3,0,0,0,0,L2->L3
33,9,0,4,8,0,0,0,0,L2->L3
33,11,0,4,15,0,0,1,0,L2->L3
33,12,0,4,19,0,0,1,0,L2->L3
33,13,0,4,20,0,0,0,0,L2->L3
33,14,0,4,4,3,1,2,0,L2->L3
33,15,0,4,4,0,0,0,0,L2->L3
33,16,0,4,2,0,0,0,0,L2->L3
33,17,0,4,1,1,0,0,0,L2->L3
33,18,0,4,7,0,0,1,0,L2->L3
33,19,0,4,9,0,0,0,0,L2->L3
33,20,0,4,18,1,0,1,0,L2->L3
33,21,0,4,15,0,0,0,0,L2->L3
33,22,0,4,0,0,0,0,0,L2->L3
33,23,0,4,3,0,0,0,0,L2->L3
33,24,0,4,3,0,0,0,0,L2->L3
33,25,0,4,7,1,0,0,0,L2->L3
33,26,0,4,11,1,0,0,0,L2->L3
33,27,0,4,3,1,0,1,0,L2->L3
33,28,0,4,2,0,0,0,0,L2->L3
33,29,0,4,8,2,0,2,0,L2->L3
33,30,0,4,5,0,0,0,0,L2->L3
33,31,0,4,2,2,0,0,0,L2->L3
33,32,0,4,2,0,0,0,0,L2->L3
33,34,0,4,2,1,0,0,0,L2->L3
33,36,0,4,5,1,0,0,0,L2->L3
33,37,0,4,10,0,0,0,0,L2->L3
33,38,0,4,6,0,0,0,0,L2->L3
33,39,0,4,20,0,0,0,0,L2->L3
33,40,0,4,17,0,0,0,0,L2->L3
33,41,0,4,18,0,0,0,0,L2->L3
33,42,0,4,19,0,0,0,0,L2->L3
33,43,0,4,9,0,0,0,0,L2->L3
33,44,0,4,10,0,0,0,0,L2->L3
33,45,0,4,24,0,0,0,0,L2->L3
33,46,0,4,25,0,0,0,0,L2->L3
33,47,0,4,5,0,0,0,0,L2->L3
33,48,0,4,2,0,0,0,0,L2->L3
33,49,0,4,11,0,0,0,0,L2->L3
33,50,0,4,8,0,0,0,0,L2->L3
33,51,0,4,5,0,0,0,0,L2->L3
33,52,0,4,5,0,0,0,0,L2->L3
33,53,0,4,4,1,1,1,0,L2->L3
33,54,0,4,1,0,0,0,0,L2->L3
33,55,0,4,3,0,0,0,0,L2->L3
33,56,0,4,5,0,0,0,0,L2->L3
33,57,0,4,8,1,0,1,0,L2->L3
33,58,0,4,9,1,0,1,0,L2->L3
33,59,0,4,7,0,0,0,0,L2->L3
33,60,0,4,8,0,0,0,0,L2->L3
33,61,0,4,2,0,0,0,0,L2->L3
33,62,0,4,1,0,0,0,0,L2->L3
33,63,0,4,8,0,0,0,0,L2->L3
33,64,0,4,7,0,0,0,0,L2->L3
33,65,0,4,5,0,0,0,0,L2->L3
33,66,0,4,7,0,0,0,0,L2->L3
33,67,0,4,8,0,0,0,0,L2->L3
33,68,0,4,7,0,0,0,0,L2->L3
33,69,0,4,7,0,0,0,0,L2->L3
33,70,0,4,7,0,0,0,0,L2->L3
33,71,0,4,4,0,0,0,0,L2->L3
33,72,0,4,8,0,0,0,0,L2->L3
33,73,0,4,7,0,0,0,0,L2->L3
33,74,0,4,5,0,0,0,0,L2->L3
33,75,0,4,7,0,0,0,0,L2->L3
33,76,0,4,8,0,0,0,0,L2->L3
33,77,0,4,7,0,0,0,0,L2->L3
33,78,0,4,5,0,0,0,0,L2->L3
33,79,0,4,6,0,0,0,0,L2->L3
33,80,0,4,7,0,0,0,0,L2->L3
33,81,0,4,7,0,0,0,0,L2->L3
33,82,0,4,10,0,0,0,0,L2->L3
33,83,0,4,9,0,0,0,0,L2->L3
33,84,0,4,4,0,0,0,0,L2->L3
33,85,0,4,8,0,0,0,0,L2->L3
33,87,0,4,11,0,0,0,0,L2->L3
33,88,0,4,9,0,0,0,0,L2->L3
33,89,0,4,2,1,0,0,0,L2->L3
33,90,0,4,1,0,0,0,0,L2->L3
33,91,0,4,2,0,0,0,0,L2->L3
33,92,0,4,2,0,0,0,0,L2->L3
33,93,0,4,2,0,0,0,0,L2->L3
33,94,0,4,3,0,0,0,0,L2->L3
33,95,0,4,4,0,0,0,0,L2->L3
33,96,0,4,5,0,0,0,0,L2->L3
33,97,0,4,6,0,0,0,0,L2->L3
33,98,0,4,5,0,0,0,0,L2->L3
33,99,0,4,5,0,0,0,0,L2->L3
33,100,0,4,3,0,0,0,0,L2->L3
33,101,0,4,2,0,0,0,0,L2->L3
33,102,0,4,1,0,0,0,0,L2->L3
33,103,0,4,6,0,0,0,0,L2->L3
33,104,0,4,5,0,0,0,0,L2->L3
33,105,0,4,3,0,0,0,0,L2->L3
33,106,0,4,2,0,0,0,0,L2->L3
33,107,0,4,4,0,0,0,0,L2->L3
33,108,0,4,5,0,0,0,0,L2->L3
33,109,0,4,3,0,0,0,0,L2->L3
33,110,0,4,3,0,0,0,0,L2->L3
33,111,0,4,7,0,0,0,0,L2->L3
33,112,0,4,8,0,0,0,0,L2->L3
33,113,0,4,7,0,0,0,0,L2->L3
33,114,0,4,4,0,0,0,0,L2->L3
33,115,0,4,4,0,0,0,0,L2->L3
33,116,0,4,4,0,0,0,0,L2->L3
33,118,0,4,1,0,0,0,0,L2->L3
33,119,0,4,4,0,0,0,0,L2->L3
33,120,0,4,2,0,0,0,0,L2->L3
33,121,0,4,25,0,0,0,0,L2->L3
33,122,0,4,23,0,0,0,0,L2->L3
33,123,0,4,16,0,0,0,0,L2->L3
33,124,0,4,17,0,0,0,0,L2->L3
33,125,0,4,12,0,0,0,0,L2->L3
33,126,0,4,10,0,0,0,0,L2->L3
33,127,0,4,3,0,0,0,0,L2->L3
33,128,0,4,5,0,0,1,0,L2->L3
33,129,0,4,4,0,0,0,0,L2->L3
33,130,0,4,11,0,0,0,0,L2->L3
33,131,0,4,9,0,0,0,0,L2->L3
33,132,0,4,9,0,0,0,0,L2->L3
33,133,0,4,18,0,0,0,0,L2->L3
33,134,0,4,17,0,0,0,0,L2->L3
33,135,0,4,12,0,0,0,0,L2->L3
33,136,0,4,11,0,0,0,0,L2->L3
33,137,0,4,10,0,0,0,0,L2->L3
33,138,0,4,6,0,0,0,0,L2->L3
33,139,0,4,2,0,0,0,0,L2->L3
33,140,0,4,3,0,0,0,0,L2->L3
33,141,0,4,17,0,0,0,0,L2->L3
33,142,0,4,16,0,0,0,0,L2->L3
33,143,0,4,18,0,0,0,0,L2->L3
33,144,0,4,14,0,0,0,0,L2->L3
33,145,0,4,18,0,0,0,0,L2->L3
33,146,0,4,17,0,0,0,0,L2->L3
33,147,0,4,8,0,0,0,0,L2->L3
33,148,0,4,8,0,0,0,0,L2->L3
33,149,0,4,12,0,0,0,0,L2->L3
33,150,0,4,13,0,0,0,0,L2->L3
33,151,0,4,4,0,0,0,0,L2->L3
33,152,0,4,5,0,0,0,0,L2->L3
33,153,0,4,9,0,0,0,0,L2->L3
33,154,0,4,8,0,0,0,0,L2->L3
33,155,0,4,4,0,0,0,0,L2->L3
33,156,0,4,6,0,0,0,0,L2->L3
33,157,0,4,2,0,0,0,0,L2->L3
33,158,0,4,5,0,0,0,0,L2->L3
33,159,0,4,6,0,0,0,0,L2->L3
33,160,0,4,3,0,0,0,0,L2->L3
33,161,0,4,5,0,0,0,0,L2->L3
33,162,0,4,2,0,0,0,0,L2->L3
33,163,0,4,5,0,0,0,0,L2->L3
33,164,0,4,6,0,0,0,0,L2->L3
33,165,0,4,6,0,0,0,0,L2->L3
33,166,0,4,9,0,0,0,0,L2->L3
33,167,0,4,6,0,0,0,0,L2->L3
33,168,0,4,5,0,0,0,0,L2->L3
33,169,0,4,17,0,0,0,0,L2->L3
33,170,0,4,16,0,0,0,0,L2->L3
33,171,0,4,12,0,0,0,0,L2->L3
33,172,0,4,13,0,0,0,0,L2->L3
33,173,0,4,6,0,0,0,0,L2->L3
33,174,0,4,3,0,0,0,0,L2->L3
33,175,0,4,6,0,0,0,0,L2->L3
33,176,0,4,6,0,0,0,0,L2->L3
33,177,0,4,2,0,0,0,0,L2->L3
33,178,0,4,3,0,0,0,0,L2->L3
33,179,0,4,8,0,0,0,0,L2->L3
33,180,0,4,7,0,0,0,0,L2->L3
33,181,0,4,1,0,0,0,0,L2->L3
33,182,0,4,4,0,0,0,0,L2->L3
33,183,0,4,4,0,0,0,0,L2->L3
33,184,0,4,6,0,0,0,0,L2->L3
34,0,0,4,13,0,0,0,0,L2->L3
34,1,0,4,9,0,0,0,0,L2->L3
34,2,0,4,4,0,0,0,0,L2->L3
34,3,0,4,4,1,0,0,0,L2->L3
34,4,0,4,5,0,0,0,0,L2->L3
34,5,0,4,6,0,0,0,0,L2->L3
34,6,0,4,4,1,0,0,0,L2->L3
34,7,0,4,2,1,0,0,0,L2->L3
34,8,0,4,3,0,0,0,0,L2->L3
34,9,0,4,8,0,0,0,0,L2->L3
34,10,0,4,14,1,0,1,0,L2->L3
34,11,0,4,15,1,1,3,0,L2->L3
34,12,0,4,19,0,0,0,0,L2->L3
34,13,0,4,20,0,0,0,0,L2->L3
34,14,0,4,4,1,0,1,0,L2->L3
34,15,0,4,4,1,1,2,0,L2->L3
34,16,0,4,2,1,0,0,0,L2->L3
34,17,0,4,1,1,0,0,0,L2->L3
34,18,0,4,7,0,0,0,0,L2->L3
34,19,0,4,9,0,0,0,0,L2->L3
34,20,0,4,18,0,0,0,0,L2->L3
34,21,0,4,15,0,0,0,0,L2->L3
34,22,0,4,0,1,0,0,0,L2->L3
34,23,0,4,3,0,0,0,0,L2->L3
34,24,0,4,3,0,0,0,0,L2->L3
34,25,0,4,7,0,0,0,0,L2->L3
34,26,0,4,11,0,0,0,0,L2->L3
34,27,0,4,3,0,0,0,0,L2->L3
34,28,0,4,2,0,0,0,0,L2->L3
34,29,0,4,8,1,0,1,0,L2->L3
34,30,0,4,5,0,1,1,0,L2->L3
34,31,0,4,2,1,0,0,0,L2->L3
34,32,0,4,2,1,0,0,0,L2->L3
34,33,0,4,1,1,0,0,0,L2->L3
34,37,0,4,10,0,0,0,0,L2->L3
34,38,0,4,6,0,0,0,0,L2->L3
34,39,0,4,20,0,0,0,0,L2->L3
34,40,0,4,17,0,0,0,0,L2->L3
34,41,0,4,18,0,0,0,0,L2->L3
34,42,0,4,19,0,0,0,0,L2->L3
34,43,0,4,9,0,0,0,0,L2->L3
34,44,0,4,10,0,0,0,0,L2->L3
34,45,0,4,24,0,1,0,0,L2->L3
34,46,0,4,25,0,1,0,0,L2->L3
34,47,0,4,5,0,0,0,0,L2->L3
34,48,0,4,2,0,0,0,0,L2->L3
34,49,0,4,11,0,0,0,0,L2->L3
34,50,0,4,8,0,0,0,0,L2->L3
34,51,0,4,5,0,0,0,0,L2->L3
34,52,0,4,5,0,0,0,0,L2->L3
34,53,0,4,4,0,0,0,0,L2->L3
34,54,0,4,1,0,0,0,0,L2->L3
34,55,0,4,3,0,0,0,0,L2->L3
34,56,0,4,5,0,0,0,0,L2->L3
34,57,0,4,8,0,0,0,0,L2->L3
34,58,0,4,9,0,0,0,0,L2->L3
34,59,0,4,7,0,0,0,0,L2->L3
34,60,0,4,8,0,0,0,0,L2->L3
34,61,0,4,2,0,0,0,0,L2->L3
34,62,0,4,1,1,0,0,0,L2->L3
34,63,0,4,8,0,0,0,0,L2->L3
34,64,0,4,7,0,0,0,0,L2->L3
34,65,0,4,5,0,0,0,0,L2->L3
34,66,0,4,7,0,0,0,0,L2->L3
34,67,0,4,8,0,0,0,0,L2->L3
34,68,0,4,7,0,0,0,0,L2->L3
34,69,0,4,7,0,0,0,0,L2->L3
34,70,0,4,7,0,0,0,0,L2->L3
34,71,0,4,4,0,0,0,0,L2->L3
34,72,0,4,8,0,0,0,0,L2->L3
34,73,0,4,7,0,0,0,0,L2->L3
34,74,0,4,5,0,0,0,0,L2->L3
34,75,0,4,7,0,0,0,0,L2->L3
34,76,0,4,8,0,0,0,0,L2->L3
34,77,0,4,7,0,0,0,0,L2->L3
34,78,0,4,5,0,0,0,0,L2->L3
34,79,0,4,6,0,0,0,0,L2->L3
34,80,0,4,7,0,0,0,0,L2->L3
34,81,0,4,7,0,0,0,0,L2->L3
34,82,0,4,10,0,0,0,0,L2->L3
34,83,0,4,9,1,0,0,0,L2->L3
34,84,0,4,4,0,1,0,0,L2->L3
34,85,0,4,8,0,0,0,0,L2->L3
34,86,0,4,7,0,0,0,0,L2->L3
34,88,0,4,9,0,0,0,0,L2->L3
34,89,0,4,2,1,0,0,0,L2->L3
34,90,0,4,1,0,0,0,0,L2->L3
34,91,0,4,2,0,0,0,0,L2->L3
34,92,0,4,2,0,0,0,0,L2->L3
34,93,0,4,2,0,0,0,0,L2->L3
34,94,0,4,3,0,0,0,0,L2->L3
34,95,0,4,4,0,0,0,0,L2->L3
34,96,0,4,5,0,0,0,0,L2->L3
34,97,0,4,6,0,0,0,0,L2->L3
34,98,0,4,5,0,0,0,0,L2->L3
34,99,0,4,5,0,0,0,0,L2->L3
34,100,0,4,3,0,0,0,0,L2->L3
34,101,0,4,2,0,0,0,0,L2->L3
34,102,0,4,1,0,0,0,0,L2->L3
34,103,0,4,6,0,0,0,0,L2->L3
34,104,0,4,5,0,0,0,0,L2->L3
34,105,0,4,3,0,0,0,0,L2->L3
34,106,0,4,2,0,0,0,0,L2->L3
34,107,0,4,4,0,0,0,0,L2->L3
34,108,0,4,5,0,0,0,0,L2->L3
34,109,0,4,3,0,0,0,0,L2->L3
34,110,0,4,3,0,0,0,0,L2->L3
34,111,0,4,7,0,0,0,0,L2->L3
34,112,0,4,8,0,0,0,0,L2->L3
34,113,0,4,7,0,0,0,0,L2->L3
34,114,0,4,4,0,0,0,0,L2->L3
34,115,0,4,4,0,0,0,0,L2->L3
34,116,0,4,4,0,0,0,0,L2->L3
34,117,0,4,2,1,0,0,0,L2->L3
34,119,0,4,4,0,0,0,0,L2->L3
34,120,0,4,2,0,0,0,0,L2->L3
34,121,0,4,25,0,0,0,0,L2->L3
34,122,0,4,23,0,0,0,0,L2->L3
34,123,0,4,16,0,0,0,0,L2->L3
34,124,0,4,17,0,0,0,0,L2->L3
34,125,0,4,12,0,0,0,0,L2->L3
34,126,0,4,10,0,0,0,0,L2->L3
34,127,0,4,3,0,0,0,0,L2->L3
34,128,0,4,5,0,0,0,0,L2->L3
34,129,0,4,4,0,0,0,0,L2->L3
34,130,0,4,11,0,0,0,0,L2->L3
34,131,0,4,9,0,0,0,0,L2->L3
34,132,0,4,9,0,0,0,0,L2->L3
34,133,0,4,18,0,0,0,0,L2->L3
34,134,0,4,17,0,0,0,0,L2->L3
34,135,0,4,12,0,0,0,0,L2->L3
34,136,0,4,11,0,0,0,0,L2->L3
34,137,0,4,10,0,0,0,0,L2->L3
34,138,0,4,6,0,0,0,0,L2->L3
34,139,0,4,2,0,0,0,0,L2->L3
34,140,0,4,3,0,0,0,0,L2->L3
34,141,0,4,17,0,0,0,0,L2->L3
34,142,0,4,16,0,0,0,0,L2->L3
34,143,0,4,18,0,0,0,0,L2->L3
34,144,0,4,14,0,0,0,0,L2->L3
34,145,0,4,18,0,0,0,0,L2->L3
34,146,0,4,17,0,0,0,0,L2->L3
