motif,wbgene,symbol,rho,p,q_global,q_per_motif
dualinh_anchor,WBGene00007314,gcy-29,0.4106168166893128,0.0001046550802049629,0.054457578793711874,0.028053904227063692
dualinh_anchor,WBGene00014090,ZK822.2,0.4106168166893128,0.0001046550802049629,0.054457578793711874,0.028053904227063692
plus_anchor,WBGene00006868,vab-1,-0.405101565622622,0.00013214830251996276,0.06679907909094802,0.3741457906743656
plus_anchor,WBGene00045787,21ur-3818,-0.4019733908119858,0.00015057046951253382,0.07399702073932635,0.3741457906743656
dualinh_anchor,WBGene00016360,C33G8.2,0.40047812985747794,0.00016018975137130223,0.07458097582265998,0.040486815446586846
dualinh_anchor,WBGene00044070,set-18,0.40047812985747794,0.00016018975137130223,0.07458097582265998,0.040486815446586846
plus_anchor,WBGene00019347,mbl-1,-0.39498000185124216,0.00020065138747148614,0.0891692333505616,0.3741457906743656
dualinh_anchor,WBGene00006586,tni-4,0.39192969191591664,0.0002269734621781023,0.0891692333505616,0.048637763645760876
dualinh_anchor,WBGene00020143,T01C8.2,0.39192969191591664,0.0002269734621781023,0.0891692333505616,0.048637763645760876
dualinh_anchor,WBGene00017634,F20D6.2,0.39192969191591664,0.0002269734621781023,0.0891692333505616,0.048637763645760876
dualinh_anchor,WBGene00077457,Y39B6A.49,0.39192969191591664,0.0002269734621781023,0.0891692333505616,0.048637763645760876
dualinh_anchor,WBGene00005226,srg-69,0.39192969191591664,0.0002269734621781023,0.0891692333505616,0.048637763645760876
dualinh_anchor,WBGene00005835,srw-88,0.39033944302564305,0.0002419242143809042,0.0891692333505616,0.048637763645760876
dualinh_anchor,WBGene00017330,sre-10,0.39033944302564305,0.0002419242143809042,0.0891692333505616,0.048637763645760876
dualinh_anchor,WBGene00013894,ZC434.8,0.39033944302564305,0.0002419242143809042,0.0891692333505616,0.048637763645760876
dualinh_anchor,WBGene00019855,R03H10.2,0.39033944302564305,0.0002419242143809042,0.0891692333505616,0.048637763645760876
plus_anchor,WBGene00200168,VC5.12,0.38535182090454345,0.00029489591528392335,0.1055123096061799,0.3741457906743656
plus_anchor,WBGene00007175,B0395.3,-0.38506945859207914,0.0002981921478809063,0.1055123096061799,0.3741457906743656
dualinh_anchor,WBGene00000219,asp-6,0.3824856029540874,0.000329967086688188,0.10810699440161893,0.060810184350910644
dualinh_anchor,WBGene00004002,pgp-8,0.3824856029540874,0.000329967086688188,0.10810699440161893,0.060810184350910644
dualinh_anchor,WBGene00020646,zmp-6,0.3824856029540874,0.000329967086688188,0.10810699440161893,0.060810184350910644
dualinh_anchor,WBGene00011742,tgn-38,0.3824856029540874,0.000329967086688188,0.10810699440161893,0.060810184350910644
dualinh_anchor,WBGene00006667,twk-12,0.3802007561938081,0.00036062511881786163,0.11193297547588786,0.06255078041299615
dualinh_anchor,WBGene00012363,W09D10.5,0.3802007561938081,0.00036062511881786163,0.11193297547588786,0.06255078041299615
dualinh_anchor,WBGene00004902,snf-3,0.3802007561938081,0.00036062511881786163,0.11193297547588786,0.06255078041299615
plus_anchor,WBGene00013349,Y59A8B.12,0.37730755491289386,0.0004031933386148391,0.12282431627606633,0.3741457906743656
plus_anchor,WBGene00016817,C50E3.6,0.37689663956421093,0.0004095995173122266,0.12282431627606633,0.3741457906743656
plus_anchor,WBGene00235257,T05C7.4,0.37409979609903077,0.00045574139416871824,0.13438294576054938,0.3741457906743656
dualinh_anchor,WBGene00020012,R11G1.6,0.3730415139922581,0.00047440821143054164,0.13537467865530875,0.07918141581725607
dualinh_anchor,WBGene00010574,K04H4.5,0.3730415139922581,0.00047440821143054164,0.13537467865530875,0.07918141581725607
plus_anchor,WBGene00013986,ZK512.7,0.37215693025368624,0.0004905454484571973,0.13775762022388466,0.3741457906743656
plus_anchor,WBGene00016448,C35D10.12,0.37111967966710885,0.0005101068388175424,0.13809768107243647,0.3741457906743656
dualinh_anchor,WBGene00001936,his-62,0.3700620693619732,0.0005307846661160796,0.13809768107243647,0.08237405537654105
dualinh_anchor,WBGene00002988,lim-6,0.3700620693619732,0.0005307846661160796,0.13809768107243647,0.08237405537654105
dualinh_anchor,WBGene00017921,F29B9.5,0.3700620693619732,0.0005307846661160796,0.13809768107243647,0.08237405537654105
dualinh_anchor,WBGene00000267,bre-2,0.3700620693619732,0.0005307846661160796,0.13809768107243647,0.08237405537654105
dualinh_anchor,WBGene00005894,srx-3,0.3688706735029118,0.000554994457531151,0.1423037962701612,0.08464622364345797
plus_anchor,WBGene00006696,twk-46,-0.3642665263480691,0.0006583435932311557,0.15916778374150328,0.3741457906743656
plus_anchor,WBGene00010877,lact-4,0.36381350522379774,0.000669407822907431,0.15916778374150328,0.3741457906743656
dualinh_anchor,WBGene00022632,ZC581.2,0.3635974250304288,0.0006747447309864768,0.15916778374150328,0.09627083694042537
dualinh_anchor,WBGene00002199,kin-15,0.3635974250304288,0.0006747447309864768,0.15916778374150328,0.09627083694042537
dualinh_anchor,WBGene00001113,dur-1,0.3635974250304288,0.0006747447309864768,0.15916778374150328,0.09627083694042537
dualinh_anchor,WBGene00007513,wht-2,0.3635974250304288,0.0006747447309864768,0.15916778374150328,0.09627083694042537
plus_anchor,WBGene00015167,B0403.3,0.36217105890092155,0.0007109593046800473,0.1632874538249076,0.3741457906743656
plus_anchor,WBGene00014876,Y39B6A.t2,-0.36186302746967053,0.0007190090928217115,0.1632874538249076,0.3741457906743656
plus_anchor,WBGene00011904,hlb-1,-0.3618292359084388,0.0007198972076838567,0.1632874538249076,0.3741457906743656
plus_anchor,WBGene00007862,kvs-2,0.36011199329485644,0.0007663690795177901,0.16818094562221889,0.3741457906743656
dualinh_anchor,WBGene00010857,M04C9.2,0.3599822235389863,0.0007699896334727407,0.16818094562221889,0.10642700465156038
dualinh_anchor,WBGene00015574,irg-1,0.3599822235389863,0.0007699896334727407,0.16818094562221889,0.10642700465156038
plus_anchor,WBGene00014065,ZK673.11,-0.35780563235057544,0.000833085463181891,0.1797432684709026,0.3741457906743656
plus_anchor,WBGene00001337,ears-1,-0.3570095153246912,0.0008573150299916267,0.18274237964592602,0.3741457906743656
plus_anchor,WBGene00044007,ZK1320.13,0.3564144545950853,0.0008758424609445125,0.18446910498845615,0.3741457906743656
