,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
IL1VL,0.04205135816561592,5.719585737371707,10.71232567896216,14.41807306098728,16.389860058168278,16.389860058168278,14.41807306098728,10.71232567896216,5.719585737371707,0.042051358165618224,-5.635483021040469,-10.628222962630916,-14.333970344656008,-16.305757341837047,-16.305757341837047,-14.33397034465605,-10.62822296263093,-5.635483021040469,0.04205135816561131,5.719585737371698,10.712325678962147,14.41807306098728,16.389860058168278,16.389860058168278,14.41807306098728,10.712325678962147,5.719585737371707,0.04205135816562168,-5.635483021040467,-10.62822296263093,-14.333970344656008,-16.305757341837047,-16.305757341837047,-14.333970344656008,-10.628222962630916,-5.635483021040476,0.04205135816560786,5.719585737371698,10.712325678962145,14.41807306098724,16.389860058168278,16.389860058168278,14.41807306098724,10.712325678962165,5.719585737371738,0.04205135816562629,-5.635483021040466,-10.628222962630936,-14.333970344656008,-16.305757341837044,-16.305757341837047,-14.333970344656008,-10.628222962630929,-5.635483021040476,0.04205135816560325,5.719585737371697,10.712325678962141,14.41807306098724,16.389860058168278,16.389860058168278,14.418073060987284,10.71232567896216,5.719585737371708,0.04205135816562974,-5.635483021040465,-10.628222962630911,-14.33397034465605,-16.305757341837044,-16.305757341837047,-14.333970344656048,-10.628222962630929,-5.635483021040478,0.042051358165599795,5.7195857373716965,10.712325678962141,14.418073060987238,16.389860058168274,16.389860058168278,14.418073060987286,10.71232567896216,5.71958573737171,0.04205135816563435,-5.635483021040416,-10.628222962630934,-14.33397034465605,-16.305757341837047,-16.305757341837047,-14.333970344656054,-10.62822296263101,-5.6354830210404785,0.04205135816559519,5.7195857373716965,10.712325678962141,14.418073060987238,16.389860058168278,16.389860058168278,14.418073060987295,10.712325678962245,5.719585737371797,0.04205135816557906
IL1VR,0.036417085492471774,4.68789103472156,8.778328577229418,11.814362576960834,13.429802526458513,13.429802526458513,11.814362576960836,8.778328577229418,4.68789103472156,0.03641708549247366,-4.61505686373661,-8.705494406244462,-11.741528405975851,-13.356968355473569,-13.356968355473569,-11.741528405975892,-8.705494406244476,-4.61505686373661,0.036417085492468,4.687891034721551,8.778328577229404,11.814362576960836,13.429802526458513,13.429802526458513,11.814362576960836,8.778328577229404,4.68789103472156,0.03641708549247649,-4.6150568637366085,-8.705494406244476,-11.741528405975851,-13.356968355473569,-13.356968355473569,-11.741528405975851,-8.705494406244462,-4.615056863736617,0.03641708549246517,4.687891034721551,8.778328577229402,11.814362576960793,13.429802526458513,13.429802526458513,11.814362576960795,8.778328577229424,4.687891034721592,0.03641708549248027,-4.615056863736608,-8.705494406244481,-11.741528405975851,-13.356968355473567,-13.356968355473569,-11.741528405975851,-8.705494406244476,-4.615056863736617,0.03641708549246139,4.6878910347215506,8.778328577229399,11.814362576960793,13.429802526458513,13.429802526458513,11.81436257696084,8.778328577229418,4.687891034721561,0.0364170854924831,-4.615056863736607,-8.705494406244457,-11.741528405975892,-13.356968355473567,-13.356968355473569,-11.741528405975892,-8.705494406244476,-4.615056863736619,0.03641708549245856,4.68789103472155,8.778328577229399,11.814362576960793,13.429802526458511,13.429802526458513,11.81436257696084,8.778328577229418,4.687891034721563,0.03641708549248687,-4.615056863736558,-8.705494406244481,-11.741528405975892,-13.356968355473569,-13.356968355473569,-11.741528405975897,-8.705494406244505,-4.61505686373662,0.03641708549245479,4.68789103472155,8.778328577229399,11.814362576960793,13.429802526458513,13.429802526458513,11.81436257696085,8.778328577229448,4.687891034721623,0.036417085492441575
IL2DL,0.0401073517419993,4.144349071650019,7.7535586679804895,10.432412197155267,11.857800387888506,11.857800387888506,10.432412197155267,7.75355866798049,4.14434907165002,0.04010735174200097,-4.064134368166015,-7.673343964496477,-10.352197493671229,-11.777585684404507,-11.777585684404507,-10.352197493671271,-7.673343964496492,-4.064134368166015,0.04010735174199597,4.144349071650011,7.753558667980476,10.432412197155267,11.857800387888506,11.857800387888506,10.43241219715527,7.753558667980476,4.144349071650019,0.040107351742003465,-4.0641343681660125,-7.673343964496492,-10.352197493671229,-11.777585684404507,-11.777585684404507,-10.352197493671229,-7.673343964496477,-4.064134368166021,0.04010735174199347,4.14434907165001,7.753558667980475,10.432412197155227,11.857800387888506,11.857800387888506,10.432412197155227,7.753558667980495,4.144349071650051,0.040107351742006796,-4.064134368166012,-7.673343964496498,-10.352197493671229,-11.777585684404505,-11.777585684404507,-10.352197493671229,-7.673343964496492,-4.064134368166022,0.04010735174199014,4.14434907165001,7.753558667980472,10.432412197155227,11.857800387888506,11.857800387888506,10.432412197155273,7.75355866798049,4.14434907165002,0.040107351742009294,-4.064134368166012,-7.673343964496472,-10.352197493671271,-11.777585684404505,-11.777585684404507,-10.35219749367127,-7.673343964496492,-4.064134368166024,0.040107351741987644,4.1443490716500095,7.753558667980471,10.432412197155227,11.857800387888503,11.857800387888506,10.432412197155273,7.75355866798049,4.144349071650022,0.040107351742012624,-4.064134368165962,-7.673343964496496,-10.352197493671271,-11.777585684404507,-11.777585684404508,-10.352197493671275,-7.6733439644965005,-4.064134368166024,0.040107351741984314,4.144349071650009,7.753558667980471,10.432412197155227,11.857800387888506,11.857800387888506,10.432412197155283,7.753558667980498,4.144349071650068,0.040107351741972656
IL2DR,0.036072506796396474,3.4904759543856483,6.5282273646304585,8.78292908501924,9.982630812219705,9.982630812219705,8.78292908501924,6.5282273646304585,3.4904759543856483,0.036072506796397875,-3.418330940792849,-6.456082351037652,-8.710784071426406,-9.910485798626913,-9.910485798626913,-8.710784071426449,-6.456082351037666,-3.418330940792849,0.03607250679639367,3.4904759543856394,6.528227364630444,8.78292908501924,9.982630812219705,9.982630812219705,8.78292908501924,6.528227364630444,3.4904759543856483,0.03607250679639998,-3.418330940792847,-6.456082351037666,-8.710784071426406,-9.910485798626913,-9.910485798626913,-8.710784071426406,-6.456082351037652,-3.4183309407928557,0.03607250679639157,3.4904759543856394,6.528227364630443,8.7829290850192,9.982630812219705,9.982630812219707,8.7829290850192,6.528227364630464,3.4904759543856736,0.03607250679640278,-3.418330940792846,-6.456082351037671,-8.710784071426406,-9.91048579862691,-9.910485798626913,-8.710784071426406,-6.456082351037665,-3.418330940792856,0.036072506796388765,3.490475954385639,6.52822736463044,8.7829290850192,9.982630812219705,9.982630812219707,8.782929085019244,6.5282273646304585,3.490475954385649,0.036072506796404884,-3.4183309407928455,-6.456082351037646,-8.710784071426449,-9.91048579862691,-9.910485798626913,-8.710784071426447,-6.456082351037665,-3.418330940792858,0.03607250679638666,3.4904759543856385,6.52822736463044,8.782929085019198,9.982630812219703,9.982630812219705,8.782929085019244,6.5282273646304585,3.490475954385651,0.03607250679640769,-3.418330940792804,-6.45608235103767,-8.710784071426449,-9.910485798626913,-9.910485798626913,-8.710784071426453,-6.456082351037675,-3.418330940792859,0.03607250679638386,3.490475954385638,6.52822736463044,8.782929085019198,9.982630812219707,9.982630812219707,8.782929085019255,6.528227364630467,3.490475954385687,0.03607250679637405
IL2L,0.06673056286226933,5.402244798742693,10.09421727397228,13.5767268618995,15.429731509852727,15.429731509852727,13.5767268618995,10.09421727397228,5.402244798742693,0.0667305628622715,-5.268783673018148,-9.960756148247729,-13.44326573617492,-15.296270384128189,-15.29627038412819,-13.443265736174963,-9.960756148247743,-5.268783673018148,0.066730562862265,5.402244798742684,10.094217273972268,13.5767268618995,15.429731509852727,15.429731509852727,13.5767268618995,10.094217273972268,5.402244798742693,0.06673056286227583,-5.268783673018146,-9.960756148247743,-13.44326573617492,-15.296270384128189,-15.29627038412819,-13.44326573617492,-9.960756148247729,-5.268783673018155,0.06673056286226067,5.402244798742684,10.094217273972266,13.57672686189946,15.429731509852727,15.42973150985273,13.57672686189946,10.094217273972285,5.402244798742725,0.06673056286227799,-5.268783673018145,-9.96075614824775,-13.44326573617492,-15.296270384128187,-15.296270384128189,-13.44326573617492,-9.960756148247743,-5.268783673018155,0.06673056286225851,5.402244798742683,10.094217273972262,13.57672686189946,15.42973150985273,15.42973150985273,13.576726861899505,10.09421727397228,5.402244798742694,0.06673056286228232,-5.268783673018144,-9.960756148247723,-13.443265736174965,-15.296270384128187,-15.296270384128189,-13.443265736174963,-9.960756148247743,-5.268783673018157,0.06673056286225418,5.402244798742682,10.094217273972262,13.57672686189946,15.429731509852726,15.429731509852727,13.576726861899505,10.09421727397228,5.402244798742696,0.06673056286228665,-5.2687836730180955,-9.960756148247748,-13.443265736174963,-15.29627038412819,-15.29627038412819,-13.443265736174968,-9.960756148247807,-5.268783673018158,0.06673056286224985,5.402244798742682,10.094217273972262,13.576726861899457,15.42973150985273,15.42973150985273,13.576726861899514,10.094217273972347,5.402244798742774,0.0667305628622347
IL2R,0.06234506121232352,4.713819010441412,8.80425655294927,11.840290552680687,13.455730502178364,13.455730502178364,11.840290552680687,8.80425655294927,4.713819010441412,0.06234506121232541,-4.589128888016759,-8.67956643052461,-11.715600430255998,-13.331040379753718,-13.331040379753718,-11.71560043025604,-8.679566430524623,-4.5891288880167584,0.062345061212319745,4.713819010441403,8.804256552949255,11.840290552680687,13.455730502178364,13.455730502178364,11.840290552680687,8.804256552949255,4.713819010441412,0.06234506121232824,-4.589128888016757,-8.679566430524623,-11.715600430255998,-13.331040379753718,-13.331040379753718,-11.715600430255998,-8.67956643052461,-4.5891288880167656,0.062345061212316914,4.713819010441403,8.804256552949255,11.840290552680646,13.455730502178364,13.455730502178366,11.840290552680646,8.804256552949274,4.713819010441444,0.06234506121233201,-4.589128888016756,-8.67956643052463,-11.715600430255998,-13.331040379753714,-13.331040379753718,-11.715600430255998,-8.679566430524623,-4.589128888016766,0.06234506121231314,4.713819010441402,8.804256552949251,11.840290552680646,13.455730502178364,13.455730502178366,11.84029055268069,8.80425655294927,4.713819010441412,0.062345061212334844,-4.589128888016755,-8.679566430524606,-11.715600430256043,-13.331040379753714,-13.331040379753718,-11.71560043025604,-8.679566430524623,-4.589128888016768,0.06234506121231031,4.7138190104414015,8.804256552949251,11.840290552680644,13.455730502178362,13.455730502178364,11.84029055268069,8.80425655294927,4.713819010441414,0.06234506121233862,-4.589128888016706,-8.679566430524629,-11.715600430256043,-13.331040379753718,-13.331040379753718,-11.715600430256046,-8.679566430524652,-4.589128888016768,0.062345061212306534,4.7138190104414015,8.804256552949251,11.840290552680644,13.455730502178366,13.455730502178366,11.8402905526807,8.804256552949301,4.713819010441474,0.06234506121229332
IL2VL,0.028664837297054924,4.030300514207375,7.549279870629583,10.161162061574995,11.5509155475399,11.5509155475399,10.161162061574995,7.549279870629583,4.030300514207375,0.028664837297056548,-3.972970839613259,-7.491950196035459,-10.103832386980843,-11.493585872945788,-11.493585872945788,-10.103832386980885,-7.491950196035473,-3.972970839613259,0.028664837297052083,4.030300514207366,7.54927987062957,10.161162061574995,11.5509155475399,11.5509155475399,10.161162061574995,7.54927987062957,4.030300514207375,0.02866483729705939,-3.9729708396132564,-7.491950196035473,-10.103832386980843,-11.493585872945788,-11.493585872945788,-10.103832386980843,-7.491950196035459,-3.9729708396132652,0.02866483729704924,4.030300514207366,7.549279870629568,10.161162061574952,11.5509155475399,11.5509155475399,10.161162061574952,7.549279870629588,4.030300514207407,0.02866483729706223,-3.972970839613256,-7.4919501960354795,-10.103832386980843,-11.493585872945786,-11.493585872945788,-10.103832386980843,-7.491950196035473,-3.972970839613266,0.0286648372970464,4.030300514207366,7.549279870629564,10.161162061574952,11.5509155475399,11.5509155475399,10.161162061574998,7.549279870629583,4.030300514207376,0.028664837297065072,-3.9729708396132555,-7.491950196035455,-10.103832386980885,-11.493585872945786,-11.493585872945788,-10.103832386980883,-7.491950196035473,-3.972970839613268,0.02866483729704356,4.030300514207365,7.549279870629564,10.161162061574952,11.550915547539896,11.5509155475399,10.161162061574998,7.549279870629584,4.030300514207378,0.028664837297067914,-3.9729708396132066,-7.491950196035479,-10.103832386980885,-11.49358587294579,-11.49358587294579,-10.103832386980889,-7.491950196035482,-3.9729708396132684,0.028664837297040717,4.030300514207364,7.549279870629564,10.16116206157495,11.5509155475399,11.5509155475399,10.16116206157501,7.549279870629592,4.03030051420742,0.028664837297028945
IL2VR,0.03879484041548145,4.108834545990935,7.687967395685318,10.344497145450307,11.758007101260768,11.758007101260768,10.344497145450307,7.687967395685318,4.108834545990935,0.0387948404154831,-4.031244865159966,-7.610377714854341,-10.266907464619303,-11.680417420429803,-11.680417420429803,-10.266907464619345,-7.610377714854355,-4.031244865159966,0.03879484041547815,4.108834545990926,7.6879673956853045,10.344497145450307,11.758007101260766,11.758007101260768,10.344497145450308,7.6879673956853045,4.108834545990935,0.03879484041548558,-4.031244865159963,-7.610377714854355,-10.266907464619303,-11.680417420429803,-11.680417420429803,-10.266907464619303,-7.610377714854341,-4.031244865159973,0.03879484041547567,4.108834545990926,7.687967395685303,10.344497145450266,11.758007101260768,11.758007101260768,10.344497145450266,7.687967395685323,4.108834545990967,0.03879484041548888,-4.031244865159963,-7.610377714854361,-10.266907464619303,-11.680417420429801,-11.680417420429803,-10.266907464619303,-7.610377714854355,-4.031244865159973,0.03879484041547237,4.108834545990926,7.687967395685299,10.344497145450266,11.758007101260768,11.758007101260768,10.344497145450312,7.687967395685318,4.108834545990936,0.03879484041549136,-4.031244865159962,-7.610377714854336,-10.266907464619345,-11.680417420429801,-11.680417420429803,-10.266907464619344,-7.610377714854355,-4.031244865159975,0.03879484041546989,4.108834545990925,7.687967395685299,10.344497145450266,11.758007101260764,11.758007101260768,10.344497145450312,7.687967395685319,4.108834545990938,0.038794840415494664,-4.031244865159913,-7.61037771485436,-10.266907464619345,-11.680417420429805,-11.680417420429805,-10.266907464619349,-7.610377714854364,-4.031244865159976,0.03879484041546659,4.108834545990924,7.687967395685299,10.344497145450264,11.758007101260768,11.758007101260768,10.34449714545032,7.687967395685327,4.108834545990983,0.03879484041545503
OLLL,0.0785752464324466,6.337543869292173,11.841588503696096,15.926840135687648,18.10055712655583,18.10055712655583,15.92684013568765,11.841588503696096,6.337543869292173,0.07857524643244913,-6.180393376427273,-11.68443801083119,-15.769689642822716,-17.94340663369094,-17.94340663369094,-15.769689642822758,-11.684438010831204,-6.180393376427273,0.07857524643244151,6.337543869292164,11.841588503696082,15.92684013568765,18.10055712655583,18.10055712655583,15.92684013568765,11.841588503696082,6.337543869292173,0.07857524643245421,-6.180393376427271,-11.684438010831204,-15.769689642822716,-17.94340663369094,-17.94340663369094,-15.769689642822716,-11.68443801083119,-6.18039337642728,0.07857524643243644,6.337543869292164,11.84158850369608,15.926840135687607,18.10055712655583,18.10055712655583,15.926840135687609,11.841588503696101,6.337543869292204,0.07857524643245675,-6.18039337642727,-11.68443801083121,-15.769689642822716,-17.94340663369094,-17.94340663369094,-15.769689642822716,-11.684438010831204,-6.180393376427281,0.0785752464324339,6.337543869292163,11.841588503696077,15.926840135687607,18.10055712655583,18.10055712655583,15.926840135687653,11.841588503696096,6.3375438692921735,0.07857524643246183,-6.180393376427269,-11.684438010831185,-15.769689642822758,-17.94340663369094,-17.94340663369094,-15.769689642822756,-11.684438010831204,-6.180393376427282,0.07857524643242882,6.337543869292162,11.841588503696077,15.926840135687607,18.10055712655583,18.10055712655583,15.926840135687653,11.841588503696096,6.337543869292175,0.07857524643246691,-6.18039337642722,-11.68443801083121,-15.769689642822758,-17.94340663369094,-17.94340663369094,-15.769689642822762,-11.684438010831315,-6.180393376427283,0.07857524643242374,6.337543869292162,11.841588503696077,15.926840135687607,18.10055712655583,18.10055712655583,15.926840135687664,11.84158850369621,6.337543869292277,0.07857524643240596
OLLR,0.10880313332155844,5.512721397867115,10.264847366368876,13.792004513115677,15.668765630914459,15.668765630914459,13.792004513115677,10.264847366368876,5.512721397867115,0.10880313332156064,-5.295115131223993,-10.047241099725747,-13.57439824647252,-15.451159364271343,-15.451159364271343,-13.57439824647256,-10.047241099725762,-5.295115131223993,0.10880313332155406,5.512721397867106,10.264847366368862,13.792004513115677,15.668765630914459,15.668765630914459,13.792004513115677,10.264847366368862,5.512721397867115,0.10880313332156502,-5.29511513122399,-10.047241099725762,-13.57439824647252,-15.451159364271343,-15.451159364271343,-13.57439824647252,-10.047241099725747,-5.295115131224,0.10880313332154967,5.512721397867106,10.26484736636886,13.792004513115634,15.668765630914459,15.66876563091446,13.792004513115634,10.26484736636888,5.512721397867146,0.10880313332156721,-5.29511513122399,-10.047241099725769,-13.57439824647252,-15.451159364271339,-15.451159364271343,-13.57439824647252,-10.047241099725762,-5.295115131224,0.10880313332154748,5.512721397867106,10.264847366368857,13.792004513115634,15.668765630914459,15.66876563091446,13.79200451311568,10.264847366368876,5.512721397867116,0.1088031333215716,-5.295115131223989,-10.047241099725742,-13.574398246472562,-15.451159364271339,-15.451159364271343,-13.57439824647256,-10.047241099725762,-5.2951151312240015,0.1088031333215431,5.5127213978671055,10.264847366368857,13.792004513115634,15.668765630914457,15.668765630914459,13.79200451311568,10.264847366368876,5.512721397867118,0.10880313332157598,-5.295115131223938,-10.047241099725767,-13.574398246472562,-15.451159364271343,-15.451159364271343,-13.574398246472565,-10.047241099725827,-5.295115131224002,0.10880313332153871,5.512721397867105,10.264847366368857,13.792004513115634,15.66876563091446,15.66876563091446,13.79200451311569,10.264847366368947,5.512721397867199,0.10880313332152336
OLQDL,0.0455247562689889,5.449443020814546,10.201568989316307,13.728726136063106,15.60548725386189,15.60548725386189,13.728726136063107,10.201568989316307,5.449443020814546,0.04552475626899109,-5.358393508276562,-10.110519476778316,-13.637676623525088,-15.514437741323912,-15.514437741323912,-13.63767662352513,-10.11051947677833,-5.358393508276562,0.045524756268984515,5.449443020814537,10.201568989316293,13.728726136063107,15.60548725386189,15.60548725386189,13.728726136063107,10.201568989316293,5.449443020814546,0.04552475626899438,-5.35839350827656,-10.11051947677833,-13.637676623525088,-15.514437741323912,-15.514437741323912,-13.637676623525088,-10.110519476778316,-5.358393508276569,0.045524756268981226,5.449443020814537,10.201568989316291,13.728726136063065,15.60548725386189,15.60548725386189,13.728726136063065,10.201568989316312,5.449443020814577,0.04552475626899877,-5.358393508276559,-10.110519476778336,-13.637676623525088,-15.51443774132391,-15.514437741323912,-13.637676623525088,-10.11051947677833,-5.358393508276569,0.04552475626897684,5.449443020814536,10.201568989316288,13.728726136063065,15.60548725386189,15.60548725386189,13.728726136063111,10.201568989316307,5.449443020814547,0.045524756269002056,-5.358393508276558,-10.110519476778311,-13.637676623525131,-15.51443774132391,-15.514437741323912,-13.63767662352513,-10.11051947677833,-5.358393508276571,0.04552475626897355,5.4494430208145355,10.201568989316288,13.728726136063065,15.605487253861888,15.60548725386189,13.728726136063111,10.201568989316307,5.449443020814549,0.04552475626900644,-5.358393508276509,-10.110519476778336,-13.637676623525131,-15.514437741323912,-15.514437741323912,-13.637676623525135,-10.110519476778398,-5.3583935082765715,0.045524756268969166,5.4494430208145355,10.201568989316288,13.728726136063065,15.60548725386189,15.60548725386189,13.728726136063122,10.201568989316376,5.449443020814628,0.04552475626895382
OLQDR,0.05883161507901745,5.257537793629174,9.829203282314415,13.222417752602475,15.027909460864592,15.027909460864592,13.222417752602475,9.829203282314415,5.257537793629174,0.05883161507901956,-5.139874563471133,-9.711540052156368,-13.104754522444399,-14.910246230706559,-14.910246230706559,-13.104754522444441,-9.711540052156382,-5.139874563471133,0.05883161507901323,5.257537793629165,9.829203282314403,13.222417752602475,15.027909460864592,15.027909460864592,13.222417752602475,9.829203282314403,5.257537793629174,0.05883161507902272,-5.139874563471131,-9.711540052156382,-13.104754522444399,-14.910246230706559,-14.910246230706559,-13.104754522444399,-9.711540052156368,-5.13987456347114,0.058831615079010066,5.257537793629165,9.8292032823144,13.222417752602434,15.027909460864592,15.027909460864594,13.222417752602434,9.82920328231442,5.257537793629206,0.05883161507902694,-5.13987456347113,-9.711540052156389,-13.104754522444399,-14.910246230706555,-14.910246230706557,-13.104754522444399,-9.711540052156382,-5.139874563471141,0.05883161507900585,5.257537793629164,9.829203282314397,13.222417752602434,15.027909460864594,15.027909460864594,13.22241775260248,9.829203282314415,5.257537793629175,0.058831615079030106,-5.139874563471129,-9.711540052156362,-13.104754522444443,-14.910246230706555,-14.910246230706557,-13.104754522444441,-9.711540052156382,-5.139874563471142,0.05883161507900268,5.257537793629163,9.829203282314397,13.222417752602432,15.02790946086459,15.027909460864592,13.22241775260248,9.829203282314415,5.257537793629177,0.058831615079034325,-5.13987456347108,-9.711540052156387,-13.104754522444441,-14.910246230706559,-14.910246230706559,-13.104754522444447,-9.711540052156439,-5.1398745634711425,0.058831615078998464,5.257537793629163,9.829203282314397,13.222417752602432,15.027909460864594,15.027909460864594,13.222417752602489,9.829203282314475,5.257537793629251,0.0588316150789837
OLQVL,0.06350206622322158,5.535824359433912,10.348103821207845,13.919908526774226,15.820426114418565,15.820426114418565,13.919908526774226,10.348103821207847,5.535824359433912,0.0635020662232238,-5.408820226987463,-10.22109968876139,-13.792904394327742,-15.69342198197212,-15.69342198197212,-13.792904394327785,-10.221099688761404,-5.408820226987463,0.06350206622321714,5.535824359433904,10.348103821207832,13.919908526774226,15.820426114418565,15.820426114418565,13.919908526774227,10.348103821207832,5.535824359433912,0.06350206622322824,-5.40882022698746,-10.221099688761404,-13.792904394327742,-15.69342198197212,-15.69342198197212,-13.792904394327742,-10.22109968876139,-5.408820226987469,0.0635020662232127,5.535824359433903,10.34810382120783,13.919908526774185,15.820426114418565,15.820426114418565,13.919908526774185,10.34810382120785,5.535824359433944,0.06350206622323046,-5.4088202269874595,-10.221099688761411,-13.792904394327742,-15.693421981972119,-15.69342198197212,-13.792904394327742,-10.221099688761404,-5.40882022698747,0.06350206622321047,5.535824359433903,10.348103821207827,13.919908526774185,15.820426114418565,15.820426114418565,13.91990852677423,10.348103821207847,5.535824359433913,0.0635020662232349,-5.4088202269874595,-10.221099688761385,-13.792904394327785,-15.693421981972119,-15.69342198197212,-13.792904394327785,-10.221099688761404,-5.408820226987472,0.06350206622320603,5.535824359433902,10.348103821207827,13.919908526774185,15.820426114418561,15.820426114418565,13.91990852677423,10.348103821207847,5.5358243594339145,0.06350206622323934,-5.40882022698741,-10.22109968876141,-13.792904394327785,-15.69342198197212,-15.693421981972122,-13.792904394327788,-10.221099688761475,-5.408820226987473,0.06350206622320159,5.535824359433901,10.348103821207827,13.919908526774185,15.820426114418565,15.820426114418565,13.91990852677424,10.34810382120792,5.535824359433996,0.06350206622318605
OLQVR,0.06605602007039485,5.298964212953118,9.900706448274446,13.316244697972296,15.133614641157191,15.133614641157191,13.316244697972296,9.900706448274446,5.298964212953118,0.06605602007039697,-5.166852172812322,-9.768594408133644,-13.184132657831466,-15.001502601016401,-15.001502601016401,-13.184132657831508,-9.768594408133659,-5.166852172812322,0.0660560200703906,5.298964212953109,9.900706448274432,13.316244697972296,15.133614641157191,15.133614641157191,13.316244697972296,9.900706448274432,5.298964212953118,0.06605602007040122,-5.16685217281232,-9.768594408133659,-13.184132657831466,-15.001502601016401,-15.001502601016401,-13.184132657831466,-9.768594408133644,-5.166852172812329,0.06605602007038636,5.298964212953109,9.90070644827443,13.316244697972254,15.133614641157191,15.133614641157191,13.316244697972255,9.900706448274452,5.29896421295315,0.06605602007040334,-5.16685217281232,-9.768594408133664,-13.184132657831466,-15.0015026010164,-15.001502601016401,-13.184132657831466,-9.768594408133659,-5.166852172812329,0.06605602007038423,5.298964212953109,9.900706448274427,13.316244697972254,15.133614641157191,15.133614641157191,13.3162446979723,9.900706448274446,5.298964212953119,0.06605602007040759,-5.166852172812319,-9.768594408133639,-13.184132657831508,-15.0015026010164,-15.001502601016401,-13.184132657831507,-9.768594408133659,-5.166852172812331,0.06605602007037999,5.298964212953108,9.900706448274427,13.316244697972254,15.13361464115719,15.133614641157191,13.3162446979723,9.900706448274446,5.298964212953121,0.06605602007041184,-5.166852172812269,-9.768594408133664,-13.184132657831508,-15.001502601016401,-15.001502601016401,-13.184132657831512,-9.768594408133715,-5.166852172812332,0.06605602007037574,5.298964212953107,9.900706448274427,13.316244697972254,15.133614641157193,15.133614641157191,13.31624469797231,9.900706448274507,5.298964212953196,0.06605602007036088
PLNL,0.043101566109048625,3.2922929277029,6.1495838581311855,8.270342902061232,9.398775219725033,9.398775219725033,8.270342902061232,6.1495838581311855,3.2922929277029,0.043101566109049944,-3.2060897954847967,-6.063380725913074,-8.184139769843094,-9.312572087506934,-9.312572087506934,-8.184139769843137,-6.063380725913088,-3.2060897954847967,0.04310156610904599,3.292292927702891,6.149583858131172,8.270342902061232,9.398775219725033,9.398775219725033,8.270342902061234,6.149583858131172,3.2922929277029,0.04310156610905192,-3.206089795484794,-6.063380725913088,-8.184139769843094,-9.312572087506934,-9.312572087506934,-8.184139769843094,-6.063380725913074,-3.2060897954848033,0.04310156610904401,3.292292927702891,6.14958385813117,8.270342902061191,9.398775219725033,9.398775219725033,8.270342902061191,6.149583858131191,3.2922929277029227,0.04310156610905456,-3.2060897954847936,-6.0633807259130945,-8.184139769843094,-9.312572087506933,-9.312572087506934,-8.184139769843094,-6.063380725913088,-3.2060897954848038,0.043101566109041374,3.2922929277028907,6.149583858131167,8.270342902061191,9.398775219725033,9.398775219725033,8.270342902061238,6.1495838581311855,3.292292927702901,0.043101566109056536,-3.206089795484793,-6.06338072591307,-8.184139769843137,-9.312572087506933,-9.312572087506934,-8.184139769843135,-6.063380725913088,-3.2060897954848055,0.043101566109039396,3.2922929277028903,6.149583858131167,8.270342902061191,9.39877521972503,9.398775219725033,8.270342902061238,6.149583858131186,3.2922929277029023,0.04310156610905917,-3.206089795484754,-6.063380725913094,-8.184139769843137,-9.312572087506936,-9.312572087506936,-8.18413976984314,-6.063380725913097,-3.206089795484806,0.04310156610903676,3.2922929277028894,6.149583858131167,8.27034290206119,9.398775219725033,9.398775219725033,8.270342902061246,6.149583858131194,3.2922929277029356,0.04310156610902753
