Neuron,Cluster,TSNE_1,TSNE_2,NeuronName,Canonical
Neuron_978,0,9.667462,-15.90771,Unlabeled,❌
Neuron_979,6,-35.174854,4.4195533,Unlabeled,❌
Neuron_980,6,-19.284342,-8.336513,Unlabeled,❌
Neuron_981,6,-44.991306,13.781621,Unlabeled,❌
Neuron_982,6,-33.50304,3.6134531,Unlabeled,❌
Neuron_983,0,2.7945368,-20.13217,Unlabeled,❌
Neuron_984,0,18.059904,-5.9490547,Unlabeled,❌
Neuron_985,6,-36.482895,4.855161,Unlabeled,❌
Neuron_986,0,6.786421,-24.90921,Unlabeled,❌
Neuron_987,0,40.64583,13.991375,Unlabeled,❌
Neuron_988,6,-43.792103,12.656942,Unlabeled,❌
Neuron_989,6,-14.88329,-15.466284,Unlabeled,❌
Neuron_990,0,20.281595,-18.580793,Unlabeled,❌
Neuron_991,0,16.739166,-5.344377,Unlabeled,❌
Neuron_992,6,-35.407436,11.068726,Unlabeled,❌
Neuron_993,3,-46.476883,21.183964,Unlabeled,❌
Neuron_994,6,-45.267223,13.386708,Unlabeled,❌
Neuron_995,0,21.268412,-17.271431,Unlabeled,❌
Neuron_996,0,36.1466,2.3595705,Unlabeled,❌
Neuron_997,6,-22.810745,-8.056371,Unlabeled,❌
Neuron_998,0,38.711056,9.057788,Unlabeled,❌
Neuron_999,6,-26.101383,-6.429257,Unlabeled,❌
Neuron_1000,0,3.2767081,-22.749552,Unlabeled,❌
Neuron_1001,0,42.821804,5.224059,Unlabeled,❌
Neuron_1002,0,5.8917613,-22.601933,Unlabeled,❌
Neuron_1003,0,10.567036,-19.083515,Unlabeled,❌
Neuron_1004,0,12.678851,-19.540113,Unlabeled,❌
Neuron_1005,7,-69.42763,12.825842,Unlabeled,❌
Neuron_1006,6,-12.982585,-19.74389,Unlabeled,❌
Neuron_1007,0,21.72372,-4.971483,Unlabeled,❌
Neuron_1008,6,-44.663418,14.000575,Unlabeled,❌
Neuron_1009,0,-2.8973606,-17.744635,Unlabeled,❌
Neuron_1010,6,-40.929256,8.957411,Unlabeled,❌
Neuron_1011,0,7.905348,-23.518032,Unlabeled,❌
Neuron_1012,6,-40.01215,8.39769,Unlabeled,❌
Neuron_1013,0,20.75742,-3.256654,Unlabeled,❌
Neuron_1014,0,0.50622594,-21.877066,Unlabeled,❌
Neuron_1015,6,-42.846848,10.817713,Unlabeled,❌
Neuron_1016,0,27.135593,-0.23171213,Unlabeled,❌
Neuron_1017,6,-23.165289,1.7206253,Unlabeled,❌
Neuron_1018,0,-10.886589,-22.894379,Unlabeled,❌
Neuron_1019,0,29.85192,4.181857,Unlabeled,❌
Neuron_1020,0,28.701336,2.247086,Unlabeled,❌
Neuron_1021,0,2.7616675,-18.025265,Unlabeled,❌
Neuron_1022,6,-13.202685,-18.06383,Unlabeled,❌
Neuron_1023,0,-5.1008,-17.700245,Unlabeled,❌
Neuron_1024,0,42.43252,18.142849,Unlabeled,❌
Neuron_1025,0,27.543001,-0.7589696,Unlabeled,❌
Neuron_1026,0,37.205296,-4.5616717,Unlabeled,❌
Neuron_1027,0,34.756138,10.712117,Unlabeled,❌
Neuron_1028,0,31.384697,3.0879865,Unlabeled,❌
Neuron_1029,0,14.8178005,-12.580547,Unlabeled,❌
Neuron_1030,0,36.050144,-4.5811768,Unlabeled,❌
Neuron_1031,6,-36.581757,16.727028,Unlabeled,❌
Neuron_1032,0,35.616673,5.279941,Unlabeled,❌
Neuron_1033,0,35.676266,6.294899,Unlabeled,❌
Neuron_1034,0,16.778898,-17.242096,Unlabeled,❌
Neuron_1035,0,24.146074,-12.501638,Unlabeled,❌
Neuron_1036,3,-47.068935,17.304808,Unlabeled,❌
Neuron_1037,0,-1.6024997,-14.419254,Unlabeled,❌
Neuron_1038,0,30.872244,1.9832788,Unlabeled,❌
Neuron_1039,0,30.357126,1.0503262,Unlabeled,❌
Neuron_1040,0,18.289902,-11.025961,Unlabeled,❌
Neuron_1041,0,16.647598,-16.834589,Unlabeled,❌
Neuron_1042,0,4.191366,-17.587776,Unlabeled,❌
Neuron_1043,6,-29.819399,-2.5295477,Unlabeled,❌
Neuron_1044,0,34.342945,12.153534,Unlabeled,❌
Neuron_1045,0,28.431707,-9.15774,Unlabeled,❌
Neuron_1046,0,12.9558525,-16.817877,Unlabeled,❌
Neuron_1047,0,28.369831,-8.872117,Unlabeled,❌
Neuron_1048,0,-5.266465,-18.063974,Unlabeled,❌
Neuron_1049,0,35.111378,12.172022,Unlabeled,❌
Neuron_1050,0,29.663498,1.5789136,Unlabeled,❌
Neuron_1051,0,33.969067,4.786365,Unlabeled,❌
Neuron_1052,6,-26.38146,-6.371011,Unlabeled,❌
Neuron_1053,6,-30.171173,1.1712497,Unlabeled,❌
Neuron_1054,0,7.9011035,-23.170822,Unlabeled,❌
Neuron_1055,0,-6.973613,-21.965204,Unlabeled,❌
Neuron_1056,6,-16.232664,-14.883579,Unlabeled,❌
Neuron_1057,0,-6.3110504,-20.46595,Unlabeled,❌
Neuron_1058,6,-31.900883,1.528716,Unlabeled,❌
Neuron_1059,6,-33.22159,3.078967,Unlabeled,❌
Neuron_1060,0,-1.6022419,-20.445559,Unlabeled,❌
Neuron_1061,0,26.349285,-3.5905292,Unlabeled,❌
Neuron_1062,0,-8.198256,-17.482512,Unlabeled,❌
Neuron_1063,0,34.65728,3.389635,Unlabeled,❌
Neuron_1064,6,-45.327415,15.501122,Unlabeled,❌
Neuron_1065,0,-11.664889,-23.468887,Unlabeled,❌
Neuron_1066,6,-26.719934,-0.98583615,Unlabeled,❌
Neuron_1067,0,35.2535,9.033791,Unlabeled,❌
Neuron_1068,0,38.22363,10.917969,Unlabeled,❌
Neuron_1069,0,34.305363,5.462494,Unlabeled,❌
Neuron_1070,0,-5.056816,-17.588861,Unlabeled,❌
Neuron_1071,0,34.37778,6.1301303,Unlabeled,❌
Neuron_1072,6,-27.38478,-8.351854,Unlabeled,❌
Neuron_1073,0,40.53263,13.511422,Unlabeled,❌
Neuron_1074,0,40.589478,13.397282,Unlabeled,❌
Neuron_1075,0,26.375536,-7.951532,Unlabeled,❌
Neuron_1076,0,29.461931,-3.2320826,Unlabeled,❌
Neuron_1077,0,37.05108,10.042419,Unlabeled,❌
Neuron_1078,0,27.512407,-7.1088595,Unlabeled,❌
Neuron_1079,0,31.482885,3.1171124,Unlabeled,❌
Neuron_1080,0,20.643986,-11.100171,Unlabeled,❌
Neuron_1081,0,19.289778,-15.177241,Unlabeled,❌
Neuron_1082,0,18.061352,-16.197538,Unlabeled,❌
Neuron_1083,0,29.717604,4.6445227,Unlabeled,❌
Neuron_1084,0,28.09188,-0.40413433,Unlabeled,❌
Neuron_1085,0,41.972122,18.487165,Unlabeled,❌
Neuron_1086,0,35.559933,15.318051,Unlabeled,❌
Neuron_1087,0,31.316387,-6.259277,Unlabeled,❌
Neuron_1088,0,15.585881,-17.24983,Unlabeled,❌
Neuron_1089,0,11.414064,-18.048162,Unlabeled,❌
Neuron_1090,0,22.952835,-13.796233,Unlabeled,❌
Neuron_1091,0,29.51086,-7.948915,Unlabeled,❌
Neuron_1092,0,34.79977,11.210925,Unlabeled,❌
Neuron_1093,0,33.525986,6.044382,Unlabeled,❌
Neuron_1094,0,28.846582,-9.338055,Unlabeled,❌
Neuron_1095,0,37.2089,5.709751,Unlabeled,❌
Neuron_1096,6,-25.216616,-4.4768033,Unlabeled,❌
Neuron_1097,0,25.042347,-8.18768,Unlabeled,❌
Neuron_1098,6,-22.40945,-6.7156463,Unlabeled,❌
Neuron_1099,6,-22.60139,-10.477305,Unlabeled,❌
Neuron_1100,6,-11.222598,-16.827543,Unlabeled,❌
Neuron_1101,0,34.50102,14.0767565,Unlabeled,❌
Neuron_1102,0,36.72224,5.3597555,Unlabeled,❌
Neuron_1103,0,20.682486,-5.655603,Unlabeled,❌
Neuron_1104,6,-23.887993,-6.0637517,Unlabeled,❌
Neuron_1105,0,-4.592399,-19.36457,Unlabeled,❌
Neuron_1106,6,-33.419624,12.933321,Unlabeled,❌
Neuron_1107,6,-12.781996,-22.444803,Unlabeled,❌
Neuron_1108,0,11.264959,-22.339668,Unlabeled,❌
Neuron_1109,0,-7.6571465,-19.017883,Unlabeled,❌
Neuron_1110,6,-33.916477,10.292117,Unlabeled,❌
Neuron_1111,6,-18.699697,-10.186238,Unlabeled,❌
Neuron_1112,6,-42.365364,9.109849,Unlabeled,❌
Neuron_1113,0,15.879227,-17.991264,Unlabeled,❌
Neuron_1114,6,-17.977713,-11.862301,Unlabeled,❌
Neuron_1115,0,23.92121,-13.340593,Unlabeled,❌
Neuron_1116,6,-14.827022,-15.555417,Unlabeled,❌
Neuron_1117,0,47.0416,15.781428,Unlabeled,❌
Neuron_1118,0,34.875034,-1.5030298,Unlabeled,❌
Neuron_1119,0,4.3818583,-13.158881,Unlabeled,❌
Neuron_1120,0,-7.61634,-23.532553,Unlabeled,❌
Neuron_1121,0,28.605972,-8.480321,Unlabeled,❌
Neuron_1122,0,27.485222,0.015910508,Unlabeled,❌
Neuron_1123,0,34.673702,6.778809,Unlabeled,❌
Neuron_1124,6,-44.981247,15.8407955,Unlabeled,❌
Neuron_1125,0,28.016918,0.96173877,Unlabeled,❌
Neuron_1126,6,-19.724663,-11.370597,Unlabeled,❌
Neuron_1127,0,34.944366,9.775412,Unlabeled,❌
Neuron_1128,0,30.261608,1.9105064,Unlabeled,❌
Neuron_1129,0,36.990707,8.8977995,Unlabeled,❌
Neuron_1130,0,28.986189,-0.49254757,Unlabeled,❌
Neuron_1131,0,26.938093,-2.393234,Unlabeled,❌
Neuron_1132,0,15.8791685,-16.129572,Unlabeled,❌
Neuron_1133,6,-17.83886,-7.7821083,Unlabeled,❌
Neuron_1134,0,-3.5132957,-18.318632,Unlabeled,❌
Neuron_1135,0,55.257496,13.674561,Unlabeled,❌
Neuron_1136,0,39.29143,11.078217,Unlabeled,❌
Neuron_1137,0,51.70271,17.283377,Unlabeled,❌
Neuron_1138,0,38.713352,10.867265,Unlabeled,❌
Neuron_1139,0,19.835173,-12.085594,Unlabeled,❌
Neuron_1140,6,-12.16595,-18.437014,Unlabeled,❌
Neuron_1141,0,42.486164,16.043503,Unlabeled,❌
Neuron_1142,0,26.71043,-7.468019,Unlabeled,❌
Neuron_1143,0,34.62427,5.1429877,Unlabeled,❌
Neuron_1144,0,27.10122,1.696688,Unlabeled,❌
Neuron_1145,0,-7.3270884,-21.202133,Unlabeled,❌
Neuron_1146,0,-1.7221736,-18.642372,Unlabeled,❌
Neuron_1147,6,-18.907742,-12.736534,Unlabeled,❌
Neuron_1148,6,-18.647564,-13.079564,Unlabeled,❌
Neuron_1149,6,-28.880894,-2.0691645,Unlabeled,❌
Neuron_1150,6,-18.33758,-13.950971,Unlabeled,❌
Neuron_1151,6,-26.257938,-7.365519,Unlabeled,❌
Neuron_1152,6,-29.779976,-1.645631,Unlabeled,❌
Neuron_1153,6,-27.584642,-3.4336915,Unlabeled,❌
Neuron_1154,6,-18.329666,-13.927976,Unlabeled,❌
Neuron_1155,6,-28.956955,-2.8882072,Unlabeled,❌
Neuron_1156,6,-25.174873,-7.3931994,Unlabeled,❌
Neuron_1157,6,-18.082558,-14.285654,Unlabeled,❌
Neuron_1158,6,-18.081667,-14.287903,Unlabeled,❌
Neuron_1159,6,-43.959244,19.229525,Unlabeled,❌
Neuron_1160,6,-43.94819,19.220312,Unlabeled,❌
Neuron_1161,6,-28.080593,-2.6316845,Unlabeled,❌
Neuron_1162,6,-26.131266,-5.231157,Unlabeled,❌
Neuron_1163,6,-18.228397,-7.094722,Unlabeled,❌
Neuron_1164,6,-28.061363,-2.3443103,Unlabeled,❌
Neuron_1165,0,-9.364321,-15.996254,Unlabeled,❌
Neuron_1166,6,-17.775545,-6.088078,Unlabeled,❌
Neuron_1167,6,-17.679688,-5.3909802,Unlabeled,❌
Neuron_1168,6,-18.478176,-6.6708126,Unlabeled,❌
Neuron_1169,6,-17.818687,-6.697511,Unlabeled,❌
Neuron_1170,6,-9.61523,-14.971849,Unlabeled,❌
Neuron_1171,0,-3.2144473,-15.381205,Unlabeled,❌
Neuron_1172,6,-19.666035,-2.9434025,Unlabeled,❌
Neuron_1173,0,15.347587,-20.67796,Unlabeled,❌
Neuron_1174,6,-33.053093,13.587537,Unlabeled,❌
Neuron_1175,6,-34.487312,3.874699,Unlabeled,❌
Neuron_1176,3,-49.5586,16.163641,Unlabeled,❌
Neuron_1177,7,-71.30352,6.755084,Unlabeled,❌
Neuron_1178,6,-36.10847,11.466224,Unlabeled,❌
Neuron_1179,0,-3.5106142,-15.621022,Unlabeled,❌
Neuron_1180,6,-36.158012,6.6105847,Unlabeled,❌
Neuron_1181,6,-41.695824,8.131873,Unlabeled,❌
Neuron_1182,6,-41.453255,15.241604,Unlabeled,❌
Neuron_1183,6,-35.458305,3.0969987,Unlabeled,❌
Neuron_1184,6,-16.969522,-5.338529,Unlabeled,❌
Neuron_1185,6,-13.788609,-0.9507242,Unlabeled,❌
Neuron_1186,3,-63.724537,16.762846,Unlabeled,❌
Neuron_1187,6,-19.434563,-6.5701394,Unlabeled,❌
Neuron_1188,6,-13.3852625,-1.8504599,Unlabeled,❌
Neuron_1189,6,-41.75203,9.341001,Unlabeled,❌
Neuron_1190,0,15.592405,-20.021719,Unlabeled,❌
Neuron_1191,3,-63.7781,16.590395,Unlabeled,❌
Neuron_1192,3,-58.111492,17.92557,Unlabeled,❌
Neuron_1193,6,-14.868994,-5.7242117,Unlabeled,❌
Neuron_1194,6,-27.424948,14.274455,Unlabeled,❌
Neuron_1195,1,-47.85813,-27.964334,Unlabeled,❌
Neuron_1196,1,-47.85813,-27.964334,Unlabeled,❌
Neuron_1197,1,-41.725384,-26.846573,Unlabeled,❌
Neuron_1198,1,-48.14047,-29.188898,Unlabeled,❌
Neuron_1199,1,-47.85813,-27.964334,Unlabeled,❌
Neuron_1200,1,-41.724964,-26.8453,Unlabeled,❌
Neuron_1201,1,-47.558666,-28.94397,Unlabeled,❌
Neuron_1202,1,-48.1765,-28.779686,Unlabeled,❌
Neuron_1203,1,-46.064934,-29.557785,Unlabeled,❌
Neuron_1204,1,-44.704475,-32.02715,Unlabeled,❌
Neuron_1205,1,-43.636948,-33.170444,Unlabeled,❌
Neuron_1206,1,-44.944206,-28.434292,Unlabeled,❌
Neuron_1207,1,-50.125965,-32.07559,Unlabeled,❌
Neuron_1208,1,-42.501713,-33.139843,Unlabeled,❌
Neuron_1209,1,-51.186604,-32.655376,Unlabeled,❌
Neuron_1210,1,-44.478497,-24.733965,Unlabeled,❌
Neuron_1211,7,-71.16969,8.073235,Unlabeled,❌
Neuron_1212,1,-51.094196,-32.631573,Unlabeled,❌
Neuron_1213,1,-44.4785,-24.733963,Unlabeled,❌
Neuron_1214,1,-50.125965,-32.07559,Unlabeled,❌
Neuron_1215,1,-44.28033,-29.262384,Unlabeled,❌
Neuron_1216,1,-46.73434,-28.543201,Unlabeled,❌
Neuron_1217,1,-44.99506,-28.962975,Unlabeled,❌
Neuron_1218,1,-46.159843,-27.682123,Unlabeled,❌
Neuron_1219,1,-46.06916,-28.779398,Unlabeled,❌
Neuron_1220,1,-46.089947,-28.512312,Unlabeled,❌
Neuron_1221,1,-46.79883,-29.99326,Unlabeled,❌
Neuron_1222,1,-46.359833,-30.083761,Unlabeled,❌
Neuron_1223,1,-46.422195,-29.26703,Unlabeled,❌
Neuron_1224,1,-47.049812,-29.783941,Unlabeled,❌
Neuron_1225,1,-46.621956,-27.924881,Unlabeled,❌
Neuron_1226,1,-45.279972,-29.63507,Unlabeled,❌
Neuron_1227,1,-46.621956,-27.924881,Unlabeled,❌
Neuron_1228,1,-45.279972,-29.63507,Unlabeled,❌
Neuron_1229,1,-44.712547,-32.030678,Unlabeled,❌
Neuron_1230,1,-43.354073,-32.77899,Unlabeled,❌
Neuron_1231,1,-44.712547,-32.030678,Unlabeled,❌
Neuron_1232,1,-43.354073,-32.77899,Unlabeled,❌
Neuron_1233,1,-42.833996,-33.56081,Unlabeled,❌
Neuron_1234,1,-43.221516,-32.669617,Unlabeled,❌
Neuron_1235,1,-42.790146,-33.52056,Unlabeled,❌
Neuron_1236,1,-43.643948,-33.17258,Unlabeled,❌
Neuron_1237,1,-44.74158,-32.043015,Unlabeled,❌
Neuron_1238,1,-42.23122,-29.669401,Unlabeled,❌
Neuron_1239,1,-42.30702,-30.550055,Unlabeled,❌
Neuron_1240,1,-53.77405,-34.336853,Unlabeled,❌
Neuron_1241,1,-53.773994,-34.362762,Unlabeled,❌
Neuron_1242,3,-67.26329,14.335048,Unlabeled,❌
Neuron_1243,3,-67.14853,14.058555,Unlabeled,❌
Neuron_1244,3,-65.82076,14.436181,Unlabeled,❌
Neuron_1245,3,-66.12058,14.061792,Unlabeled,❌
Neuron_1246,3,-66.08075,13.754062,Unlabeled,❌
Neuron_1247,3,-61.945053,19.634048,Unlabeled,❌
Neuron_1248,3,-60.157543,20.860472,Unlabeled,❌
Neuron_1249,3,-66.57141,14.044297,Unlabeled,❌
Neuron_1250,3,-66.31833,13.606899,Unlabeled,❌
Neuron_1251,3,-59.04585,21.070002,Unlabeled,❌
Neuron_1252,3,-58.854717,20.300974,Unlabeled,❌
Neuron_1253,3,-66.88926,13.555694,Unlabeled,❌
Neuron_1254,7,-67.00362,13.097663,Unlabeled,❌
Neuron_1255,3,-58.722897,18.585125,Unlabeled,❌
Neuron_1256,3,-59.918377,17.045906,Unlabeled,❌
Neuron_1257,7,-67.44793,10.588685,Unlabeled,❌
Neuron_1258,6,-35.265625,1.9908819,Unlabeled,❌
Neuron_1259,3,-60.801357,16.803009,Unlabeled,❌
Neuron_1260,6,-36.616356,3.7537243,Unlabeled,❌
Neuron_1261,6,-36.62783,2.3118165,Unlabeled,❌
Neuron_1262,6,-36.66808,2.1156957,Unlabeled,❌
Neuron_1263,6,-37.063797,3.0364816,Unlabeled,❌
Neuron_1264,6,-36.902245,2.6675625,Unlabeled,❌
Neuron_1265,6,-36.975235,1.8742446,Unlabeled,❌
Neuron_1266,6,-8.415883,11.524263,Unlabeled,❌
Neuron_1267,6,-36.822834,2.2364345,Unlabeled,❌
Neuron_1268,6,-35.216312,1.4608082,Unlabeled,❌
Neuron_1269,1,-51.285397,-37.4374,Unlabeled,❌
Neuron_1270,1,-51.66792,-36.829132,Unlabeled,❌
Neuron_1271,3,-55.96184,22.310951,Unlabeled,❌
Neuron_1272,3,-54.84801,22.253878,Unlabeled,❌
Neuron_1273,1,-51.7039,-36.68415,Unlabeled,❌
Neuron_1274,1,-51.73425,-36.606865,Unlabeled,❌
Neuron_1275,3,-54.80297,22.303295,Unlabeled,❌
Neuron_1276,3,-55.13166,22.175732,Unlabeled,❌
Neuron_1277,1,-51.651417,-36.054504,Unlabeled,❌
Neuron_1278,1,-51.488792,-35.756897,Unlabeled,❌
Neuron_1279,3,-56.20397,22.120424,Unlabeled,❌
Neuron_1280,7,-69.91267,11.6950865,Unlabeled,❌
Neuron_1281,3,-66.0581,14.893246,Unlabeled,❌
Neuron_1282,0,33.758446,-4.6916695,Unlabeled,❌
Neuron_1283,0,34.292774,17.44537,Unlabeled,❌
Neuron_1284,0,10.722261,-5.6915197,Unlabeled,❌
Neuron_1285,0,10.068966,-6.173079,Unlabeled,❌
Neuron_1286,0,10.06545,-6.175886,Unlabeled,❌
Neuron_1287,0,10.32632,-5.967167,Unlabeled,❌
Neuron_1288,0,42.19603,-14.783472,Unlabeled,❌
Neuron_1289,0,42.196136,-14.775352,Unlabeled,❌
Neuron_1290,3,-49.277187,16.875261,Unlabeled,❌
Neuron_1291,3,-48.57436,16.66791,Unlabeled,❌
Neuron_1292,3,-48.827515,17.239899,Unlabeled,❌
Neuron_1293,7,-67.76954,11.642148,Unlabeled,❌
Neuron_1294,3,-47.23986,16.630898,Unlabeled,❌
Neuron_1295,3,-48.305786,16.67496,Unlabeled,❌
Neuron_1296,6,-40.100224,15.024597,Unlabeled,❌
Neuron_1297,7,-67.41318,11.89503,Unlabeled,❌
Neuron_1298,7,-71.09414,11.287222,Unlabeled,❌
Neuron_1299,1,-53.19209,-34.966583,Unlabeled,❌
Neuron_1300,1,-49.53073,-30.805292,Unlabeled,❌
Neuron_1301,7,-71.42689,12.245775,Unlabeled,❌
Neuron_1302,7,-70.74175,11.322249,Unlabeled,❌
Neuron_1303,1,-48.48657,-32.931602,Unlabeled,❌
Neuron_1304,3,-63.7898,16.452913,Unlabeled,❌
Neuron_1305,7,-71.37779,12.609339,Unlabeled,❌
Neuron_1306,1,-42.626354,-26.34027,Unlabeled,❌
Neuron_1307,1,-49.517693,-30.78029,Unlabeled,❌
Neuron_1308,1,-41.735214,-26.842436,Unlabeled,❌
Neuron_1309,1,-49.765957,-33.006035,Unlabeled,❌
Neuron_1310,1,-43.61138,-29.064592,Unlabeled,❌
Neuron_1311,1,-45.434696,-28.83483,Unlabeled,❌
Neuron_1312,1,-45.70786,-27.912838,Unlabeled,❌
Neuron_1313,1,-46.830685,-29.07516,Unlabeled,❌
Neuron_1314,1,-45.73478,-28.190567,Unlabeled,❌
Neuron_1315,1,-46.006042,-29.134312,Unlabeled,❌
Neuron_1316,1,-46.82538,-28.633999,Unlabeled,❌
Neuron_1317,1,-46.053455,-29.986563,Unlabeled,❌
Neuron_1318,1,-47.040943,-29.410864,Unlabeled,❌
Neuron_1319,1,-43.417118,-29.306532,Unlabeled,❌
Neuron_1320,1,-51.338017,-33.468983,Unlabeled,❌
Neuron_1321,1,-43.11737,-29.26959,Unlabeled,❌
Neuron_1322,1,-52.69853,-34.18332,Unlabeled,❌
Neuron_1323,3,-66.50293,15.321165,Unlabeled,❌
Neuron_1324,3,-60.523457,21.009048,Unlabeled,❌
Neuron_1325,3,-56.773777,23.394547,Unlabeled,❌
Neuron_1326,3,-57.97896,22.207445,Unlabeled,❌
Neuron_1327,3,-59.840508,21.195135,Unlabeled,❌
Neuron_1328,3,-58.51241,21.74008,Unlabeled,❌
Neuron_1329,3,-57.69529,21.917242,Unlabeled,❌
Neuron_1330,3,-57.257538,22.315584,Unlabeled,❌
Neuron_1331,3,-57.837933,21.972635,Unlabeled,❌
Neuron_1332,3,-57.446186,23.348513,Unlabeled,❌
Neuron_1333,3,-58.73254,23.521713,Unlabeled,❌
Neuron_1334,2,-45.849785,-36.930347,Unlabeled,❌
Neuron_1335,4,-45.825455,-36.822063,Unlabeled,❌
Neuron_1336,5,-46.792515,-39.334324,Unlabeled,❌
Neuron_1337,5,-46.786766,-39.33192,Unlabeled,❌
Neuron_1338,5,-46.78411,-39.899323,Unlabeled,❌
Neuron_1339,5,-46.78411,-39.899323,Unlabeled,❌
Neuron_1340,2,-45.850033,-36.930416,Unlabeled,❌
Neuron_1341,5,-46.6537,-39.875008,Unlabeled,❌
Neuron_1342,5,-47.64129,-39.767426,Unlabeled,❌
Neuron_1343,5,-46.61676,-39.56818,Unlabeled,❌
Neuron_1344,5,-46.162884,-39.44706,Unlabeled,❌
Neuron_1345,5,-47.61475,-39.76142,Unlabeled,❌
Neuron_1346,1,-41.82518,-26.819462,Unlabeled,❌
Neuron_1347,5,-47.193527,-39.55416,Unlabeled,❌
Neuron_1348,1,-42.428295,-29.5703,Unlabeled,❌
Neuron_1349,1,-48.833027,-28.33719,Unlabeled,❌
Neuron_1350,3,-50.910385,21.039373,Unlabeled,❌
Neuron_1351,1,-53.091732,-35.017086,Unlabeled,❌
Neuron_1352,1,-53.86371,-34.703125,Unlabeled,❌
Neuron_1353,0,57.69332,22.1045,Unlabeled,❌
Neuron_1354,1,-51.46763,-33.402275,Unlabeled,❌
Neuron_1355,3,-65.64302,15.105336,Unlabeled,❌
Neuron_1356,0,57.0322,21.547626,Unlabeled,❌
Neuron_1357,0,56.51312,21.258677,Unlabeled,❌
Neuron_1358,3,-66.94477,14.575037,Unlabeled,❌
Neuron_1359,3,-66.61372,14.536151,Unlabeled,❌
Neuron_1360,0,45.847992,12.114911,Unlabeled,❌
Neuron_1361,0,44.875034,10.377029,Unlabeled,❌
Neuron_1362,3,-67.129654,14.811213,Unlabeled,❌
Neuron_1363,3,-66.16228,15.387202,Unlabeled,❌
Neuron_1364,0,33.49442,-3.9101887,Unlabeled,❌
Neuron_1365,0,50.57773,20.307495,Unlabeled,❌
Neuron_1366,1,-51.033653,-33.447853,Unlabeled,❌
Neuron_1367,1,-49.668438,-32.9899,Unlabeled,❌
Neuron_1368,1,-53.649055,-34.751606,Unlabeled,❌
Neuron_1369,1,-42.31447,-29.629393,Unlabeled,❌
Neuron_1370,7,-70.65801,12.946107,Unlabeled,❌
Neuron_1371,7,-70.61051,11.668045,Unlabeled,❌
Neuron_1372,1,-50.00961,-32.970444,Unlabeled,❌
Neuron_1373,7,-70.43767,12.818613,Unlabeled,❌
Neuron_1374,7,-70.37478,12.102695,Unlabeled,❌
Neuron_1375,7,-71.11954,11.898922,Unlabeled,❌
Neuron_1376,7,-71.54451,12.023617,Unlabeled,❌
Neuron_1377,7,-70.37798,12.09132,Unlabeled,❌
Neuron_1378,7,-71.05896,12.950742,Unlabeled,❌
Neuron_1379,1,-50.01965,-32.803482,Unlabeled,❌
Neuron_1380,7,-70.78975,12.299158,Unlabeled,❌
Neuron_1381,7,-71.570786,11.367458,Unlabeled,❌
Neuron_1382,1,-53.764057,-34.252823,Unlabeled,❌
Neuron_1383,6,-8.522422,5.7894044,Unlabeled,❌
Neuron_1384,0,60.60772,20.595036,Unlabeled,❌
Neuron_1385,0,60.65547,20.349483,Unlabeled,❌
Neuron_1386,0,60.719574,20.906816,Unlabeled,❌
Neuron_1387,0,60.646854,20.741089,Unlabeled,❌
Neuron_1388,0,60.581944,20.251282,Unlabeled,❌
Neuron_1389,0,60.59985,19.97613,Unlabeled,❌
Neuron_1390,0,59.508823,17.75658,Unlabeled,❌
Neuron_1391,3,-45.410103,20.18633,Unlabeled,❌
Neuron_1392,0,28.528118,-5.170817,Unlabeled,❌
Neuron_1393,0,42.20391,20.767689,Unlabeled,❌
Neuron_1394,0,21.61209,-1.8816677,Unlabeled,❌
Neuron_1395,0,-8.499423,-24.116167,Unlabeled,❌
Neuron_1396,0,42.352383,17.422216,Unlabeled,❌
Neuron_1397,0,45.09671,10.492076,Unlabeled,❌
Neuron_1398,0,45.629696,11.033223,Unlabeled,❌
Neuron_1399,0,36.85266,17.19081,Unlabeled,❌
Neuron_1400,6,-37.533466,1.2937868,Unlabeled,❌
Neuron_1401,0,10.935944,-6.5947037,Unlabeled,❌
Neuron_1402,0,35.556858,16.461174,Unlabeled,❌
Neuron_1403,0,33.97813,17.853197,Unlabeled,❌
Neuron_1404,0,43.268852,19.09791,Unlabeled,❌
Neuron_1405,0,37.017876,18.001446,Unlabeled,❌
Neuron_1406,0,20.22835,-3.4232688,Unlabeled,❌
Neuron_1407,0,13.913465,-7.203768,Unlabeled,❌
Neuron_1408,0,7.445482,-24.82189,Unlabeled,❌
Neuron_1409,0,33.243626,18.720505,Unlabeled,❌
Neuron_1410,0,46.534264,19.592546,Unlabeled,❌
Neuron_1411,6,-36.04734,11.43892,Unlabeled,❌
Neuron_1412,6,-37.63054,9.790492,Unlabeled,❌
Neuron_1413,0,13.497661,-8.517327,Unlabeled,❌
Neuron_1414,0,-3.9179559,-22.362148,Unlabeled,❌
Neuron_1415,0,14.296492,-6.798883,Unlabeled,❌
Neuron_1416,0,24.97096,-1.9912095,Unlabeled,❌
Neuron_1417,0,15.783658,-5.634039,Unlabeled,❌
Neuron_1418,0,25.273298,-1.8883615,Unlabeled,❌
Neuron_1419,6,-8.678753,0.51637864,Unlabeled,❌
Neuron_1420,6,-29.11547,2.2225475,Unlabeled,❌
Neuron_1421,6,-22.585651,-1.9404423,Unlabeled,❌
