gene,saliency
WBGene00008403,1.2294031e-13
WBGene00006365,1.2293716e-13
WBGene00008496,1.2292942e-13
WBGene00010765,1.229254e-13
WBGene00008922,1.2291994e-13
WBGene00006817,1.2291338e-13
WBGene00017900,1.2288517e-13
WBGene00010620,1.228823e-13
WBGene00008066,1.2287865e-13
WBGene00018317,1.2287403e-13
WBGene00006575,1.2287106e-13
WBGene00020247,1.2286975e-13
WBGene00045136,1.2286727e-13
WBGene00001793,1.2286179e-13
WBGene00194928,1.2284916e-13
WBGene00010186,1.2284776e-13
WBGene00021692,1.228272e-13
WBGene00016261,1.2281906e-13
WBGene00020025,1.2281526e-13
WBGene00196753,1.2280379e-13
WBGene00019268,1.2279484e-13
WBGene00044646,1.2277871e-13
WBGene00271701,1.2277793e-13
WBGene00022075,1.2275651e-13
WBGene00201871,1.2274936e-13
WBGene00019211,1.2274583e-13
WBGene00045269,1.227421e-13
WBGene00018934,1.2273888e-13
WBGene00219675,1.2273331e-13
WBGene00001719,1.227316e-13
WBGene00008945,1.2272095e-13
WBGene00014011,1.2271639e-13
WBGene00012358,1.2271278e-13
WBGene00004117,1.2270514e-13
WBGene00016625,1.226966e-13
WBGene00008740,1.2268931e-13
WBGene00011039,1.2268707e-13
WBGene00010070,1.2265494e-13
WBGene00019664,1.226527e-13
WBGene00004203,1.2264034e-13
WBGene00012009,1.2263775e-13
WBGene00008693,1.2263041e-13
WBGene00020713,1.2261138e-13
WBGene00198722,1.2259474e-13
WBGene00018853,1.225945e-13
WBGene00044107,1.225854e-13
WBGene00023477,1.2257568e-13
WBGene00018403,1.2255903e-13
WBGene00016913,1.225538e-13
WBGene00004883,1.2255104e-13
WBGene00016495,1.2254772e-13
WBGene00017742,1.2254477e-13
WBGene00017281,1.2254241e-13
WBGene00009233,1.2254228e-13
WBGene00012658,1.2253635e-13
WBGene00004856,1.225295e-13
WBGene00011061,1.2247913e-13
WBGene00013215,1.2246209e-13
WBGene00004945,1.2244792e-13
WBGene00000093,1.2244161e-13
WBGene00019959,1.2240877e-13
WBGene00002031,1.2240598e-13
WBGene00015789,1.2239519e-13
WBGene00016582,1.2239279e-13
WBGene00017896,1.2239098e-13
WBGene00015418,1.2238755e-13
WBGene00012445,1.2236101e-13
WBGene00005833,1.2235567e-13
WBGene00020456,1.2235056e-13
WBGene00219609,1.223481e-13
WBGene00010615,1.2233384e-13
WBGene00021536,1.2232267e-13
WBGene00003979,1.2232248e-13
WBGene00005246,1.2229505e-13
WBGene00018187,1.2227932e-13
WBGene00020371,1.2227441e-13
WBGene00018508,1.2227055e-13
WBGene00019881,1.2225374e-13
WBGene00011950,1.2225246e-13
WBGene00016409,1.222491e-13
WBGene00021034,1.2222357e-13
WBGene00021323,1.2221368e-13
WBGene00004036,1.2220663e-13
WBGene00202086,1.2220133e-13
WBGene00010343,1.221984e-13
WBGene00014769,1.2219567e-13
WBGene00003657,1.2218963e-13
WBGene00196397,1.2217443e-13
WBGene00011817,1.2215985e-13
WBGene00197351,1.2215459e-13
WBGene00007435,1.2214841e-13
WBGene00008204,1.221457e-13
WBGene00008034,1.2212353e-13
WBGene00003280,1.2212283e-13
WBGene00009361,1.2211032e-13
WBGene00017540,1.2210716e-13
WBGene00003889,1.2210658e-13
WBGene00044418,1.2210155e-13
WBGene00022369,1.2206429e-13
WBGene00005111,1.2205914e-13
WBGene00017220,1.220587e-13
WBGene00015153,1.220582e-13
WBGene00006384,1.2205235e-13
WBGene00010039,1.2204728e-13
WBGene00196060,1.2202386e-13
WBGene00019458,1.2200847e-13
WBGene00044410,1.2200596e-13
WBGene00011747,1.2197234e-13
WBGene00022381,1.2196803e-13
WBGene00013189,1.2196433e-13
WBGene00003243,1.2195571e-13
WBGene00008324,1.2194544e-13
WBGene00002363,1.2194517e-13
WBGene00044586,1.219423e-13
WBGene00015754,1.2193243e-13
WBGene00022128,1.21922e-13
WBGene00016859,1.2191295e-13
WBGene00021471,1.2189612e-13
WBGene00004172,1.218956e-13
WBGene00010693,1.2188846e-13
WBGene00001387,1.2188231e-13
WBGene00019028,1.2187641e-13
WBGene00023509,1.2187605e-13
WBGene00015246,1.2185779e-13
WBGene00018477,1.2185367e-13
WBGene00200019,1.2185152e-13
WBGene00007223,1.2183802e-13
WBGene00008746,1.2183542e-13
WBGene00005139,1.2183393e-13
WBGene00021974,1.218252e-13
WBGene00018612,1.2180362e-13
WBGene00045202,1.2180029e-13
WBGene00016040,1.2178095e-13
WBGene00012193,1.2177205e-13
WBGene00006162,1.2176981e-13
WBGene00044346,1.2176875e-13
WBGene00007563,1.2175884e-13
WBGene00016025,1.2175627e-13
WBGene00198412,1.2174688e-13
WBGene00269391,1.2174632e-13
WBGene00011383,1.217093e-13
WBGene00206483,1.2170602e-13
WBGene00011718,1.2167571e-13
WBGene00009748,1.2167024e-13
WBGene00001402,1.216609e-13
WBGene00020566,1.216537e-13
WBGene00005876,1.2165036e-13
WBGene00004989,1.2163876e-13
WBGene00219627,1.2162977e-13
WBGene00015714,1.2162814e-13
WBGene00007924,1.216211e-13
WBGene00001757,1.2161088e-13
WBGene00023463,1.2159517e-13
WBGene00007377,1.2159387e-13
WBGene00011826,1.2158675e-13
WBGene00010054,1.2158491e-13
WBGene00003184,1.2157373e-13
WBGene00012291,1.215662e-13
WBGene00010955,1.2156504e-13
WBGene00001565,1.2155889e-13
WBGene00019970,1.2155014e-13
WBGene00219559,1.2154196e-13
WBGene00012769,1.2152669e-13
WBGene00016124,1.2152243e-13
WBGene00018720,1.2151915e-13
WBGene00010572,1.2148903e-13
WBGene00016132,1.2148317e-13
WBGene00019243,1.2148102e-13
WBGene00022419,1.2147686e-13
WBGene00022251,1.2146623e-13
WBGene00006280,1.2145914e-13
WBGene00020885,1.2143604e-13
WBGene00198642,1.2142758e-13
WBGene00017705,1.2140462e-13
WBGene00010130,1.2140255e-13
WBGene00008675,1.213988e-13
WBGene00011516,1.213979e-13
WBGene00022763,1.213974e-13
WBGene00005761,1.2139495e-13
WBGene00007651,1.2139119e-13
WBGene00014473,1.213837e-13
WBGene00011513,1.213713e-13
WBGene00004285,1.213681e-13
WBGene00010354,1.2135708e-13
WBGene00001186,1.2135475e-13
WBGene00006803,1.2131439e-13
WBGene00014730,1.2130997e-13
WBGene00006205,1.2129893e-13
WBGene00023355,1.2129054e-13
WBGene00009269,1.2128846e-13
WBGene00021613,1.2128452e-13
WBGene00012226,1.2128299e-13
WBGene00016524,1.2127318e-13
WBGene00015043,1.2127072e-13
WBGene00020656,1.212666e-13
WBGene00019724,1.2126628e-13
WBGene00017446,1.2126411e-13
WBGene00017949,1.2125647e-13
WBGene00009681,1.2125278e-13
WBGene00019095,1.2123534e-13
WBGene00010288,1.2123347e-13
WBGene00013648,1.2122428e-13
WBGene00006763,1.212153e-13
WBGene00001030,1.2120573e-13
WBGene00200428,1.2119468e-13
WBGene00013201,1.2117815e-13
WBGene00013563,1.2114886e-13
WBGene00015487,1.2114718e-13
WBGene00001513,1.2113513e-13
WBGene00004357,1.2112216e-13
WBGene00022361,1.2111484e-13
WBGene00018238,1.2111422e-13
WBGene00002125,1.2110237e-13
WBGene00006980,1.2109253e-13
WBGene00021529,1.210861e-13
WBGene00005745,1.2106874e-13
WBGene00019792,1.210153e-13
WBGene00077525,1.2099882e-13
WBGene00017393,1.2099218e-13
WBGene00020417,1.2097624e-13
WBGene00005248,1.2094411e-13
WBGene00008303,1.2093613e-13
WBGene00021452,1.2093007e-13
WBGene00007704,1.209148e-13
WBGene00008226,1.2091084e-13
WBGene00013517,1.2091033e-13
WBGene00044225,1.2089758e-13
WBGene00000422,1.208794e-13
WBGene00007058,1.2087637e-13
WBGene00198583,1.2085682e-13
WBGene00009057,1.2084555e-13
WBGene00020895,1.2084263e-13
WBGene00197901,1.2083654e-13
WBGene00005365,1.2083279e-13
WBGene00005056,1.2083188e-13
WBGene00004773,1.2082662e-13
WBGene00011282,1.2082382e-13
WBGene00017172,1.2081205e-13
WBGene00007697,1.2080782e-13
WBGene00015493,1.2080411e-13
WBGene00005309,1.2080098e-13
WBGene00001530,1.2080018e-13
WBGene00201620,1.207823e-13
WBGene00007893,1.2078047e-13
WBGene00022645,1.207717e-13
WBGene00016419,1.2074749e-13
WBGene00195232,1.2074537e-13
WBGene00008830,1.2073234e-13
WBGene00015632,1.2072438e-13
WBGene00021799,1.207127e-13
WBGene00219667,1.2070371e-13
WBGene00001748,1.2070024e-13
WBGene00197604,1.2069032e-13
WBGene00010540,1.2068711e-13
WBGene00009071,1.206808e-13
WBGene00022831,1.2067833e-13
WBGene00015469,1.2066455e-13
WBGene00020480,1.2065896e-13
WBGene00001101,1.2063141e-13
WBGene00021743,1.2062881e-13
WBGene00001688,1.2062344e-13
WBGene00044620,1.2062167e-13
WBGene00000942,1.2061218e-13
WBGene00011471,1.2060004e-13
WBGene00017501,1.2059646e-13
WBGene00020673,1.2059295e-13
WBGene00015547,1.205805e-13
WBGene00020630,1.2057365e-13
WBGene00009200,1.2055537e-13
WBGene00009943,1.2055484e-13
WBGene00219644,1.205494e-13
WBGene00013339,1.2053451e-13
WBGene00014027,1.2052756e-13
WBGene00017076,1.2052046e-13
WBGene00004461,1.2050934e-13
WBGene00008385,1.205067e-13
WBGene00020284,1.2050022e-13
WBGene00001496,1.204884e-13
WBGene00020785,1.204798e-13
WBGene00018825,1.2047285e-13
WBGene00017423,1.2046359e-13
WBGene00005237,1.2046036e-13
WBGene00007574,1.204589e-13
WBGene00010279,1.2045742e-13
WBGene00200400,1.2044729e-13
WBGene00005929,1.2044537e-13
WBGene00006395,1.2044281e-13
WBGene00045517,1.2042934e-13
WBGene00200330,1.2042004e-13
WBGene00018788,1.2039721e-13
WBGene00013927,1.2038039e-13
WBGene00007109,1.2037341e-13
WBGene00008148,1.2036897e-13
WBGene00000503,1.2034896e-13
WBGene00012400,1.2034728e-13
WBGene00017533,1.203414e-13
WBGene00008789,1.2034121e-13
WBGene00011752,1.2032722e-13
WBGene00001749,1.2032594e-13
WBGene00006982,1.2032012e-13
WBGene00015129,1.2031665e-13
WBGene00022156,1.2030668e-13
WBGene00016580,1.203046e-13
WBGene00219425,1.2029021e-13
WBGene00015852,1.2028871e-13
WBGene00005675,1.202886e-13
WBGene00271642,1.2028764e-13
WBGene00044891,1.202872e-13
WBGene00195932,1.202829e-13
WBGene00018666,1.2027441e-13
WBGene00006773,1.2026601e-13
WBGene00045383,1.2025388e-13
WBGene00044435,1.202518e-13
WBGene00013782,1.2024492e-13
WBGene00018908,1.2022631e-13
WBGene00020250,1.2022473e-13
WBGene00003452,1.202247e-13
WBGene00015059,1.2022342e-13
WBGene00006797,1.2021937e-13
WBGene00007094,1.2021102e-13
WBGene00018249,1.2020025e-13
WBGene00017810,1.2018641e-13
WBGene00001036,1.2018256e-13
WBGene00010846,1.2018017e-13
WBGene00008579,1.2017904e-13
WBGene00001127,1.2017378e-13
WBGene00001129,1.2016654e-13
WBGene00019627,1.2016645e-13
WBGene00022720,1.201659e-13
WBGene00006135,1.2016238e-13
WBGene00197487,1.2014097e-13
WBGene00019745,1.201392e-13
WBGene00022722,1.2013516e-13
WBGene00010177,1.201253e-13
WBGene00000301,1.2012209e-13
WBGene00197978,1.201171e-13
WBGene00043995,1.2011553e-13
WBGene00003133,1.2011534e-13
WBGene00018076,1.2011004e-13
WBGene00007710,1.2010663e-13
WBGene00016681,1.2009615e-13
WBGene00023483,1.2008595e-13
WBGene00020522,1.2007562e-13
WBGene00194816,1.2007467e-13
WBGene00005883,1.200521e-13
WBGene00044483,1.2005148e-13
WBGene00011083,1.2003925e-13
WBGene00014053,1.2003816e-13
WBGene00005083,1.200362e-13
WBGene00198845,1.2002773e-13
WBGene00021158,1.2001217e-13
WBGene00018614,1.2001095e-13
WBGene00003803,1.2000188e-13
WBGene00016590,1.2000089e-13
WBGene00022383,1.1999691e-13
WBGene00022087,1.199926e-13
WBGene00006765,1.199915e-13
WBGene00005277,1.1998943e-13
WBGene00012478,1.1998226e-13
WBGene00015979,1.1997399e-13
WBGene00003397,1.1997288e-13
WBGene00009388,1.1995946e-13
WBGene00009554,1.1994515e-13
WBGene00010074,1.1994478e-13
WBGene00019327,1.1993747e-13
WBGene00011262,1.1991139e-13
WBGene00000223,1.1990787e-13
WBGene00005214,1.198971e-13
WBGene00004491,1.1988578e-13
WBGene00011962,1.1987644e-13
WBGene00009994,1.1987438e-13
WBGene00206538,1.1987434e-13
WBGene00008669,1.1986108e-13
WBGene00202241,1.1986056e-13
WBGene00012432,1.1984977e-13
WBGene00023423,1.1984195e-13
WBGene00004930,1.1980675e-13
WBGene00012477,1.1979487e-13
WBGene00022159,1.1979403e-13
WBGene00004121,1.197737e-13
WBGene00014178,1.1976441e-13
WBGene00019938,1.1976364e-13
WBGene00000664,1.1975945e-13
WBGene00022531,1.197563e-13
WBGene00005744,1.1974053e-13
WBGene00003604,1.197374e-13
WBGene00011677,1.1971418e-13
WBGene00009082,1.197109e-13
WBGene00004992,1.19669e-13
WBGene00003564,1.1966498e-13
WBGene00021350,1.196625e-13
WBGene00020197,1.1965319e-13
WBGene00201458,1.1964578e-13
WBGene00020555,1.1963808e-13
WBGene00018145,1.1963262e-13
WBGene00022466,1.1962835e-13
WBGene00000500,1.1962092e-13
WBGene00013775,1.1959297e-13
WBGene00005104,1.1958635e-13
WBGene00018057,1.195801e-13
WBGene00006084,1.1957514e-13
WBGene00013002,1.1955308e-13
WBGene00005287,1.195505e-13
WBGene00013321,1.1954616e-13
WBGene00001478,1.195429e-13
WBGene00007146,1.1953138e-13
WBGene00016451,1.1951833e-13
WBGene00045408,1.1950568e-13
WBGene00000242,1.1950276e-13
WBGene00009833,1.1950033e-13
WBGene00000629,1.1949061e-13
WBGene00019087,1.1947692e-13
WBGene00000447,1.1947205e-13
WBGene00022308,1.194389e-13
WBGene00015345,1.1943453e-13
WBGene00009658,1.1942561e-13
WBGene00001745,1.1941126e-13
WBGene00013177,1.1940877e-13
WBGene00198887,1.1939512e-13
WBGene00011719,1.1938181e-13
WBGene00021869,1.1937752e-13
WBGene00219728,1.193625e-13
WBGene00017229,1.1934976e-13
WBGene00014502,1.193423e-13
WBGene00020580,1.1934214e-13
WBGene00018159,1.1933868e-13
WBGene00009390,1.1933499e-13
WBGene00044810,1.1932705e-13
WBGene00022821,1.193245e-13
WBGene00020719,1.1930706e-13
WBGene00001228,1.1929783e-13
WBGene00004481,1.1927861e-13
WBGene00021001,1.1927402e-13
WBGene00010148,1.1926954e-13
WBGene00022020,1.1926701e-13
WBGene00006981,1.1926617e-13
WBGene00012823,1.1926183e-13
WBGene00018954,1.1926076e-13
WBGene00045357,1.1926075e-13
WBGene00007465,1.1923813e-13
WBGene00000745,1.1921682e-13
WBGene00017010,1.1921044e-13
WBGene00020096,1.1920967e-13
WBGene00012566,1.1918873e-13
WBGene00003847,1.1918584e-13
WBGene00015361,1.1917974e-13
WBGene00194800,1.1915835e-13
WBGene00008197,1.1915744e-13
WBGene00008828,1.1914948e-13
WBGene00000369,1.191488e-13
WBGene00022011,1.1913257e-13
WBGene00014085,1.1912892e-13
WBGene00006004,1.1912536e-13
WBGene00019423,1.1911808e-13
WBGene00016215,1.1910794e-13
WBGene00018054,1.1910754e-13
WBGene00013226,1.1909293e-13
WBGene00010579,1.19087e-13
WBGene00007520,1.1908432e-13
WBGene00001631,1.1908406e-13
WBGene00005659,1.1907852e-13
WBGene00008359,1.1906249e-13
WBGene00006919,1.1906046e-13
WBGene00219548,1.1904198e-13
WBGene00021383,1.1902476e-13
WBGene00012972,1.1901225e-13
WBGene00006572,1.1899487e-13
WBGene00013566,1.1898972e-13
WBGene00017588,1.1898333e-13
WBGene00013027,1.1897739e-13
WBGene00021349,1.1897669e-13
WBGene00005449,1.1896877e-13
WBGene00017319,1.1896671e-13
WBGene00012319,1.1895567e-13
WBGene00008973,1.1895428e-13
WBGene00017139,1.1892913e-13
WBGene00011454,1.1892681e-13
WBGene00016794,1.1891646e-13
WBGene00004195,1.1891341e-13
WBGene00008125,1.1889044e-13
WBGene00022887,1.1888977e-13
WBGene00044898,1.1888938e-13
WBGene00012950,1.1888545e-13
WBGene00004911,1.188827e-13
WBGene00012555,1.1883569e-13
WBGene00005551,1.1883056e-13
WBGene00013107,1.1881678e-13
WBGene00020276,1.1877551e-13
WBGene00009055,1.1877288e-13
WBGene00016262,1.1876722e-13
WBGene00008607,1.1876123e-13
WBGene00019170,1.1876054e-13
WBGene00000549,1.1872927e-13
WBGene00018041,1.1872408e-13
WBGene00006187,1.187201e-13
WBGene00019213,1.1870381e-13
WBGene00006918,1.1870027e-13
WBGene00013325,1.1869423e-13
WBGene00000898,1.18692e-13
WBGene00017416,1.1868973e-13
WBGene00000263,1.1868491e-13
WBGene00009070,1.186802e-13
WBGene00044557,1.1866705e-13
WBGene00005831,1.1866675e-13
WBGene00010117,1.1866459e-13
WBGene00015771,1.1866296e-13
WBGene00017601,1.1865953e-13
WBGene00013611,1.1865696e-13
WBGene00016940,1.1865339e-13
WBGene00008381,1.1864835e-13
WBGene00012250,1.1864313e-13
WBGene00018384,1.1864239e-13
WBGene00021672,1.1863352e-13
WBGene00017476,1.1862265e-13
WBGene00001936,1.1860432e-13
WBGene00006117,1.1860249e-13
WBGene00004507,1.1860155e-13
WBGene00012762,1.1858448e-13
WBGene00007816,1.1856773e-13
WBGene00197458,1.1855989e-13
WBGene00012142,1.1854093e-13
WBGene00201954,1.185166e-13
WBGene00015557,1.1850913e-13
WBGene00013011,1.1847157e-13
WBGene00010011,1.1845897e-13
WBGene00011681,1.1844535e-13
WBGene00015159,1.1843448e-13
WBGene00201139,1.184139e-13
WBGene00012131,1.1841003e-13
WBGene00017980,1.1839625e-13
WBGene00008843,1.1839278e-13
WBGene00194794,1.1837696e-13
WBGene00013148,1.1837574e-13
WBGene00201253,1.1837407e-13
WBGene00015387,1.183679e-13
WBGene00001390,1.1836734e-13
WBGene00021066,1.1836672e-13
WBGene00018565,1.1835941e-13
WBGene00013999,1.1835498e-13
WBGene00000940,1.1835433e-13
WBGene00010351,1.1834949e-13
WBGene00009121,1.1833927e-13
WBGene00199989,1.18329e-13
WBGene00015311,1.1830814e-13
WBGene00009660,1.1829246e-13
WBGene00206515,1.1828428e-13
WBGene00004421,1.1828274e-13
WBGene00010551,1.1827799e-13
WBGene00004704,1.182514e-13
WBGene00003084,1.1823622e-13
WBGene00016361,1.1823225e-13
WBGene00219313,1.1822402e-13
WBGene00010166,1.1821075e-13
WBGene00017048,1.1819964e-13
WBGene00015189,1.1817045e-13
WBGene00200500,1.1815927e-13
WBGene00007363,1.1815114e-13
WBGene00016392,1.1813014e-13
WBGene00005097,1.1812743e-13
WBGene00001026,1.1812061e-13
WBGene00022649,1.181153e-13
WBGene00011185,1.1810319e-13
WBGene00004148,1.1809646e-13
WBGene00012151,1.1808868e-13
WBGene00004254,1.180861e-13
WBGene00010625,1.1808227e-13
WBGene00019491,1.1807555e-13
WBGene00045461,1.180509e-13
WBGene00007559,1.1802319e-13
WBGene00199025,1.1800406e-13
WBGene00000752,1.1799473e-13
WBGene00007941,1.1797188e-13
WBGene00012600,1.179611e-13
WBGene00004903,1.1795621e-13
WBGene00255714,1.1795099e-13
WBGene00018485,1.1794938e-13
WBGene00004727,1.1793598e-13
WBGene00021124,1.1793438e-13
WBGene00077771,1.1791807e-13
WBGene00005007,1.1791296e-13
WBGene00018987,1.1791126e-13
WBGene00020765,1.1790348e-13
WBGene00019783,1.1790189e-13
WBGene00011499,1.1789636e-13
WBGene00009141,1.1789624e-13
WBGene00019813,1.1787592e-13
WBGene00020094,1.1786221e-13
WBGene00009332,1.1786032e-13
WBGene00006095,1.1785207e-13
WBGene00019069,1.178506e-13
WBGene00015224,1.1781955e-13
WBGene00008976,1.1781192e-13
WBGene00008538,1.1781175e-13
WBGene00014029,1.1780302e-13
WBGene00005726,1.1780133e-13
WBGene00016538,1.1780014e-13
WBGene00012196,1.17761e-13
WBGene00007140,1.1772456e-13
WBGene00022795,1.1771701e-13
WBGene00003801,1.1770789e-13
WBGene00189937,1.1769752e-13
WBGene00002987,1.1769322e-13
WBGene00015324,1.1768151e-13
WBGene00010586,1.176806e-13
WBGene00010262,1.1767917e-13
WBGene00005140,1.176758e-13
WBGene00014246,1.1767213e-13
WBGene00016048,1.1766854e-13
WBGene00019717,1.1763802e-13
WBGene00200713,1.1763287e-13
WBGene00008944,1.1761543e-13
WBGene00022336,1.1761513e-13
WBGene00000086,1.1759232e-13
WBGene00007448,1.1758658e-13
WBGene00009140,1.175782e-13
WBGene00013969,1.1757647e-13
WBGene00017178,1.1756697e-13
WBGene00022790,1.1756278e-13
WBGene00199194,1.1755996e-13
WBGene00012969,1.1754637e-13
WBGene00004047,1.1754329e-13
WBGene00003031,1.1752433e-13
WBGene00014155,1.1751822e-13
WBGene00019456,1.1750724e-13
WBGene00018999,1.174935e-13
WBGene00015866,1.1749233e-13
WBGene00016891,1.1748793e-13
WBGene00009190,1.1748548e-13
WBGene00005091,1.1747359e-13
WBGene00016703,1.1746756e-13
WBGene00020209,1.1745413e-13
WBGene00007928,1.1743988e-13
WBGene00015395,1.1740874e-13
WBGene00020690,1.1740027e-13
WBGene00007440,1.1739585e-13
WBGene00077549,1.1739114e-13
WBGene00003579,1.1739084e-13
WBGene00219295,1.1738482e-13
WBGene00077763,1.173769e-13
WBGene00011835,1.173767e-13
WBGene00015930,1.1733987e-13
WBGene00016613,1.1733499e-13
WBGene00000250,1.1732823e-13
WBGene00006126,1.1732007e-13
WBGene00003937,1.1731593e-13
WBGene00006777,1.1730012e-13
WBGene00004311,1.1729189e-13
WBGene00018569,1.1727819e-13
WBGene00189930,1.1726998e-13
WBGene00006831,1.1724568e-13
WBGene00011680,1.1722364e-13
WBGene00206372,1.1722344e-13
WBGene00013771,1.1721303e-13
WBGene00013223,1.1720113e-13
WBGene00199970,1.1719025e-13
WBGene00016788,1.1717184e-13
WBGene00019655,1.1716869e-13
WBGene00002255,1.1716272e-13
WBGene00021513,1.1715324e-13
WBGene00011605,1.1714852e-13
WBGene00013619,1.1713823e-13
WBGene00017284,1.1712788e-13
WBGene00020398,1.1712681e-13
WBGene00001630,1.1711594e-13
WBGene00015137,1.1709947e-13
WBGene00012583,1.1709921e-13
WBGene00003645,1.1707855e-13
WBGene00009115,1.1706964e-13
WBGene00015218,1.170597e-13
WBGene00020618,1.1704578e-13
WBGene00022600,1.1704529e-13
WBGene00043297,1.1703202e-13
WBGene00009508,1.1702816e-13
WBGene00010741,1.1700946e-13
WBGene00011008,1.1699184e-13
WBGene00007044,1.1698678e-13
WBGene00199858,1.1698367e-13
WBGene00005870,1.1697849e-13
WBGene00015016,1.1694783e-13
WBGene00000065,1.169434e-13
WBGene00007711,1.1693448e-13
WBGene00020612,1.1692638e-13
WBGene00004112,1.1690232e-13
WBGene00201878,1.1690185e-13
WBGene00009028,1.1689875e-13
WBGene00006784,1.1689048e-13
WBGene00013858,1.16886e-13
WBGene00004504,1.1687632e-13
WBGene00017098,1.16858e-13
WBGene00019167,1.1684905e-13
WBGene00008101,1.1684408e-13
WBGene00010522,1.1682693e-13
WBGene00011349,1.1681891e-13
WBGene00011227,1.1679901e-13
WBGene00008121,1.1679725e-13
WBGene00015499,1.167909e-13
WBGene00018370,1.1678679e-13
WBGene00017802,1.1676943e-13
WBGene00009213,1.1676395e-13
WBGene00006623,1.167634e-13
WBGene00001569,1.167631e-13
WBGene00017967,1.1675831e-13
WBGene00020766,1.1675517e-13
WBGene00000903,1.1675444e-13
WBGene00004946,1.1674703e-13
WBGene00003783,1.1674356e-13
WBGene00005165,1.1673851e-13
WBGene00196081,1.1672316e-13
WBGene00013044,1.1672148e-13
WBGene00007792,1.1672076e-13
WBGene00021292,1.1669852e-13
WBGene00044221,1.1668861e-13
WBGene00007990,1.1668323e-13
WBGene00000994,1.1667932e-13
WBGene00017157,1.1666814e-13
WBGene00197226,1.1666224e-13
WBGene00013394,1.1666185e-13
WBGene00017459,1.1664496e-13
WBGene00016972,1.1664256e-13
WBGene00001702,1.1664233e-13
WBGene00011439,1.1663127e-13
WBGene00000158,1.1661067e-13
WBGene00012103,1.1660734e-13
WBGene00006917,1.1659331e-13
WBGene00199651,1.1658365e-13
WBGene00003743,1.165618e-13
WBGene00012484,1.1653019e-13
WBGene00200509,1.1649174e-13
WBGene00043062,1.16489e-13
WBGene00005995,1.1648481e-13
WBGene00044492,1.1648301e-13
WBGene00014446,1.1648295e-13
WBGene00000372,1.1647877e-13
WBGene00017096,1.1647462e-13
WBGene00012749,1.1647438e-13
WBGene00016237,1.1646286e-13
WBGene00044578,1.1646078e-13
WBGene00206385,1.1645577e-13
WBGene00198352,1.1645073e-13
WBGene00012537,1.1642307e-13
WBGene00001484,1.1641426e-13
WBGene00003625,1.1641225e-13
WBGene00016829,1.1640318e-13
WBGene00012290,1.1638088e-13
WBGene00006028,1.1636701e-13
WBGene00001115,1.1636155e-13
WBGene00004479,1.1636119e-13
WBGene00011206,1.1635296e-13
WBGene00022564,1.1634915e-13
WBGene00195045,1.1634096e-13
WBGene00200749,1.1633156e-13
WBGene00008481,1.1632755e-13
WBGene00006518,1.16327e-13
WBGene00004383,1.1631745e-13
WBGene00022500,1.1631081e-13
WBGene00021396,1.1629754e-13
WBGene00235300,1.162954e-13
WBGene00196375,1.1629185e-13
WBGene00011546,1.1628082e-13
WBGene00015567,1.1627818e-13
WBGene00021977,1.1626842e-13
WBGene00008985,1.1626809e-13
WBGene00006913,1.1626445e-13
WBGene00002324,1.162569e-13
WBGene00018165,1.1625649e-13
WBGene00021538,1.1625134e-13
WBGene00013868,1.162421e-13
WBGene00022301,1.1624203e-13
WBGene00004301,1.1623829e-13
WBGene00019749,1.1623142e-13
WBGene00016919,1.1622657e-13
WBGene00015168,1.1622645e-13
WBGene00000584,1.1621169e-13
WBGene00017507,1.1620674e-13
WBGene00005450,1.1620665e-13
WBGene00016740,1.1619007e-13
WBGene00019721,1.1618148e-13
WBGene00023326,1.1616414e-13
WBGene00006766,1.161562e-13
WBGene00198371,1.1615052e-13
WBGene00219587,1.1613342e-13
WBGene00000657,1.1613026e-13
WBGene00003615,1.1611243e-13
WBGene00016803,1.1611004e-13
WBGene00011286,1.1610739e-13
WBGene00010664,1.1609412e-13
WBGene00001844,1.1608397e-13
WBGene00020694,1.1607684e-13
WBGene00021345,1.1607528e-13
WBGene00000467,1.1607107e-13
WBGene00008890,1.1604545e-13
WBGene00016617,1.160452e-13
WBGene00013216,1.1604469e-13
WBGene00009307,1.1604078e-13
WBGene00014741,1.16025e-13
WBGene00077770,1.1602243e-13
WBGene00022665,1.1601153e-13
WBGene00172447,1.1600863e-13
WBGene00010854,1.1600694e-13
WBGene00017151,1.1599662e-13
WBGene00013590,1.1599494e-13
WBGene00019169,1.1598684e-13
WBGene00021324,1.1596673e-13
WBGene00021781,1.159654e-13
WBGene00001980,1.1595565e-13
WBGene00011696,1.1594333e-13
WBGene00005904,1.1593669e-13
WBGene00018345,1.1593234e-13
WBGene00012199,1.1592955e-13
WBGene00018201,1.1592696e-13
WBGene00189952,1.159092e-13
WBGene00016352,1.1590348e-13
WBGene00017640,1.159e-13
WBGene00007588,1.1589112e-13
WBGene00011187,1.1588735e-13
WBGene00303007,1.1588092e-13
WBGene00017952,1.158776e-13
WBGene00022653,1.1587722e-13
WBGene00219423,1.1586652e-13
WBGene00014839,1.1586606e-13
WBGene00007128,1.1586103e-13
WBGene00022074,1.1583827e-13
WBGene00006796,1.1583792e-13
WBGene00020135,1.1581785e-13
WBGene00000680,1.1576435e-13
WBGene00022610,1.1576023e-13
WBGene00015437,1.1575528e-13
WBGene00000381,1.157499e-13
WBGene00007589,1.1574411e-13
WBGene00017929,1.157429e-13
