Neuron,Type,TotalStrength,AvgRelatedness,StrengthImbalance,RichClubScore,total_3node_motifs,as_source,as_target,KMeansCluster,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,Leiden,HDBSCAN_Cluster,LeidenRole,SymbolicRole,LatentArchetype
RMDL ,Unknown,399.0,8.274193548387096,399.0,0.1661016949152542,861,0,0,1,-0.26855144,-0.2750632,-0.11216125,0.1425006,-0.27848926,-0.48934165,0.16958149,-0.24558373,-0.02609049,-0.18394636,0.7047139,-0.39150932,-0.28535894,0.29894373,0.16895463,0.1958239,-0.3726143,-0.37472728,-0.53023446,0.6412349,-0.11179794,0.15071213,0.113381736,0.0048091123,-0.39770705,0.4396027,0.07939343,0.48176277,0.41121447,0.19855146,0.47366107,-0.12854907,-0.5323911,-0.0750302,0.15368542,0.27351052,-0.8307528,0.07988404,0.15826687,0.16924714,-0.064607665,0.20307694,-0.070117705,-0.041900508,0.010118003,0.09665021,-0.20245615,-0.43371284,-0.2610736,0.18980974,0.36827105,0.07407027,-0.2868153,0.17799617,0.06781652,-0.51019436,0.054516695,0.53524494,0.07543865,0.19835852,-0.32986668,-0.50880986,0.18295114,-0.65935785,0,2,💥 Motor Dominant A,Motor 🦴,-1
RMDR ,Unknown,258.0,7.625,258.0,0.0531153731491602,190,0,0,0,-0.47296578,-0.7868081,0.06413435,0.34920707,-0.28858486,-0.11241964,0.16722122,-0.18727246,0.06600078,0.0036557054,0.47220212,-0.19072366,-0.010777681,0.01640958,-0.20108265,0.33870327,-0.01764627,-0.2628308,-0.49282217,0.41432005,0.090847805,0.41615382,-0.13186295,-0.2691327,0.46615428,0.11249609,-0.007081291,0.1804938,0.7287738,0.027530154,0.57360214,-0.060093705,-0.4744724,-0.22570555,-0.14843972,-0.023704173,-0.75417393,0.30490944,0.38391963,0.31603947,-0.54816103,0.6228231,0.06002074,0.19535652,0.15533966,-0.03877773,-0.30139264,-0.7129339,0.49819237,-0.032628678,0.09729421,0.092858516,0.15002835,-0.21679755,0.139671,-0.63487506,0.028101195,0.162478,0.02502446,0.46345824,-0.15904252,0.12026886,0.44105765,-0.3958047,0,2,💥 Motor Dominant A,Motor 🦴,-1
RIVL ,Unknown,336.0,7.95,336.0,0.0531153731491602,190,0,0,0,-0.11162957,-0.6035661,-0.6259777,0.4124982,-0.5655437,-0.13707678,0.43277162,-0.19459395,0.090629905,-0.5216469,0.47969136,-0.4299899,-0.37550914,-0.013861428,-0.6068781,0.15937361,0.09700975,0.4796424,-0.4301648,0.74416035,-0.44736353,0.24577616,0.45843711,-0.4267896,0.6501631,0.27344003,-0.3538303,0.051389482,0.63562167,-0.33738294,0.15205896,0.0046228683,-0.4257722,0.004772494,-0.030741414,-0.19595675,-0.49972138,0.054015465,0.06146191,0.47522488,-0.17038484,0.28849927,0.044953067,-0.11502954,0.116810896,0.34297314,-0.41997066,-0.24096495,0.30118755,0.3425595,0.46801636,-0.18918118,-0.540237,-0.009684644,-0.20579053,-0.43892714,-0.032113545,-0.040985014,-0.070127554,-0.43107373,-0.111454085,-0.20774855,-0.044953045,0.08565311,0,2,💥 Motor Dominant A,Unknown ❓,-1
RIVR ,Unknown,390.0,8.035714285714286,390.0,0.0707751707751707,276,0,0,1,-0.51289433,-0.6628455,-0.059905075,0.19655283,-0.20701806,-0.21450442,0.46896347,-0.09602875,-0.17072313,0.20516072,0.41426674,-0.23287149,-0.33356595,0.37249875,-0.25018385,0.48011482,0.011999131,0.30723804,-0.42665392,0.4794944,0.23635593,0.12684986,-0.013458691,-0.5297584,0.2509214,0.43291327,-0.29092908,-0.09139186,0.44559056,-0.11746936,0.862683,0.27985182,-0.13199982,-0.20142831,-0.19011554,0.087081835,-0.7138938,0.22075318,-0.21807735,0.12321097,-0.14858632,0.5519212,-0.007333913,0.026162865,0.20860603,0.041860152,-0.5536366,0.08927611,0.12306335,0.057433784,-0.2473993,-0.03517263,-0.22211283,0.33848366,-0.30228832,0.1748926,-0.111931935,0.034198407,-0.09560323,-0.2567435,-0.51319355,-0.18751593,0.5191166,-0.61157715,0,2,💥 Motor Dominant A,Unknown ❓,-1
SMDDL ,Unknown,639.0,7.185714285714286,639.0,0.1818181818181818,1176,0,0,1,-0.18734199,-0.34650183,-0.06372319,0.33980864,-0.3522563,-0.23300931,-0.048847318,0.13743328,0.24643306,-0.03550633,0.7357238,0.3041945,-0.020948255,0.035307467,-0.14741741,0.18958135,-0.017468706,0.12879145,-0.84432346,0.34155977,0.23436293,0.12409984,-0.25863627,-0.2283422,-0.104242034,0.51953125,-0.22276767,0.11425543,0.2208518,0.10849605,0.33754256,0.29022408,-0.4743056,-0.053077903,-0.3724543,0.39595702,-0.6552711,-0.15126413,0.027235484,0.42833248,0.17238207,0.26343635,0.39028287,-0.34857076,0.08159526,-0.27498397,-0.40771914,-0.0040343846,0.46580172,0.015054068,-0.37829965,0.008077285,-0.46415254,-0.3461324,-0.025615752,-0.099526025,0.11205913,0.19122219,-0.12298716,0.36564964,-0.17290945,0.14544852,-0.06799542,-0.7534733,0,2,💥 Motor Dominant A,Motor 🦴,-1
SMDDR ,Unknown,534.0,7.129032258064516,534.0,0.1744186046511628,946,0,0,1,-0.27199447,-0.65840846,-0.34361383,0.038704693,-0.08316827,-0.43475267,0.15151998,-0.1142478,0.05313564,-0.34582677,0.87710243,0.19675888,0.043970287,0.23923612,-0.009566289,0.5901792,0.083186336,-0.24287045,-0.2928515,0.5999205,0.24504596,0.1533726,-0.4350834,-0.17969038,0.0961381,0.10239956,-0.27298692,0.5114723,0.08735616,-0.21294478,0.22505979,0.1099834,-0.3011061,-0.3349074,-0.18393801,0.36170414,-0.47448236,-0.111456074,-0.0619989,-0.20254262,-0.29054636,0.41276032,-0.019630508,-0.14320917,-0.19349991,0.15204366,-0.5132343,-0.23676017,0.05271365,-0.3694949,-0.111893825,0.10079598,-0.7553935,-0.3436217,-0.007031813,-0.42065424,0.31073216,-0.10444729,-0.3409166,0.19477114,-0.614541,0.06823065,-0.37249336,-0.2639323,0,2,💥 Motor Dominant A,Motor 🦴,-1
SMDVL ,Unknown,1146.0,7.361111111111111,1146.0,0.1560021152829191,820,0,0,1,-0.028741267,-0.34932935,0.042106148,-0.34438923,-0.3579383,-0.4319424,0.3774177,-0.022637233,0.11266153,-0.24216166,0.658737,0.22367442,-0.3994508,0.106695116,-0.25044277,0.5688804,-0.19479692,0.21547912,-0.55042326,0.68752825,-0.29393673,0.3181484,0.18815006,-0.24417412,0.34715974,-0.26833862,-0.2570978,-0.14074485,0.51083314,0.22849706,0.10077957,0.3040943,-0.2211047,0.29964018,-0.20020215,0.4623981,-0.84910995,0.34499896,-0.36001888,-0.09433289,-0.4838873,0.23180188,0.22183199,-0.034370385,-0.035938423,0.12290427,-0.4044735,-0.16198981,-0.14120346,0.24257925,-0.299626,-0.063499995,-0.60825473,0.4157706,-0.22493176,-0.14146277,0.12040149,-0.101265416,-0.03843776,0.32770002,-0.48830482,-0.36133304,-0.005265118,-0.10265732,0,2,💥 Motor Dominant A,Motor 🦴,-1
OLLL ,Unknown,386.0,8.36111111111111,386.0,0.0482149381491727,153,0,0,1,0.09370291,-0.6038985,-0.39732322,0.78819835,-0.020566951,-0.63568753,0.22884834,-0.10709824,0.18843995,-0.40608647,0.26635352,-0.03330103,-0.8077244,-0.036372308,-0.094157584,0.007899341,0.06567715,0.13873251,-0.6321163,0.5275017,0.18621585,-0.27325487,0.08101604,-0.36902705,-0.3456193,-0.12792505,-0.5141676,0.04875687,0.8395184,0.048967317,0.53312606,0.037269194,-0.38866183,-0.12380637,-0.4201102,0.54211915,-0.2150388,0.16079411,0.590273,0.074197315,-0.08382298,0.07022721,0.16630366,0.04423232,0.16021036,0.22460201,-0.67340416,-0.1959902,-0.3048998,-0.01914637,0.25717926,0.089057826,0.06313278,-0.062439,-0.072778255,-0.21514845,0.23776935,0.2520789,-0.13625827,0.42582068,-0.24455543,-0.35024318,0.27642745,-0.68760294,0,2,💥 Motor Dominant A,Unknown ❓,-1
AINL ,Unknown,109.0,7.576923076923077,109.0,0.0482149381491727,153,0,0,0,-0.26053092,-0.6728282,0.2057157,0.34184077,-0.0015092492,-0.61475503,0.3798822,-0.039555963,-0.39306685,-0.46668118,0.6802277,-0.19550285,-0.7777001,0.20780855,-0.38912854,-0.12548026,-0.5211238,-0.009915388,-0.38961682,0.46386462,0.37649703,0.09908842,0.30595124,-0.16275102,0.07717303,0.27410054,-0.15144792,-0.17266384,0.82880414,0.61964476,0.16009387,-0.29524034,-0.41438475,0.18748909,-0.5281581,0.48574424,-0.07948012,-0.16597915,0.103448525,0.26208764,-0.49266958,-0.28758654,-0.2830509,-0.36842218,-0.18392451,0.36771116,-0.17265905,-0.20316623,-0.3031818,-0.035016976,0.3458628,0.055445198,0.027795212,-0.42045003,-0.31076628,-0.42044201,-0.45811543,-0.021490974,-0.41381496,-0.10059809,-0.3048357,0.5703427,-0.044840798,0.14646335,0,2,💥 Motor Dominant A,Unknown ❓,-1
RIS ,Unknown,479.0,6.884615384615385,479.0,0.1388698238389384,666,0,0,1,0.22509338,-0.51862216,-0.14538193,0.36045632,-0.140422,-0.39078042,0.2159894,-0.023526955,-0.14019527,-0.2516683,0.57128173,-0.12308464,-0.45073062,-0.48921138,0.18158709,-0.072194956,0.27794895,-0.17342132,-0.5952605,0.5305592,0.10450586,-0.13042708,0.4892905,-0.4042565,-0.16962561,-0.04464862,0.031215103,0.51580703,0.5297716,0.038823273,0.40598997,0.018530566,-0.11155854,-0.2257822,-0.14088675,0.15257592,-0.7687901,0.16427803,0.339269,-0.121927835,-0.47795177,0.14310573,0.000982228,-0.53441876,-0.09627061,0.33027112,-0.41081575,-0.18197848,0.17366108,0.2288574,0.09381264,0.08050093,-0.07438458,0.09246016,-0.044201188,-0.3949831,0.10076583,-0.31950086,-0.027685542,0.17837325,-0.52165866,0.14729132,0.20223075,-0.708317,0,2,💥 Motor Dominant A,Unknown ❓,-1
ADER ,Unknown,223.0,7.966666666666667,223.0,0.1051387461459403,496,0,0,0,-0.45810923,-0.5449854,0.5610055,0.009297372,0.1975655,-0.44236687,0.12733065,-0.003505282,-0.50498426,-0.59839505,0.58175,-0.41420358,0.13039993,-0.12439591,0.35167524,0.008075145,-0.10651405,0.010310432,-0.48001558,0.4169387,0.1646627,0.40187734,-0.15578343,0.019191034,0.43355826,0.08604085,-0.073956065,0.11017037,0.44643813,-0.030737735,0.2083082,0.042653717,-0.77421254,-0.3010595,0.058499407,0.3980227,-1.0001274,-0.47614405,0.20158082,0.25577924,0.112004176,-0.52976763,0.24200715,-0.090963855,0.022218307,0.16133,-0.19560975,0.16682447,0.012874717,0.29488233,-0.16727698,0.37718347,-0.46841606,-0.26426098,-0.17228623,-0.11009636,-0.06550737,0.11128662,-0.15576756,0.16422386,-0.11549326,0.0872284,0.28075156,-0.48559272,0,2,💥 Motor Dominant A,Unknown ❓,-1
AVKR ,Unknown,378.0,7.516666666666667,378.0,0.119047619047619,595,0,0,1,-0.10486327,-0.46633813,-0.41941777,0.3741285,-0.21339045,-0.55181164,0.002934625,0.18196806,-0.006919174,-0.5836453,0.6119232,0.185153,0.102219686,-0.14800692,0.41475543,0.1809612,-0.14373153,-0.24637541,-0.5953541,0.056340933,0.28383303,0.38468313,-0.037585218,-0.38071063,0.21022122,0.49513483,-0.19464074,-0.40924352,0.3694351,-0.18294168,0.13276252,-0.13952997,-0.48038307,-0.054197636,-0.2090332,-0.19391029,-0.33527222,-0.062053256,0.06259285,0.29352927,-0.37794894,0.85908276,-0.36427256,-0.24505016,0.14444545,0.518266,-0.015432255,0.1898682,0.13272883,0.4343009,-0.06496048,0.29345217,0.3464867,-0.04512078,-0.49107987,-0.011752073,0.08462788,-0.21633902,-0.43956393,-0.16844296,-0.12883416,-0.120867684,0.47563002,-0.38901377,0,2,💥 Motor Dominant A,Unknown ❓,-1
AVAR ,Unknown,1268.0,7.833333333333333,1268.0,0.0,4278,0,0,1,0.17327961,-0.43393365,-0.2145512,-0.08730183,0.30841237,-0.48610112,0.4304353,0.3456092,-0.1504755,-0.24360673,0.531394,0.015723191,0.45402175,0.22679375,-0.16452111,0.02600649,0.13745566,0.27585068,-0.3929884,-0.2227034,0.5200788,0.49774903,0.2678315,-0.12777238,0.059738617,0.16768844,0.23832038,0.20971604,0.23017256,0.017969152,-0.022078304,-0.12487057,-0.32743877,-0.63664526,-0.37199974,-0.030435843,-0.23951536,-0.1310472,0.45591336,0.27849376,-0.11925648,0.17602855,-0.030604737,-0.23108827,-0.057172697,-0.24413307,-0.663652,-0.100195155,-0.120745264,0.5356474,-0.06843887,0.2092849,0.04727819,0.21174067,0.057351153,-0.31877056,0.24639821,-0.5508216,-0.0024629075,0.30174914,0.10018416,0.1950319,-0.10552051,-0.3172278,2,2,🔁 Oscillator Core,Oscillator 🔁,-1
AWAR ,Unknown,219.0,6.088235294117647,219.0,0.0451532632055197,136,0,0,0,-0.277872,-0.74060583,0.32894024,0.10714205,-0.2963076,-0.6438998,0.36941648,-0.14958535,-0.16535246,-0.8846094,-0.053026557,-0.12723282,-0.543876,0.13575259,-0.22799802,0.17862369,-0.63628274,0.0363701,-0.26659757,0.63628477,0.50080514,0.24808954,0.33446005,-0.42962682,-0.03176066,-0.053028826,0.07084244,-0.028228937,0.37568754,0.19371027,0.26537797,-0.19232845,-0.10495937,-0.17157726,-0.5359137,0.12956835,-0.07670197,-0.1348105,0.12883584,0.28908917,0.07525174,-0.024797017,-0.38359368,-0.21667206,-0.11330904,0.03852599,-0.46594644,-0.38353616,0.09453007,0.7203045,0.17815697,0.31952754,-0.41989166,-0.4537119,-0.6729493,-0.03208272,-0.4876475,0.49655905,-0.42781594,0.10668677,-0.28153583,0.7668081,-0.20505917,0.1813233,0,2,💥 Motor Dominant A,Unknown ❓,-1
URXR ,Unknown,301.0,6.724137931034483,301.0,0.0941176470588235,435,0,0,1,-0.0028702153,-0.5792971,0.10719716,0.7113466,0.17133695,-0.5825549,0.091625184,-0.3324902,-0.24548122,-0.22149885,-0.008422822,-0.06988552,0.039954282,-0.016400913,0.004912931,0.5343315,-0.15176734,-0.13625848,-0.21315528,0.6313512,0.14849724,0.14474165,-0.19244054,-0.18587954,0.2066882,0.22270888,0.023866227,0.10058958,0.7721804,-0.09413474,0.23342028,-0.36380693,-0.39322135,-0.02516327,-0.42161736,0.12502684,-0.3178875,-0.3646992,0.20767556,0.35968694,0.28596026,-0.21956685,-0.023744129,0.14011218,-0.08892053,-0.10488071,-0.5385716,-0.2980976,0.06474229,0.33910334,0.19312763,0.30942172,-0.4026664,0.35709023,-0.6685091,0.08854788,-0.43437368,0.52849996,-0.18399441,0.10653458,-0.3111392,0.6857837,0.07083728,-0.4650588,0,2,💥 Motor Dominant A,Unknown ❓,-1
RMGR ,Unknown,282.0,7.083333333333333,282.0,0.1503105590062111,780,0,0,1,0.41983157,-0.4349241,0.10868767,0.4271026,0.31473088,-0.5567558,0.23160319,-0.032463364,-0.17924643,-0.19490752,0.5430782,-0.13971876,-0.006557023,0.16932543,0.25828245,0.3557826,0.0100562135,0.09503128,-0.7355932,0.41642836,-0.011073462,0.355669,-0.1435749,0.26291734,0.052884873,0.23531073,0.094737105,0.07067542,0.39383698,-0.09851226,0.4723186,-0.35301587,-0.40067512,0.28818333,-0.225181,0.21038751,-0.71475554,-0.053885546,0.07216837,0.24594685,0.39027786,0.03767475,0.42188987,-0.23798239,0.5017295,0.18363261,-0.43330088,-0.3952668,0.33585894,0.4692167,-0.21688093,0.19965337,-0.40532577,0.24446815,-0.4022224,0.20384346,0.0848632,0.52712613,-0.09032824,0.117153876,-0.2514955,0.55616856,0.3527612,-0.12038284,0,2,💥 Motor Dominant A,Unknown ❓,-1
PVPR ,Unknown,838.0,7.651515151515151,838.0,0.1719576719576719,1128,0,0,1,0.19302367,-0.22827838,0.19819012,0.5276119,0.23086089,-0.63842434,0.27778846,-0.24781244,-0.0971223,-0.5990181,-0.050841607,-0.07767357,-0.01781181,0.1982328,0.14509602,0.38317275,-0.24854662,0.100529015,-0.68785226,0.7256756,0.036758374,0.14165728,0.04340023,0.06879311,0.4221291,-0.08858737,-0.13794024,0.041497376,0.05241451,0.064594716,-0.3314864,0.04221097,-0.09954918,-0.5320397,-0.07902027,-0.08222498,-0.48332235,-0.19938135,0.22735298,0.45588675,-0.31672698,0.16391703,-0.4245902,-0.2958644,0.39968178,-0.24927099,-0.38993648,-0.09211806,0.52563256,0.20035587,-0.16631082,0.12640406,-0.03695298,0.3033367,-0.23176712,0.34235498,-0.39721343,-0.33347526,-0.33958977,0.4300619,-0.24346565,0.14272946,0.06815562,0.014204149,1,2,🧠 Core Command,Unknown ❓,-1
SABVL ,Unknown,768.0,7.857142857142857,768.0,0.0235708114335085,28,0,0,1,-0.78889734,-0.6801448,0.24786831,0.22792238,-0.2703088,-0.16665372,0.41593754,-0.25038344,0.14906217,0.21884166,0.2939618,-0.33197436,-0.38827956,0.47972837,-0.08482508,-0.020245627,-0.089115396,-0.05870342,-0.932549,0.2716447,0.99485695,0.62720895,0.30008093,0.0023713675,-0.052744556,0.21724823,-0.2860011,-0.2957364,0.37282464,-0.10768246,-0.28968278,-0.2167007,0.18317504,-0.14833021,-0.6021996,-0.51053405,-1.0350113,0.047057264,-0.020890512,0.61709243,0.017068913,0.53554356,-0.2638816,-0.036471516,0.45355842,-0.07095492,-0.352961,-0.20192844,-0.15038913,0.11263162,-0.393844,0.14511558,0.019939065,-0.045425963,0.060976326,0.056198042,-0.048833735,0.44242483,0.23667577,0.11223786,-0.23446187,0.1441848,0.03468317,-0.7715842,0,2,💥 Motor Dominant A,Unknown ❓,-1
AWBR ,Unknown,119.0,7.55,119.0,0.0572937830150345,210,0,0,0,-0.17005938,-0.34566996,0.29503325,0.4013942,-0.3751951,-0.54081285,-0.1258753,0.01469858,0.2512038,-0.56011856,0.09442225,-0.005642804,-0.1872625,0.15716973,0.04404328,0.37860596,-0.5708401,-0.13389243,-0.19187716,0.562601,0.05774154,0.2889192,-0.094045684,-0.14576922,0.16698101,0.20679209,0.19010036,0.123399355,0.18361078,0.031080592,0.6956809,-0.48721528,-0.52648634,-0.017318383,-0.6150949,-0.030186811,-0.17513487,-0.4521582,0.17939994,0.10184663,-0.41253772,-0.13307752,-0.49138048,-0.18076158,0.0107960105,-0.1632751,-0.47003758,-0.54411954,0.52499306,0.40490165,0.25973353,0.50975883,-0.14474334,0.17355604,-0.7613817,0.07629372,-0.4271222,-0.093547925,-0.35864708,0.2822408,-0.53706974,0.50744796,-0.31575483,-0.12528238,0,2,💥 Motor Dominant A,Unknown ❓,-1
AVHL ,Unknown,466.0,6.605263157894737,466.0,0.1767881241565452,990,0,0,1,0.22080597,-0.4031026,0.3529798,0.4509084,0.08294823,-0.30155075,0.33322576,0.12394416,-0.26114973,-0.6049161,0.06872763,-0.17697915,0.3745286,-0.11086765,0.04428968,0.6486103,-0.32150924,-0.008098251,-0.410755,0.38977897,0.44860658,0.373968,0.14875391,-0.2927965,0.2857932,0.22945286,0.3515871,0.35793227,-0.19408351,0.015970869,0.10640208,-0.26665443,-0.44628316,-0.37599364,-0.3469497,0.0239613,-0.02806257,-0.09913985,0.44417673,0.16610152,0.13304202,0.11642756,-0.1303067,-0.13341154,0.33649358,-0.06807504,-0.7594961,-0.60373324,0.08547037,0.37065598,0.25826827,0.031408425,-0.1428989,-0.04816835,-0.041417368,0.1370738,-0.28457087,0.07097558,-0.8564956,-0.14326684,0.002048603,-0.0017924212,0.16951059,0.1472335,1,2,🧠 Core Command,Unknown ❓,-1
AVKL ,Unknown,317.0,7.452380952380952,317.0,0.1462747778537252,741,0,0,1,-0.25109437,-0.30610675,-0.51475006,0.76294845,0.16798648,-0.85306364,0.16747965,0.4340015,-0.06561551,-0.4598914,0.28024647,-0.13399935,0.17814748,-0.033645242,-0.040813673,0.25737956,0.075803384,-0.28075624,-0.93364555,0.35487074,0.36617547,0.5069204,-0.07259284,-0.25777623,0.24900217,-0.060924426,-0.1430116,0.054109633,0.2714802,-0.3333785,0.018637612,-0.3819162,-0.22740561,0.17227364,-0.12675261,0.48564392,-0.18543486,-0.0328204,0.05500201,-0.057288613,-0.35082084,0.49629834,0.15657671,-0.2740629,0.26823974,0.40083876,-0.68943363,0.20524414,-0.082390845,0.08490615,-0.048661284,-0.061949592,0.037109572,0.08700923,-0.28812692,-0.31107226,-0.30941132,0.11722127,-0.120906346,-0.5351952,-0.3594701,-0.2368841,0.045510385,0.13439138,1,2,🧠 Core Command,Unknown ❓,-1
SMBDR ,Unknown,777.0,7.446428571428571,777.0,0.1388698238389384,666,0,0,1,-0.37176466,-0.651921,-0.26457304,-0.05865736,-0.12930958,-0.7628612,-0.06604803,-0.09931193,0.19620414,-0.14739546,0.54897475,0.28516906,0.1820475,0.26161048,-0.18418176,0.61405784,0.033023253,-0.019302825,-0.4129099,0.044318188,-0.054485764,0.1616805,-0.36327776,-0.2295239,0.16656879,-0.11285254,-0.4033088,0.022376997,0.10801653,0.21458168,0.09577195,-0.0812785,-0.5202296,-0.1827932,-0.27662438,0.38122636,-0.9151423,-0.124779485,-0.08503759,0.12408957,0.28697795,0.3260853,0.2709911,-0.55107933,-0.18008468,0.2927565,-0.45266104,-0.04420875,-0.27292007,-0.45199442,0.03770165,-0.1861527,-0.42589337,0.050367806,0.036188558,-0.20980348,0.107531324,-0.2588352,-0.713765,0.38590395,-0.6656619,0.07660731,-0.121351905,-0.09950915,0,2,💥 Motor Dominant A,Unknown ❓,-1
CEPDR ,Unknown,326.0,7.913043478260869,326.0,0.0775079992471296,300,0,0,1,-0.6174847,-0.21657507,-0.3840696,0.12285328,0.15883934,-0.3176665,0.15786435,-0.35156944,-0.2542116,-0.026521243,-0.0042312844,0.039452344,-0.15205826,-0.5151093,0.30920777,0.5887389,0.0884637,-0.042529985,-0.60388154,0.47760385,-0.01894403,0.33531046,0.18013288,0.08105713,0.20369723,0.39676085,-0.049601056,0.22041534,0.10459371,0.08297714,0.68923354,-0.25015274,-0.7000194,-0.44824272,-0.14801203,0.19850464,-0.4573455,-0.010213977,0.23670644,-0.027636657,0.18808392,0.0006751492,-0.014251992,-0.18389572,-0.57291883,-0.044598248,-0.16041377,-0.29516253,-0.10747512,0.78558445,0.062057164,0.03425543,-0.5713112,0.26839605,-0.3970174,-0.14980783,-0.16933168,0.35819367,-0.28621057,0.11034479,-0.2530346,0.20052497,0.44201106,-0.84164345,0,2,💥 Motor Dominant A,Glia ⚙️,-1
ALNR ,Unknown,118.0,6.708333333333333,118.0,0.0315782319327028,66,0,0,0,-0.06958236,-0.33714995,0.113754205,0.597227,0.11484725,-0.50517505,-0.2615505,0.09662465,0.35187623,-0.5030663,0.31543174,0.27073038,-0.43610337,0.13416576,0.012142271,-0.12064559,0.2356824,-0.5842804,-0.5840408,0.59391695,-0.16173533,0.48939687,0.2338969,-0.37513357,0.06250191,0.44832143,0.042681426,0.0786934,0.44608986,-0.14970367,0.43534562,0.03468729,-0.15340997,-0.28970203,-0.38924393,-0.34723467,-1.1564039,-0.28799698,0.3815466,0.2518066,0.3937436,0.41807315,0.24493156,-0.56310034,0.004126176,0.36608216,-0.33497775,-0.25778967,-0.28785715,0.48504084,0.060562734,-0.528328,-0.14210321,0.46660817,-0.115825325,0.08585588,0.0641585,-0.13738276,0.23392987,-0.33365792,-0.2209565,0.31127903,-0.08867824,-0.047131754,0,2,💥 Motor Dominant A,Unknown ❓,1
URBR ,Unknown,199.0,7.208333333333333,199.0,0.0923857216230097,406,0,0,0,-0.11340796,-0.6367996,-0.26980057,0.26355293,-0.0490856,-0.45303577,0.12399974,-0.24544473,-0.48328754,-0.023272933,0.34659877,-0.07789909,0.30518302,-0.3063529,0.357484,0.36701074,-0.048614677,0.019983562,-0.5405243,0.74290067,0.18591972,0.37277177,-0.15991959,0.3132341,-0.022432843,0.20750308,-0.11114552,0.05578297,0.49509344,-0.07906606,0.40138307,-0.47196168,-0.7345712,-0.0048787645,-0.06646148,0.38441846,-0.6485905,-0.19182909,0.38102514,0.13543205,0.31068662,-0.08575732,0.1564906,0.08338522,-0.30512077,0.2920499,-0.16648875,-0.4056866,-0.17956406,0.43033502,-0.025208663,-0.11996198,-0.33417994,0.40833294,-0.81354755,-0.24186087,-0.092421524,-0.022220593,-0.22454755,-0.18012692,-0.17296281,0.29756066,0.2975525,-0.3633594,0,2,💥 Motor Dominant A,Unknown ❓,-1
SIADL ,Unknown,450.0,6.7631578947368425,450.0,0.0775079992471296,300,0,0,1,-0.22316186,-0.14152089,-0.17401446,0.27860937,-0.63512415,-0.2027864,0.07103713,-0.15864578,0.017700264,-0.3346038,0.9848544,0.31019193,-0.1587346,0.15399064,0.10252435,-0.098495275,0.84992546,0.17342375,-0.95836884,0.18143263,0.14381428,0.5231088,-0.3029256,-0.16609114,-0.07603128,0.40280393,-0.018041339,0.20612723,0.29083234,-0.2982344,0.39472985,-0.08566554,-0.77320623,-0.45524573,-0.030118654,0.6507315,-0.1768755,0.12025081,0.029630378,0.47194594,0.10864715,0.17639333,0.31154233,-0.31220338,-0.012764688,-0.59175247,-0.22010192,-0.07829033,0.048453066,0.07704252,0.19345382,-0.3194143,-0.19390093,-0.17561594,-0.15102123,0.22165672,0.03553956,0.039438114,-0.20060863,0.044486724,-0.35872644,0.10595885,-0.15233144,-0.57167375,2,2,🔁 Oscillator Core,Olfactory 🌬,-1
