from_neuron,to_neuron,from_pos,to_pos,from_type,to_type,mean_gap_weight,mean_chem_weight,uncertainty,data_sources
ALA,RID,"(15.36, 51.26, -2.16)","(15.71, 48.01, -2.99)",sensory,inter,2.5,,,"['chklovskii', 'cook2019', 'openworm', 'white1986_n2u', 'white1986_whole']"
ALA,RMDR,"(15.36, 51.26, -2.16)","(1.87, 52.31, -7.88)",sensory,motor,,1.4,,"['chklovskii', 'cook2019', 'funconn', 'openworm', 'white1986_n2u', 'white1986_whole']"
ALML,ADEL,"(11.79, 337.49, -11.86)","(-0.12, 87.97, 10.5)",sensory,sensory,,1.0,,['white1986_jsh']
ALML,AIML,"(11.79, 337.49, -11.86)","(-6.77, 79.31, 2.87)",sensory,inter,,1.0,,['cook2019']
ALML,ALML,"(11.79, 337.49, -11.86)","(11.79, 337.49, -11.86)",sensory,sensory,,1.0,,['cook2019']
ALML,AVDL,"(11.79, 337.49, -11.86)","(5.35, 65.34, 9.11)",sensory,inter,2.0,1.0,0.0,['white1986_jsh']
ALML,AVDR,"(11.79, 337.49, -11.86)","(5.14, 65.45, -10.59)",sensory,inter,1.0,1.3333333333333333,0.6708203932499369,"['chklovskii', 'cook2019', 'openworm', 'white1986_n2u', 'white1986_whole', 'witvliet2020_8']"
ALML,AVEL,"(11.79, 337.49, -11.86)","(4.58, 51.08, 5.98)",sensory,inter,,1.4,,"['chklovskii', 'cook2019', 'openworm', 'white1986_n2u', 'white1986_whole']"
ALML,AVJR,"(11.79, 337.49, -11.86)","(7.55, 65.13, -9.59)",sensory,inter,,1.0,,['white1986_jsh']
ALML,AVM,"(11.79, 337.49, -11.86)","(-1.16, 286.36, 10.16)",sensory,sensory,4.0,1.0,0.29999999999999993,"['chklovskii', 'cook2019', 'openworm', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
ALML,BDUL,"(11.79, 337.49, -11.86)","(7.64, 186.23, -10.13)",sensory,inter,2.0,7.375,3.425250903218624,"['chklovskii', 'cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
ALML,CEPDL,"(11.79, 337.49, -11.86)","(13.62, 49.58, 3.7)",sensory,sensory,,2.5714285714285716,,"['cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
ALML,CEPVL,"(11.79, 337.49, -11.86)","(1.03, 39.34, 4.58)",sensory,sensory,,2.75,,"['chklovskii', 'cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
ALML,PVCL,"(11.79, 337.49, -11.86)","(6.51, 777.42, 4.85)",sensory,inter,,5.25,,"['chklovskii', 'cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
ALML,PVCR,"(11.79, 337.49, -11.86)","(5.98, 776.14, -5.19)",sensory,inter,,2.0,,"['chklovskii', 'cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole']"
ALML,PVNL,"(11.79, 337.49, -11.86)","(6.9, 794.35, 3.24)",sensory,inter,,1.0,,"['white1986_jsh', 'witvliet2020_7']"
ALML,PVNR,"(11.79, 337.49, -11.86)","(9.67, 800.0, -2.87)",sensory,inter,,1.0,,"['witvliet2020_7', 'witvliet2020_8']"
ALML,PVR,"(11.79, 337.49, -11.86)","(8.07, 786.71, -3.88)",sensory,inter,2.0,1.0,0.08164965809277258,"['chklovskii', 'cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
ALML,RICL,"(11.79, 337.49, -11.86)","(0.28, 70.85, 8.03)",sensory,inter,,2.0,,['cook2019']
ALML,RICR,"(11.79, 337.49, -11.86)","(-0.2, 69.97, -8.23)",sensory,inter,,2.0,,"['cook2019', 'white1986_jsh']"
ALML,RID,"(11.79, 337.49, -11.86)","(15.71, 48.01, -2.99)",sensory,inter,,1.0,,['witvliet2020_8']
ALML,RIFL,"(11.79, 337.49, -11.86)","(-8.14, 99.02, 2.31)",sensory,inter,,1.3333333333333333,,"['cook2019', 'white1986_jsh', 'witvliet2020_8']"
ALML,RMDDR,"(11.79, 337.49, -11.86)","(-0.46, 56.06, -2.32)",sensory,motor,2.0,1.0,0.0,"['cook2019', 'openworm', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7']"
ALML,RMGL,"(11.79, 337.49, -11.86)","(-0.45, 98.07, 9.18)",sensory,inter,3.0,1.4,0.7200000000000001,"['chklovskii', 'cook2019', 'openworm', 'white1986_n2u', 'white1986_whole']"
ALML,SDQL,"(11.79, 337.49, -11.86)","(8.99, 559.25, -7.45)",sensory,inter,,1.2,,"['chklovskii', 'cook2019', 'openworm', 'white1986_n2u', 'white1986_whole']"
ALML,SMBDR,"(11.79, 337.49, -11.86)","(-1.45, 60.22, -1.9)",sensory,motor,1.0,1.5,0.45,"['cook2019', 'witvliet2020_7']"
ALMR,ADER,"(19.99, 313.28, 10.89)","(-0.58, 83.23, -11.47)",sensory,sensory,,2.0,,"['white1986_jsh', 'witvliet2020_8']"
ALMR,ALNR,"(19.99, 313.28, 10.89)","(12.15, 786.6, -4.0)",sensory,sensory,,1.0,,['witvliet2020_7']
ALMR,AVBR,"(19.99, 313.28, 10.89)","(4.83, 62.69, -9.41)",sensory,inter,,1.0,,['witvliet2020_7']
ALMR,AVDL,"(19.99, 313.28, 10.89)","(5.35, 65.34, 9.11)",sensory,inter,1.0,1.5,0.45,"['witvliet2020_7', 'witvliet2020_8']"
ALMR,AVDR,"(19.99, 313.28, 10.89)","(5.14, 65.45, -10.59)",sensory,inter,1.5,1.5,0.5,"['cook2019', 'white1986_jsh', 'witvliet2020_7', 'witvliet2020_8']"
ALMR,AVM,"(19.99, 313.28, 10.89)","(-1.16, 286.36, 10.16)",sensory,sensory,7.666666666666667,,,"['chklovskii', 'cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
ALMR,BDUR,"(19.99, 313.28, 10.89)","(11.51, 185.33, 7.87)",sensory,inter,,6.857142857142857,,"['cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
ALMR,CEPDR,"(19.99, 313.28, 10.89)","(12.9, 50.28, -7.07)",sensory,sensory,,2.0,,"['cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
ALMR,CEPVR,"(19.99, 313.28, 10.89)","(1.01, 40.68, -4.42)",sensory,sensory,,2.7142857142857144,,"['cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
ALMR,PVCR,"(19.99, 313.28, 10.89)","(5.98, 776.14, -5.19)",sensory,inter,,5.285714285714286,,"['cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
ALMR,PVNL,"(19.99, 313.28, 10.89)","(6.9, 794.35, 3.24)",sensory,inter,,1.0,,['white1986_jsh']
ALMR,PVNR,"(19.99, 313.28, 10.89)","(9.67, 800.0, -2.87)",sensory,inter,,1.0,,"['white1986_jsh', 'witvliet2020_8']"
ALMR,PVR,"(19.99, 313.28, 10.89)","(8.07, 786.71, -3.88)",sensory,inter,2.0,1.0,0.08164965809277258,"['cook2019', 'white1986_jsh', 'witvliet2020_7', 'witvliet2020_8']"
ALMR,RIFR,"(19.99, 313.28, 10.89)","(-9.05, 106.41, -1.71)",sensory,inter,,1.0,,['witvliet2020_8']
ALMR,RMDDL,"(19.99, 313.28, 10.89)","(0.2, 55.78, 3.91)",sensory,motor,,1.0,,"['chklovskii', 'cook2019', 'openworm', 'white1986_n2u', 'white1986_whole']"
ALMR,SDQR,"(19.99, 313.28, 10.89)","(20.0, 241.27, 9.89)",sensory,inter,2.0,1.0,0.0,"['cook2019', 'witvliet2020_7']"
ALMR,SIADL,"(19.99, 313.28, 10.89)","(-1.65, 55.68, 2.21)",sensory,motor,,1.0,,"['chklovskii', 'cook2019', 'openworm', 'white1986_n2u', 'white1986_whole']"
ALMR,SMDDL,"(19.99, 313.28, 10.89)","(-0.48, 51.1, 2.46)",sensory,motor,,1.0,,['cook2019']
ALMR,URBR,"(19.99, 313.28, 10.89)","(6.21, 34.27, -8.65)",sensory,sensory,,1.0,,"['cook2019', 'white1986_jsh']"
ALMR,URXR,"(19.99, 313.28, 10.89)","(12.3, 50.87, -5.18)",sensory,sensory,2.0,,,['witvliet2020_8']
ALNL,ADEL,"(12.09, 784.36, 3.51)","(-0.12, 87.97, 10.5)",sensory,sensory,,1.0,,['witvliet2020_8']
ALNL,RIAL,"(12.09, 784.36, 3.51)","(9.98, 51.21, 5.75)",sensory,inter,,1.0,,"['cook2019', 'witvliet2020_7']"
ALNL,RIVR,"(12.09, 784.36, 3.51)","(11.31, 64.38, -7.21)",sensory,inter,,1.3333333333333333,,"['white1986_jsh', 'witvliet2020_7', 'witvliet2020_8']"
ALNL,RMDDR,"(12.09, 784.36, 3.51)","(-0.46, 56.06, -2.32)",sensory,motor,,1.0,,['cook2019']
ALNL,RMGL,"(12.09, 784.36, 3.51)","(-0.45, 98.07, 9.18)",sensory,inter,,1.5,,"['cook2019', 'witvliet2020_7']"
ALNL,RMHL,"(12.09, 784.36, 3.51)","(-0.78, 58.16, 3.15)",sensory,motor,,1.0,,['cook2019']
ALNL,SAADR,"(12.09, 784.36, 3.51)","(-0.86, 50.27, -0.39)",sensory,inter,1.0,,,['witvliet2020_8']
ALNL,SAAVL,"(12.09, 784.36, 3.51)","(9.73, 49.05, 6.88)",sensory,inter,,5.75,,"['chklovskii', 'cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
ALNL,SIADR,"(12.09, 784.36, 3.51)","(-2.23, 53.27, -1.59)",sensory,motor,,1.0,,['cook2019']
ALNL,SMBDR,"(12.09, 784.36, 3.51)","(-1.45, 60.22, -1.9)",sensory,motor,2.0,3.375,1.588235112473832,"['chklovskii', 'cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
ALNL,SMDDR,"(12.09, 784.36, 3.51)","(0.01, 54.1, -2.69)",sensory,motor,2.0,,,['cook2019']
ALNL,SMDVL,"(12.09, 784.36, 3.51)","(10.92, 51.19, 7.29)",sensory,motor,1.0,1.0,0.0,"['chklovskii', 'cook2019', 'openworm', 'white1986_n2u', 'white1986_whole', 'witvliet2020_8']"
ALNL,SMDVR,"(12.09, 784.36, 3.51)","(9.15, 51.03, -9.28)",sensory,motor,,1.0,,"['white1986_jsh', 'witvliet2020_7', 'witvliet2020_8']"
ALNR,ADER,"(12.15, 786.6, -4.0)","(-0.58, 83.23, -11.47)",sensory,sensory,2.0,1.0,0.0,"['cook2019', 'openworm', 'white1986_n2u', 'white1986_whole']"
ALNR,AVAL,"(12.15, 786.6, -4.0)","(6.7, 50.2, 8.41)",sensory,inter,,4.0,,"['cook2019', 'witvliet2020_8']"
ALNR,PVR,"(12.15, 786.6, -4.0)","(8.07, 786.71, -3.88)",sensory,inter,16.0,,,['cook2019']
ALNR,RIAR,"(12.15, 786.6, -4.0)","(9.13, 51.66, -7.32)",sensory,inter,,1.0,,['witvliet2020_8']
ALNR,RIGR,"(12.15, 786.6, -4.0)","(-8.93, 117.71, 0.23)",sensory,inter,,1.0,,['witvliet2020_7']
ALNR,RIML,"(12.15, 786.6, -4.0)","(-0.63, 63.59, 4.45)",sensory,motor,,5.0,,['cook2019']
ALNR,RIVL,"(12.15, 786.6, -4.0)","(11.92, 64.03, 4.43)",sensory,inter,,2.0,,['witvliet2020_7']
ALNR,RMGR,"(12.15, 786.6, -4.0)","(-1.47, 96.44, -10.33)",sensory,inter,1.0,1.0,0.0,"['cook2019', 'witvliet2020_8']"
ALNR,RMHL,"(12.15, 786.6, -4.0)","(-0.78, 58.16, 3.15)",sensory,motor,,1.0,,['witvliet2020_7']
ALNR,RMHR,"(12.15, 786.6, -4.0)","(-1.22, 56.46, -0.14)",sensory,motor,,1.0,,"['chklovskii', 'openworm', 'white1986_n2u', 'white1986_whole']"
ALNR,SAADL,"(12.15, 786.6, -4.0)","(-0.9, 53.44, 1.45)",sensory,inter,1.0,,,['witvliet2020_8']
ALNR,SAADR,"(12.15, 786.6, -4.0)","(-0.86, 50.27, -0.39)",sensory,inter,,1.0,,['witvliet2020_7']
ALNR,SAAVR,"(12.15, 786.6, -4.0)","(8.24, 49.34, -8.03)",sensory,inter,,4.625,,"['chklovskii', 'cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
ALNR,SMBDL,"(12.15, 786.6, -4.0)","(-1.85, 59.79, 2.44)",sensory,motor,1.0,2.75,0.8714212528966688,"['chklovskii', 'cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
ALNR,SMDDL,"(12.15, 786.6, -4.0)","(-0.48, 51.1, 2.46)",sensory,motor,1.0,1.0,0.0,"['cook2019', 'white1986_jsh', 'witvliet2020_7', 'witvliet2020_8']"
ALNR,SMDDR,"(12.15, 786.6, -4.0)","(0.01, 54.1, -2.69)",sensory,motor,,1.0,,"['chklovskii', 'cook2019', 'openworm', 'white1986_n2u', 'white1986_whole']"
ALNR,SMDVL,"(12.15, 786.6, -4.0)","(10.92, 51.19, 7.29)",sensory,motor,,1.1666666666666667,,"['cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7']"
ALNR,SMDVR,"(12.15, 786.6, -4.0)","(9.15, 51.03, -9.28)",sensory,motor,,1.0,,['witvliet2020_7']
AQR,ADER,"(-3.56, 87.59, -10.65)","(-0.58, 83.23, -11.47)",sensory,sensory,,1.0,,['witvliet2020_7']
AQR,AIBL,"(-3.56, 87.59, -10.65)","(2.53, 55.49, 5.95)",sensory,inter,,1.0,,['witvliet2020_8']
AQR,AIBR,"(-3.56, 87.59, -10.65)","(2.61, 55.94, -6.63)",sensory,inter,,1.0,,['witvliet2020_7']
AQR,AQR,"(-3.56, 87.59, -10.65)","(-3.56, 87.59, -10.65)",sensory,sensory,1.0,,,['witvliet2020_8']
AQR,AUAR,"(-3.56, 87.59, -10.65)","(0.22, 60.76, -9.63)",sensory,inter,,1.0,,['witvliet2020_8']
AQR,AVAL,"(-3.56, 87.59, -10.65)","(6.7, 50.2, 8.41)",sensory,inter,,2.875,,"['chklovskii', 'cook2019', 'funconn', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
AQR,AVAR,"(-3.56, 87.59, -10.65)","(4.79, 50.99, -9.13)",sensory,inter,,3.75,,"['chklovskii', 'cook2019', 'funconn', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
AQR,AVBL,"(-3.56, 87.59, -10.65)","(5.1, 63.74, 7.12)",sensory,inter,2.0,3.875,1.482423144337507,"['chklovskii', 'cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
AQR,AVBR,"(-3.56, 87.59, -10.65)","(4.83, 62.69, -9.41)",sensory,inter,,5.125,,"['chklovskii', 'cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
AQR,AVDL,"(-3.56, 87.59, -10.65)","(5.35, 65.34, 9.11)",sensory,inter,,1.4285714285714286,,"['chklovskii', 'cook2019', 'funconn', 'openworm', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
AQR,AVDR,"(-3.56, 87.59, -10.65)","(5.14, 65.45, -10.59)",sensory,inter,,1.4285714285714286,,"['chklovskii', 'cook2019', 'funconn', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_8']"
AQR,AVHL,"(-3.56, 87.59, -10.65)","(9.65, 62.68, 7.85)",sensory,inter,,1.0,,['witvliet2020_7']
AQR,AVJL,"(-3.56, 87.59, -10.65)","(7.13, 65.08, 8.47)",sensory,inter,,1.4,,"['chklovskii', 'cook2019', 'openworm', 'white1986_n2u', 'white1986_whole']"
AQR,AVKL,"(-3.56, 87.59, -10.65)","(-5.94, 87.39, 3.82)",sensory,inter,3.3333333333333335,,,"['chklovskii', 'cook2019', 'funconn', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7']"
AQR,AVKR,"(-3.56, 87.59, -10.65)","(-5.64, 75.68, -3.17)",sensory,inter,1.5,,,"['chklovskii', 'cook2019', 'openworm', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
AQR,BAGL,"(-3.56, 87.59, -10.65)","(5.69, 38.69, 8.54)",sensory,sensory,,3.375,,"['chklovskii', 'cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
AQR,BAGR,"(-3.56, 87.59, -10.65)","(4.06, 39.43, -8.24)",sensory,sensory,,3.625,,"['chklovskii', 'cook2019', 'funconn', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
AQR,DVA,"(-3.56, 87.59, -10.65)","(10.96, 770.84, -1.61)",sensory,inter,,4.0,,"['cook2019', 'witvliet2020_7']"
AQR,FLPL,"(-3.56, 87.59, -10.65)","(0.02, 81.11, 10.58)",sensory,sensory,,1.0,,"['funconn', 'witvliet2020_8']"
AQR,IL1VL,"(-3.56, 87.59, -10.65)","(1.64, 28.94, 3.72)",sensory,sensory,,1.0,,"['funconn', 'witvliet2020_8']"
AQR,PVCL,"(-3.56, 87.59, -10.65)","(6.51, 777.42, 4.85)",sensory,inter,,2.75,,"['cook2019', 'white1986_jsh', 'witvliet2020_7', 'witvliet2020_8']"
AQR,PVCR,"(-3.56, 87.59, -10.65)","(5.98, 776.14, -5.19)",sensory,inter,,3.0,,"['chklovskii', 'cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
AQR,PVPL,"(-3.56, 87.59, -10.65)","(-3.27, 731.85, 1.07)",sensory,inter,11.8,1.5,2.1725126115023334,"['chklovskii', 'cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
AQR,PVPR,"(-3.56, 87.59, -10.65)","(-1.81, 737.11, -2.55)",sensory,inter,17.0,1.0,2.217205448306493,"['chklovskii', 'cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_8']"
AQR,RIAL,"(-3.56, 87.59, -10.65)","(9.98, 51.21, 5.75)",sensory,inter,,4.25,,"['chklovskii', 'cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
AQR,RIAR,"(-3.56, 87.59, -10.65)","(9.13, 51.66, -7.32)",sensory,inter,,3.125,,"['chklovskii', 'cook2019', 'funconn', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
AQR,RIGL,"(-3.56, 87.59, -10.65)","(-8.73, 114.67, 1.71)",sensory,inter,2.3333333333333335,1.0,0.12472191289246468,"['chklovskii', 'cook2019', 'funconn', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
AQR,RIGR,"(-3.56, 87.59, -10.65)","(-8.93, 117.71, 0.23)",sensory,inter,3.0,1.0,0.18708286933869703,"['chklovskii', 'cook2019', 'funconn', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
AQR,RIR,"(-3.56, 87.59, -10.65)","(0.76, 54.1, 1.4)",sensory,inter,,3.75,,"['cook2019', 'funconn', 'white1986_jsh', 'witvliet2020_7', 'witvliet2020_8']"
AQR,SDQL,"(-3.56, 87.59, -10.65)","(8.99, 559.25, -7.45)",sensory,inter,,1.0,,['witvliet2020_7']
AQR,URXL,"(-3.56, 87.59, -10.65)","(13.05, 50.65, 2.27)",sensory,sensory,,1.8,,"['chklovskii', 'cook2019', 'funconn', 'openworm', 'white1986_n2u', 'white1986_whole']"
AS1,AVAL,"(-9.54, 125.47, 1.86)","(6.7, 50.2, 8.41)",motor,inter,3.0,,,"['funconn', 'openworm', 'white1986_whole']"
AS1,AVAR,"(-9.54, 125.47, 1.86)","(4.79, 50.99, -9.13)",motor,inter,2.0,,,"['openworm', 'white1986_whole']"
AS1,DA1,"(-9.54, 125.47, 1.86)","(-9.48, 129.53, -1.52)",motor,motor,,2.0,,"['openworm', 'white1986_whole']"
AS1,VA3,"(-9.54, 125.47, 1.86)","(-14.35, 209.48, -0.15)",motor,motor,1.0,,,"['openworm', 'white1986_whole']"
AS1,VD1,"(-9.54, 125.47, 1.86)","(-8.15, 113.77, 1.06)",motor,motor,,5.0,,"['openworm', 'white1986_whole']"
AS1,VD2,"(-9.54, 125.47, 1.86)","(-9.95, 132.47, -1.74)",motor,motor,1.0,,,"['openworm', 'white1986_whole']"
AS10,AVAL,"(-9.97, 656.89, -1.18)","(6.7, 50.2, 8.41)",motor,inter,3.0,,,"['chklovskii', 'cook2019', 'openworm', 'white1986_whole']"
AS10,AVAR,"(-9.97, 656.89, -1.18)","(4.79, 50.99, -9.13)",motor,inter,1.5,,,"['chklovskii', 'cook2019', 'openworm', 'white1986_whole']"
AS10,AVHL,"(-9.97, 656.89, -1.18)","(9.65, 62.68, 7.85)",motor,inter,1.0,,,['cook2019']
AS10,AVKL,"(-9.97, 656.89, -1.18)","(-5.94, 87.39, 3.82)",motor,inter,1.0,,,['cook2019']
AS10,VA12,"(-9.97, 656.89, -1.18)","(-2.29, 737.02, 1.89)",motor,motor,3.0,,,['cook2019']
AS10,VD10,"(-9.97, 656.89, -1.18)","(-11.22, 602.94, -0.04)",motor,motor,,10.0,,['cook2019']
AS10,VD11,"(-9.97, 656.89, -1.18)","(-8.57, 660.86, -0.53)",motor,motor,,10.0,,['cook2019']
AS11,AVFL,"(-5.19, 721.64, 0.47)","(-7.8, 94.37, 3.49)",motor,inter,2.0,,,['cook2019']
AS11,AVG,"(-5.19, 721.64, 0.47)","(-9.44, 121.12, -1.76)",motor,inter,1.0,,,['cook2019']
AS11,AVHL,"(-5.19, 721.64, 0.47)","(9.65, 62.68, 7.85)",motor,inter,3.0,,,['cook2019']
AS11,AVHR,"(-5.19, 721.64, 0.47)","(8.96, 62.82, -9.77)",motor,inter,17.0,,,['cook2019']
AS11,AVKL,"(-5.19, 721.64, 0.47)","(-5.94, 87.39, 3.82)",motor,inter,1.0,,,['cook2019']
AS11,DVA,"(-5.19, 721.64, 0.47)","(10.96, 770.84, -1.61)",motor,inter,1.0,,,['cook2019']
AS11,DVB,"(-5.19, 721.64, 0.47)","(11.37, 769.29, 0.98)",motor,motor,4.0,,,['cook2019']
AS11,PDA,"(-5.19, 721.64, 0.47)","(0.2, 754.21, -2.03)",motor,motor,,1.0,,"['openworm', 'white1986_whole']"
AS11,PDB,"(-5.19, 721.64, 0.47)","(-0.57, 748.26, -3.4)",motor,motor,3.0,1.0,0.09999999999999998,"['chklovskii', 'cook2019', 'openworm', 'white1986_whole']"
AS11,PVPL,"(-5.19, 721.64, 0.47)","(-3.27, 731.85, 1.07)",motor,inter,6.0,,,['cook2019']
AS11,RID,"(-5.19, 721.64, 0.47)","(15.71, 48.01, -2.99)",motor,inter,1.0,,,['cook2019']
AS11,VB11,"(-5.19, 721.64, 0.47)","(-9.69, 640.5, -0.66)",motor,motor,1.0,,,['cook2019']
AS11,VD12,"(-5.19, 721.64, 0.47)","(-3.93, 727.56, 0.66)",motor,motor,,20.0,,['cook2019']
AS11,VD13,"(-5.19, 721.64, 0.47)","(-0.35, 744.41, -3.3)",motor,motor,,2.3333333333333335,,"['cook2019', 'openworm', 'white1986_whole']"
AS2,DA2,"(-14.41, 178.62, 2.54)","(-14.38, 190.41, -0.02)",motor,motor,1.0,,,"['openworm', 'white1986_whole']"
AS2,DB1,"(-14.41, 178.62, 2.54)","(-10.32, 121.18, -1.02)",motor,motor,,1.0,,"['openworm', 'white1986_whole']"
AS2,DD1,"(-14.41, 178.62, 2.54)","(-9.32, 124.58, 0.77)",motor,motor,,1.0,,"['openworm', 'white1986_whole']"
AS2,VA4,"(-14.41, 178.62, 2.54)","(-16.08, 274.69, 0.65)",motor,motor,2.0,,,"['openworm', 'white1986_whole']"
AS2,VD2,"(-14.41, 178.62, 2.54)","(-9.95, 132.47, -1.74)",motor,motor,,10.0,,"['openworm', 'white1986_whole']"
AS3,AVAL,"(-13.12, 241.85, 1.37)","(6.7, 50.2, 8.41)",motor,inter,2.0,,,"['openworm', 'white1986_whole']"
AS3,AVAR,"(-13.12, 241.85, 1.37)","(4.79, 50.99, -9.13)",motor,inter,1.0,,,"['openworm', 'white1986_whole']"
AS3,DA2,"(-13.12, 241.85, 1.37)","(-14.38, 190.41, -0.02)",motor,motor,1.0,,,"['openworm', 'white1986_whole']"
AS3,DA3,"(-13.12, 241.85, 1.37)","(-14.92, 266.33, -0.37)",motor,motor,,1.0,,"['openworm', 'white1986_whole']"
AS3,DD1,"(-13.12, 241.85, 1.37)","(-9.32, 124.58, 0.77)",motor,motor,,1.0,,"['openworm', 'white1986_whole']"
AS3,VA5,"(-13.12, 241.85, 1.37)","(-16.96, 337.32, 1.41)",motor,motor,2.0,,,"['openworm', 'white1986_whole']"
AS3,VD2,"(-13.12, 241.85, 1.37)","(-9.95, 132.47, -1.74)",motor,motor,,1.0,,"['openworm', 'white1986_whole']"
AS3,VD3,"(-13.12, 241.85, 1.37)","(-13.59, 206.99, -0.45)",motor,motor,,15.0,,"['openworm', 'white1986_whole']"
AS4,AS5,"(-15.93, 314.15, 0.51)","(-16.51, 373.84, 0.11)",motor,motor,,1.0,,"['openworm', 'white1986_whole']"
AS4,DA3,"(-15.93, 314.15, 0.51)","(-14.92, 266.33, -0.37)",motor,motor,1.0,,,"['openworm', 'white1986_whole']"
AS4,VD4,"(-15.93, 314.15, 0.51)","(-14.6, 263.69, 1.18)",motor,motor,,11.0,,"['openworm', 'white1986_whole']"
AS5,AVAL,"(-16.51, 373.84, 0.11)","(6.7, 50.2, 8.41)",motor,inter,1.0,,,"['openworm', 'white1986_whole']"
AS5,AVAR,"(-16.51, 373.84, 0.11)","(4.79, 50.99, -9.13)",motor,inter,1.0,,,"['openworm', 'white1986_whole']"
AS5,DD2,"(-16.51, 373.84, 0.11)","(-13.53, 224.86, 1.26)",motor,motor,,1.0,,"['openworm', 'white1986_whole']"
AS5,VA7,"(-16.51, 373.84, 0.11)","(-14.93, 459.17, 2.93)",motor,motor,1.0,,,"['openworm', 'white1986_whole']"
AS5,VD5,"(-16.51, 373.84, 0.11)","(-16.5, 319.93, 0.56)",motor,motor,,9.0,,"['openworm', 'white1986_whole']"
AS6,AVAL,"(-13.72, 416.5, 0.36)","(6.7, 50.2, 8.41)",motor,inter,1.0,,,"['openworm', 'white1986_whole']"
AS6,AVAR,"(-13.72, 416.5, 0.36)","(4.79, 50.99, -9.13)",motor,inter,1.0,,,"['openworm', 'white1986_whole']"
