from_neuron,to_neuron,from_pos,to_pos,from_type,to_type,mean_gap_weight,mean_chem_weight,uncertainty,functional_weight,data_sources
I3,URXR,"(13.57, 18.92, -0.96)","(12.3, 50.87, -5.18)",pharyngeal,sensory,,,,0.03906704857945442,['funconn']
I3,URYDR,"(13.57, 18.92, -0.96)","(10.8, 35.22, -6.94)",pharyngeal,sensory,,,,0.10452742874622345,['funconn']
I3,URYVL,"(13.57, 18.92, -0.96)","(5.12, 32.7, 6.71)",pharyngeal,sensory,,,,0.005537182092666626,['funconn']
I3,VA1,"(13.57, 18.92, -0.96)","(-9.03, 108.33, 1.87)",pharyngeal,motor,,,,0.01698961853981018,['funconn']
I3,VB1,"(13.57, 18.92, -0.96)","(-8.78, 105.5, 1.39)",pharyngeal,motor,,,,0.03295611962676048,['funconn']
I3,VB2,"(13.57, 18.92, -0.96)","(-8.14, 85.76, 1.61)",pharyngeal,motor,,,,0.016122808679938316,['funconn']
I4,ADAL,"(10.84, 71.62, -0.58)","(0.03, 94.34, 10.31)",pharyngeal,inter,,,,0.0085472222417593,['funconn']
I4,ADAR,"(10.84, 71.62, -0.58)","(-1.43, 91.22, -11.64)",pharyngeal,inter,,,,0.08931086212396622,['funconn']
I4,ADER,"(10.84, 71.62, -0.58)","(-0.58, 83.23, -11.47)",pharyngeal,sensory,,,,-0.01600601337850094,['funconn']
I4,ADFL,"(10.84, 71.62, -0.58)","(8.48, 54.18, 7.0)",pharyngeal,sensory,,,,0.03853851929306984,['funconn']
I4,ADLR,"(10.84, 71.62, -0.58)","(11.38, 58.8, -6.34)",pharyngeal,sensory,,,,-0.0069488296285271645,['funconn']
I4,AFDL,"(10.84, 71.62, -0.58)","(5.99, 53.37, 7.49)",pharyngeal,sensory,,,,0.009409691207110882,['funconn']
I4,AFDR,"(10.84, 71.62, -0.58)","(5.71, 53.11, -9.19)",pharyngeal,sensory,,,,0.010497570969164371,['funconn']
I4,AIZL,"(10.84, 71.62, -0.58)","(2.53, 68.92, 7.98)",pharyngeal,inter,,,,0.027813805267214775,['funconn']
I4,AIZR,"(10.84, 71.62, -0.58)","(1.72, 67.51, -8.68)",pharyngeal,inter,,,,0.030792508274316788,['funconn']
I4,AQR,"(10.84, 71.62, -0.58)","(-3.56, 87.59, -10.65)",pharyngeal,sensory,,,,0.03137391433119774,['funconn']
I4,ASEL,"(10.84, 71.62, -0.58)","(5.43, 61.3, 8.57)",pharyngeal,sensory,,,,0.01387209352105856,['funconn']
I4,ASHL,"(10.84, 71.62, -0.58)","(4.21, 58.42, 8.35)",pharyngeal,sensory,,,,-0.010769541375339031,['funconn']
I4,ASHR,"(10.84, 71.62, -0.58)","(3.81, 57.83, -10.2)",pharyngeal,sensory,,,,-0.010676836594939232,['funconn']
I4,ASJL,"(10.84, 71.62, -0.58)","(-0.02, 64.06, 5.64)",pharyngeal,sensory,,,,0.004048800561577082,['funconn']
I4,ASJR,"(10.84, 71.62, -0.58)","(-1.08, 64.01, -5.99)",pharyngeal,sensory,,,,0.023136677220463753,['funconn']
I4,AVAL,"(10.84, 71.62, -0.58)","(6.7, 50.2, 8.41)",pharyngeal,inter,,,,0.029356835409998894,['funconn']
I4,AVAR,"(10.84, 71.62, -0.58)","(4.79, 50.99, -9.13)",pharyngeal,inter,,,,-0.019105641171336174,['funconn']
I4,AVDL,"(10.84, 71.62, -0.58)","(5.35, 65.34, 9.11)",pharyngeal,inter,,,,0.02569340355694294,['funconn']
I4,AVDR,"(10.84, 71.62, -0.58)","(5.14, 65.45, -10.59)",pharyngeal,inter,,,,-0.06632564961910248,['funconn']
I4,AVER,"(10.84, 71.62, -0.58)","(3.63, 52.03, -6.09)",pharyngeal,inter,,,,0.008078436367213726,['funconn']
I4,AVFL,"(10.84, 71.62, -0.58)","(-7.8, 94.37, 3.49)",pharyngeal,inter,,,,0.049540963023900986,['funconn']
I4,AVHR,"(10.84, 71.62, -0.58)","(8.96, 62.82, -9.77)",pharyngeal,inter,,,,0.0018024618038907647,['funconn']
I4,AVJL,"(10.84, 71.62, -0.58)","(7.13, 65.08, 8.47)",pharyngeal,inter,,,,0.07081273943185806,['funconn']
I4,AWAL,"(10.84, 71.62, -0.58)","(6.57, 57.58, 5.85)",pharyngeal,sensory,,,,0.030344553291797638,['funconn']
I4,AWBL,"(10.84, 71.62, -0.58)","(8.3, 57.36, 8.52)",pharyngeal,sensory,,,,0.03974830359220505,['funconn']
I4,AWCR,"(10.84, 71.62, -0.58)","(1.74, 56.43, -9.51)",pharyngeal,sensory,,,,0.1371230036020279,['funconn']
I4,BAGR,"(10.84, 71.62, -0.58)","(4.06, 39.43, -8.24)",pharyngeal,sensory,,,,0.15285642445087433,['funconn']
I4,CEPVL,"(10.84, 71.62, -0.58)","(1.03, 39.34, 4.58)",pharyngeal,sensory,,,,0.01679404266178608,['funconn']
I4,CEPVR,"(10.84, 71.62, -0.58)","(1.01, 40.68, -4.42)",pharyngeal,sensory,,,,0.005163541529327631,['funconn']
I4,DB2,"(10.84, 71.62, -0.58)","(-9.21, 99.22, 0.23)",pharyngeal,motor,,,,-0.0006519303424283862,['funconn']
I4,FLPL,"(10.84, 71.62, -0.58)","(0.02, 81.11, 10.58)",pharyngeal,sensory,,,,0.02850360982120037,['funconn']
I4,I1L,"(10.84, 71.62, -0.58)","(7.43, 0.71, 4.12)",pharyngeal,pharyngeal,,,,-0.06656356900930405,['funconn']
I4,I1R,"(10.84, 71.62, -0.58)","(6.0, 0.0, -2.71)",pharyngeal,pharyngeal,,,,-0.014337575994431973,['funconn']
I4,I2L,"(10.84, 71.62, -0.58)","(4.85, 13.08, 7.23)",pharyngeal,pharyngeal,1.0,5.0,0.0,,"['cook2019', 'openworm']"
I4,I2R,"(10.84, 71.62, -0.58)","(3.39, 13.82, -6.0)",pharyngeal,pharyngeal,,6.0,,,"['cook2019', 'openworm']"
I4,I5,"(10.84, 71.62, -0.58)","(-2.79, 72.18, -2.56)",pharyngeal,pharyngeal,,2.0,,,"['cook2019', 'openworm']"
I4,IL1R,"(10.84, 71.62, -0.58)","(5.64, 30.97, -6.96)",pharyngeal,sensory,,,,0.03817370906472206,['funconn']
I4,IL2DL,"(10.84, 71.62, -0.58)","(12.34, 24.21, 4.34)",pharyngeal,sensory,,,,0.0031745375599712133,['funconn']
I4,IL2DR,"(10.84, 71.62, -0.58)","(12.45, 26.43, -6.68)",pharyngeal,sensory,,,,0.005524618551135063,['funconn']
I4,IL2L,"(10.84, 71.62, -0.58)","(7.93, 29.9, 9.15)",pharyngeal,sensory,,,,0.017916984856128693,['funconn']
I4,IL2R,"(10.84, 71.62, -0.58)","(6.61, 30.16, -8.8)",pharyngeal,sensory,,,,0.035691775381565094,['funconn']
I4,IL2VL,"(10.84, 71.62, -0.58)","(2.14, 25.35, 5.06)",pharyngeal,sensory,,,,-0.00050037243636325,['funconn']
I4,M1,"(10.84, 71.62, -0.58)","(13.67, 75.48, -6.4)",pharyngeal,pharyngeal,1.0,1.5,0.45,,"['openworm', 'white1986_whole']"
I4,M2L,"(10.84, 71.62, -0.58)","(2.97, 69.41, 3.49)",pharyngeal,pharyngeal,,5.0,,,['cook2019']
I4,M2R,"(10.84, 71.62, -0.58)","(4.17, 69.57, -5.89)",pharyngeal,pharyngeal,2.0,,,,['cook2019']
I4,M3L,"(10.84, 71.62, -0.58)","(5.63, 22.36, 4.81)",pharyngeal,pharyngeal,,4.5,,,"['cook2019', 'white1986_whole']"
I4,M3R,"(10.84, 71.62, -0.58)","(5.14, 22.75, -2.91)",pharyngeal,pharyngeal,,12.5,,,"['cook2019', 'white1986_whole']"
I4,M4,"(10.84, 71.62, -0.58)","(12.29, 23.55, -0.69)",pharyngeal,pharyngeal,1.0,,,,['cook2019']
I4,M5,"(10.84, 71.62, -0.58)","(9.68, 86.79, 7.12)",pharyngeal,pharyngeal,,,,0.15174691379070282,['funconn']
I4,MCL,"(10.84, 71.62, -0.58)","(5.92, 14.37, 4.27)",pharyngeal,pharyngeal,,,,0.05346914008259773,['funconn']
I4,MI,"(10.84, 71.62, -0.58)","(14.61, 16.72, -1.03)",pharyngeal,pharyngeal,1.0,1.0,0.0,,"['cook2019', 'white1986_whole']"
I4,NSML,"(10.84, 71.62, -0.58)","(4.53, 15.78, 7.54)",pharyngeal,pharyngeal,,5.0,,,"['cook2019', 'white1986_whole']"
I4,NSMR,"(10.84, 71.62, -0.58)","(4.1, 16.66, -5.46)",pharyngeal,pharyngeal,,8.5,,,"['cook2019', 'white1986_whole']"
I4,OLLR,"(10.84, 71.62, -0.58)","(8.59, 32.56, -7.21)",pharyngeal,sensory,,,,0.0453643836081028,['funconn']
I4,OLQDL,"(10.84, 71.62, -0.58)","(14.22, 37.55, 2.16)",pharyngeal,sensory,,,,-0.03126312792301178,['funconn']
I4,OLQDR,"(10.84, 71.62, -0.58)","(13.39, 38.7, -5.63)",pharyngeal,sensory,,,,-0.006458720657974482,['funconn']
I4,RIAR,"(10.84, 71.62, -0.58)","(9.13, 51.66, -7.32)",pharyngeal,inter,,,,0.0014382052468135953,['funconn']
I4,RIBL,"(10.84, 71.62, -0.58)","(3.07, 62.04, 6.02)",pharyngeal,inter,,,,-0.00781386997550726,['funconn']
I4,RICL,"(10.84, 71.62, -0.58)","(0.28, 70.85, 8.03)",pharyngeal,inter,,,,-0.007611674722284079,['funconn']
I4,RIFR,"(10.84, 71.62, -0.58)","(-9.05, 106.41, -1.71)",pharyngeal,inter,,,,0.019189761951565742,['funconn']
I4,RIGR,"(10.84, 71.62, -0.58)","(-8.93, 117.71, 0.23)",pharyngeal,inter,,,,0.03508708253502846,['funconn']
I4,RIH,"(10.84, 71.62, -0.58)","(-0.69, 47.05, -0.08)",pharyngeal,inter,,,,0.01671622134745121,['funconn']
I4,RIML,"(10.84, 71.62, -0.58)","(-0.63, 63.59, 4.45)",pharyngeal,motor,,,,0.006321608554571867,['funconn']
I4,RIMR,"(10.84, 71.62, -0.58)","(-1.99, 62.64, -4.65)",pharyngeal,motor,,,,0.029448283836245537,['funconn']
I4,RIPL,"(10.84, 71.62, -0.58)","(7.97, 35.3, 6.37)",pharyngeal,inter,,,,0.004004586022347212,['funconn']
I4,RIR,"(10.84, 71.62, -0.58)","(0.76, 54.1, 1.4)",pharyngeal,inter,,,,0.01620052009820938,['funconn']
I4,RIS,"(10.84, 71.62, -0.58)","(-7.68, 87.93, 0.35)",pharyngeal,inter,,,,-0.01699111796915531,['funconn']
I4,RMDL,"(10.84, 71.62, -0.58)","(3.32, 50.76, 8.18)",pharyngeal,motor,,,,0.06325220316648483,['funconn']
I4,RMDR,"(10.84, 71.62, -0.58)","(1.87, 52.31, -7.88)",pharyngeal,motor,,,,0.023675445467233658,['funconn']
I4,RMEL,"(10.84, 71.62, -0.58)","(8.71, 38.03, 7.36)",pharyngeal,motor,,,,0.037534113973379135,['funconn']
I4,RMER,"(10.84, 71.62, -0.58)","(7.16, 38.76, -7.87)",pharyngeal,motor,,,,0.05232454091310501,['funconn']
I4,RMEV,"(10.84, 71.62, -0.58)","(-0.27, 44.66, 1.17)",pharyngeal,motor,,,,-0.00684922793880105,['funconn']
I4,RMFL,"(10.84, 71.62, -0.58)","(-3.06, 58.12, 1.77)",pharyngeal,motor,,,,-0.039707355201244354,['funconn']
I4,RMGR,"(10.84, 71.62, -0.58)","(-1.47, 96.44, -10.33)",pharyngeal,inter,,,,-0.061639849096536636,['funconn']
I4,SAADL,"(10.84, 71.62, -0.58)","(-0.9, 53.44, 1.45)",pharyngeal,inter,,,,0.13347846269607544,['funconn']
I4,SAAVL,"(10.84, 71.62, -0.58)","(9.73, 49.05, 6.88)",pharyngeal,inter,,,,0.20991185307502747,['funconn']
I4,SAAVR,"(10.84, 71.62, -0.58)","(8.24, 49.34, -8.03)",pharyngeal,inter,,,,-0.038882236927747726,['funconn']
I4,SABVL,"(10.84, 71.62, -0.58)","(-7.78, 86.35, 2.35)",pharyngeal,motor,,,,-0.016087070107460022,['funconn']
I4,SMBDR,"(10.84, 71.62, -0.58)","(-1.45, 60.22, -1.9)",pharyngeal,motor,,,,-0.024179238826036453,['funconn']
I4,SMBVL,"(10.84, 71.62, -0.58)","(-2.88, 62.73, 3.55)",pharyngeal,motor,,,,0.021190036088228226,['funconn']
I4,SMDDL,"(10.84, 71.62, -0.58)","(-0.48, 51.1, 2.46)",pharyngeal,motor,,,,0.020176531746983528,['funconn']
I4,SMDDR,"(10.84, 71.62, -0.58)","(0.01, 54.1, -2.69)",pharyngeal,motor,,,,0.002203462878242135,['funconn']
I4,SMDVL,"(10.84, 71.62, -0.58)","(10.92, 51.19, 7.29)",pharyngeal,motor,,,,-0.0035614087246358395,['funconn']
I4,URADL,"(10.84, 71.62, -0.58)","(12.53, 30.69, 4.5)",pharyngeal,sensory,,,,-0.04354033246636391,['funconn']
I4,URAVR,"(10.84, 71.62, -0.58)","(2.42, 34.97, -3.85)",pharyngeal,sensory,,,,-0.03219553455710411,['funconn']
I4,URBL,"(10.84, 71.62, -0.58)","(7.53, 34.05, 8.41)",pharyngeal,sensory,,,,0.038970768451690674,['funconn']
I4,URXR,"(10.84, 71.62, -0.58)","(12.3, 50.87, -5.18)",pharyngeal,sensory,,,,0.04158376157283783,['funconn']
I4,URYVL,"(10.84, 71.62, -0.58)","(5.12, 32.7, 6.71)",pharyngeal,sensory,,,,0.025991152971982956,['funconn']
I4,VB1,"(10.84, 71.62, -0.58)","(-8.78, 105.5, 1.39)",pharyngeal,motor,,,,0.029884539544582367,['funconn']
I5,I1L,"(-2.79, 72.18, -2.56)","(7.43, 0.71, 4.12)",pharyngeal,pharyngeal,1.0,2.5,0.45,,"['cook2019', 'openworm', 'white1986_whole']"
I5,I1R,"(-2.79, 72.18, -2.56)","(6.0, 0.0, -2.71)",pharyngeal,pharyngeal,1.0,2.0,0.0,,"['openworm', 'white1986_whole']"
I5,I2L,"(-2.79, 72.18, -2.56)","(4.85, 13.08, 7.23)",pharyngeal,pharyngeal,,3.0,,,['cook2019']
I5,I2R,"(-2.79, 72.18, -2.56)","(3.39, 13.82, -6.0)",pharyngeal,pharyngeal,,1.0,,,['cook2019']
I5,I3,"(-2.79, 72.18, -2.56)","(13.57, 18.92, -0.96)",pharyngeal,pharyngeal,,1.0,,,['cook2019']
I5,I4,"(-2.79, 72.18, -2.56)","(10.84, 71.62, -0.58)",pharyngeal,pharyngeal,,4.5,,,"['cook2019', 'white1986_whole']"
I5,M1,"(-2.79, 72.18, -2.56)","(13.67, 75.48, -6.4)",pharyngeal,pharyngeal,,1.6666666666666667,,,"['cook2019', 'openworm', 'white1986_whole']"
I5,M2L,"(-2.79, 72.18, -2.56)","(2.97, 69.41, 3.49)",pharyngeal,pharyngeal,1.0,4.0,0.0,,['cook2019']
I5,M2R,"(-2.79, 72.18, -2.56)","(4.17, 69.57, -5.89)",pharyngeal,pharyngeal,1.0,,,,['cook2019']
I5,M3L,"(-2.79, 72.18, -2.56)","(5.63, 22.36, 4.81)",pharyngeal,pharyngeal,,3.0,,,"['cook2019', 'white1986_whole']"
I5,M3R,"(-2.79, 72.18, -2.56)","(5.14, 22.75, -2.91)",pharyngeal,pharyngeal,,2.0,,,"['cook2019', 'white1986_whole']"
I5,M4,"(-2.79, 72.18, -2.56)","(12.29, 23.55, -0.69)",pharyngeal,pharyngeal,,14.0,,,"['cook2019', 'white1986_whole']"
I5,M5,"(-2.79, 72.18, -2.56)","(9.68, 86.79, 7.12)",pharyngeal,pharyngeal,1.5,1.3333333333333333,0.4742640687119285,,"['cook2019', 'openworm', 'white1986_whole']"
I5,MI,"(-2.79, 72.18, -2.56)","(14.61, 16.72, -1.03)",pharyngeal,pharyngeal,2.0,3.0,0.9,,"['cook2019', 'openworm', 'white1986_whole']"
I5,NSML,"(-2.79, 72.18, -2.56)","(4.53, 15.78, 7.54)",pharyngeal,pharyngeal,,1.5,,,"['cook2019', 'white1986_whole']"
I5,NSMR,"(-2.79, 72.18, -2.56)","(4.1, 16.66, -5.46)",pharyngeal,pharyngeal,,3.5,,,"['cook2019', 'white1986_whole']"
I6,ADAL,"(10.21, 75.59, 4.19)","(0.03, 94.34, 10.31)",pharyngeal,inter,,,,0.03749997913837433,['funconn']
I6,ADAR,"(10.21, 75.59, 4.19)","(-1.43, 91.22, -11.64)",pharyngeal,inter,,,,-0.006714944262057543,['funconn']
I6,ADEL,"(10.21, 75.59, 4.19)","(-0.12, 87.97, 10.5)",pharyngeal,sensory,,,,0.04362340644001961,['funconn']
I6,ADLL,"(10.21, 75.59, 4.19)","(12.05, 59.13, 3.86)",pharyngeal,sensory,,,,0.0177899356931448,['funconn']
I6,ADLR,"(10.21, 75.59, 4.19)","(11.38, 58.8, -6.34)",pharyngeal,sensory,,,,-0.005980516318231821,['funconn']
I6,AFDL,"(10.21, 75.59, 4.19)","(5.99, 53.37, 7.49)",pharyngeal,sensory,,,,-0.00217075040563941,['funconn']
I6,AFDR,"(10.21, 75.59, 4.19)","(5.71, 53.11, -9.19)",pharyngeal,sensory,,,,-0.019468912854790688,['funconn']
I6,AIBR,"(10.21, 75.59, 4.19)","(2.61, 55.94, -6.63)",pharyngeal,inter,,,,0.06235158070921898,['funconn']
I6,AIYL,"(10.21, 75.59, 4.19)","(-4.4, 71.42, 5.34)",pharyngeal,inter,,,,0.04965461045503616,['funconn']
I6,AIYR,"(10.21, 75.59, 4.19)","(-1.49, 59.43, -1.12)",pharyngeal,inter,,,,0.00526026077568531,['funconn']
I6,AIZR,"(10.21, 75.59, 4.19)","(1.72, 67.51, -8.68)",pharyngeal,inter,,,,0.016878455877304077,['funconn']
I6,AQR,"(10.21, 75.59, 4.19)","(-3.56, 87.59, -10.65)",pharyngeal,sensory,,,,0.018041115254163742,['funconn']
I6,ASEL,"(10.21, 75.59, 4.19)","(5.43, 61.3, 8.57)",pharyngeal,sensory,,,,0.06463558226823807,['funconn']
I6,ASGL,"(10.21, 75.59, 4.19)","(8.66, 59.98, 7.01)",pharyngeal,sensory,,,,0.037273213267326355,['funconn']
I6,ASHL,"(10.21, 75.59, 4.19)","(4.21, 58.42, 8.35)",pharyngeal,sensory,,,,0.010141175240278244,['funconn']
I6,ASHR,"(10.21, 75.59, 4.19)","(3.81, 57.83, -10.2)",pharyngeal,sensory,,,,-0.009884576313197613,['funconn']
I6,ASIL,"(10.21, 75.59, 4.19)","(10.14, 63.34, 5.8)",pharyngeal,sensory,,,,0.02923906408250332,['funconn']
I6,ASIR,"(10.21, 75.59, 4.19)","(9.72, 63.42, -7.16)",pharyngeal,sensory,,,,0.03244439885020256,['funconn']
I6,ASJL,"(10.21, 75.59, 4.19)","(-0.02, 64.06, 5.64)",pharyngeal,sensory,,,,0.007323645520955324,['funconn']
I6,ASJR,"(10.21, 75.59, 4.19)","(-1.08, 64.01, -5.99)",pharyngeal,sensory,,,,0.030381346121430397,['funconn']
I6,ASKL,"(10.21, 75.59, 4.19)","(12.0, 54.73, 4.44)",pharyngeal,sensory,,,,0.005797853693366051,['funconn']
I6,AUAL,"(10.21, 75.59, 4.19)","(0.84, 60.91, 8.36)",pharyngeal,inter,,,,0.004187901969999075,['funconn']
I6,AUAR,"(10.21, 75.59, 4.19)","(0.22, 60.76, -9.63)",pharyngeal,inter,,,,0.024758733808994293,['funconn']
I6,AVAL,"(10.21, 75.59, 4.19)","(6.7, 50.2, 8.41)",pharyngeal,inter,,,,0.028992347419261932,['funconn']
I6,AVBL,"(10.21, 75.59, 4.19)","(5.1, 63.74, 7.12)",pharyngeal,inter,,,,0.012744336389005184,['funconn']
I6,AVBR,"(10.21, 75.59, 4.19)","(4.83, 62.69, -9.41)",pharyngeal,inter,,,,0.07359052449464798,['funconn']
I6,AVDR,"(10.21, 75.59, 4.19)","(5.14, 65.45, -10.59)",pharyngeal,inter,,,,0.002016425598412752,['funconn']
I6,AVEL,"(10.21, 75.59, 4.19)","(4.58, 51.08, 5.98)",pharyngeal,inter,,,,0.03994978591799736,['funconn']
I6,AVFL,"(10.21, 75.59, 4.19)","(-7.8, 94.37, 3.49)",pharyngeal,inter,,,,-0.006260870490223169,['funconn']
I6,AVG,"(10.21, 75.59, 4.19)","(-9.44, 121.12, -1.76)",pharyngeal,inter,,,,0.031027693301439285,['funconn']
I6,AVHL,"(10.21, 75.59, 4.19)","(9.65, 62.68, 7.85)",pharyngeal,inter,,,,0.11175304651260376,['funconn']
I6,AVHR,"(10.21, 75.59, 4.19)","(8.96, 62.82, -9.77)",pharyngeal,inter,,,,0.005856330506503582,['funconn']
I6,AVJL,"(10.21, 75.59, 4.19)","(7.13, 65.08, 8.47)",pharyngeal,inter,,,,0.02967090532183647,['funconn']
I6,AVKR,"(10.21, 75.59, 4.19)","(-5.64, 75.68, -3.17)",pharyngeal,inter,,,,0.012271120212972164,['funconn']
I6,AWCR,"(10.21, 75.59, 4.19)","(1.74, 56.43, -9.51)",pharyngeal,sensory,,,,0.1042962372303009,['funconn']
I6,BAGL,"(10.21, 75.59, 4.19)","(5.69, 38.69, 8.54)",pharyngeal,sensory,,,,0.014918230473995209,['funconn']
I6,CEPDL,"(10.21, 75.59, 4.19)","(13.62, 49.58, 3.7)",pharyngeal,sensory,,,,0.04302184283733368,['funconn']
I6,CEPDR,"(10.21, 75.59, 4.19)","(12.9, 50.28, -7.07)",pharyngeal,sensory,,,,0.019397636875510216,['funconn']
I6,CEPVL,"(10.21, 75.59, 4.19)","(1.03, 39.34, 4.58)",pharyngeal,sensory,,,,0.0018761062528938055,['funconn']
I6,FLPL,"(10.21, 75.59, 4.19)","(0.02, 81.11, 10.58)",pharyngeal,sensory,,,,-0.028614293783903122,['funconn']
I6,FLPR,"(10.21, 75.59, 4.19)","(0.23, 74.92, -11.36)",pharyngeal,sensory,,,,0.005698027554899454,['funconn']
I6,I1L,"(10.21, 75.59, 4.19)","(7.43, 0.71, 4.12)",pharyngeal,pharyngeal,,,,0.01940244436264038,['funconn']
I6,I1R,"(10.21, 75.59, 4.19)","(6.0, 0.0, -2.71)",pharyngeal,pharyngeal,,1.0,,0.006495683453977108,"['cook2019', 'funconn']"
I6,I2L,"(10.21, 75.59, 4.19)","(4.85, 13.08, 7.23)",pharyngeal,pharyngeal,,1.5,,,"['cook2019', 'openworm']"
I6,I2R,"(10.21, 75.59, 4.19)","(3.39, 13.82, -6.0)",pharyngeal,pharyngeal,,3.0,,,"['cook2019', 'openworm']"
I6,I3,"(10.21, 75.59, 4.19)","(13.57, 18.92, -0.96)",pharyngeal,pharyngeal,,6.5,,,"['cook2019', 'openworm']"
I6,IL1VR,"(10.21, 75.59, 4.19)","(0.96, 29.64, -1.72)",pharyngeal,sensory,,,,0.0603807307779789,['funconn']
I6,IL2DL,"(10.21, 75.59, 4.19)","(12.34, 24.21, 4.34)",pharyngeal,sensory,,,,0.018026310950517654,['funconn']
I6,IL2DR,"(10.21, 75.59, 4.19)","(12.45, 26.43, -6.68)",pharyngeal,sensory,,,,-0.008328482508659363,['funconn']
I6,IL2L,"(10.21, 75.59, 4.19)","(7.93, 29.9, 9.15)",pharyngeal,sensory,,,,0.07908160239458084,['funconn']
I6,IL2R,"(10.21, 75.59, 4.19)","(6.61, 30.16, -8.8)",pharyngeal,sensory,,,,0.20878605544567108,['funconn']
I6,IL2VL,"(10.21, 75.59, 4.19)","(2.14, 25.35, 5.06)",pharyngeal,sensory,,,,-0.0009609588887542486,['funconn']
I6,M3L,"(10.21, 75.59, 4.19)","(5.63, 22.36, 4.81)",pharyngeal,pharyngeal,,10.0,,,['cook2019']
I6,M4,"(10.21, 75.59, 4.19)","(12.29, 23.55, -0.69)",pharyngeal,pharyngeal,3.0,8.0,6.5,,"['cook2019', 'openworm', 'white1986_whole']"
I6,M5,"(10.21, 75.59, 4.19)","(9.68, 86.79, 7.12)",pharyngeal,pharyngeal,1.75,,,,"['openworm', 'white1986_whole']"
I6,MCR,"(10.21, 75.59, 4.19)","(5.25, 14.19, -3.51)",pharyngeal,pharyngeal,,,,0.03119594417512417,['funconn']
I6,MI,"(10.21, 75.59, 4.19)","(14.61, 16.72, -1.03)",pharyngeal,pharyngeal,,,,0.0478338822722435,['funconn']
I6,NSML,"(10.21, 75.59, 4.19)","(4.53, 15.78, 7.54)",pharyngeal,pharyngeal,,9.0,,0.011570490896701813,"['cook2019', 'funconn', 'openworm', 'white1986_whole']"
I6,NSMR,"(10.21, 75.59, 4.19)","(4.1, 16.66, -5.46)",pharyngeal,pharyngeal,,8.666666666666666,,0.05784633755683899,"['cook2019', 'funconn', 'openworm', 'white1986_whole']"
I6,OLQVL,"(10.21, 75.59, 4.19)","(3.93, 36.66, 6.16)",pharyngeal,sensory,,,,0.008215773850679398,['funconn']
I6,OLQVR,"(10.21, 75.59, 4.19)","(3.11, 37.26, -5.9)",pharyngeal,sensory,,,,0.008121147751808167,['funconn']
I6,RIBL,"(10.21, 75.59, 4.19)","(3.07, 62.04, 6.02)",pharyngeal,inter,,,,-0.018878914415836334,['funconn']
I6,RIBR,"(10.21, 75.59, 4.19)","(2.3, 61.68, -6.76)",pharyngeal,inter,,,,0.00026926861028186977,['funconn']
I6,RICL,"(10.21, 75.59, 4.19)","(0.28, 70.85, 8.03)",pharyngeal,inter,,,,0.021790869534015656,['funconn']
I6,RICR,"(10.21, 75.59, 4.19)","(-0.2, 69.97, -8.23)",pharyngeal,inter,,,,0.018637394532561302,['funconn']
I6,RID,"(10.21, 75.59, 4.19)","(15.71, 48.01, -2.99)",pharyngeal,inter,,,,0.008535418659448624,['funconn']
I6,RIFR,"(10.21, 75.59, 4.19)","(-9.05, 106.41, -1.71)",pharyngeal,inter,,,,-0.0006582514615729451,['funconn']
I6,RIGL,"(10.21, 75.59, 4.19)","(-8.73, 114.67, 1.71)",pharyngeal,inter,,,,0.003022552002221346,['funconn']
I6,RIGR,"(10.21, 75.59, 4.19)","(-8.93, 117.71, 0.23)",pharyngeal,inter,,,,0.0063447351567447186,['funconn']
I6,RIML,"(10.21, 75.59, 4.19)","(-0.63, 63.59, 4.45)",pharyngeal,motor,,,,0.04044736549258232,['funconn']
I6,RIMR,"(10.21, 75.59, 4.19)","(-1.99, 62.64, -4.65)",pharyngeal,motor,,,,0.013977653346955776,['funconn']
I6,RIPL,"(10.21, 75.59, 4.19)","(7.97, 35.3, 6.37)",pharyngeal,inter,,,,0.04927758499979973,['funconn']
I6,RIS,"(10.21, 75.59, 4.19)","(-7.68, 87.93, 0.35)",pharyngeal,inter,,,,0.015276656486093998,['funconn']
I6,RIVL,"(10.21, 75.59, 4.19)","(11.92, 64.03, 4.43)",pharyngeal,inter,,,,0.0861574113368988,['funconn']
I6,RMDDL,"(10.21, 75.59, 4.19)","(0.2, 55.78, 3.91)",pharyngeal,motor,,,,0.026503007858991623,['funconn']
I6,RMDDR,"(10.21, 75.59, 4.19)","(-0.46, 56.06, -2.32)",pharyngeal,motor,,,,0.002698230091482401,['funconn']
I6,RMDR,"(10.21, 75.59, 4.19)","(1.87, 52.31, -7.88)",pharyngeal,motor,,,,0.007136918604373932,['funconn']
I6,RMEV,"(10.21, 75.59, 4.19)","(-0.27, 44.66, 1.17)",pharyngeal,motor,,,,0.0011343818623572588,['funconn']
I6,RMFL,"(10.21, 75.59, 4.19)","(-3.06, 58.12, 1.77)",pharyngeal,motor,,,,-0.013003773055970669,['funconn']
I6,RMFR,"(10.21, 75.59, 4.19)","(-2.4, 57.51, 0.07)",pharyngeal,motor,,,,0.06344355642795563,['funconn']
I6,RMGR,"(10.21, 75.59, 4.19)","(-1.47, 96.44, -10.33)",pharyngeal,inter,,,,-0.03256130963563919,['funconn']
I6,SAADL,"(10.21, 75.59, 4.19)","(-0.9, 53.44, 1.45)",pharyngeal,inter,,,,0.03992632031440735,['funconn']
