gene,mean_members,mean_control,effect_size,pval,qval
WBGene00018997,0.12106481481481479,0.6862324204293118,-0.565167605614497,0.06356953710960413,0.1230164438304793
WBGene00009531,3.602546296296296,5.35907558187351,-1.7565292855772139,0.06356931846182516,0.1230164438304793
WBGene00010372,0.17777777777777778,0.47568056583600626,-0.29790278805822845,0.06357627932947209,0.12301889599155258
WBGene00011414,0.06779100529100529,0.09884036516160868,-0.031049359870603394,0.06365588051571777,0.12316231630996835
WBGene00044510,0.02083333333333333,12.953639279546014,-12.93280594621268,0.06367142506973326,0.12318178490544486
WBGene00017849,0.21851851851851853,0.3694218274529156,-0.15090330893439705,0.0637130999098347,0.12325179869772501
WBGene00013421,0.004166666666666667,0.06528497409326425,-0.06111830742659759,0.06379483482707678,0.12338776916887138
WBGene00008819,9.095568783068783,15.019935849987663,-5.9243670669188795,0.0637921768031049,0.12338776916887138
WBGene00009389,4.837863756613756,36.5742988732626,-31.736435116648842,0.06379986213022154,0.12338776916887138
WBGene00006981,10.002546296296295,93.18622419606876,-83.18367789977248,0.06380550853539291,0.12338806879092376
WBGene00001497,1.315542328042328,1.9307179866765358,-0.6151756586342079,0.06381399645439507,0.12339386285144603
WBGene00007252,0.7009589947089947,1.282408092770787,-0.5814490980617923,0.0638490783514303,0.12345107490562668
WBGene00005847,0.016666666666666666,0.20067439756558927,-0.1840077308989226,0.06386707213955285,0.12347524039783281
WBGene00001683,0.23048941798941802,0.3800065794884448,-0.14951716149902677,0.06392472369039494,0.1235760661274614
WBGene00000268,1.5755291005291003,2.6384817830413687,-1.0629526825122684,0.064063520219125,0.12383372641117683
WBGene00006635,2.842824074074074,1.020314170573238,1.8225099035008359,0.06407948011964865,0.12383860581315825
WBGene00015006,0.044444444444444446,0.07708693149107657,-0.03264248704663212,0.06407522295192605,0.12383860581315825
WBGene00022390,0.26200396825396816,0.44242125174767655,-0.1804172834937084,0.06408257909963021,0.12383860581315825
WBGene00017068,0.012962962962962963,0.14530800230282095,-0.132345039339858,0.0641154211236727,0.12389141703025472
WBGene00000007,0.02361111111111111,0.16427337774488032,-0.1406622666337692,0.06413019050768591,0.12390930007027214
WBGene00219681,0.021296296296296296,0.042742001809359324,-0.02144570551306303,0.06416767207156497,0.12397105965399771
WBGene00004092,0.004166666666666667,0.010189982728842832,-0.006023316062176165,0.06417660776203894,0.12397766312486055
WBGene00012298,0.9819444444444446,1.3351591413767578,-0.3532146969323132,0.06420902289038842,0.12402961961177246
WBGene00021323,1.1557208994708994,1.7980261534665678,-0.6423052539956684,0.0642826537285911,0.1241611748154142
WBGene00009213,0.020833333333333332,0.07668393782383419,-0.05585060449050086,0.06429562266256679,0.12417554973398773
WBGene00018087,1.975165343915344,0.6237108314828522,1.351454512432492,0.06433236007853137,0.12423582282806371
WBGene00019641,0.4893518518518518,0.8657948844477341,-0.3764430325958823,0.0643535648043785,0.12425541355930053
WBGene00001228,0.6037698412698412,1.109647174932149,-0.5058773336623078,0.06435100304426303,0.12425541355930053
WBGene00001575,0.15062830687830686,0.4020396414178798,-0.25141133453957293,0.06436610673880429,0.12426895104950966
WBGene00017880,0.5048611111111111,4.888428324697755,-4.383567213586644,0.06439177798382358,0.12430783224663046
WBGene00022919,0.0,0.27374784110535405,-0.27374784110535405,0.06445126082123832,0.12441197417460516
WBGene00021113,0.004629629629629629,0.031088082901554404,-0.026458453271924774,0.0644716165251624,0.12444057655732961
WBGene00044413,1.1811507936507937,0.6036269430051814,0.5775238506456123,0.06449160062014862,0.1244639844857647
WBGene00008356,0.10873015873015873,0.252726375524303,-0.14399621679414426,0.0644948227054056,0.1244639844857647
WBGene00015683,0.016666666666666666,0.03177892918825561,-0.015112262521588943,0.06452430174561835,0.12451018000019742
WBGene00011916,0.26478174603174603,0.42342297886339336,-0.15864123283164733,0.06453807653856061,0.1245260662726422
WBGene00018175,3.6699735449735456,1.1266716012830003,2.5433019436905453,0.06455640994707007,0.12455074489959794
WBGene00004006,0.3452380952380952,0.17796693807056502,0.16727115716753016,0.06457940985357834,0.12458442173950816
WBGene00015468,2.8991071428571424,3.9105683033144167,-1.0114611604572743,0.06460669383020139,0.12462635677118775
WBGene00007053,7.7622685185185185,10.676535899333826,-2.914267380815308,0.0646542288586986,0.12470734554263019
WBGene00004031,1.0645502645502647,1.4495188749074759,-0.3849686103572112,0.06466353635068162,0.12471459212561935
WBGene00044032,0.0059523809523809494,0.07290895632864544,-0.0669565753762645,0.0646812527414695,0.12472734876828684
WBGene00011820,0.7706018518518518,1.17520355292376,-0.4046017010719083,0.06467633403491736,0.12472734876828684
WBGene00000463,7.151686507936507,1.2408421745209308,5.910844333415576,0.06473340255555546,0.12481719917796066
WBGene00009284,0.9782407407407409,1.4323217369849495,-0.4540809962442086,0.06474724906960126,0.124833185116258
WBGene00019352,2.9750992063492063,6.04031581544535,-3.0652166090961437,0.064766305099924,0.12485921143630994
WBGene00044699,0.3972222222222222,0.7865367217698824,-0.38931449954766023,0.06483304801282337,0.12497715818463694
WBGene00019477,0.016666666666666666,0.0690846286701209,-0.052417962003454235,0.06494487700073458,0.12518198861881316
WBGene00015516,0.05833333333333333,0.18816514515996383,-0.1298318118266305,0.06496501201546513,0.12521005789805165
WBGene00000443,6.58290343915344,3.342988732626038,3.2399147065274017,0.06497937941998673,0.1252270071350615
WBGene00018325,0.011904761904761904,0.07103380212188502,-0.05912904021712312,0.0650788523491686,0.12540795312465433
WBGene00001352,1.7034722222222223,2.438860103626943,-0.7353878814047208,0.06511219168730101,0.12545068041690674
WBGene00019519,0.1929232804232804,2.154881157989966,-1.9619578775666857,0.06510842844485898,0.12545068041690674
WBGene00000565,2.039384920634921,2.9880582284727364,-0.9486733078378156,0.06514259016038489,0.12547697027978466
WBGene00009681,0.030654761904761896,1.014853195164076,-0.9841984332593141,0.06513509064958774,0.12547697027978466
WBGene00021017,1.1967592592592593,6.2728431614441975,-5.076083902184938,0.0651394128999819,0.12547697027978466
WBGene00003420,0.004629629629629629,0.011423636812237847,-0.006794007182608218,0.06515351644530322,0.12548725878703224
WBGene00197234,0.07407407407407407,0.03235463442717328,0.04171943964690079,0.06517949146065113,0.12551576908033685
WBGene00010912,0.8698743386243386,1.763549634015955,-0.8936752953916165,0.06517528996841725,0.12551576908033685
WBGene00019883,1.1139550264550266,1.5875071963154865,-0.4735521698604599,0.06527722269573166,0.12569319708204602
WBGene00004190,0.883366402116402,1.2179373303725636,-0.3345709282561615,0.06533563846903316,0.1257948980943193
WBGene00008298,0.0431547619047619,0.11287934863064394,-0.06972458672588205,0.06540222473847367,0.12591231151133275
WBGene00000799,0.008333333333333333,0.027633851468048358,-0.019300518134715026,0.06541835017331335,0.1259325659736273
WBGene00007901,0.06832010582010582,0.11060942511719712,-0.0422893192970913,0.06547513933120115,0.1260276419776336
WBGene00016112,0.34530423280423284,0.47505551443375277,-0.12975128162951993,0.06548430115521507,0.1260276419776336
WBGene00015539,5.556878306878307,8.685796529319845,-3.1289182224415377,0.06548456629529006,0.1260276419776336
WBGene00008793,0.11666666666666665,0.3344353976478329,-0.21776873098116628,0.0655193199495591,0.1260729296862759
WBGene00016235,2.996263227513228,4.933958384735586,-1.937695157222358,0.06551583049961751,0.1260729296862759
WBGene00012941,0.671031746031746,0.09113413932066781,0.5798976067110782,0.06555357028550636,0.12612803311740386
WBGene00021579,0.01736111111111111,0.0051813471502590676,0.01217976396085204,0.06560075019660748,0.1261971965896895
WBGene00010139,3.8626322751322757,5.957850152150671,-2.0952178770183956,0.06559704224375405,0.1261971965896895
WBGene00044745,0.4356812169312169,0.21528086191298623,0.2204003550182307,0.06561304064809566,0.1262032371623081
WBGene00005563,0.08333333333333333,0.3934863064396743,-0.310152973106341,0.06561512379412004,0.1262032371623081
WBGene00018202,0.15277777777777776,0.012599720371741096,0.14017805740603667,0.0656262898500681,0.1262139096671386
WBGene00003850,1.8708333333333333,3.674603174603175,-1.8037698412698415,0.06568548952498039,0.12631695174056698
WBGene00016769,0.024999999999999998,0.04455958549222798,-0.01955958549222798,0.06569602926642622,0.12632640835150455
WBGene00194913,0.5481812169312169,0.7311456534254464,-0.18296443649422944,0.06571540843476006,0.1263528591580202
WBGene00006520,1.2847222222222223,1.7968089481042846,-0.5120867258820623,0.06573649871742507,0.12638259516401334
WBGene00004153,0.0,0.2476683937823834,-0.2476683937823834,0.06575885614727799,0.1264147620442496
WBGene00007800,0.11607142857142856,0.06827864133563614,0.04779278723579242,0.06578582147929808,0.12645578088958412
WBGene00018965,0.08078703703703703,0.1537379718726869,-0.07295093483564986,0.0658113457186696,0.12649402283599548
WBGene00001456,5.971858465608466,16.261074101488607,-10.28921563588014,0.06583149221096167,0.12652192271731227
WBGene00003794,0.7404431216931217,1.0612468130602846,-0.3208036913671629,0.06600166280100817,0.12682727798476462
WBGene00004268,7.037566137566137,10.31043671354552,-3.2728705759793835,0.06599828802599837,0.12682727798476462
WBGene00021192,0.35486111111111107,0.09605230693313593,0.25880880417797514,0.06611161225664977,0.1270276907640383
WBGene00013281,0.03333333333333333,0.08198042602187679,-0.048647092688543454,0.06617600867489043,0.12712599029015353
WBGene00011733,0.9393849206349206,1.541014886092606,-0.6016299654576854,0.0661764542235051,0.12712599029015353
WBGene00003563,1.5985780423280422,2.9280450694958464,-1.3294670271678042,0.06617974580194605,0.12712599029015353
WBGene00004874,0.6045304232804233,0.8934122871946707,-0.2888818639142474,0.0661929569288305,0.12714049831030028
WBGene00009632,4.451818783068783,2.144230611069989,2.3075881719987943,0.06622846751545429,0.12718696039356772
WBGene00008545,0.05856481481481481,0.42009211283822684,-0.36152729802341205,0.06622652250915675,0.12718696039356772
WBGene00008415,8.829530423280424,4.422131754256107,4.407398669024317,0.06624566240500232,0.12718736978364498
WBGene00021038,0.01875,0.11139896373056994,-0.09264896373056994,0.06624098017234759,0.12718736978364498
WBGene00021402,1.452744708994709,2.0300764865531704,-0.5773317775584614,0.06624300895422058,0.12718736978364498
WBGene00020145,0.020833333333333332,0.0017271157167530217,0.01910621761658031,0.06631131308809984,0.12724084655527287
WBGene00016822,0.0,0.009211283822682785,-0.009211283822682785,0.06632222759641813,0.12724084655527287
WBGene00006029,0.0,0.01842256764536557,-0.01842256764536557,0.06632222759641813,0.12724084655527287
WBGene00016898,0.19553571428571428,0.39837157660991857,-0.20283586232420428,0.06628422619658617,0.12724084655527287
WBGene00012072,0.028571428571428567,0.25699481865284973,-0.22842339008142115,0.0662866910368364,0.12724084655527287
WBGene00003525,0.012500000000000002,0.32596430627518713,-0.3134643062751871,0.06630276225857172,0.12724084655527287
WBGene00017782,0.8936507936507936,1.3070318282753515,-0.4133810346245579,0.06631025540656374,0.12724084655527287
WBGene00003787,0.9645833333333332,1.7331441730405464,-0.7685608397072131,0.06632142276945023,0.12724084655527287
WBGene00004271,6.011342592592592,8.018677522822601,-2.0073349302300096,0.06632448239153303,0.12724084655527287
WBGene00006760,0.5305224867724868,0.8302738712065136,-0.2997513844340268,0.06634909008113034,0.1272771881698043
WBGene00044411,12.670039682539683,6.367069660333909,6.302970022205773,0.06638154722926504,0.1273285798782957
WBGene00019227,0.11574074074074074,0.25183814458425857,-0.13609740384351782,0.06638863037615605,0.12733129628014087
WBGene00000043,0.23528439153439154,4.364701044493789,-4.129416652959398,0.06646833965181566,0.1274732949502088
WBGene00018430,0.7201388888888888,3.074660745127067,-2.3545218562381782,0.06648595115635773,0.12749618814817804
WBGene00013071,45.82546296296297,3.9986347561477094,41.826828206815264,0.066562693888488,0.12763246023045205
WBGene00023418,2.697751322751323,1.0736080269759025,1.6241432957754203,0.06671878506309302,0.1279208449170268
WBGene00008882,0.791005291005291,1.0805164898429147,-0.28951119883762366,0.06676153949608715,0.12799189683767767
WBGene00200166,0.07903439153439153,0.046566329467883874,0.03246806206650765,0.06684637352469674,0.12814360265561053
WBGene00019464,0.24629629629629632,0.036960276338514675,0.20933601995778164,0.06685783572755465,0.1281546417814729
WBGene00011260,0.3538690476190476,0.1547989143844066,0.19907013323464098,0.06686788553659032,0.12816297194588824
WBGene00002142,0.02337962962962963,0.04179620034542314,-0.01841657071579351,0.0668823799170252,0.1281798186929068
WBGene00012763,1.140079365079365,1.9970885763631878,-0.8570092112838228,0.06691942366405504,0.1282398746531047
WBGene00019388,0.027943121693121686,0.04251171971379225,-0.014568598020670565,0.0669499047138657,0.12828734513183082
WBGene00022570,1.0828703703703704,1.7838144584258575,-0.7009440880554871,0.06702701284602286,0.1284241452747751
WBGene00007595,1.1993055555555554,2.855218356772761,-1.6559128012172055,0.06706199524872858,0.1284802158290998
WBGene00016571,0.05410052910052909,0.3581709022123529,-0.30407037311182383,0.06709577581451705,0.12853397448856538
WBGene00007919,0.008333333333333333,0.018192285549798504,-0.009858952216465171,0.06713108960071801,0.12856873953618592
WBGene00021075,0.041666666666666664,0.36563039723661483,-0.32396373056994815,0.0671276944824131,0.12856873953618592
WBGene00017850,35.18819444444444,192.8610823258492,-157.67288788140476,0.06712528702846184,0.12856873953618592
WBGene00016248,5.729298941798941,11.596052306933137,-5.866753365134196,0.06716937512812195,0.128631099442067
WBGene00005649,0.05317460317460317,0.17118184061189243,-0.11800723743728925,0.06718301972882029,0.12864626472531643
WBGene00002101,84.00859788359789,34.87999835512789,49.12859952847,0.0672500791007457,0.12876370066592713
WBGene00021036,1.6311177248677247,0.3550867670038655,1.2760309578638591,0.06726038120673669,0.1287724527380851
WBGene00005141,0.0069444444444444415,0.016580310880829015,-0.009635866436384574,0.06728623264658842,0.12881097054922003
WBGene00010811,0.08796296296296297,0.1798503166378814,-0.09188735367491843,0.06731854037638037,0.12886184049385674
WBGene00018622,1.0152116402116402,1.391545357348466,-0.37633371713682573,0.0673741458161474,0.12895729468804973
WBGene00004994,0.04722222222222222,0.07858376511226252,-0.0313615428900403,0.06739935915685254,0.12899456566399656
WBGene00022635,12.648875661375662,8.327107492392466,4.321768168983196,0.06741821785824087,0.1290189674803438
WBGene00003662,0.016666666666666666,0.0924253639279546,-0.07575869726128794,0.06742933531183753,0.1290189674803438
WBGene00012315,0.1455357142857143,0.35926474216629656,-0.21372902788058226,0.06742623333832569,0.1290189674803438
WBGene00016740,0.639781746031746,0.8399292704992186,-0.20014752446747264,0.06747965370579441,0.12910425230888067
WBGene00021275,8.668750000000001,4.633884365490584,4.034865634509417,0.06748999602039753,0.129113045600878
WBGene00009638,0.0775462962962963,0.23649148778682458,-0.15894519149052827,0.0675157095841217,0.12915124115832033
WBGene00021492,0.08558201058201058,0.1524960934287359,-0.06691408284672533,0.06753282387999686,0.12917298201750657
WBGene00013536,0.1291005291005291,0.08240809277078708,0.04669243632974203,0.06755172426470618,0.1291981352148181
WBGene00000725,0.004629629629629629,0.012665515256188833,-0.008035885626559203,0.06757008471933569,0.12922225155832442
WBGene00006307,3.136574074074074,4.164742166296571,-1.0281680922224967,0.06760717577673651,0.1292821814917015
WBGene00013559,0.009259259259259259,0.02475532527345999,-0.01549606601420073,0.06765759102877472,0.12936274593456068
WBGene00022612,0.06226851851851852,0.6043177892918825,-0.542049270773364,0.06766082114125939,0.12936274593456068
WBGene00194852,0.016666666666666666,0.03955094991364421,-0.022884283246977544,0.0676751183145497,0.12937907201647383
WBGene00008146,0.11666666666666668,0.5467472654001152,-0.4300805987334485,0.06772139514952155,0.12945652778752761
WBGene00009744,0.7009920634920634,0.951032157249774,-0.2500400937577105,0.06774737098286973,0.12949516619430881
WBGene00008199,0.016666666666666666,0.12237848507278558,-0.10571181840611892,0.06775986081270909,0.12949700711072215
WBGene00001999,52.71818783068783,71.89282013323465,-19.17463230254682,0.06775899933830001,0.12949700711072215
WBGene00019293,3.0930886243386246,12.035973353071798,-8.942884728733173,0.06777354457613619,0.12951214263320326
WBGene00195182,0.009259259259259259,0.027485812978040952,-0.018226553718781693,0.06782313742885222,0.12959589037238545
WBGene00003046,0.26058201058201064,0.41627600954025823,-0.1556939989582476,0.06783953903803172,0.12960723919183295
WBGene00017984,3.927777777777777,5.738432436878034,-1.8106546591002566,0.06784061329543581,0.12960723919183295
WBGene00015886,0.027777777777777776,0.23580886586067934,-0.20803108808290155,0.06784855938390416,0.12961139948962272
WBGene00015435,0.01736111111111111,0.034912410560078946,-0.017551299448967838,0.0678596215033856,0.12962151114167908
WBGene00005070,0.008333333333333333,1.2702524878690682,-1.2619191545357349,0.06787512145302091,0.12964009723970815
WBGene00008905,0.16064814814814818,0.025956081914631134,0.13469206623351704,0.06788150033140716,0.12964126059892797
WBGene00001082,4.852943121693121,9.935455218356772,-5.082512096663651,0.06793072469997716,0.12972424386229703
WBGene00015616,0.008333333333333333,0.028324697754749564,-0.019991364421416233,0.06795034784167413,0.1297506896961482
WBGene00020803,0.0,0.057364914877868246,-0.057364914877868246,0.06798619002809075,0.12980809855040543
WBGene00016582,0.4703042328042328,0.706719302574225,-0.23641506976999221,0.06804893186064823,0.1299168535964742
WBGene00006568,0.09606481481481483,0.1382186035035776,-0.04215378868876277,0.06809108405891118,0.12998628442817972
WBGene00008045,1.1098214285714285,1.8016037503084132,-0.6917823217369847,0.0681171218303027,0.1300249435396374
WBGene00014243,0.6514880952380951,0.945291553581709,-0.2938034583436139,0.06825983085528278,0.13028628436012138
WBGene00005482,0.03125,0.16847602598897934,-0.13722602598897934,0.06840230015389599,0.13054712326152118
WBGene00017305,0.8462962962962962,0.32487046632124356,0.5214258299750527,0.06842020831126741,0.13055456090893025
WBGene00019091,0.05555555555555555,0.1479973682046221,-0.09244181264906653,0.06842362852212215,0.13055456090893025
WBGene00016632,0.10000000000000002,0.2712394111357842,-0.17123941113578417,0.06842282489218832,0.13055456090893025
WBGene00013366,0.47671957671957665,38.845727444691185,-38.36900786797161,0.0685082265147505,0.13070487743567366
WBGene00005082,0.016666666666666666,0.12072538860103628,-0.10405872193436962,0.06852453203819735,0.13072488625965836
WBGene00016702,0.0,1.470811744386874,-1.470811744386874,0.06864739564723198,0.13094815627792303
WBGene00002039,0.008333333333333333,0.7269430051813472,-0.7186096718480139,0.06873640988108701,0.13110682458558098
WBGene00001552,2.7003968253968256,0.27932395756229955,2.421072867834526,0.06875517061427645,0.1311314768298258
WBGene00044180,1.1872685185185186,1.7489678427502264,-0.5616993242317079,0.06877531847529327,0.1311587702275814
WBGene00017434,0.040740740740740744,0.890064972448392,-0.8493242317076513,0.06882484697946238,0.131242084934358
WBGene00005320,0.09583333333333334,0.24449379060778026,-0.14866045727444693,0.06884189468611182,0.1312512417831782
WBGene00015287,0.48750000000000004,1.0620199029525454,-0.5745199029525454,0.06884311837007093,0.1312512417831782
WBGene00007247,2.2615079365079365,5.889851139073937,-3.628343202566001,0.06884717324565127,0.1312512417831782
WBGene00010632,6.083796296296296,12.764931326589359,-6.6811350302930625,0.06889782514107713,0.1313366618388786
WBGene00009902,0.01157407407407407,0.0037996545768566484,0.007774419497217421,0.06900468280970772,0.13150724460113505
WBGene00007863,0.008333333333333333,0.09326424870466321,-0.08493091537132988,0.06899816315611407,0.13150724460113505
WBGene00000429,0.10277777777777779,3.9452504317789296,-3.842472654001152,0.06900486954681481,0.13150724460113505
WBGene00016336,0.004629629629629629,0.014680483592400687,-0.010050853962771058,0.06903590830607009,0.13155523905767863
WBGene00003577,0.18366402116402114,0.08413520848754007,0.09952881267648107,0.06908130147302591,0.13163057689937407
WBGene00015237,2.084457671957672,2.9884365490583105,-0.9039788771006383,0.06912880983173751,0.13170993200282458
WBGene00045394,0.10601851851851851,0.4005757052389177,-0.2945571867203992,0.06920857146690242,0.13185072005170684
WBGene00001465,0.024999999999999998,0.0023028209556706964,0.022697179044329302,0.06924803091259077,0.13190352717658543
WBGene00013466,0.024999999999999998,0.0023028209556706964,0.022697179044329302,0.06924803091259077,0.13190352717658543
WBGene00022709,0.041666666666666664,0.014507772020725387,0.027158894645941276,0.06926106820390207,0.13191717737335557
WBGene00003941,1.3965277777777778,2.8089398799243366,-1.4124121021465588,0.0692921576546718,0.1319652051485693
WBGene00015698,0.008333333333333333,0.022304465827781884,-0.01397113249444855,0.06935076021129037,0.13206034104646586
WBGene00019971,1.8612433862433864,2.636993173780738,-0.7757497875373518,0.0693538664091992,0.13206034104646586
WBGene00018346,1.8900132275132273,0.24072703347314744,1.6492861940400798,0.06938261394832687,0.1320926921542922
WBGene00004825,1.3134589947089947,2.0412287194670617,-0.727769724758067,0.06938253285394562,0.1320926921542922
WBGene00016840,0.08009259259259259,0.20552677029360966,-0.12543417770101706,0.06939421987301578,0.13210359453755754
WBGene00019618,0.10902777777777778,2.2513200098692323,-2.1422922320914544,0.06946654818507769,0.13223008058035504
WBGene00000143,0.5667328042328043,0.8480631630890699,-0.28133035885626567,0.06947812580133989,0.13224091559765402
WBGene00005892,0.024999999999999998,0.062439345340899746,-0.03743934534089975,0.06955855901896928,0.13238279371482473
WBGene00015293,5.588988095238096,8.890624228966198,-3.3016361337281017,0.06956642560459726,0.13238655178366188
WBGene00045400,0.05000000000000001,0.0231926967678263,0.02680730323217371,0.06957939032918609,0.13240001027324544
WBGene00000660,0.07708333333333334,0.2140883296323711,-0.13700499629903776,0.06959371050562471,0.13241604550350425
WBGene00007018,2.4834325396825396,3.3110699893083315,-0.8276374496257919,0.0696133819576675,0.13244225903529475
WBGene00011919,0.05324074074074075,0.008981001727115715,0.04425973901362503,0.0696379435484829,0.13247777102623506
WBGene00015493,0.011904761904761899,0.06217616580310881,-0.05027140389834691,0.06977091207984741,0.13271949064697694
WBGene00007631,0.2502314814814815,0.574767661814294,-0.32453618033281245,0.06983294671565723,0.1328262490268435
WBGene00017059,0.004166666666666667,0.014507772020725387,-0.01034110535405872,0.06985136191434019,0.1328500296980963
WBGene00017398,0.021296296296296296,0.7696603339090387,-0.7483640376127424,0.06988959911069557,0.13291150253222334
WBGene00018509,9.60810185185185,12.772144090796939,-3.164042238945088,0.06990984262865348,0.13293874864786856
WBGene00000454,0.034027777777777775,0.09543547989143843,-0.06140770211366065,0.06992518871697571,0.13295667811472686
WBGene00001820,1.2389550264550266,4.339526276831976,-3.10057125037695,0.07000006052047703,0.13308777795181911
WBGene00011591,0.09768518518518517,0.31556871453244506,-0.2178835293472599,0.07001003234070291,0.13309547480017378
WBGene00219561,0.03587962962962963,0.05204375359815773,-0.0161641239685281,0.07002157859129773,0.1331061632290921
WBGene00013739,0.04259259259259259,0.07058146229130684,-0.027988869698714246,0.07003921633621536,0.13312842837817637
WBGene00010601,0.008333333333333333,0.022074183732214814,-0.01374085039888148,0.07007324733660945,0.13318184692998458
WBGene00219557,0.008333333333333333,0.027979274611398965,-0.019645941278065633,0.07017888314917735,0.13337133768746223
WBGene00016699,0.041666666666666664,12.11036269430052,-12.068696027633854,0.07018633047588113,0.1333742100357386
WBGene00011328,0.10509259259259258,0.04858129780409574,0.05651129478849685,0.07031803057460718,0.13361317792649882
WBGene00009639,0.0625,0.1768566493955095,-0.11435664939550949,0.07035579662746358,0.13367363389332648
WBGene00018366,0.6274801587301587,0.40782136688872445,0.21965879184143428,0.07037297075907449,0.1336752443638405
WBGene00020845,0.0059523809523809494,0.017641253392548725,-0.011688872440167777,0.07036340341102283,0.1336752443638405
WBGene00012600,0.344973544973545,0.4772514187021959,-0.1322778737286509,0.07037449221504605,0.1336752443638405
WBGene00011074,0.06689814814814815,1.6269430051813472,-1.560044857033199,0.07041938449721558,0.13374920965916626
WBGene00018906,0.1708333333333333,1.4652849740932643,-1.294451640759931,0.07043528489949988,0.1337681021390299
WBGene00000652,0.04305555555555555,2.1293609671848017,-2.086305411629246,0.07044356949661917,0.13377252899083303
WBGene00017073,0.041666666666666664,0.5530471255859858,-0.5113804589193192,0.0705494599300599,0.1339622931774289
WBGene00016049,0.022222222222222223,0.08281108643802944,-0.06058886421580721,0.07058721379087243,0.1340226556250729
WBGene00000902,0.008333333333333333,0.6086355785837652,-0.6003022452504319,0.07060738612596022,0.13404962897035913
WBGene00196104,0.19791666666666666,0.09833045480713873,0.09958621185952793,0.07062559197667224,0.13407261645252475
WBGene00020804,0.0,0.616580310880829,-0.616580310880829,0.0706314282321659,0.13407261645252475
WBGene00008515,0.15069444444444444,0.27066370589686656,-0.11996926145242212,0.0706562300027739,0.1341083655965811
WBGene00010111,0.30416666666666664,0.5791594703511802,-0.27499280368451356,0.07072128448987386,0.13422050352250828
WBGene00000042,7.049537037037037,3.6113084957644546,3.438228541272583,0.0707516013459525,0.13426670022315934
WBGene00219286,0.012962962962962963,0.028209556706966035,-0.015246593744003072,0.07076649342744011,0.1342836196960689
WBGene00008200,0.008333333333333333,0.028127313101406367,-0.019793979768073032,0.07079492258071546,0.1343262215391062
WBGene00011920,0.27546296296296297,0.5464182909778765,-0.27095532801491357,0.07082237921405782,0.1343669710850853
WBGene00022623,2.357242063492064,4.195279217040875,-1.8380371535488114,0.07086703866652191,0.13444034885157724
WBGene00009793,1.3608796296296297,2.491101241878444,-1.1302216122488142,0.07087395296241837,0.1344421147414587
WBGene00022745,13.541765873015871,19.04380294432108,-5.5020370713052085,0.07091674195799705,0.1345119259711494
WBGene00235383,0.0,0.08376511226252159,-0.08376511226252159,0.0709285150509167,0.13451651480481694
WBGene00017077,0.23055555555555554,0.33124434575211775,-0.10068879019656221,0.07093113478158668,0.13451651480481694
WBGene00001365,0.022685185185185183,0.5896373056994818,-0.5669521205142967,0.07096355265138567,0.1345666355408882
WBGene00219740,0.03611111111111111,0.01778929188255613,0.018321819228554977,0.07110047535089212,0.13480352549651464
WBGene00017150,1.7541666666666667,12.960597088576364,-11.206430421909698,0.07109809068128393,0.13480352549651464
WBGene00015692,0.01712962962962963,0.08426679825643557,-0.06713716862680594,0.07114985639027971,0.13488576807569988
WBGene00018069,0.053240740740740734,0.22107081174438686,-0.16783007100364614,0.0712304043678488,0.13502707801748037
WBGene00008035,0.05595238095238095,0.11746854182087342,-0.06151616086849247,0.07123811884585142,0.13503030979816394
WBGene00016146,0.019212962962962963,0.05020149683362119,-0.030988533870658228,0.07126323028087699,0.13505859484714575
WBGene00017879,0.02361111111111111,0.16994818652849739,-0.14633707541738628,0.0712650629982536,0.13505859484714575
WBGene00206356,0.08726851851851852,0.12790525536639524,-0.04063673684787672,0.07128325384970013,0.13508167586648498
WBGene00003747,205.953373015873,25.687762151492723,180.26561086438028,0.07131989950260664,0.13512832632802668
WBGene00189956,0.25972222222222224,0.5675548976067112,-0.30783267538448894,0.07131516718779547,0.13512832632802668
WBGene00020721,0.4835648148148148,0.6690023850645612,-0.18543757024974644,0.07140400712427625,0.13527627622895136
WBGene00003499,0.013888888888888888,0.06407599309153714,-0.05018710420264825,0.07142579180832088,0.13529857724238162
WBGene00008484,50.802810846560845,120.01518216958632,-69.21237132302548,0.0714278215874819,0.13529857724238162
WBGene00011354,0.016666666666666666,0.4213586643638457,-0.40469199769717906,0.07145463147652349,0.13533795116294411
WBGene00017676,4.113392857142857,5.884620445760342,-1.771227588617485,0.07146671396604273,0.13534942650902007
WBGene00013339,0.539318783068783,0.8722592318447239,-0.33294044877594087,0.07148094421875219,0.13536496718509422
WBGene00006927,0.0059523809523809494,0.01648984291471338,-0.01053746196233243,0.07154540535516647,0.1354756205060876
WBGene00019812,0.03214285714285714,0.013874496257915946,0.018268360884941194,0.07155986887321601,0.13549158959402466
WBGene00009222,0.021230158730158728,0.043029854428818154,-0.021799695698659426,0.07158397893917672,0.1355144007738109
WBGene00021511,0.9384589947089946,1.518611727938153,-0.5801527332291584,0.07158104845606067,0.1355144007738109
WBGene00020116,0.013888888888888888,0.03235463442717329,-0.018465745538284402,0.07162823093030941,0.135579722817095
WBGene00019822,1.4122023809523807,1.9320832305288262,-0.5198808495764455,0.07163055274207729,0.135579722817095
WBGene00022669,0.020833333333333332,0.002072538860103627,0.018760794473229706,0.07168792284264486,0.13567688159967886
