gene,mean_hub,mean_control,effect_size,pval,qval
WBGene00219685,0.08860759493670886,0.00552282768777614,0.08308476724893273,0.03026557609436528,0.08151968703719653
WBGene00045397,0.012658227848101266,0.03475699558173785,-0.022098767733636587,0.03029386815261275,0.08153764486060047
WBGene00014098,0.44289732770745416,0.6197185403370971,-0.1768212126296429,0.03029331272277972,0.08153764486060047
WBGene00018288,0.21687763713080177,0.5497136311569302,-0.3328359940261284,0.030296075269801555,0.08153764486060047
WBGene00010305,1.4668073136427566,2.257887416134839,-0.7910801024920822,0.03027674515219413,0.08153764486060047
WBGene00004762,2.205485232067511,3.003510063819342,-0.7980248317518313,0.03030127440411295,0.08153764486060047
WBGene00003371,3.2347398030942327,5.082277859597447,-1.8475380565032142,0.030291572099767756,0.08153764486060047
WBGene00006786,7.847398030942336,11.21842578955981,-3.3710277586174735,0.030299007143748842,0.08153764486060047
WBGene00022170,25.61012658227848,36.515660284732455,-10.905533702453976,0.030298404136261937,0.08153764486060047
WBGene00022257,0.08438818565400844,0.020618556701030927,0.06376962895297751,0.030337490314129145,0.08162532270005601
WBGene00010815,0.48059071729957825,0.6935853379152348,-0.21299462061565655,0.030416791462792424,0.08182888977220822
WBGene00010629,1.8766526019690573,2.8328342333496974,-0.9561816313806402,0.030424119568285585,0.08183880552852972
WBGene00003550,0.0520393811533052,0.11944035346097201,-0.06740097230766681,0.030432870225732964,0.08185254502058822
WBGene00043982,0.008438818565400841,0.22153493699885451,-0.21309611843345366,0.03046162067852441,0.08192006643037282
WBGene00012203,2.588466947960619,3.546923580428735,-0.9584566324681161,0.030520429082578227,0.08206839648832577
WBGene00008145,0.05232067510548523,0.13692521682212402,-0.0846045417166388,0.03053479342955433,0.08209719678935698
WBGene00020288,0.0,0.2098510882016037,-0.2098510882016037,0.030554051215032674,0.0821391453398623
WBGene00008980,8.941209563994374,13.679070528555062,-4.737860964560689,0.030561835822883205,0.08215024394118468
WBGene00005088,0.0,0.4810996563573884,-0.4810996563573884,0.030570321258466315,0.08216322348761718
WBGene00013294,0.012658227848101266,0.059793814432989686,-0.04713558658488842,0.03059768794766915,0.08222694061669396
WBGene00007499,0.06497890295358648,0.15248731795123546,-0.08750841499764898,0.030612231831054826,0.08225618715761432
WBGene00001243,0.0189873417721519,0.03991163475699558,-0.02092429298484368,0.0306160855288322,0.0822567052190997
WBGene00000813,1.1616033755274264,1.6393961708394702,-0.47779279531204377,0.030629330684965855,0.08228245231474149
WBGene00008510,0.012658227848101266,0.030355097365406647,-0.017696869517305383,0.030645264227103695,0.08231541445532492
WBGene00022634,0.02531645569620253,0.07989690721649484,-0.05458045152029231,0.030660692109792408,0.08234701064008196
WBGene00005536,0.0,0.08465063001145474,-0.08465063001145474,0.030670787072697048,0.08236427808490857
WBGene00012192,0.4255977496483827,0.587874324987727,-0.16227657533934425,0.030686498152189403,0.0823966212932055
WBGene00018027,0.0,0.0390279823269514,-0.0390279823269514,0.030711790922147684,0.08243498151113801
WBGene00019557,0.0,0.15532646048109966,-0.15532646048109966,0.03071127061472276,0.08243498151113801
WBGene00010293,0.016877637130801683,0.21325478645066276,-0.19637714931986108,0.03070794651288769,0.08243498151113801
WBGene00011561,0.3545710267229254,0.6914498445426281,-0.33687881781970275,0.030724910271282747,0.08245049670195295
WBGene00022176,1.6135021097046411,2.2099819996727215,-0.5964798899680803,0.030724361369932354,0.08245049670195295
WBGene00015922,0.32137834036568214,0.47200130911471117,-0.15062296874902903,0.030733144674303884,0.08246274512621615
WBGene00022215,0.0,0.06786941580756013,-0.06786941580756013,0.03074233680520829,0.08247756008074329
WBGene00022383,0.7931082981715895,0.23430698739977088,0.5588013107718186,0.03075607135618949,0.08250455674572847
WBGene00016571,0.08016877637130801,0.44286532482408764,-0.36269654845277965,0.030775536108532297,0.08254691665543895
WBGene00020465,0.008438818565400841,0.08682703321878579,-0.07838821465338495,0.03080359675566669,0.08261231982610108
WBGene00022813,0.04036568213783404,0.07107674684994272,-0.03071106471210868,0.030808295739787574,0.08261506110243311
WBGene00007055,3.779043600562589,8.90662739322533,-5.12758379266274,0.030817227532839393,0.0826291510066072
WBGene00017977,0.0,0.2407789232531501,-0.2407789232531501,0.030859391504379764,0.08273233119101646
WBGene00016221,0.02531645569620253,0.058501063655702824,-0.03318460795950029,0.030869942329448487,0.08274617789391164
WBGene00018976,0.020253164556962026,0.17631320569464898,-0.15606004113768696,0.030874926932294714,0.08274617789391164
WBGene00005542,0.0,0.2666666666666666,-0.2666666666666666,0.03087806548219948,0.08274617789391164
WBGene00009508,1.6976090014064695,2.3816969399443626,-0.6840879385378931,0.03087928709067823,0.08274617789391164
WBGene00022752,0.22180028129395213,0.32052855506463757,-0.09872827377068544,0.03088947265673402,0.08276360137421378
WBGene00022071,0.035443037974683546,0.07434135166093928,-0.03889831368625573,0.030902537740004874,0.08278873500419333
WBGene00017228,0.0,0.1776632302405498,-0.1776632302405498,0.03097251307254697,0.08296630856307319
WBGene00001710,0.016877637130801686,0.049999999999999996,-0.03312236286919831,0.031011732798392273,0.08306146432793848
WBGene00219375,0.008438818565400841,0.34619538537064304,-0.3377565668052422,0.03103077109299012,0.08310255014164422
WBGene00015446,0.0,0.03115693012600229,-0.03115693012600229,0.031037020307594254,0.08310938020394891
WBGene00010757,0.6282700421940929,0.8547864506627393,-0.2265164084686464,0.03106659268482502,0.08317865479448681
WBGene00000684,0.17468354430379748,0.3529291441662576,-0.1782455998624601,0.031083781954146777,0.08320815692070001
WBGene00003752,6.783966244725739,16.891834396989037,-10.107868152263297,0.0310850179888894,0.08320815692070001
WBGene00003694,0.21673699015471168,0.5170266732122402,-0.30028968305752846,0.03108895949491373,0.08320879462670835
WBGene00005027,0.0,0.14059891998036328,-0.14059891998036328,0.03109607890484907,0.08321793674524222
WBGene00012333,0.012658227848101266,0.13516609392898055,-0.12250786608087928,0.031129642961959848,0.0832978382413095
WBGene00003068,1.8180028129395223,2.463385697921781,-0.6453828849822587,0.031149471591096312,0.08334097132416564
WBGene00001560,2.8738396624472577,4.447430862379315,-1.5735911999320575,0.031166581458629036,0.08337682090652884
WBGene00004973,0.030239099859353025,0.06251840942562592,-0.032279309566272896,0.031188560696233658,0.0834058284079593
WBGene00021425,0.6666666666666667,0.9566355751922762,-0.2899689085256094,0.031186382971667325,0.0834058284079593
WBGene00021043,66.54880450070324,105.88624611356569,-39.33744161286245,0.03118294929868184,0.0834058284079593
WBGene00006722,6.8856540084388165,4.230436917034855,2.6552170914039612,0.031215148039653078,0.08346115267165516
WBGene00005406,0.010126582278481013,0.07766323024054982,-0.0675366479620688,0.03121667751357826,0.08346115267165516
WBGene00198371,0.012658227848101266,0.036655211912943866,-0.023996984064842602,0.0312863109192445,0.08361058974000368
WBGene00008335,0.0140646976090014,0.07857961053837342,-0.06451491292937202,0.03129296299160824,0.08361058974000368
WBGene00005752,0.0,0.0715922107674685,-0.0715922107674685,0.0312948978465188,0.08361058974000368
WBGene00045517,0.13924050632911392,0.31826215022091314,-0.17902164389179923,0.03129425715582399,0.08361058974000368
WBGene00011133,0.0,0.7040582556046474,-0.7040582556046474,0.03128859873119687,0.08361058974000368
WBGene00007900,2.59845288326301,3.4547455408280148,-0.8562926575650049,0.03129053487315838,0.08361058974000368
WBGene00000390,6.824472573839659,10.154540991654395,-3.3300684178147355,0.03130932210559172,0.08363918183218885
WBGene00002029,2.3949367088607594,1.4271804941908033,0.9677562146699561,0.0313500397679511,0.08371920711489693
WBGene00004245,1.461462728551336,2.0579937817051217,-0.5965310531537857,0.03135045656970683,0.08371920711489693
WBGene00004440,43.94163150492264,65.78634429716904,-21.844712792246398,0.03135024851416231,0.08371920711489693
WBGene00004912,8.42545710267229,14.167370315823927,-5.741913213151637,0.03136000943049684,0.08373476552511391
WBGene00008213,0.8469760900140645,1.3761986581574213,-0.5292225681433568,0.03138781102026135,0.08379904061481135
WBGene00044132,0.010126582278481013,0.02596956308296514,-0.015842980804484125,0.031428607567831564,0.08388802369227932
WBGene00010042,0.2569620253164557,0.3540582556046474,-0.0970962302881917,0.03142533459910469,0.08388802369227932
WBGene00006203,0.0,0.049255441008018326,-0.049255441008018326,0.03143313197652672,0.08389013450297883
WBGene00012144,0.060056258790436,0.40764195712649315,-0.3475856983360571,0.03146402777772761,0.08396261759355839
WBGene00020840,0.11167369901547113,0.17883325151366386,-0.06715955249819273,0.03147203358416042,0.08397400814659785
WBGene00219747,0.018565400843881853,0.004123711340206186,0.014441689503675668,0.03149843694741341,0.08403447871900166
WBGene00020225,0.010126582278481011,0.143184421534937,-0.13305783925645598,0.03154140110968252,0.08413666531492567
WBGene00018844,0.008438818565400841,0.5175257731958762,-0.5090869546304754,0.03154422843085735,0.08413666531492567
WBGene00007809,0.02109704641350211,0.08213058419243986,-0.06103353777893775,0.03155784652284722,0.08416299745066518
WBGene00013640,0.26047819971870606,0.15629193258059235,0.10418626713811371,0.031573338150542224,0.08418975708106403
WBGene00005987,0.0,0.06643757159221075,-0.06643757159221075,0.03157537420099366,0.08418975708106403
WBGene00009876,0.04810126582278481,0.15922107674684993,-0.11111981092406512,0.03163151456531066,0.08432732836073012
WBGene00005665,0.012658227848101266,2.602061855670103,-2.589403627822002,0.031634476423187244,0.08432732836073012
WBGene00020053,0.005625879043600563,0.019473081328751432,-0.01384720228515087,0.0316777195475054,0.08442556988068169
WBGene00009091,0.06666666666666667,0.11256750122729504,-0.04590083456062838,0.03168222034409547,0.08442556988068169
WBGene00020112,4.334458509142053,6.126681394207168,-1.7922228850651152,0.03168260292998834,0.08442556988068169
WBGene00019949,0.08438818565400844,0.010309278350515464,0.07407890730349297,0.03169482766208323,0.0844388100587522
WBGene00023409,1.9887482419127993,3.010219276714122,-1.0214710348013227,0.031695087633428994,0.0844388100587522
WBGene00001703,0.1052039381153305,0.053174603174603166,0.05202933494072734,0.031707788744673074,0.08446263251974621
WBGene00001398,0.10140646976090013,0.058877434135166086,0.04252903562573405,0.031736797747860285,0.08451986589980712
WBGene00003389,1.975808720112518,2.726746849942726,-0.7509381298302078,0.03173399721623018,0.08451986589980712
WBGene00086553,0.6090014064697609,1.1996809032891507,-0.5906794968193898,0.03174537781885262,0.08453269663567191
WBGene00008921,0.060337552742616034,0.020103092783505153,0.04023445995911088,0.03176882203057014,0.08458510039161991
WBGene00009875,0.06075949367088606,0.006414662084765177,0.054344831586120884,0.03178255496992424,0.0846116383435104
WBGene00009283,4.713220815752463,10.262649320896742,-5.549428505144279,0.03178830267078018,0.08461691419378745
WBGene00003241,1.5348804500703233,2.0844133529700537,-0.5495329028997304,0.03179638316721076,0.084628397700078
WBGene00044216,0.0,0.033218785796105384,-0.033218785796105384,0.031811202536235435,0.08464778656876774
WBGene00011151,0.0,0.06643757159221077,-0.06643757159221077,0.031811202536235476,0.08464778656876774
WBGene00009509,0.18016877637130804,0.2800687285223367,-0.09989995215102868,0.03186503667772968,0.08476092211576987
WBGene00011959,0.006329113924050633,0.12336769759450174,-0.1170385836704511,0.03186442687854815,0.08476092211576987
WBGene00001717,0.5182841068917018,16.869252168221237,-16.350968061329535,0.03185771172536558,0.08476092211576987
WBGene00012632,0.0,0.9778595974472264,-0.9778595974472264,0.03189406951698805,0.08482810700487742
WBGene00202499,0.0,0.03792341678939617,-0.03792341678939617,0.03198345295131304,0.08505577042999794
WBGene00005678,0.008438818565400841,0.09973817705776467,-0.09129935849236383,0.032022214876120524,0.08514877468065704
WBGene00004498,99.94149085794655,155.75283914252987,-55.81134828458332,0.03202667299527048,0.08515055206848095
WBGene00016460,0.022784810126582282,0.04925544100801833,-0.02647063088143605,0.032050739006040524,0.08520445512620972
WBGene00006934,2.306188466947961,1.6509818360333826,0.6552066309145783,0.03207566534175426,0.0852606322682925
WBGene00044063,1.5185654008438816,2.8268695794468988,-1.3083041786030172,0.03210565854664774,0.08533026282051433
WBGene00013765,1.5645569620253161,2.3022582228767794,-0.7377012608514633,0.032118246640194636,0.08534352929973194
WBGene00013325,3.3759493670886083,4.5625838651611845,-1.1866344980725763,0.03211776704047783,0.08534352929973194
WBGene00019810,0.006329113924050633,0.46757486499754536,-0.46124575107349475,0.03213963770875026,0.08539027074351538
WBGene00011030,0.0,0.00979381443298969,-0.00979381443298969,0.032185613258741405,0.08547199436362848
WBGene00021787,0.0,0.00979381443298969,-0.00979381443298969,0.032185613258741405,0.08547199436362848
WBGene00195855,0.0,0.01958762886597938,-0.01958762886597938,0.032185613258741405,0.08547199436362848
WBGene00013756,0.0,0.01958762886597938,-0.01958762886597938,0.032185613258741405,0.08547199436362848
WBGene00005427,0.0,0.03436426116838488,-0.03436426116838488,0.03220646588885528,0.08550936568423434
WBGene00195144,0.0350210970464135,0.09971363115693013,-0.06469253411051663,0.0322072972444557,0.08550936568423434
WBGene00021654,0.27918424753867793,0.49467353951890036,-0.21548929198022243,0.03225164515991368,0.08561699138682662
WBGene00004007,0.008438818565400841,0.025282277859597444,-0.016843459294196603,0.032255945309940144,0.08561829121902483
WBGene00014061,0.9668073136427571,0.18391425298641792,0.7828930606563391,0.03228054471468001,0.08567346553202754
WBGene00005264,0.006329113924050633,0.0390279823269514,-0.03269886840290077,0.03228854017501914,0.08568456468554449
WBGene00003970,0.47257383966244737,0.7221731304205531,-0.24959929075810572,0.032292613204575785,0.08568525343571248
WBGene00013881,0.02531645569620253,0.05850106365570283,-0.033184607959500304,0.03231130755634822,0.08572473367382077
WBGene00022823,4.634599156118145,7.946048109965636,-3.311448953847491,0.032347786977813986,0.08581138436889049
WBGene00011228,0.0,0.15463917525773196,-0.15463917525773196,0.032354184104939364,0.08581822248304599
WBGene00021974,0.010126582278481011,0.025257731958762887,-0.015131149680281876,0.03238789405011202,0.08589749662558628
WBGene00044528,0.008438818565400841,0.21649484536082475,-0.2080560267954239,0.032402858493617834,0.0859067643059704
WBGene00015615,0.0189873417721519,1.1009981999672722,-1.0820108581951202,0.032395214478688344,0.0859067643059704
WBGene00021156,0.3147679324894515,2.1609801996399933,-1.8462122671505419,0.032399736955188295,0.0859067643059704
WBGene00012143,0.0329113924050633,0.06113565701194568,-0.028224264606882377,0.03241218953722248,0.08592136464273854
WBGene00019497,0.15822784810126583,0.013917525773195875,0.14431032232806995,0.032418580986461575,0.08592816989321754
WBGene00005114,0.08607594936708861,0.024742268041237112,0.0613336813258515,0.032442788613822826,0.08598219124368779
WBGene00196421,0.011251758087201125,0.03900343642611684,-0.027751678338915713,0.03246881981358508,0.08604103224335925
WBGene00005971,0.008438818565400841,0.09727540500736376,-0.08883658644196292,0.03249535027422473,0.08610118223013627
WBGene00003079,7.194655414908579,9.766584846997219,-2.5719294320886403,0.03251106878719912,0.08613267357382114
WBGene00008905,0.0270042194092827,0.10767468499427263,-0.08067046558498993,0.03258816226759918,0.08630639061653536
WBGene00019282,0.12236286919831225,0.2093601701849125,-0.08699730098660023,0.03258721477980594,0.08630639061653536
WBGene00005329,0.02109704641350211,0.5180985108820161,-0.49700146446851395,0.03258169825265193,0.08630639061653536
WBGene00018486,0.540084388185654,1.0431189657993782,-0.5030345776137243,0.03263513319710647,0.08642060198064645
WBGene00012560,0.22067510548523206,0.357543773523155,-0.1368686680379229,0.03264566712983852,0.08643830953810296
WBGene00003464,0.01856540084388186,0.037997054491899857,-0.019431653648017997,0.032695735368984354,0.08655677773623079
WBGene00011447,0.035443037974683546,0.06686303387334314,-0.03141999589865959,0.032698114265215496,0.08655677773623079
WBGene00077497,0.14641350210970464,0.006414662084765177,0.13999884002493945,0.032728675128201795,0.08659686781153629
WBGene00009439,0.7551336146272855,1.0090492554410082,-0.25391564081372275,0.03272856718101768,0.08659686781153629
WBGene00012064,0.06751054852320675,0.7059564719358535,-0.6384459234126468,0.0327243208211057,0.08659686781153629
WBGene00021004,3.468213783403656,4.65923744068074,-1.1910236572770838,0.03272254119429822,0.08659686781153629
WBGene00005095,0.0,0.13195876288659794,-0.13195876288659794,0.03273622769198071,0.0866066525386924
WBGene00014759,0.13797468354430376,0.21133202421862213,-0.07335734067431837,0.03277241654337727,0.08669218593279303
WBGene00022227,0.6565400843881855,0.9093601701849124,-0.252820085796727,0.03279378451271668,0.08673849843628383
WBGene00044979,0.02953586497890295,0.06096383570610374,-0.031427970727200785,0.03280997361723864,0.08677110372007239
WBGene00014014,0.3691983122362869,0.5218703976435936,-0.15267208540730665,0.032826010673338034,0.08680329926082526
WBGene00009751,0.15288326300984525,0.3838733431516937,-0.23099008014184844,0.03285530167429436,0.08687053110375617
WBGene00017348,0.9842475386779181,0.7515954835542463,0.23265205512367182,0.0328614853529446,0.08687665777095097
WBGene00006952,0.018565400843881853,0.03648339060710194,-0.01791798976322009,0.03286771058278519,0.0868828928334824
WBGene00077685,0.0,0.22911143838978892,-0.22911143838978892,0.03288101344137916,0.08690783331541566
WBGene00019367,0.10337552742616035,0.013115693012600228,0.09025983441356013,0.03288598409019151,0.08691074765026029
WBGene00003773,0.08185654008438818,0.03591883488790705,0.04593770519648113,0.0328950519359077,0.08692448805691051
WBGene00185014,0.3303797468354431,0.5158321060382917,-0.18545235920284858,0.03291263797926835,0.08696073174461201
WBGene00005771,0.0,0.03665521191294387,-0.03665521191294387,0.032931949938159254,0.08700152653268668
WBGene00017003,0.5630098452883265,0.7481263295696285,-0.185116484281302,0.03294204914060536,0.08700774681324343
WBGene00001596,0.2248945147679325,0.775699558173785,-0.5508050434058525,0.03293983815555115,0.08700774681324343
WBGene00004062,0.12447257383966243,0.30050728195058085,-0.17603470811091843,0.03295704673060433,0.08702689892936287
WBGene00005929,0.0,1.3916380297823596,-1.3916380297823596,0.03295366235246026,0.08702689892936287
WBGene00018862,0.010126582278481011,0.020814923907707412,-0.0106883416292264,0.033018562144086765,0.08717909198771863
WBGene00003683,0.02320675105485232,0.5825887743413517,-0.5593820232864993,0.03305073869525337,0.08725379482359864
WBGene00009169,0.07341772151898734,0.017574864997545406,0.05584285652144194,0.0330849053542243,0.08732347449830445
WBGene00011355,0.09071729957805906,1.035575192276223,-0.944857892698164,0.03308214700326758,0.08732347449830445
WBGene00018013,0.5407876230661042,0.7860497463590249,-0.24526212329292074,0.03310148942144954,0.08735698447387241
WBGene00006541,0.20829817158931083,6.13349697267223,-5.925198801082919,0.03310826933330487,0.08736461581327389
WBGene00004400,0.3537271448663854,0.6908607429225986,-0.3371335980562132,0.03313209249517306,0.08741721304298303
WBGene00015268,0.005625879043600563,0.016953035509736543,-0.01132715646613598,0.03315599326332659,0.0874658360695972
WBGene00015378,0.38396624472573837,0.734249713631157,-0.3502834689054186,0.033158306628725306,0.0874658360695972
WBGene00018289,0.012658227848101266,0.03307151039109802,-0.020413282542996757,0.03317768824949671,0.08750668825894373
WBGene00020674,0.038818565400843885,0.019014891179839635,0.01980367422100425,0.033216642933953426,0.0875991490707746
WBGene00006476,4.260056258790438,9.38629520536737,-5.126238946576932,0.03322707508622616,0.08761637719896909
WBGene00005002,0.0329113924050633,0.06159384716085747,-0.028682454755794173,0.03325534238128749,0.08767033767043865
WBGene00019392,0.0,0.24352806414662082,-0.24352806414662082,0.03325405233398242,0.08767033767043865
WBGene00004115,0.9219409282700421,0.18281786941580758,0.7391230588542346,0.03328310707964268,0.08771265927427767
WBGene00003063,1.3450070323488041,1.8972099492718049,-0.5522029169230007,0.033279828304251,0.08771265927427767
WBGene00004920,10.460056258790436,15.83740795287187,-5.377351694081433,0.03327613251809928,0.08771265927427767
WBGene00016451,0.01645569620253165,0.006185567010309279,0.010270129192222371,0.033302324495089464,0.08774272151502875
WBGene00005345,0.006329113924050633,0.1074455899198167,-0.10111647599576606,0.03330220111160105,0.08774272151502875
WBGene00235263,0.04430379746835443,0.07507772868597609,-0.03077393121762166,0.033329599800496,0.087792124316814
WBGene00013281,0.016877637130801686,0.07124856815578465,-0.05437093102498296,0.033348425877609486,0.087792124316814
WBGene00009494,0.008438818565400841,0.17491408934707903,-0.16647527078167818,0.03332812406605654,0.087792124316814
WBGene00005838,0.0,0.1972508591065292,-0.1972508591065292,0.03334685040398082,0.087792124316814
WBGene00017693,0.0,0.2575846833578792,-0.2575846833578792,0.03334681154251515,0.087792124316814
WBGene00011985,0.9545710267229253,1.3644084437898871,-0.40983741706696186,0.03334127286364664,0.087792124316814
WBGene00004478,84.0409282700422,126.32828505972836,-42.28735678968616,0.03333909956253197,0.087792124316814
WBGene00009633,0.17088607594936708,0.3219276714122074,-0.15104159546284032,0.03335254670924936,0.08779268650540344
WBGene00011713,0.18523206751054852,1.4223858615611191,-1.2371537940505706,0.03336470047050841,0.08781439087171763
WBGene00044137,0.019690576652601967,0.2674684994272623,-0.24777792277466035,0.033394556238006065,0.08788267558113823
WBGene00006252,0.0,0.17525773195876287,-0.17525773195876287,0.03340742077840307,0.08790623462582722
WBGene00021161,0.20168776371308011,1.3080019636720668,-1.1063141999589867,0.03343153457128213,0.08794908679102426
WBGene00008826,0.03333333333333334,2.253264604810996,-2.219931271477663,0.03343044227523446,0.08794908679102426
WBGene00015945,0.7742616033755275,1.1061282932416954,-0.33186668986616785,0.033447873834517305,0.08798176974804137
WBGene00021811,4.991983122362869,7.332441498936345,-2.3404583765734763,0.033475436391403844,0.08804396351146587
WBGene00005770,0.008438818565400841,0.047250859106529215,-0.03881204054112837,0.03351283944269398,0.08813202123570822
WBGene00010856,0.02109704641350211,0.046244477172312226,-0.025147430758810117,0.03357355073587866,0.0882813471602642
WBGene00009058,0.0,0.04381443298969072,-0.04381443298969072,0.03358179823774648,0.0882823709610303
WBGene00012541,0.0,0.08762886597938144,-0.08762886597938144,0.03358179823774649,0.0882823709610303
WBGene00021630,0.02390998593530239,0.048568155784650624,-0.024658169849348235,0.03362987641188056,0.08839841987582409
WBGene00013574,2.9021097046413495,0.19916543937162498,2.7029442652697244,0.033664851284299926,0.08847801940054775
WBGene00004509,2.7853727144866394,4.354516445753559,-1.5691437312669194,0.03366803444188363,0.08847801940054775
WBGene00005988,0.0,0.07880870561282932,-0.07880870561282932,0.03370370568203896,0.08855793858976721
WBGene00008353,2.034880450070324,3.158517427589593,-1.123636977519269,0.03370632831099244,0.08855793858976721
WBGene00017742,9.782559774964838,5.539199803632794,4.243359971332044,0.03371725530409683,0.08857629012367026
WBGene00019599,0.04303797468354431,0.01958762886597938,0.02345034581756493,0.0337727546647589,0.08871171668955667
WBGene00008917,0.1988748241912799,0.06451480936017018,0.1343600148311097,0.033808177897003105,0.08879438330423878
WBGene00016617,1.4236286919831225,1.901210931107838,-0.47758223912471554,0.033865059933950926,0.0889333837840046
WBGene00000702,0.006329113924050633,0.017182130584192434,-0.010853016660141802,0.033907714972797355,0.08903499447514127
WBGene00000783,0.016877637130801686,0.09576174112256587,-0.07888410399176418,0.03391872020233295,0.0890534849528183
WBGene00012598,0.18551336146272854,0.05228276877761413,0.1332305926851144,0.03394517215147114,0.08911252168143534
WBGene00012213,0.09142053445850913,0.22665684830633287,-0.13523631384782375,0.033981505262174784,0.08918706246183918
WBGene00000776,0.09254571026722926,0.40003272786777944,-0.3074870176005502,0.033981206417085144,0.08918706246183918
WBGene00021111,0.44655414908579466,1.4266895761741119,-0.9801354270883171,0.03400600328031339,0.08924093526107936
WBGene00003721,0.031223628691983123,0.05882016036655212,-0.027596531674568995,0.03401500643334049,0.08924673156043374
WBGene00016398,0.04810126582278482,0.08541973490427097,-0.03731846908148616,0.03401615599641971,0.08924673156043374
WBGene00008286,0.02531645569620253,0.9734249713631157,-0.9481085156669131,0.0340369186158479,0.0892907792620533
WBGene00016594,11.92362869198312,3.1733513336606123,8.750277358322508,0.034075691720160596,0.08938205898439043
WBGene00016286,0.040506329113924065,0.09710358370152185,-0.05659725458759778,0.03409644687048035,0.08941562380168336
WBGene00013284,0.0189873417721519,0.11809851088201602,-0.09911116910986412,0.034093156718312694,0.08941562380168336
WBGene00005003,0.11729957805907172,0.5542955326460481,-0.43699595458697643,0.034130140062475695,0.08949353682620684
WBGene00004994,0.047116736990154715,0.08231876943217149,-0.03520203244201678,0.03414332392188063,0.08951765988339976
WBGene00021508,0.9641350210970461,1.354802814596629,-0.390667793499583,0.034155163872324146,0.08953825423489106
WBGene00010073,23.682700421940933,3.092562592047128,20.590137829893806,0.03416916143467487,0.08956449933221064
WBGene00015633,0.04064697609001407,1.0045982654230077,-0.9639512893329936,0.034180293290772434,0.089583227569155
WBGene00005196,0.24050632911392406,0.0,0.24050632911392406,0.03426194570988528,0.08978675742423749
WBGene00255457,0.19127988748241911,0.31600392734413346,-0.12472403986171435,0.034270818129016084,0.08979953499018803
WBGene00017813,0.7887482419127989,16.045843560792015,-15.257095318879216,0.03427558370364465,0.08980154970116506
WBGene00021316,2.1298171589310835,2.796678121420389,-0.6668609624893054,0.034280884577619894,0.08980496625563034
WBGene00007236,0.36315049226441637,0.8111929307805597,-0.4480424385161433,0.03430056664156742,0.08984605174508958
WBGene00015695,2.238818565400844,0.9063655702830962,1.332452995117748,0.03435602845878279,0.08997035005132757
WBGene00013442,0.010126582278481013,0.06827033218785797,-0.05814374990937696,0.034352662387362676,0.08997035005132757
WBGene00001159,0.8123769338959212,0.37000490918016693,0.4423720247157543,0.03439418560309617,0.09005977815126068
WBGene00016623,1.321940928270042,0.962125675012273,0.3598152532577691,0.03441101404898629,0.0900933435873541
WBGene00171412,0.4954992967651195,0.2762968417607593,0.2192024550043602,0.03443366325143631,0.09013360595686433
WBGene00000851,0.0,0.054491899852724596,-0.054491899852724596,0.03443842659395969,0.09013360595686433
WBGene00003794,0.7824191279887481,1.1200785468826706,-0.3376594188939225,0.03443621497305433,0.09013360595686433
WBGene00015359,0.19198312236286919,0.05326460481099657,0.13871851755187262,0.034478964186341804,0.09022919244152271
WBGene00013916,0.008438818565400841,0.02304860088365243,-0.01460978231825159,0.034501421462085125,0.09027744716799704
WBGene00022282,0.016877637130801686,0.046735395189003444,-0.029857758058201758,0.034532965680393726,0.09034946505272085
WBGene00008620,0.0,0.06529209621993126,-0.06529209621993126,0.03455596112689974,0.09038857864497209
WBGene00007588,2.1130801687763716,2.921714940271641,-0.8086347714952695,0.03455471628418805,0.09038857864497209
WBGene00001451,322.62756680731366,36.33631156930126,286.2912552380124,0.03460359206320673,0.09050263183193946
WBGene00002010,2.7191279887482422,3.76429389625266,-1.0451659075044177,0.03461163604462391,0.09051313434434993
WBGene00001456,0.4085794655414909,71.00369006709212,-70.59511060155063,0.034622094795499415,0.0905299485581376
WBGene00004758,5.7424753867791845,8.590656193748977,-2.8481808069697925,0.03462925176212969,0.09053812634899838
WBGene00014643,0.012658227848101266,0.0504745540828015,-0.037816326234700236,0.03466065072728568,0.09060967553128353
WBGene00006719,0.040084388185654005,0.004123711340206186,0.03596067684544782,0.03471600791660215,0.0907438322333799
WBGene00018997,0.08143459915611814,0.7207576501390934,-0.6393230509829753,0.03473322009654012,0.09077826245773642
WBGene00010721,0.9101265822784808,0.6782196039927998,0.23190697828568096,0.03477473195983889,0.09087618660218888
WBGene00001482,0.02742616033755274,0.13415971199476354,-0.1067335516572108,0.03482162365179934,0.09097760159816681
WBGene00235381,0.2596343178621659,0.38844706267386686,-0.12881274481170096,0.03482163753367905,0.09097760159816681
WBGene00044452,0.11392405063291139,0.256815578465063,-0.1428915278321516,0.034834887478779636,0.09100163780498775
WBGene00000018,2.573558368495078,3.743470790378007,-1.169912421882929,0.03484799626564914,0.0910252997085411
WBGene00022549,0.005625879043600563,0.016036655211912942,-0.01041077616831238,0.03486712296326586,0.09106467346990825
WBGene00012879,0.012658227848101266,0.3170103092783505,-0.3043520814302492,0.03487248123839985,0.09106808239721133
WBGene00019091,0.0,0.06758304696449027,-0.06758304696449027,0.03489109935059381,0.09110611403933672
WBGene00011742,0.5059071729957806,0.7418343969890361,-0.2359272239932555,0.0349607799536343,0.09127745349502778
