cycle_id,size,label,a,b,c,d,N,n,K,coverage,jaccard,overlap,odds_ratio,risk_ratio,phi,exp,var,z,fisher_p,hypergeom_p,chi2,chi2_p,cov_ci_low,cov_ci_high,qval,reject_0.05
389,49,Basal,6,30,43,100,179,36,49,0.16666666666666666,0.0759493670886076,0.16666666666666666,0.49236856981345395,0.581547064305685,-0.12049252501455288,9.854748603351956,5.749788981743546,-1.6075707909825034,0.9700540320881869,0.9700540320881869,1.9683443769295417,0.1606237067184554,0.07870447595018114,0.31890794311279463,1.0,False
16,43,Basal,5,31,38,105,179,36,43,0.1388888888888889,0.06756756756756757,0.1388888888888889,0.47845804988662133,0.555984555984556,-0.11901185656945816,8.64804469273743,5.2786131813557695,-1.5878162099976978,0.9701311167160719,0.9701311167160719,1.8879694805973015,0.16943112197638616,0.06081815009132838,0.286595303893562,1.0,False
71,38,Basal,5,31,33,110,179,36,38,0.1388888888888889,0.07246376811594203,0.1388888888888889,0.5759298744373371,0.6389673255344898,-0.09006177808927623,7.64245810055866,4.836321721221651,-1.2015739882850174,0.9291618201404626,0.9291618201404626,0.9544265678434213,0.32859510618508303,0.06081815009132838,0.286595303893562,1.0,False
85,33,Basal,5,31,28,115,179,36,33,0.1388888888888889,0.078125,0.15151515151515152,0.7076023391812866,0.7510668563300144,-0.058832181643778673,6.636871508379889,4.348898479441194,-0.784919203650955,0.8485404944804262,0.8485404944804262,0.29886600905436495,0.5845942060583811,0.06081815009132838,0.286595303893562,1.0,False
139,32,Basal,5,31,27,116,179,36,32,0.1388888888888889,0.07936507936507936,0.15625,0.7396825396825397,0.7783783783783784,-0.05222521032551254,6.435754189944134,4.245998017287541,-0.6967712118413304,0.8259729306892393,0.8259729306892393,0.20738474282001085,0.6488249837126876,0.06081815009132838,0.286595303893562,1.0,False
148,45,Basal,5,31,40,103,179,36,45,0.1388888888888889,0.06578947368421052,0.1388888888888889,0.4462081128747795,0.5285285285285286,-0.13012480190865827,9.050279329608939,5.442892866548442,-1.736081393476304,0.9794360615654456,0.9794360615654456,2.3287790763226095,0.12700145378054817,0.06081815009132838,0.286595303893562,1.0,False
167,36,Basal,5,31,31,112,179,36,36,0.1388888888888889,0.07462686567164178,0.1388888888888889,0.6235827664399093,0.6795366795366796,-0.07789432789432789,7.240223463687151,4.646768238307029,-1.0392399552670282,0.9027601308844261,0.9027601308844261,0.6553782984799885,0.41819633509069276,0.06081815009132838,0.286595303893562,1.0,False
204,36,Basal,5,31,31,112,179,36,36,0.1388888888888889,0.07462686567164178,0.1388888888888889,0.6235827664399093,0.6795366795366796,-0.07789432789432789,7.240223463687151,4.646768238307029,-1.0392399552670282,0.9027601308844261,0.9027601308844261,0.6553782984799885,0.41819633509069276,0.06081815009132838,0.286595303893562,1.0,False
222,30,Basal,5,31,25,118,179,36,30,0.1388888888888889,0.08196721311475409,0.16666666666666666,0.811391223155929,0.8394276629570747,-0.03856547614620101,6.033519553072626,4.034781279182677,-0.5145276272156915,0.7733796283005323,0.7733796283005323,0.07094368004602908,0.789967706428982,0.06081815009132838,0.286595303893562,1.0,False
242,45,Basal,5,31,40,103,179,36,45,0.1388888888888889,0.06578947368421052,0.1388888888888889,0.4462081128747795,0.5285285285285286,-0.13012480190865827,9.050279329608939,5.442892866548442,-1.736081393476304,0.9794360615654456,0.9794360615654456,2.3287790763226095,0.12700145378054817,0.06081815009132838,0.286595303893562,1.0,False
243,31,Basal,5,31,26,117,179,36,31,0.1388888888888889,0.08064516129032258,0.16129032258064516,0.7741838873914345,0.8077511473737888,-0.04547380550626729,6.23463687150838,4.141292283868036,-0.6066962367820368,0.8009491988561238,0.8009491988561238,0.13105167893474343,0.7173441047082345,0.06081815009132838,0.286595303893562,1.0,False
