Unnamed: 0	pearson_r_strict	spearman_r_strict	abs_pearson_strict	abs_spearman_strict	rank_p_strict	rank_s_strict	rank_product_strict	gold_strict	gold_umbrella	gold_union	variance_var_bulk	variance_var_aggr	dynamic_range_dyn_bulk	meta_rank_product	meta_score_mean	tier
WBGene00001030	-0.166612817866628	0.0743406846255471	0.166612817866628	0.0743406846255471	7465.0	13354.0	9984.368282470354	True	True	True	26930764.83793501		13354.166612817866	7808.787624350267	2698273.130913602	Medium
WBGene00001031	-0.1246068539092625	-0.0500172348171884	0.1246068539092625	0.0500172348171884	10172.0	14775.0	12259.335218518172	True	True	True	42239955.3617544		15349.62460685391	7753.996213461175	4230026.531779324	High
WBGene00001032	-0.1525170442987927	-0.0756568881311332	0.1525170442987927	0.0756568881311332	8315.0	13303.0	10517.3402055843	True	True	True	32705221.517010987		14532.152517044298	7529.626958471496	3275941.8636692083	High
WBGene00001033	0.0406795581501045	0.2203192032688318	0.0406795581501045	0.2203192032688318	15793.0	6450.0	10092.811798502931	True	True	True	34176151.83237754		15792.95932044185	9100.62583137246	3423338.175132538	High
WBGene00001034	-0.0845945584022892	0.1374232878100799	0.0845945584022892	0.1374232878100799	13038.0	9957.0	11393.830172510032	True	True	True	33483226.13828378		13349.084594558402	8735.252763126928	3353969.958066055	High
WBGene00001035	-0.0655455143671459	0.0341923470631664	0.0655455143671459	0.0341923470631664	14329.0	15747.0	15021.27700962871	True	True	True	57764774.25589423		16514.071452433087	7319.127865661062	5783370.480060665	Very High
WBGene00001036	0.0309681268977939	0.2080285212944458	0.0309681268977939	0.2080285212944458	16297.0	6857.0	10571.11767979148	True	True	True	38151980.43079472		16555.97076866307	8889.504036952858	3821115.1501273424	High
WBGene00001037	-0.1685370773213608	-0.0020537409911765	0.1685370773213608	0.0020537409911765	7369.0	17611.0	11391.903221147904	True	True	True	44985538.4759258		17882.668537077323	5970.215707855313	4504576.326339188	Very High
WBGene00001038	-0.057852067098233	0.4021644465251162	0.057852067098233	0.4021644465251162	14832.0	2030.0	5487.163201509501	True	True	True	25039395.460683104		14832.064086370365	8172.142067680562	2508474.963436756	Medium
WBGene00001039	-0.063569512350561	-0.0424964459447782	0.063569512350561	0.0424964459447782	14457.0	15203.0	14825.308462220946	True	True	True	55682388.42277982		16328.0788364595	7306.173533321149	5575050.798361181	Very High
WBGene00001040	-0.1241588734250717	0.0148059538539621	0.1241588734250717	0.0148059538539621	10210.0	16827.0	13107.389900357735	True	True	True	49153184.689251386		17491.125287408682	7216.638465059277	4921803.687251612	Very High
WBGene00001041	-0.1057817111266395	0.1708027924328537	0.1057817111266395	0.1708027924328537	11539.0	8395.0	9842.2510128527	True	True	True	27474512.1995722		11935.105781711129	8568.630116621938	2752479.2528088978	Medium
WBGene00001042	0.1919841911612615	0.0249088239252357	0.1919841911612615	0.0249088239252357	6355.0	16293.0	10175.559689766456	True	True	True	38543834.95450107		17041.013844950325	8415.853202131055	3860211.581502395	High
WBGene00001043	-0.231377804030098	-0.1668707465649461	0.231377804030098	0.1668707465649461	5266.0	8544.0	6707.660098722952	True	True	True	12473634.843277313		8544.23137780403	5496.631556968159	1250819.3366310806	Low
WBGene00001044	-0.055762452295297	0.0917418025247072	0.055762452295297	0.0917418025247072	14987.0	12471.0	13671.242701378686	True	True	True	48072145.36244706		14987.060186541188	8265.865255903478	4813652.77140745	Very High
WBGene00001045	-0.1501487323188539	-0.0602055126228011	0.1501487323188539	0.0602055126228011	8455.0	14232.0	10969.57428526741	True	True	True	31072374.255243894		14232.157058364672	7470.223843287035	3112773.3210430816	Medium
WBGene00001046	-0.130629012815639	0.0279892707950721	0.130629012815639	0.0279892707950721	9720.0	16063.0	12495.293513959568	True	True	True	41534600.29056498		16063.130629012816	7950.041718717741	4159689.1812405214	High
WBGene00001047	-0.1806987852175165	-0.042494981766708	0.1806987852175165	0.042494981766708	6805.0	15204.0	10171.687175685262	True	True	True	31286040.08302983		15204.186622464553	7114.20335562941	3134053.9160183603	Medium
WBGene00001048	-0.140317309496802	-0.038994361212768	0.140317309496802	0.038994361212768	9116.0	15514.0	11892.250585990862	True	True	True	42555238.05093093		16910.141970423	7517.198752662295	4261618.764224001	High
WBGene00001049	-0.15233514457494	-0.2840065004673173	0.15233514457494	0.2840065004673173	8328.0	4486.0	6112.234288703273	True	True	True	11239528.21483324		8328.284006500468	5593.2452288605455	1127237.5978357303	Low
WBGene00001050	-0.153701637289063	-0.0257686655050782	0.153701637289063	0.0257686655050782	8242.0	16239.0	11569.003327858454	True	True	True	41708890.51460624		16719.15370163729	7372.24381327128	4176903.1915449006	High
WBGene00001051	-0.1366403151655595	-0.0108754724626157	0.1366403151655595	0.0108754724626157	9365.0	17176.0	12682.793067774935	True	True	True	46680472.259285		17176.136640315166	7276.361571010445	4674414.855056411	Very High
WBGene00001052	0.0377452900714164	0.6124347226689941	0.0377452900714164	0.6124347226689941	15963.0	448.0	2674.2146510704783	True	True	True	28400711.29088119		15962.962254709928	7289.84943685978	2844305.0617583855	Medium
WBGene00001053	0.3177791969081432	0.401964845361511	0.3177791969081432	0.401964845361511	4254.0	2033.0	2940.813152854156	True	True	True	2692957.306781815		4341.682220803092	6804.504669815724	271333.27463133726	Very Low
WBGene00001054	0.797363720873704	0.6230965046360366	0.797363720873704	0.6230965046360366	2020.0	411.0	911.16409060059	True	True	True	524743.887459797		2168.376903495364	4145.78002047428	53440.304939481815	Very Low
WBGene00001055	0.4256581314843382	0.2779654321871742	0.4256581314843382	0.2779654321871742	3601.0	4723.0	4124.017822463914	True	True	True	5038526.900640895		5599.754745241768	7629.240196794556	506420.5320652522	Very Low
WBGene00001056	0.1361418858883941	0.0722975923634891	0.1361418858883941	0.0722975923634891	9394.0	13460.0	11244.698306313068	True	True	True	36785956.09272825		15110.95448305298	8974.661103731647	3684414.0823500305	High
WBGene00001057	0.1755585822587554	0.1499996934006724	0.1755585822587554	0.1499996934006724	7036.0	9295.0	8087.003153208239	True	True	True	15529764.511037298		9294.8500003066	8710.59773822829	1557218.8613045593	Low
WBGene00001058	-0.1971766152359814	-0.1462674415453877	0.1971766152359814	0.1462674415453877	6163.0	9558.0	7675.021433194828	True	True	True	15233687.540746894		9558.198665805285	6108.418604252096	1527275.0179450146	Low
WBGene00001059	-0.1411425157881435	-0.1733333333333333	0.1411425157881435	0.1733333333333333	9065.0	8275.0	8660.997344417097	True	True	True	18931035.03412479		9412.178685422474	6757.182009228517	1897320.5392163857	Medium
WBGene00001060	-0.0478222104659849	0.2185453161889861	0.0478222104659849	0.2185453161889861	15415.0	6519.0	10024.489263797932	True	True	True	34251485.025959745		15415.0521074688	8919.402432239136	3430777.8406853885	High
WBGene00001061	0.0210165926625528	0.1253064321022337	0.0210165926625528	0.1253064321022337	16789.0	10516.0	13287.329453279915	True	True	True	51040636.06847199		16996.980204322146	8116.835912478372	5110634.250668813	Very High
WBGene00001063	-0.0984222055557248	-0.0133333333333333	0.0984222055557248	0.0133333333333333	12066.0	17030.0	14334.712414276051	True	True	True	51706585.23728221		17030.100332729795	7389.98421317245	5177443.603424239	Very High
WBGene00001064	-0.065082769515042	0.0914506597073581	0.065082769515042	0.0914506597073581	14367.0	12483.0	13391.910281957536	True	True	True	49999170.5157495		15825.578078799625	8047.345846285585	5006328.553285787	Very High
WBGene00001065	0.0133501902968752	0.2237139036995999	0.0133501902968752	0.2237139036995999	17139.0	6327.0	10413.37855837384	True	True	True	45107486.74224302		17458.010245475143	8175.399853719116	4516700.000502878	Very High
WBGene00001066	-0.0593598735878561	0.0620774652179568	0.0593598735878561	0.0620774652179568	14726.0	14133.0	14426.453410315373	True	True	True	53332592.50718769		15716.07645647546	7786.281057410051	5339938.044226682	Very High
WBGene00001067	-0.0904244142903199	0.0490432696001377	0.0904244142903199	0.0490432696001377	12651.0	14811.0	13688.460870382762	True	True	True	49224694.340758674		16569.605464667657	7873.616172621047	4929028.8121352885	Very High
WBGene00001068	-0.1463317546152823	-0.2267054230432287	0.1463317546152823	0.2267054230432287	8692.0	6213.5	7348.9959858473185	True	True	True	14613970.92240597		9136.226705423043	6217.042677558919	1465157.8687774797	Low
WBGene00001069	-0.015085355615333	0.1446298596210107	0.015085355615333	0.1446298596210107	17069.0	9633.0	12822.85759883498	True	True	True	47146785.42072485		17762.015085355615	7866.897278590711	4721193.947994734	Very High
WBGene00001070	-0.0185723187060742	0.0564997037827081	0.0185723187060742	0.0564997037827081	16904.0	14434.0	15620.254031224971	True	True	True	61926146.4228274		16904.046106373833	6855.729977142129	6199686.456594156	Very High
WBGene00001071	-0.0980806966991684	-0.0504958485728156	0.0980806966991684	0.0504958485728156	12099.0	14747.5	13357.769368423757	True	True	True	52250025.14333204		17799.098080696698	7017.309849476777	5231504.582063064	Very High
WBGene00001073	0.1429440531657733	0.222568080384667	0.1429440531657733	0.222568080384667	8925.0	6366.0	7537.675371094194	True	True	True	18027931.144715708		10398.876137786046	8917.049595405895	1807007.6476844258	Low
WBGene00001074	0.0631500319626026	0.0661086129407467	0.0631500319626026	0.0661086129407467	14486.0	13932.0	14206.299729345428	True	True	True	50845515.00569024		15442.95030421337	8297.172881611057	5091187.968712269	Very High
WBGene00001075	0.480769016146361	0.0552430828469665	0.480769016146361	0.0552430828469665	3372.0	14492.0	6990.495261424615	True	True	True	23900741.781938203		14491.944756917152	8628.429944413132	2394871.7723925156	Medium
WBGene00001076	-0.1609060814622805	0.1926522208973716	0.1609060814622805	0.1926522208973716	7824.0	7458.0	7638.808284019176	True	True	True	16342040.653775183		8853.160906081463	7623.142336979189	1638143.8150606707	Low
WBGene00001077	-0.0642647897373131	0.1156825958446076	0.0642647897373131	0.1156825958446076	14413.0	11146.0	12674.671514481155	True	True	True	40551440.640494265		14413.077107427458	8631.346097693433	4061271.8966579055	High
WBGene00001078	0.0724749877484354	0.3067247036638343	0.0724749877484354	0.3067247036638343	13868.0	3970.0	7419.970350345074	True	True	True	24025035.846041225		13867.927525012252	8980.58680324722	2407314.308911921	Medium
WBGene00001079	-0.1599598787477752	-0.2561635063935765	0.1599598787477752	0.2561635063935765	7883.0	5276.0	6449.085826688927	True	True	True	28701045.19698928		17774.256163506394	6332.449034041837	2874475.9988013515	Medium
WBGene00001080	-0.2082858221352317	-0.0507111074397933	0.2082858221352317	0.0507111074397933	5839.0	14738.0	9276.59323243183	True	True	True	32402428.987136863		15949.208285822137	6757.397723043535	3245498.9186378163	High
WBGene00001081	-0.0404531069671469	0.1556353890509601	0.0404531069671469	0.1556353890509601	15809.0	9014.0	11937.43381133483	True	True	True	46002423.70250037		15809.057644216466	8447.392007304124	4606344.089723402	Very High
WBGene00001082	0.1027264845706488	0.1954476843269729	0.1027264845706488	0.1954476843269729	11772.0	7367.0	9312.589543193666	True	True	True	22817637.501776222		11771.89727351543	9093.601034951367	2286695.518597622	Medium
WBGene00001085	-0.1223511953305053	0.0312448787578372	0.1223511953305053	0.0312448787578372	10317.0	15884.0	12801.376019787873	True	True	True	47389485.18821837		17688.130641652355	7300.798398491722	4745347.6555768065	Very High
WBGene00001086	0.1135284672860343	0.2175407130747578	0.1135284672860343	0.2175407130747578	10963.0	6556.0	8477.819766897619	True	True	True	20717499.364669982		11421.890534132028	9040.509503821178	2076395.9246613197	Medium
WBGene00001087	-0.2355122772771374	-0.1355534709503841	0.2355122772771374	0.1355534709503841	5201.0	10048.0	7229.083482710654	True	True	True	15191866.827682871		10048.245373567504	5627.059630393007	1523002.0216169541	Low
WBGene00001088	-0.1609433835705623	-0.0106091773917088	0.1609433835705623	0.0106091773917088	7822.0	17189.0	11595.359330352812	True	True	True	41784078.08393034		17189.16094338357	7236.826542708429	4184511.0430746786	High
WBGene00001089	-0.1317644675422321	-0.0899269061250412	0.1317644675422321	0.0899269061250412	9645.0	12547.0	11000.718840148584	True	True	True	34382331.77197467		14491.13447153344	7696.217308230975	3443771.1842594584	High
WBGene00001090	0.1586112473989796	0.1653829170447886	0.1586112473989796	0.1653829170447886	7955.0	8607.0	8274.580654027128	True	True	True	21035800.94973804		10635.876272132851	8953.941941125511	2108022.7996593663	Medium
WBGene00001091	0.2337998987290183	0.1535852830044491	0.2337998987290183	0.1535852830044491	5223.0	9096.0	6892.634329485353	True	True	True	12125702.323065834		9095.846414716996	8486.6636146224	1216449.7242195024	Low
WBGene00001092	0.0786552333913228	0.1037578033055196	0.0786552333913228	0.1037578033055196	13455.0	11732.0	12563.998567335162	True	True	True	37827498.47611024		14904.941057907734	9074.29522303244	3788922.9075784595	High
WBGene00001093	-0.1295491437733275	-0.1313843010406868	0.1295491437733275	0.1313843010406868	9809.0	10230.0	10017.288555292796	True	True	True	25901940.301751297		11073.136249289171	7314.390810358936	2595038.411736624	Medium
WBGene00001094	-0.1740910281342413	0.1450068484254355	0.1740910281342413	0.1450068484254355	7102.0	9617.5	8264.592246445072	True	True	True	17539111.977799695		9617.67580146738	7445.234316390478	1758115.9270177695	Low
WBGene00001095	0.3546208975428556	0.2819840527513257	0.3546208975428556	0.2819840527513257	3999.0	4548.0	4264.674899684617	True	True	True	5731657.594055133		6065.770880147206	7776.60522816477	575831.291827303	Low
WBGene00001096	0.8969267245696533	0.0982028414287362	0.8969267245696533	0.0982028414287362	1560.0	11997.0	4326.120664059198	True	True	True	17621089.61638487		12663.912600786054	8031.998515763289	1765967.0638424612	Low
WBGene00001099	0.0373312817275285	0.0577350269189625	0.0373312817275285	0.0577350269189625	15987.0	14363.0	15153.259748318182	True	True	True	62095027.67977929		16707.97371757159	7010.046350961185	6216424.914972876	Very High
WBGene00001101	0.0182789771694355	0.0051493742796176	0.0182789771694355	0.0051493742796176	16919.0	17468.0	17191.308618019746	True	True	True	72379030.87570079		17468.021428729924	4969.666715826941	7245304.691932008	Very High
WBGene00001102	-0.1315737330844518	-0.0039387685723889	0.1315737330844518	0.0039387685723889	9657.0	17533.0	13012.155125112826	True	True	True	46722190.66289124		17533.13917371325	7060.740526761899	4678698.669771683	Very High
WBGene00001103	-0.1345458978604772	-0.1751814048070283	0.1345458978604772	0.1751814048070283	9473.0	8104.0	8761.803010796351	True	True	True	19823385.79677584		9984.17908081073	6850.004922308184	1986655.8783789754	Medium
WBGene00001105	-0.1073630874857488	-0.0430473735672052	0.1073630874857488	0.0430473735672052	11413.0	15167.0	13156.784219557603	True	True	True	51963319.5612186		17593.107363087485	7475.770861091702	5202812.522366233	Very High
WBGene00001107	-0.1607619782557052	-0.2319610817141608	0.1607619782557052	0.2319610817141608	7832.0	6008.5	6859.925072477104	True	True	True	12248536.27523375		7953.231961081714	5872.24878490207	1228306.2181052207	Low
WBGene00001108	-0.0981503613527321	0.0	0.0981503613527321	0.0	12092.0	17740.5	14646.437314241302	True	True	True	58421731.72683979		17911.09815036135	5324.247371598115	5848944.600967599	Very High
WBGene00001109	0.5229319296479263	0.3335614875923072	0.5229319296479263	0.3335614875923072	3206.0	3396.0	3299.6327068326864	True	True	True	2844918.836902573		3545.1781459575145	6886.335192796482	286525.36959349934	Very Low
WBGene00001110	0.1941638567070974	0.178968045825543	0.1941638567070974	0.178968045825543	6276.0	7991.0	7081.77350668602	True	True	True	15111513.157022463		9377.85105864917	8694.250316921685	1515093.4778168525	Low
WBGene00001112	-0.1281107668864928	-0.098899938205241	0.1281107668864928	0.098899938205241	9926.0	11960.0	10895.639494770374	True	True	True	27507644.94485056		11960.136056229852	7421.845746814455	2755980.8566148374	Medium
WBGene00001113	-0.1806944198871961	-0.1309856160429755	0.1806944198871961	0.1309856160429755	6806.0	10244.0	8349.890059156467	True	True	True	18947152.892884742		10432.184535037271	6559.258809305002	1898954.4226288244	Medium
WBGene00001115	-0.0124747108255814	0.2101385974875564	0.0124747108255814	0.2101385974875564	17185.0	6791.0	10802.931777994345	True	True	True	41605211.21587984		17475.012474710824	8273.47535775489	4166573.9055767492	High
WBGene00001116	-0.0146190142003232	0.2714661926191378	0.0146190142003232	0.2714661926191378	17094.0	4855.0	9109.959934050205	True	True	True	38545526.12013746		17837.0146190142	7829.30156224178	3860225.193918515	High
WBGene00001117	0.9280241306763618	0.8226542032858482	0.9280241306763618	0.8226542032858482	1366.0	31.0	205.78143745245828	True	True	True	225061.4205079183		1448.1773457967142	2048.631554419519	23016.451220225492	Very Low
WBGene00001118	0.9147414771356254	0.7607966312144974	0.9147414771356254	0.7607966312144974	1458.0	96.0	374.1229744348775	True	True	True	249204.7091256985		1507.2392033687854	2585.92951578406	25522.935189550288	Very Low
WBGene00001119	0.7538260535695621	0.7537572519233722	0.7538260535695621	0.7537572519233722	2212.0	105.0	481.93360538563815	True	True	True	583678.9230997614		2327.251979514718	3454.579301414637	59226.27031526873	Very Low
WBGene00001121	0.7574689954050169	0.7089109262843901	0.7574689954050169	0.7089109262843901	2191.0	173.0	615.6646814622388	True	True	True	541472.6015475398		2190.291089073716	3626.1674544693456	55027.165753238856	Very Low
WBGene00001122	0.6256435329877303	0.6931671555840581	0.6256435329877303	0.6931671555840581	2775.0	208.0	759.7367965289031	True	True	True	908225.6581306504		2879.3766745833345	4283.3319190428165	91913.37411421826	Very Low
WBGene00001123	0.0616133112602215	0.2449678027869032	0.0616133112602215	0.2449678027869032	14585.0	5624.0	9056.822842476273	True	True	True	27333943.33751424		14584.93838668874	9108.330278431453	2738690.3042184063	Medium
WBGene00001127	0.888786811328336	0.5856674244253199	0.888786811328336	0.5856674244253199	1596.0	549.0	936.0576905298092	True	True	True	369692.2989318638		1787.4143325755747	3874.874278373594	37843.859414181425	Very Low
WBGene00001129	0.8447982887010126	0.676716664123792	0.8447982887010126	0.676716664123792	1788.0	258.0	679.1936395461901	True	True	True	446404.67170541774		2132.323283335876	3676.229602722943	45494.14612609283	Very Low
WBGene00001130	0.0918072078527496	0.2478180796019761	0.0918072078527496	0.2478180796019761	12547.0	5556.0	8349.319253687692	True	True	True	23032909.70838125		13074.913431448316	9082.52860514926	2308152.0148922107	Medium
WBGene00001131	-0.1077108655105333	0.0075291732433493	0.1077108655105333	0.0075291732433493	11385.0	17356.0	14056.957707839914	True	True	True	50952356.44416898		17356.123914071475	7138.845855048486	5101964.9386704285	Very High
WBGene00001132	-0.0690320425764867	0.0467750521146377	0.0690320425764867	0.0467750521146377	14104.0	14959.0	14525.210359922505	True	True	True	51637153.97107928		15381.088489358905	7833.946870889986	5170395.731034956	Very High
WBGene00001134	-0.0571929034235423	0.1493665368513297	0.0571929034235423	0.1493665368513297	14885.0	9324.0	11780.8208542529	True	True	True	37395608.35492225		14885.061739698964	8836.685451877596	3745532.0221701153	High
WBGene00001135	0.7732281603573198	0.6897891930751242	0.7732281603573198	0.6897891930751242	2124.0	218.0	680.4645472028649	True	True	True	606915.246761464		2476.3102108069247	3898.699701841556	61631.564725602235	Very Low
WBGene00001136	-0.1301989164620973	-0.0906056990025013	0.1301989164620973	0.0906056990025013	9756.0	12515.0	11049.721263452757	True	True	True	37150463.65523158		15253.130198916462	7772.2639982297105	3720680.9770692186	High
WBGene00001137	-0.0747701015190191	0.1108830153197954	0.0747701015190191	0.1108830153197954	13720.0	11349.5	12478.587259782254	True	True	True	38899265.49238344		14068.07477010152	8668.509680391378	3895955.038585975	High
WBGene00001145	-0.0529320549243529	0.170656634746922	0.0529320549243529	0.170656634746922	15141.0	8402.0	11278.948621214657	True	True	True	36117707.59068689		15945.052932054925	8907.976475695285	3617738.291002912	High
WBGene00001147	-0.020785780886441	0.048082236894595	0.020785780886441	0.048082236894595	16800.0	14876.0	15808.757066891754	True	True	True	64259041.5045841		17137.020785780885	6595.707800094769	6433025.908640133	Very High
WBGene00001148	-0.1491469892277565	-0.0609174708130934	0.1491469892277565	0.0609174708130934	8513.0	14198.0	10993.978988519126	True	True	True	31743600.82393865		14198.15537201318	7493.151602234659	3179899.7109901416	Medium
WBGene00001149	-0.0513360086829073	0.1739931693543063	0.0513360086829073	0.1739931693543063	15238.0	8181.0	11165.217328829744	True	True	True	38358944.9794473		15458.051336008682	8849.829248461234	3841783.7425346933	High
WBGene00001150	0.5589847999954604	0.3334473519216973	0.5589847999954604	0.3334473519216973	3054.0	3413.5	3228.7503774680386	True	True	True	2836957.8432405866		3563.6782781810225	6887.318110041146	285710.68748705805	Very Low
WBGene00001152	0.0641365233463671	0.1024605524905854	0.0641365233463671	0.1024605524905854	14423.0	11788.0	13039.107484793582	True	True	True	51021422.03368346		16681.973117197685	8248.076924112323	5108560.252440372	Very High
WBGene00001153	-0.0809362378189301	-0.0040965785638785	0.0809362378189301	0.0040965785638785	13306.0	17527.0	15271.354294888191	True	True	True	59621779.122451775		17654.09079683237	6351.3605041878245	5969188.892804769	Very High
WBGene00001154	-0.0147901316785903	0.116316654516021	0.0147901316785903	0.116316654516021	17085.0	11109.0	13776.692817944371	True	True	True	48450604.673575774		17085.02148805154	8158.010890243655	4851781.863140532	Very High
WBGene00001155	0.0107066453902837	0.0448749129986762	0.0107066453902837	0.0448749129986762	17276.0	15063.0	16131.59595328373	True	True	True	65162484.49845421		17276.04667151346	6398.248377048245	6523462.950061917	Very High
WBGene00001156	0.074034079183646	0.0971172586511673	0.074034079183646	0.0971172586511673	13769.0	12046.0	12878.717870968369	True	True	True	49930888.40579273		16384.96774979487	8341.070055023243	4999430.850377118	Very High
WBGene00001158	0.9664954135787568	0.4445206719459816	0.9664954135787568	0.4445206719459816	1065.0	1555.0	1286.885775816953	True	True	True	2166952.5021958994		5241.742829560625	6328.790590484371	218243.2743423932	Very Low
WBGene00001159	0.3659550914940367	0.2982077988263091	0.3659550914940367	0.2982077988263091	3933.0	4159.0	4044.421713916589	True	True	True	4126451.717693563		4158.701792201174	7309.108239565129	415005.7277765026	Very Low
WBGene00001160	-0.0632459052897487	0.1375651319432913	0.0632459052897487	0.1375651319432913	14480.0	9950.0	12003.166248952815	True	True	True	39703219.5196311		14716.06324590529	8733.484883120316	3976310.2509139352	High
WBGene00001161	-0.1179508467478267	-0.0986240670889037	0.1179508467478267	0.0986240670889037	10656.0	11979.0	11298.151353208188	True	True	True	30024988.146326367		11979.125399027776	7544.604589749458	3007844.502766835	Medium
WBGene00001162	-0.0378774586142224	0.1553464843295991	0.0378774586142224	0.1553464843295991	15956.0	9026.0	12000.78564094868	True	True	True	42509752.51570728		15959.03994540736	8686.452791576972	4257138.110477818	High
WBGene00001163	0.6486094547818848	0.3115331097576825	0.6486094547818848	0.3115331097576825	2649.0	3831.0	3185.642635324936	True	True	True	3315909.3530356307		4931.731495402946	7180.8229811063775	333768.9470432594	Very Low
WBGene00001164	-0.1037201765539205	0.0233895486388092	0.1037201765539205	0.0233895486388092	11698.0	16391.0	13847.090596944903	True	True	True	52882830.70767024		17724.107069393518	7091.114759628781	5294958.2066875305	Very High
WBGene00001165	0.1914982001857602	0.4308450678927084	0.1914982001857602	0.4308450678927084	6370.0	1682.0	3273.276645809211	True	True	True	5306199.909857041		6833.816116522006	7264.718427238586	533162.4965733148	Low
WBGene00001166	-0.1866876542737737	-0.0950590163373579	0.1866876542737737	0.0950590163373579	6550.0	12185.0	8933.742217010742	True	True	True	24823106.30045127		12716.186687654274	6931.573946647952	2487042.2803302584	Medium
WBGene00001167	-0.2707914192546972	-0.1452991452991452	0.2707914192546972	0.1452991452991452	4684.0	9604.0	6707.09594384932	True	True	True	13510391.471265009		9604.2816308427	5076.717737805943	1354606.7566577506	Low
WBGene00001168	-0.2104170723551537	-0.0106001027365612	0.2104170723551537	0.0106001027365612	5774.0	17192.0	9963.262919345249	True	True	True	36326010.13594947		17192.219739184722	6459.581751627072	3638259.1200359627	High
WBGene00001169	-0.1886416245998266	-0.0937072558220974	0.1886416245998266	0.0937072558220974	6472.0	12277.0	8913.851243991006	True	True	True	30739691.137869373		16304.1886416246	7058.248657755417	3079071.6426412747	Medium
WBGene00001170	0.9577110212605816	0.1453806036594805	0.9577110212605816	0.1453806036594805	1161.0	9602.0	3338.850400961385	True	True	True	9948777.577471904		9601.85461939634	7560.064686552361	998004.3553362064	Low
WBGene00001171	0.3093228581688531	0.4953547056054418	0.3093228581688531	0.4953547056054418	4321.0	1046.0	2125.9741296638585	True	True	True	1672693.0121389998		4320.690677141831	5930.955669521881	169043.92419704545	Very Low
WBGene00001172	-0.1303384761398741	0.0242735042735042	0.1303384761398741	0.0242735042735042	9743.0	16337.0	12616.314477691178	True	True	True	41566794.71107776		16337.131032746283	7942.646687126791	4162977.0851822323	High
WBGene00001173	0.0400701415741792	0.280143667514313	0.0400701415741792	0.280143667514313	15826.0	4643.0	8572.054479528231	True	True	True	34028901.575887434		16699.973531995933	8882.119258116456	3408352.5363584696	High
WBGene00001174	0.7233814001363766	0.4296408742376102	0.7233814001363766	0.4296408742376102	2350.0	1701.0	1999.337390237076	True	True	True	1262851.7336499533		2445.626857313748	5722.482896372594	127707.24868384255	Very Low
WBGene00001175	0.1834259207235304	0.4193395933199064	0.1834259207235304	0.4193395933199064	6694.0	1832.0	3501.9149047342657	True	True	True	5631213.849070915		6693.8165740792765	7474.35437299591	565741.1140453753	Low
WBGene00001177	-0.0547502704674253	0.1635866707495747	0.0547502704674253	0.1635866707495747	15039.0	8683.5	11427.648773916706	True	True	True	36317511.53420236		15039.0575619248	8882.20093963203	3637658.326865118	High
WBGene00001178	-0.069463295326318	0.2248846385338375	0.069463295326318	0.2248846385338375	14071.0	6289.0	9407.046242046436	True	True	True	30097974.87135812		15057.069463295324	8928.492339619183	3015172.7929172358	Medium
WBGene00001179	0.2498919223710544	0.2841483253551329	0.2498919223710544	0.2841483253551329	4960.0	4483.0	4715.472404754374	True	True	True	5608128.831536415		5027.750108077629	7674.169117768343	563499.029124751	Low
WBGene00001182	0.3795216668956334	0.42840332837725	0.3795216668956334	0.42840332837725	3850.0	1711.0	2566.583331980476	True	True	True	2204603.8065944733		3956.620478333105	6560.864270325915	222325.04905251027	Very Low
WBGene00001184	-0.0181693027475486	0.037276084119847	0.0181693027475486	0.037276084119847	16927.0	15608.0	16254.12612231122	True	True	True	68973736.81692764		17754.037722097757	5575.640857286917	6904585.569618151	Very High
WBGene00001185	-0.0002906833692928	0.0350184097387914	0.0002906833692928	0.0350184097387914	17746.0	15707.0	16695.401223091347	True	True	True	64174277.0476742		17746.00029068337	5536.378184145243	6424770.789740895	Very High
WBGene00001186	0.5088402884812028	0.0756769970613012	0.5088402884812028	0.0756769970613012	3258.0	13301.0	6582.906500931029	True	True	True	16343736.257701		13300.92432300294	8563.818935177978	1638874.4076494684	Low
WBGene00001187	-0.0727491930223155	0.000684345844915	0.0727491930223155	0.000684345844915	13849.0	17691.0	15652.560780907384	True	True	True	54387502.34116081		17691.078764237933	6882.659305262824	5445926.86413799	Very High
WBGene00001188	0.6781275840395348	0.1778344396363821	0.6781275840395348	0.1778344396363821	2534.0	8021.0	4508.349365344261	True	True	True	9822639.311147757		9434.852074538674	8076.060282476758	985521.5284794165	Low
WBGene00001189	-0.0676319850580797	0.0588134732480171	0.0676319850580797	0.0588134732480171	14193.0	14302.0	14247.395762033144	True	True	True	53632680.90735223		15714.068437972406	7756.300251105495	5369889.378943029	Very High
WBGene00001190	0.2213400617476796	0.4653518826086169	0.2213400617476796	0.4653518826086169	5493.0	1313.0	2685.574240269668	True	True	True	4456718.958257953		6664.811774165676	7013.570690944301	447989.0288347221	Very Low
WBGene00001193	0.5258862055330175	0.4110365185205418	0.5258862055330175	0.4110365185205418	3193.0	1927.0	2480.506198339363	True	True	True	1624427.4805565977		3347.58896348148	6147.7668720419815	164152.52164359085	Very Low
WBGene00001194	0.0750921903455474	0.0688829946379702	0.0750921903455474	0.0688829946379702	13701.0	13663.0	13681.986807477926	True	True	True	47351158.14322801		14017.931117005362	8453.483295444426	4741467.583239831	Very High
