Neuron	Type	LineageGroup	Functions	RichClubScore	TotalStrength	AvgRelatedness	StrengthImbalance	total_3node_motifs	as_source	as_target
ALMR 	Unknown		Mechanosensory 🤚 | Unknown	0.0337304120984366	202.0	5.55	202.0	78	0	0
PDER 	Unknown		Unknown ❓ | Unknown	0.0396091052331623	244.0	8.192307692307692	244.0	105	0	0
DVB 	Unknown		Unknown ❓ | Unknown	0.0775079992471296	362.0	7.681818181818182	362.0	300	0	0
PVWL 	Unknown		Unknown ❓ | Unknown	0.0451532632055197	130.0	8.15	130.0	136	0	0
RMDDR 	Unknown		Motor 🦴 | Unknown	0.0572937830150345	288.0	8.0	288.0	210	0	0
DA08 	Unknown		Unknown ❓ | Unknown	0.1408491107286288	459.0	6.40625	459.0	703	0	0
DA09 	Unknown		Unknown ❓ | Unknown	0.1503105590062111	459.0	8.065217391304348	459.0	780	0	0
PDA 	Unknown		Unknown ❓ | Unknown	0.0658390255304781	297.0	7.642857142857143	297.0	253	0	0
DB07 	Unknown		Unknown ❓ | Unknown	0.1093643198906356	327.0	7.2894736842105265	327.0	528	0	0
AS10 	Unknown		Unknown ❓ | Unknown	0.0421954468983088	159.0	8.5	159.0	120	0	0
AS11 	Unknown		Unknown ❓ | Unknown	0.0572937830150345	348.0	7.642857142857143	348.0	210	0	0
PDB 	Unknown		Unknown ❓ | Unknown	0.0396091052331623	222.0	8.214285714285714	222.0	105	0	0
VA10 	Unknown		Unknown ❓ | Unknown	0.0707751707751707	231.0	8.21875	231.0	276	0	0
VA11 	Unknown		Unknown ❓ | Unknown	0.0941176470588235	342.0	7.7	342.0	435	0	0
VB11 	Unknown		Unknown ❓ | Unknown	0.0707751707751707	336.0	7.923076923076923	336.0	276	0	0
VD12 	Unknown		Unknown ❓ | Unknown	0.0806897459523496	471.0	6.85	471.0	325	0	0
PLML 	Unknown		Mechanosensory 🤚 | Unknown	0.0217299561469039	96.0	8.3	96.0	21	0	0
PLMR 	Unknown		Mechanosensory 🤚 | Unknown	0.0217299561469039	84.0	7.8	84.0	21	0	0
hyp 	Unknown		Unknown ❓ | Unknown	0.1777777777777777	957.0	0.0	957.0	1540	0	0
 PHAL          	Unknown		Unknown ❓ | Unknown	0.0124518436984039	28.0	8.0	28.0	1	0	0
 PDB           	Unknown		Unknown ❓ | Unknown	0.0092549406685901	4.0	6.5	4.0	0	0	0
 DD05          	Unknown		Unknown ❓ | Unknown	0.0269403880393999	306.0	7.35	306.0	45	0	0
 VD10          	Unknown		Unknown ❓ | Unknown	0.0251688648575808	141.0	7.875	141.0	36	0	0
 VB05          	Unknown		Unknown ❓ | Unknown	0.0159985497449346	28.0	5.75	28.0	6	0	0
 VD09        	Unknown		Unknown ❓ | Unknown	0.0179084695805267	57.0	7.166666666666667	57.0	10	0	0
 PHCR          	Unknown		Unknown ❓ | Unknown	0.0140880481334419	13.0	6.0	13.0	3	0	0
 PLNR        	Unknown		Unknown ❓ | Unknown	0.0159985497449346	63.0	9.0	63.0	6	0	0
 VD02        	Unknown		Unknown ❓ | Unknown	0.0217299561469039	126.0	0.0	126.0	21	0	0
 vBWMR22       	Unknown		Unknown ❓ | Unknown	0.0217299561469039	78.0	7.857142857142857	78.0	21	0	0
 vBWMR23       	Unknown		Unknown ❓ | Unknown	0.0179084695805267	54.0	5.8	54.0	10	0	0
 vBWML22       	Unknown		Unknown ❓ | Unknown	0.0179084695805267	60.0	7.2	60.0	10	0	0
 vBWML23       	Unknown		Unknown ❓ | Unknown	0.0140880481334419	36.0	7.833333333333333	36.0	3	0	0
 vBWMR24       	Unknown		Unknown ❓ | Unknown	0.0124518436984039	24.0	6.5	24.0	1	0	0
 VD05        	Unknown		Unknown ❓ | Unknown	0.0140880481334419	36.0	0.0	36.0	3	0	0
 VD07        	Unknown		Unknown ❓ | Unknown	0.0124518436984039	63.0	0.0	63.0	1	0	0
 AS02        	Unknown		Unknown ❓ | Unknown	0.0140880481334419	39.0	0.0	39.0	3	0	0
 vBWML19       	Unknown		Unknown ❓ | Unknown	0.0235708114335085	93.0	7.0	93.0	28	0	0
 vBWMR21       	Unknown		Unknown ❓ | Unknown	0.0235708114335085	87.0	7.8125	87.0	28	0	0
 VB10          	Unknown		Unknown ❓ | Unknown	0.0124518436984039	21.0	7.25	21.0	1	0	0
 DD02        	Unknown		Unknown ❓ | Unknown	0.0179084695805267	36.0	0.0	36.0	10	0	0
IL1DR 	Unknown		Unknown ❓ | Unknown	0.0451532632055197	302.0	7.357142857142857	302.0	136	0	0
RMEL 	Unknown		Unknown ❓ | Unknown	0.0251688648575808	147.0	8.571428571428571	147.0	36	0	0
URADR 	Unknown		Unknown ❓ | Unknown	0.0289407981595011	174.0	5.6875	174.0	55	0	0
PVM 	Unknown		Unknown ❓ | Unknown	0.0396091052331623	134.0	7.3125	134.0	105	0	0
VC04 	Unknown		Unknown ❓ | Unknown	0.0315782319327028	78.0	7.7	78.0	66	0	0
DA07 	Unknown		Unknown ❓ | Unknown	0.0775079992471296	282.0	7.416666666666667	282.0	300	0	0
VC05 	Unknown		Unknown ❓ | Unknown	0.0482149381491727	135.0	7.035714285714286	135.0	153	0	0
PHCR 	Unknown		Unknown ❓ | Unknown	0.0501347708894878	264.0	8.0	264.0	171	0	0
 PHCL          	Unknown		Unknown ❓ | Unknown	0.0124518436984039	12.0	7.166666666666667	12.0	1	0	0
SABVR 	Unknown		Unknown ❓ | Unknown	0.0251688648575808	753.0	6.833333333333333	753.0	36	0	0
DA01 	Unknown		Unknown ❓ | Unknown	0.0396091052331623	261.0	7.9	261.0	105	0	0
DA02 	Unknown		Unknown ❓ | Unknown	0.0613903167156741	297.0	6.7	297.0	231	0	0
DA03 	Unknown		Unknown ❓ | Unknown	0.0572937830150345	471.0	7.277777777777778	471.0	210	0	0
DA04 	Unknown		Unknown ❓ | Unknown	0.0396091052331623	240.0	6.5	240.0	105	0	0
DA05 	Unknown		Unknown ❓ | Unknown	0.0421954468983088	258.0	7.0625	258.0	120	0	0
DA06 	Unknown		Unknown ❓ | Unknown	0.0613903167156741	264.0	7.4	264.0	231	0	0
AS01 	Unknown		Unknown ❓ | Unknown	0.0396091052331623	297.0	8.166666666666666	297.0	105	0	0
AS03 	Unknown		Unknown ❓ | Unknown	0.0217299561469039	138.0	7.7	138.0	21	0	0
AS05 	Unknown		Unknown ❓ | Unknown	0.0217299561469039	96.0	7.1	96.0	21	0	0
AS06 	Unknown		Unknown ❓ | Unknown	0.0289407981595011	150.0	8.25	150.0	55	0	0
VA01 	Unknown		Unknown ❓ | Unknown	0.0269403880393999	165.0	6.071428571428571	165.0	45	0	0
VA03 	Unknown		Unknown ❓ | Unknown	0.0572937830150345	300.0	7.142857142857143	300.0	210	0	0
VA05 	Unknown		Unknown ❓ | Unknown	0.0315782319327028	201.0	7.4	201.0	66	0	0
VA07 	Unknown		Unknown ❓ | Unknown	0.0451532632055197	267.0	6.821428571428571	267.0	136	0	0
VA08 	Unknown		Unknown ❓ | Unknown	0.0501347708894878	219.0	7.392857142857143	219.0	171	0	0
VA09 	Unknown		Unknown ❓ | Unknown	0.0482149381491727	201.0	7.233333333333333	201.0	153	0	0
VD01 	Unknown		Unknown ❓ | Unknown	0.0315782319327028	141.0	6.416666666666667	141.0	66	0	0
RID 	Unknown		Unknown ❓ | Unknown	0.0451532632055197	101.0	9.090909090909092	101.0	136	0	0
RMER 	Unknown		Unknown ❓ | Unknown	0.0289407981595011	261.0	6.928571428571429	261.0	55	0	0
DD06 	Unknown		Unknown ❓ | Unknown	0.0613903167156741	357.0	5.5	357.0	231	0	0
SABD 	Unknown		Unknown ❓ | Unknown	0.0396091052331623	1512.0	8.227272727272727	1512.0	105	0	0
SIBDR 	Unknown		Unknown ❓ | Unknown	0.0531153731491602	198.0	7.714285714285714	198.0	190	0	0
DB01 	Unknown		Unknown ❓ | Unknown	0.0501347708894878	482.0	7.5	482.0	171	0	0
DD01 	Unknown		Unknown ❓ | Unknown	0.0531153731491602	231.0	7.458333333333333	231.0	190	0	0
AS02 	Unknown		Unknown ❓ | Unknown	0.0337304120984366	186.0	8.8	186.0	78	0	0
 VD03        	Unknown		Unknown ❓ | Unknown	0.0179084695805267	57.0	0.0	57.0	10	0	0
 PDEL          	Unknown		Unknown ❓ | Unknown	0.0092549406685901	10.0	6.5	10.0	0	0	0
VB02 	Unknown		Unknown ❓ | Unknown	0.0531153731491602	434.0	6.433333333333334	434.0	190	0	0
VD02 	Unknown		Unknown ❓ | Unknown	0.0482149381491727	309.0	8.0	309.0	153	0	0
 dBWML9      	Unknown		Unknown ❓ | Unknown	0.0140880481334419	93.0	0.0	93.0	3	0	0
VC06 	Unknown		Unknown ❓ | Unknown	0.0396091052331623	87.0	8.9375	87.0	105	0	0
 PDA           	Unknown		Unknown ❓ | Unknown	0.0092549406685901	4.0	8.25	4.0	0	0	0
 intL          	Unknown		Unknown ❓ | Unknown	0.0092549406685901	6.0	7.25	6.0	0	0	0
 VD11          	Unknown		Unknown ❓ | Unknown	0.0289407981595011	210.0	8.277777777777779	210.0	55	0	0
 vBWML17       	Unknown		Unknown ❓ | Unknown	0.0199063312301755	60.0	7.416666666666667	60.0	15	0	0
 vBWMR17       	Unknown		Unknown ❓ | Unknown	0.0179084695805267	48.0	5.7	48.0	10	0	0
PDEL 	Unknown		Unknown ❓ | Unknown	0.0337304120984366	197.0	7.227272727272727	197.0	78	0	0
VB06 	Unknown		Unknown ❓ | Unknown	0.0421954468983088	329.0	7.454545454545454	329.0	120	0	0
VD03 	Unknown		Unknown ❓ | Unknown	0.0337304120984366	192.0	6.6875	192.0	78	0	0
VD04 	Unknown		Unknown ❓ | Unknown	0.0269403880393999	102.0	6.857142857142857	102.0	45	0	0
 dBWML21       	Unknown		Unknown ❓ | Unknown	0.0235708114335085	72.0	8.25	72.0	28	0	0
 dBWMR21       	Unknown		Unknown ❓ | Unknown	0.0217299561469039	66.0	7.785714285714286	66.0	21	0	0
 dBWML22       	Unknown		Unknown ❓ | Unknown	0.0179084695805267	48.0	6.3	48.0	10	0	0
 dBWML23       	Unknown		Unknown ❓ | Unknown	0.0179084695805267	63.0	7.6	63.0	10	0	0
 dBWML24       	Unknown		Unknown ❓ | Unknown	0.0179084695805267	60.0	7.7	60.0	10	0	0
 dBWMR22       	Unknown		Unknown ❓ | Unknown	0.0199063312301755	57.0	7.0	57.0	15	0	0
 dBWMR24       	Unknown		Unknown ❓ | Unknown	0.0179084695805267	57.0	7.625	57.0	10	0	0
VB03 	Unknown		Unknown ❓ | Unknown	0.0482149381491727	374.0	7.269230769230769	374.0	153	0	0
DB02 	Unknown		Unknown ❓ | Unknown	0.0572937830150345	431.0	7.722222222222222	431.0	210	0	0
DB04 	Unknown		Unknown ❓ | Unknown	0.0531153731491602	251.0	7.833333333333333	251.0	190	0	0
DB06 	Unknown		Unknown ❓ | Unknown	0.0707751707751707	254.0	8.0	254.0	276	0	0
DD03 	Unknown		Unknown ❓ | Unknown	0.0362771335117454	150.0	6.95	150.0	91	0	0
VB04 	Unknown		Unknown ❓ | Unknown	0.0531153731491602	181.0	7.038461538461538	181.0	190	0	0
VB09 	Unknown		Unknown ❓ | Unknown	0.0421954468983088	275.0	7.045454545454546	275.0	120	0	0
VB10 	Unknown		Unknown ❓ | Unknown	0.0658390255304781	275.0	8.0	275.0	253	0	0
VD09 	Unknown		Unknown ❓ | Unknown	0.0315782319327028	141.0	6.75	141.0	66	0	0
VD10 	Unknown		Unknown ❓ | Unknown	0.0269403880393999	117.0	5.8125	117.0	45	0	0
 dBWML19       	Unknown		Unknown ❓ | Unknown	0.0235708114335085	69.0	7.0	69.0	28	0	0
 dBWMR19       	Unknown		Unknown ❓ | Unknown	0.0235708114335085	66.0	8.416666666666666	66.0	28	0	0
 dBWML20       	Unknown		Unknown ❓ | Unknown	0.0217299561469039	75.0	7.714285714285714	75.0	21	0	0
 dBWMR20       	Unknown		Unknown ❓ | Unknown	0.0199063312301755	69.0	8.666666666666666	69.0	15	0	0
AS04 	Unknown		Unknown ❓ | Unknown	0.0315782319327028	171.0	7.625	171.0	66	0	0
DD02 	Unknown		Unknown ❓ | Unknown	0.0362771335117454	144.0	8.11111111111111	144.0	91	0	0
DB03 	Unknown		Unknown ❓ | Unknown	0.0707751707751707	401.0	8.0	401.0	276	0	0
DB05 	Unknown		Unknown ❓ | Unknown	0.0775079992471296	287.0	7.625	287.0	300	0	0
VB05 	Unknown		Unknown ❓ | Unknown	0.0362771335117454	278.0	5.928571428571429	278.0	91	0	0
VB07 	Unknown		Unknown ❓ | Unknown	0.0396091052331623	254.0	7.363636363636363	254.0	105	0	0
VB08 	Unknown		Unknown ❓ | Unknown	0.0396091052331623	254.0	7.772727272727272	254.0	105	0	0
 VD08          	Unknown		Unknown ❓ | Unknown	0.0217299561469039	186.0	5.5	186.0	21	0	0
 dBWML17       	Unknown		Unknown ❓ | Unknown	0.0199063312301755	63.0	7.5	63.0	15	0	0
 dBWMR17       	Unknown		Unknown ❓ | Unknown	0.0199063312301755	63.0	7.875	63.0	15	0	0
 dBWMR18       	Unknown		Unknown ❓ | Unknown	0.0199063312301755	57.0	7.9	57.0	15	0	0
 vBWML18       	Unknown		Unknown ❓ | Unknown	0.0217299561469039	81.0	7.928571428571429	81.0	21	0	0
 vBWMR18       	Unknown		Unknown ❓ | Unknown	0.0217299561469039	81.0	7.928571428571429	81.0	21	0	0
 VB08          	Unknown		Unknown ❓ | Unknown	0.0140880481334419	12.0	8.166666666666666	12.0	3	0	0
 vBWMR19       	Unknown		Unknown ❓ | Unknown	0.0199063312301755	69.0	8.4	69.0	15	0	0
 VB09          	Unknown		Unknown ❓ | Unknown	0.0124518436984039	6.0	5.0	6.0	1	0	0
VD07 	Unknown		Unknown ❓ | Unknown	0.0289407981595011	168.0	6.722222222222222	168.0	55	0	0
 VD08        	Unknown		Unknown ❓ | Unknown	0.0124518436984039	36.0	0.0	36.0	1	0	0
DD05 	Unknown		Unknown ❓ | Unknown	0.0251688648575808	135.0	8.666666666666666	135.0	36	0	0
DD04 	Unknown		Unknown ❓ | Unknown	0.0289407981595011	147.0	5.833333333333333	147.0	55	0	0
 DB06          	Unknown		Unknown ❓ | Unknown	0.0092549406685901	3.0	0.0	3.0	0	0	0
AS07 	Unknown		Unknown ❓ | Unknown	0.0179084695805267	90.0	7.5	90.0	10	0	0
 DB05          	Unknown		Unknown ❓ | Unknown	0.0092549406685901	3.0	7.5	3.0	0	0	0
 DD04        	Unknown		Unknown ❓ | Unknown	0.0124518436984039	18.0	0.0	18.0	1	0	0
vm2aL  	Unknown		Unknown ❓ | Unknown	0.0159985497449346	42.0	0.0	42.0	6	0	0
vm2pL 	Unknown		Unknown ❓ | Unknown	0.0159985497449346	42.0	0.0	42.0	6	0	0
vm2pR 	Unknown		Unknown ❓ | Unknown	0.0159985497449346	42.0	0.0	42.0	6	0	0
dBWML10 	Unknown		Unknown ❓ | Unknown	0.0124518436984039	90.0	0.0	90.0	1	0	0
um1pL 	Unknown		Unknown ❓ | Unknown	0.0159985497449346	48.0	0.0	48.0	6	0	0
vm1pL 	Unknown		Unknown ❓ | Unknown	0.0140880481334419	36.0	0.0	36.0	3	0	0
um1pR 	Unknown		Unknown ❓ | Unknown	0.0159985497449346	48.0	0.0	48.0	6	0	0
 pm3d        	Unknown		Unknown ❓ | Unknown	0.0159985497449346	24.0	7.0	24.0	6	0	0
 mc1dl       	Unknown		Unknown ❓ | Unknown	0.0179084695805267	30.0	7.6	30.0	10	0	0
 mc1dr       	Unknown		Unknown ❓ | Unknown	0.0159985497449346	30.0	6.375	30.0	6	0	0
 pm6d        	Unknown		Unknown ❓ | Unknown	0.0140880481334419	18.0	7.5	18.0	3	0	0
 mc2dl       	Unknown		Unknown ❓ | Unknown	0.0159985497449346	24.0	8.666666666666666	24.0	6	0	0
 mc2dr       	Unknown		Unknown ❓ | Unknown	0.0159985497449346	24.0	7.5	24.0	6	0	0
 mc2v        	Unknown		Unknown ❓ | Unknown	0.0124518436984039	12.0	8.5	12.0	1	0	0
 pm2vl       	Unknown		Unknown ❓ | Unknown	0.0124518436984039	12.0	7.5	12.0	1	0	0
 pm3vl       	Unknown		Unknown ❓ | Unknown	0.0159985497449346	24.0	7.625	24.0	6	0	0
 pm2vr       	Unknown		Unknown ❓ | Unknown	0.0124518436984039	12.0	8.25	12.0	1	0	0
 pm2d        	Unknown		Unknown ❓ | Unknown	0.0124518436984039	12.0	7.75	12.0	1	0	0
 mc3dl       	Unknown		Unknown ❓ | Unknown	0.0199063312301755	36.0	7.5	36.0	15	0	0
 mc3dr       	Unknown		Unknown ❓ | Unknown	0.0199063312301755	36.0	7.833333333333333	36.0	15	0	0
 mc3v        	Unknown		Unknown ❓ | Unknown	0.0179084695805267	30.0	8.0	30.0	10	0	0
 pm8         	Unknown		Unknown ❓ | Unknown	0.0199063312301755	36.0	7.083333333333333	36.0	15	0	0
 pm7vr       	Unknown		Unknown ❓ | Unknown	0.0140880481334419	18.0	7.333333333333333	18.0	3	0	0
pm7d 	Unknown		Unknown ❓ | Unknown	0.0140880481334419	18.0	4.833333333333333	18.0	3	0	0
pm8 	Unknown		Unknown ❓ | Unknown	0.0199063312301755	36.0	8.083333333333334	36.0	15	0	0
pm7vr 	Unknown		Unknown ❓ | Unknown	0.0140880481334419	18.0	8.166666666666666	18.0	3	0	0
 vBWML7      	Unknown		Unknown ❓ | Unknown	0.0124518436984039	90.0	0.0	90.0	1	0	0
 um1aR       	Unknown		Unknown ❓ | Unknown	0.0159985497449346	48.0	0.0	48.0	6	0	0
 vm1aL       	Unknown		Unknown ❓ | Unknown	0.0140880481334419	36.0	0.0	36.0	3	0	0
 vm1pL       	Unknown		Unknown ❓ | Unknown	0.0140880481334419	36.0	0.0	36.0	3	0	0
 vm1pR       	Unknown		Unknown ❓ | Unknown	0.0140880481334419	36.0	0.0	36.0	3	0	0
 vBWML6      	Unknown		Unknown ❓ | Unknown	0.0124518436984039	90.0	0.0	90.0	1	0	0
 vBWML10     	Unknown		Unknown ❓ | Unknown	0.0124518436984039	90.0	0.0	90.0	1	0	0
 dBWML11     	Unknown		Unknown ❓ | Unknown	0.0124518436984039	90.0	0.0	90.0	1	0	0
dBWML12 	Unknown		Unknown ❓ | Unknown	0.0124518436984039	90.0	0.0	90.0	1	0	0
 dBWML13     	Unknown		Unknown ❓ | Unknown	0.0124518436984039	90.0	0.0	90.0	1	0	0
dBWML14 	Unknown		Unknown ❓ | Unknown	0.0124518436984039	90.0	0.0	90.0	1	0	0
 dBWML15     	Unknown		Unknown ❓ | Unknown	0.0124518436984039	90.0	0.0	90.0	1	0	0
dBWML16 	Unknown		Unknown ❓ | Unknown	0.0124518436984039	90.0	0.0	90.0	1	0	0
 dBWML17     	Unknown		Unknown ❓ | Unknown	0.0124518436984039	90.0	0.0	90.0	1	0	0
 dBWML19     	Unknown		Unknown ❓ | Unknown	0.0124518436984039	90.0	0.0	90.0	1	0	0
dBWML20 	Unknown		Unknown ❓ | Unknown	0.0124518436984039	90.0	0.0	90.0	1	0	0
 dBWML21     	Unknown		Unknown ❓ | Unknown	0.0124518436984039	90.0	0.0	90.0	1	0	0
dBWMR1 	Unknown		Unknown ❓ | Unknown	0.0124518436984039	90.0	0.0	90.0	1	0	0
 dBWMR3      	Unknown		Unknown ❓ | Unknown	0.0140880481334419	135.0	0.0	135.0	3	0	0
 dBWMR2      	Unknown		Unknown ❓ | Unknown	0.0124518436984039	90.0	0.0	90.0	1	0	0
dBWMR3 	Unknown		Unknown ❓ | Unknown	0.0140880481334419	135.0	0.0	135.0	3	0	0
dBWMR2 	Unknown		Unknown ❓ | Unknown	0.0124518436984039	90.0	0.0	90.0	1	0	0
dBWMR4 	Unknown		Unknown ❓ | Unknown	0.0124518436984039	90.0	0.0	90.0	1	0	0
 dBWMR1      	Unknown		Unknown ❓ | Unknown	0.0124518436984039	90.0	0.0	90.0	1	0	0
 dBWMR5      	Unknown		Unknown ❓ | Unknown	0.0124518436984039	90.0	0.0	90.0	1	0	0
 dBWMR7      	Unknown		Unknown ❓ | Unknown	0.0124518436984039	90.0	0.0	90.0	1	0	0
dBWMR8 	Unknown		Unknown ❓ | Unknown	0.0124518436984039	90.0	0.0	90.0	1	0	0
 dBWMR9      	Unknown		Unknown ❓ | Unknown	0.0124518436984039	90.0	0.0	90.0	1	0	0
 dBWMR10     	Unknown		Unknown ❓ | Unknown	0.0124518436984039	90.0	0.0	90.0	1	0	0
dBWMR11 	Unknown		Unknown ❓ | Unknown	0.0124518436984039	90.0	0.0	90.0	1	0	0
 dBWMR12     	Unknown		Unknown ❓ | Unknown	0.0124518436984039	90.0	0.0	90.0	1	0	0
 dBWMR17     	Unknown		Unknown ❓ | Unknown	0.0124518436984039	90.0	0.0	90.0	1	0	0
 dBWMR18     	Unknown		Unknown ❓ | Unknown	0.0124518436984039	90.0	0.0	90.0	1	0	0
dBWMR18 	Unknown		Unknown ❓ | Unknown	0.0124518436984039	90.0	0.0	90.0	1	0	0
 dBWMR19     	Unknown		Unknown ❓ | Unknown	0.0124518436984039	90.0	0.0	90.0	1	0	0
dBWMR19 	Unknown		Unknown ❓ | Unknown	0.0124518436984039	90.0	0.0	90.0	1	0	0
 dBWMR20     	Unknown		Unknown ❓ | Unknown	0.0124518436984039	90.0	0.0	90.0	1	0	0
 dBWMR21     	Unknown		Unknown ❓ | Unknown	0.0124518436984039	90.0	0.0	90.0	1	0	0
dBWMR21 	Unknown		Unknown ❓ | Unknown	0.0124518436984039	90.0	0.0	90.0	1	0	0
 dBWMR22     	Unknown		Unknown ❓ | Unknown	0.0124518436984039	90.0	0.0	90.0	1	0	0
dBWMR22 	Unknown		Unknown ❓ | Unknown	0.0124518436984039	90.0	0.0	90.0	1	0	0
 dBWMR23     	Unknown		Unknown ❓ | Unknown	0.0124518436984039	90.0	0.0	90.0	1	0	0
 vBWML2      	Unknown		Unknown ❓ | Unknown	0.0124518436984039	90.0	0.0	90.0	1	0	0
vBWML3 	Unknown		Unknown ❓ | Unknown	0.0140880481334419	135.0	0.0	135.0	3	0	0
 vBWML4      	Unknown		Unknown ❓ | Unknown	0.0124518436984039	90.0	0.0	90.0	1	0	0
 vBWML5      	Unknown		Unknown ❓ | Unknown	0.0124518436984039	90.0	0.0	90.0	1	0	0
vBWML5 	Unknown		Unknown ❓ | Unknown	0.0124518436984039	90.0	0.0	90.0	1	0	0
vBWML6 	Unknown		Unknown ❓ | Unknown	0.0124518436984039	90.0	0.0	90.0	1	0	0
vBWML11 	Unknown		Unknown ❓ | Unknown	0.0124518436984039	90.0	0.0	90.0	1	0	0
 vBWML12     	Unknown		Unknown ❓ | Unknown	0.0124518436984039	90.0	0.0	90.0	1	0	0
 vBWML13     	Unknown		Unknown ❓ | Unknown	0.0124518436984039	90.0	0.0	90.0	1	0	0
vBWML13 	Unknown		Unknown ❓ | Unknown	0.0124518436984039	90.0	0.0	90.0	1	0	0
 vBWML14     	Unknown		Unknown ❓ | Unknown	0.0124518436984039	90.0	0.0	90.0	1	0	0
vBWML14 	Unknown		Unknown ❓ | Unknown	0.0124518436984039	90.0	0.0	90.0	1	0	0
 vBWML15     	Unknown		Unknown ❓ | Unknown	0.0124518436984039	90.0	0.0	90.0	1	0	0
vBWML15 	Unknown		Unknown ❓ | Unknown	0.0124518436984039	90.0	0.0	90.0	1	0	0
 vBWML16     	Unknown		Unknown ❓ | Unknown	0.0124518436984039	90.0	0.0	90.0	1	0	0
 vBWML17     	Unknown		Unknown ❓ | Unknown	0.0124518436984039	90.0	0.0	90.0	1	0	0
vBWML17 	Unknown		Unknown ❓ | Unknown	0.0124518436984039	90.0	0.0	90.0	1	0	0
 vBWML18     	Unknown		Unknown ❓ | Unknown	0.0124518436984039	90.0	0.0	90.0	1	0	0
vBWML18 	Unknown		Unknown ❓ | Unknown	0.0124518436984039	90.0	0.0	90.0	1	0	0
 vBWML19     	Unknown		Unknown ❓ | Unknown	0.0124518436984039	90.0	0.0	90.0	1	0	0
 vBWML20     	Unknown		Unknown ❓ | Unknown	0.0124518436984039	90.0	0.0	90.0	1	0	0
vBWML20 	Unknown		Unknown ❓ | Unknown	0.0124518436984039	90.0	0.0	90.0	1	0	0
 vBWML21     	Unknown		Unknown ❓ | Unknown	0.0124518436984039	90.0	0.0	90.0	1	0	0
vBWML21 	Unknown		Unknown ❓ | Unknown	0.0124518436984039	90.0	0.0	90.0	1	0	0
 vBWML22     	Unknown		Unknown ❓ | Unknown	0.0124518436984039	90.0	0.0	90.0	1	0	0
vBWMR1 	Unknown		Unknown ❓ | Unknown	0.0124518436984039	90.0	0.0	90.0	1	0	0
 vBWMR3      	Unknown		Unknown ❓ | Unknown	0.0140880481334419	135.0	0.0	135.0	3	0	0
 vBWMR2      	Unknown		Unknown ❓ | Unknown	0.0124518436984039	90.0	0.0	90.0	1	0	0
vBWMR3 	Unknown		Unknown ❓ | Unknown	0.0140880481334419	135.0	0.0	135.0	3	0	0
vBWMR2 	Unknown		Unknown ❓ | Unknown	0.0124518436984039	90.0	0.0	90.0	1	0	0
 vBWMR1      	Unknown		Unknown ❓ | Unknown	0.0124518436984039	90.0	0.0	90.0	1	0	0
 vBWMR4      	Unknown		Unknown ❓ | Unknown	0.0124518436984039	90.0	0.0	90.0	1	0	0
 vBWMR15     	Unknown		Unknown ❓ | Unknown	0.0124518436984039	90.0	0.0	90.0	1	0	0
vBWMR16 	Unknown		Unknown ❓ | Unknown	0.0124518436984039	90.0	0.0	90.0	1	0	0
 vBWMR17     	Unknown		Unknown ❓ | Unknown	0.0124518436984039	90.0	0.0	90.0	1	0	0
 vBWMR19     	Unknown		Unknown ❓ | Unknown	0.0124518436984039	90.0	0.0	90.0	1	0	0
vBWMR20 	Unknown		Unknown ❓ | Unknown	0.0124518436984039	90.0	0.0	90.0	1	0	0
 vBWMR21     	Unknown		Unknown ❓ | Unknown	0.0124518436984039	90.0	0.0	90.0	1	0	0
intL 	Unknown		Unknown ❓ | Unknown	0.0140880481334419	36.0	0.0	36.0	3	0	0
 intR        	Unknown		Unknown ❓ | Unknown	0.0140880481334419	36.0	0.0	36.0	3	0	0
 anal        	Unknown		Unknown ❓ | Unknown	0.0140880481334419	36.0	0.0	36.0	3	0	0
sph 	Unknown		Unknown ❓ | Unknown	0.0140880481334419	36.0	0.0	36.0	3	0	0
anal 	Unknown		Unknown ❓ | Unknown	0.0140880481334419	36.0	0.0	36.0	3	0	0
 intL        	Unknown		Unknown ❓ | Unknown	0.0140880481334419	36.0	0.0	36.0	3	0	0
 um2pL       	Unknown		Unknown ❓ | Unknown	0.0124518436984039	24.0	0.0	24.0	1	0	0
BWM-VL01	Unknown		Unknown ❓ | Unknown	0.0315782319327028	259.0	7.269230769230769	251.0	66	0	19
